init,Compacidad,Tolerancia,Hamming,Balance
random_dense,316.0,72.0,0.3506205673758865,0.0020857437443684
random_dense,359.0,81.0,0.3539925719591457,0.0023593440137742
random_dense,192.0,37.0,0.3731853945035461,0.0025283194738716
random_dense,371.0,90.0,0.3765556001605781,0.0029042553120228
random_dense,356.0,88.0,0.4003954498366404,0.0035398745632952
random_dense,194.0,40.0,0.4204458214520728,0.0032029233859828
random_dense,259.0,67.0,0.4328329088967387,0.0042589939742809
random_dense,181.0,48.0,0.4293963794522158,0.0036128581622649
random_dense,339.0,75.0,0.3494764534822904,0.0021957663982803
random_dense,186.0,36.0,0.3860767940212004,0.0027144992551618
random_dense,224.0,50.0,0.420240469858156,0.0032549041972879
random_dense,188.0,50.0,0.4268192621095518,0.0037799941615249
random_dense,277.0,60.0,0.3468200322605422,0.0019105951505175
random_dense,367.0,90.0,0.3817081183450248,0.003027169958329
random_dense,304.0,80.0,0.419906564949608,0.004066277218964
random_dense,228.0,44.0,0.3605745302973746,0.0021275944918394
random_dense,168.0,42.0,0.4212470449172577,0.0034689577768048
random_dense,242.0,57.0,0.3691020456010785,0.0024077819665902
random_dense,266.0,58.0,0.3918039780301818,0.0026648051496886
random_dense,302.0,65.0,0.3465871729838899,0.0019974478019964
random_dense,287.0,71.0,0.4211548916401018,0.0037680976258928
random_dense,339.0,79.0,0.3733812422854034,0.0027359640031348
random_dense,173.0,37.0,0.4145554052392079,0.003188822028441
random_dense,274.0,73.0,0.4235291453124191,0.0039986018630172
random_dense,216.0,57.0,0.4213701733648542,0.0039564459863994
random_dense,234.0,57.0,0.4279225010607989,0.0037578508567783
random_dense,277.0,69.0,0.3846333563765778,0.0029226222945782
random_dense,204.0,50.0,0.4292127311917674,0.0036210845236759
random_dense,205.0,51.0,0.4336101020584673,0.0040312539562807
random_dense,359.0,87.0,0.39017216855331,0.0032805922808681
random_dense,257.0,67.0,0.4284502028313602,0.0039177598204266
random_dense,239.0,52.0,0.3594097747707647,0.0021388663235137
random_dense,292.0,76.0,0.4126499805693189,0.003817221719545
random_dense,217.0,53.0,0.4274642938850214,0.0035668818155136
random_dense,230.0,46.0,0.3953283996299722,0.002705857175335
random_dense,221.0,42.0,0.3844268476621417,0.0025393413957279
random_dense,309.0,67.0,0.3570973628038283,0.0021167761391151
random_dense,183.0,48.0,0.4231145603224431,0.0036104918540676
random_dense,199.0,52.0,0.4218343490502156,0.003688311120595
random_dense,237.0,53.0,0.4116205823383308,0.0030176582922613
random_dense,181.0,43.0,0.4044365424552329,0.0031312775935085
random_dense,203.0,49.0,0.3935646158683576,0.0029728932819913
random_dense,198.0,36.0,0.3994555483917186,0.002810051481655
random_dense,253.0,64.0,0.4240882460123903,0.003531283716972
random_dense,263.0,68.0,0.3992294312757867,0.0032155412550204
random_dense,255.0,61.0,0.362804199694062,0.0023036931212262
random_dense,267.0,58.0,0.3600884532632082,0.0020659679977404
random_dense,290.0,72.0,0.4143983859134262,0.003440235415885
random_dense,245.0,62.0,0.3952091474887827,0.0030845590823919
random_dense,203.0,51.0,0.4046396254760158,0.0033347846999213
random_dense,200.0,46.0,0.4208820921985816,0.0032829763459773
random_dense,288.0,75.0,0.4201296542553192,0.0038349914633217
random_dense,211.0,48.0,0.4173935329904877,0.0031442144204197
random_dense,188.0,46.0,0.4092443790553795,0.0032055672080419
random_dense,252.0,54.0,0.4003996397613419,0.0028335301075665
