Compacidad,Tolerancia,Hamming,Balance,init_cross
10.0,1.0,0.5069148936170212,0.0245621133242793,greedy_multi+HUX
7.0,0.0,0.5067122593718338,0.0327020869838802,greedy_multi+HUX
7.0,0.0,0.4830293819655522,0.032278216100081,greedy_multi+HUX
19.0,3.0,0.5066256065696155,0.0154764251033259,greedy_multi+HUX
8.0,0.0,0.4474734042553192,0.025609751065716,greedy_multi+HUX
8.0,0.0,0.4664228723404255,0.0268950720655086,greedy_multi+HUX
10.0,0.0,0.3539007092198581,0.0169174085810572,greedy_multi+HUX
22.0,0.0,0.4919406834300451,0.0101850327631224,greedy_multi+HUX
11.0,0.0,0.3680689877498388,0.0155348328234814,greedy_multi+HUX
39.0,8.0,0.4226904891798508,0.0055894450473082,greedy_multi+HUX
15.0,2.0,0.4603427895981087,0.0143532315890661,greedy_multi+HUX
47.0,11.0,0.4605402142749359,0.0064204447426424,greedy_multi+HUX
44.0,11.0,0.4766481302385557,0.0068944467872841,greedy_multi+HUX
36.0,8.0,0.4939913317572892,0.0075951234692097,greedy_multi+HUX
24.0,0.0,0.4845966312056737,0.0093652160367206,greedy_multi+HUX
18.0,3.0,0.5053191489361702,0.0130616287279685,greedy_multi+HUX
22.0,1.0,0.4966553836234686,0.0102845904594112,greedy_multi+HUX
31.0,6.0,0.4407744223289865,0.0071029537493664,greedy_multi+HUX
9.0,0.0,0.4591213553979511,0.0235894214868592,greedy_multi+HUX
46.0,9.0,0.4342237126117791,0.0053351761120205,greedy_multi+HUX
9.0,0.0,0.4323286052009456,0.0225635645516749,greedy_multi+HUX
23.0,3.0,0.3844434165895776,0.0077221697360162,greedy_multi+HUX
22.0,3.0,0.4094938749194068,0.0083742001998669,greedy_multi+HUX
31.0,3.0,0.4716026080988332,0.0073854095957837,greedy_multi+HUX
45.0,10.0,0.4401694247438928,0.0055552291535872,greedy_multi+HUX
12.0,1.0,0.4874408983451537,0.0190995581697209,greedy_multi+HUX
8.0,0.0,0.5059840425531915,0.0283329855609629,greedy_multi+HUX
9.0,0.0,0.4709416863672183,0.0236718564191508,greedy_multi+HUX
9.0,0.0,0.4192277383766745,0.0216038515587501,greedy_multi+HUX
31.0,6.0,0.4555021734156944,0.007357512893705,greedy_multi+HUX
26.0,5.0,0.4586743044189852,0.0085632851263836,greedy_multi+HUX
43.0,8.0,0.4624360877453406,0.0062660944436596,greedy_multi+HUX
25.0,3.0,0.3904964539007092,0.0072742216186308,greedy_multi+HUX
24.0,1.0,0.4665706264775414,0.0089959398503561,greedy_multi+HUX
33.0,7.0,0.4965076294863529,0.0084606686875984,greedy_multi+HUX
21.0,2.0,0.4245187436676798,0.0094559226034359,greedy_multi+HUX
27.0,0.0,0.4374507486209613,0.0075333684238088,greedy_multi+HUX
29.0,1.0,0.3989973098557104,0.0064727129990626,greedy_multi+HUX
20.0,1.0,0.5057180851063829,0.0137416829353402,greedy_multi+HUX
9.0,0.0,0.5056146572104019,0.0252727396993593,greedy_multi+HUX
15.0,1.0,0.4228723404255319,0.0141143658937344,greedy_multi+HUX
20.0,1.0,0.5000443262411347,0.0113275689571702,greedy_multi+HUX
39.0,6.0,0.4810192762320422,0.0072856444356412,greedy_multi+HUX
14.0,0.0,0.3361828774062816,0.011397594866753,greedy_multi+HUX
41.0,7.0,0.4375756789482788,0.0053914106714547,greedy_multi+HUX
38.0,8.0,0.4579833893243747,0.006086242902019,greedy_multi+HUX
34.0,6.0,0.4130162703379224,0.0060108510690512,greedy_multi+HUX
13.0,0.0,0.4819285324604473,0.0166170621633631,greedy_multi+HUX
23.0,0.0,0.40086339808819,0.0083146897955881,greedy_multi+HUX
29.0,1.0,0.4233003179261433,0.0065791046126952,greedy_multi+HUX
14.0,0.0,0.4609295845997973,0.0146344883113197,greedy_multi+HUX
16.0,0.0,0.4721852836879432,0.0130228841096713,greedy_multi+HUX
36.0,4.0,0.429545902285264,0.0055616502439126,greedy_multi+HUX
19.0,2.0,0.3809723777528929,0.0093535740390782,greedy_multi+HUX
35.0,7.0,0.4445542046605876,0.0064003621291582,greedy_multi+HUX
40.0,7.0,0.4248670212765957,0.0053545922457371,greedy_multi+HUX
12.0,1.0,0.506353427895981,0.0194631800532614,greedy_multi+HUX
17.0,0.0,0.3471526908635794,0.0094605914490526,greedy_multi+HUX
27.0,3.0,0.4767205148410822,0.0081068509466028,greedy_multi+HUX
35.0,5.0,0.4270770010131712,0.0058285670915416,greedy_multi+HUX
10.0,0.0,0.46427304964539,0.0213920247346712,greedy_multi+HUX
26.0,1.0,0.4605837424986361,0.0082400973663118,greedy_multi+HUX
15.0,1.0,0.4000591016548463,0.0123680028111709,greedy_multi+HUX
19.0,3.0,0.4769970138111236,0.0123586251457947,greedy_multi+HUX
22.0,1.0,0.3800773694390715,0.0080088094409672,greedy_multi+HUX
22.0,1.0,0.4734445519019987,0.0098909778029482,greedy_multi+HUX
12.0,0.0,0.4583333333333333,0.0174965524034673,greedy_multi+HUX
39.0,8.0,0.4473086015639207,0.0057543050942721,greedy_multi+HUX
28.0,2.0,0.4704280648429584,0.0078007792731548,greedy_multi+HUX
32.0,3.0,0.451490469858156,0.0068886736126338,greedy_multi+HUX
29.0,6.0,0.4682073856688677,0.007778580413149,greedy_multi+HUX
25.0,2.0,0.475354609929078,0.0087259380815854,greedy_multi+HUX
27.0,5.0,0.4761294982926188,0.0087721520809446,greedy_multi+HUX
38.0,8.0,0.4796565882792086,0.0072554448274713,greedy_multi+HUX
23.0,2.0,0.4192106074622263,0.0085724854947428,greedy_multi+HUX
32.0,4.0,0.4093805407801418,0.0061482573939451,greedy_multi+HUX
38.0,6.0,0.4363568495707353,0.0056276500301447,greedy_multi+HUX
20.0,2.0,0.3642730496453901,0.0084310318268699,greedy_multi+HUX
31.0,4.0,0.4524708304735758,0.0070176623490413,greedy_multi+HUX
23.0,4.0,0.4774514338575393,0.0097477661628275,greedy_multi+HUX
37.0,7.0,0.4302999808318957,0.0058462574515225,greedy_multi+HUX
30.0,2.0,0.4575059101654846,0.0071501230935175,greedy_multi+HUX
26.0,1.0,0.4839061647572286,0.0087478708373997,greedy_multi+HUX
15.0,0.0,0.3662529550827423,0.0112921850286985,greedy_multi+HUX
17.0,1.0,0.3504380475594493,0.0099817095106888,greedy_multi+HUX
20.0,2.0,0.4105053191489362,0.0093909680568131,greedy_multi+HUX
21.0,0.0,0.444064505234718,0.0098373998049163,greedy_multi+HUX
15.0,0.0,0.4982269503546099,0.0151741612594939,greedy_multi+HUX
