Compacidad,Tolerancia,Hamming,Balance,init_cross
392.0,85.0,0.3568805181647126,0.0028755983795744,random_dense+HUX
348.0,79.0,0.3607544631939349,0.0024947782224369,random_dense+HUX
210.0,56.0,0.4097602161431948,0.0027227211659943,random_dense+HUX
218.0,50.0,0.3748739345435617,0.001974518362981,random_dense+HUX
306.0,71.0,0.3731516247160802,0.0024609560723718,random_dense+HUX
253.0,62.0,0.3900008409721638,0.0025452609660295,random_dense+HUX
230.0,59.0,0.3867483811285847,0.002296474930848,random_dense+HUX
271.0,65.0,0.3703187563790531,0.0024055679717543,random_dense+HUX
190.0,50.0,0.4020576707726764,0.0023561076345739,random_dense+HUX
190.0,48.0,0.397685703620754,0.0022397865638499,random_dense+HUX
323.0,72.0,0.3666260457150385,0.0026379725508018,random_dense+HUX
192.0,49.0,0.3986360446217494,0.0022603776314762,random_dense+HUX
187.0,48.0,0.3986849091667614,0.0022673755529247,random_dense+HUX
196.0,49.0,0.3906363077145751,0.0021470644367396,random_dense+HUX
191.0,48.0,0.3982028146002748,0.0022492124238558,random_dense+HUX
192.0,50.0,0.3997672872340425,0.0022851020947685,random_dense+HUX
188.0,48.0,0.3992426814546552,0.0022736325292561,random_dense+HUX
192.0,50.0,0.3973847517730496,0.002239685176278,random_dense+HUX
193.0,51.0,0.3997859478925513,0.0022946161927083,random_dense+HUX
199.0,52.0,0.395840015681243,0.0022441595590211,random_dense+HUX
186.0,48.0,0.4008093113703957,0.0023129472517436,random_dense+HUX
192.0,50.0,0.3986360446217494,0.0022606662137752,random_dense+HUX
191.0,50.0,0.3996045449482009,0.0022870460665537,random_dense+HUX
193.0,50.0,0.3971906809245581,0.0022331960205776,random_dense+HUX
192.0,49.0,0.3954870345744681,0.0021993341179374,random_dense+HUX
187.0,49.0,0.4000312891113892,0.0023050426574119,random_dense+HUX
191.0,48.0,0.3968428576733133,0.0022250120521246,random_dense+HUX
193.0,50.0,0.3981323264616176,0.0022496666710526,random_dense+HUX
193.0,49.0,0.398265534854665,0.0022489898279552,random_dense+HUX
189.0,48.0,0.3980074299223236,0.0022515834927062,random_dense+HUX
188.0,48.0,0.3991106458427644,0.0022730940505796,random_dense+HUX
191.0,49.0,0.39906149047566,0.002267284246829,random_dense+HUX
188.0,48.0,0.3976582541119662,0.0022436997324196,random_dense+HUX
196.0,52.0,0.3991080474743088,0.002342930882184,random_dense+HUX
191.0,49.0,0.3988340574059634,0.0022628251208365,random_dense+HUX
201.0,52.0,0.3924614516072121,0.0021846814086499,random_dense+HUX
191.0,50.0,0.4020784597675541,0.0023424830916495,random_dense+HUX
192.0,50.0,0.4023483673167848,0.0023600741173968,random_dense+HUX
189.0,48.0,0.3964548388307253,0.0022255683675797,random_dense+HUX
192.0,49.0,0.3950530067966902,0.0021917267678873,random_dense+HUX
226.0,55.0,0.3847439276972322,0.0021780471295594,random_dense+HUX
191.0,49.0,0.3987458690728157,0.0022606238766931,random_dense+HUX
220.0,54.0,0.3814877498388137,0.0021220554006046,random_dense+HUX
