Compacidad,Tolerancia,Hamming,Balance,init_cross
219.0,48.0,0.3720773017260922,0.0036396250402463,random_dense+HUX
222.0,51.0,0.3764575745958725,0.003737886332467,random_dense+HUX
223.0,48.0,0.3704043825334732,0.0036023738015458,random_dense+HUX
217.0,49.0,0.3748774389646044,0.0037299987756634,random_dense+HUX
251.0,58.0,0.3809337119606679,0.0040042036839844,random_dense+HUX
251.0,58.0,0.3744136927467435,0.0037398714869265,random_dense+HUX
253.0,57.0,0.3638816471841448,0.0035013313180522,random_dense+HUX
244.0,55.0,0.3830840890594116,0.00410022418121,random_dense+HUX
248.0,52.0,0.3771233699382292,0.0037322026527891,random_dense+HUX
244.0,55.0,0.3696299848854784,0.0036728984392603,random_dense+HUX
245.0,55.0,0.3651758575770734,0.0035506607923978,random_dense+HUX
237.0,55.0,0.3825485531316396,0.003910653542645,random_dense+HUX
237.0,55.0,0.3793727743364156,0.0037275920785627,random_dense+HUX
237.0,55.0,0.3756059789927282,0.0037803311321897,random_dense+HUX
238.0,54.0,0.3701092138983252,0.0035793832346446,random_dense+HUX
235.0,53.0,0.3835709974347366,0.0039406353128183,random_dense+HUX
234.0,54.0,0.3806828514275323,0.0038116360956611,random_dense+HUX
234.0,54.0,0.3761971873674001,0.0036550768745266,random_dense+HUX
233.0,51.0,0.3813388427236477,0.0038887668901557,random_dense+HUX
232.0,49.0,0.3694477561751039,0.0035708279179883,random_dense+HUX
228.0,53.0,0.3760614968271743,0.0036918739623015,random_dense+HUX
289.0,66.0,0.3821750226999435,0.0041012429129865,random_dense+HUX
298.0,65.0,0.3691632157646723,0.0036412154492556,random_dense+HUX
290.0,66.0,0.3662906578625581,0.0034665571891009,random_dense+HUX
265.0,63.0,0.3885554663455105,0.0040899917230017,random_dense+HUX
278.0,60.0,0.3824621154140518,0.0040084866671279,random_dense+HUX
282.0,59.0,0.3756350284190936,0.0038704396460484,random_dense+HUX
278.0,60.0,0.3659944384917598,0.0036407062068346,random_dense+HUX
274.0,61.0,0.3639799140653311,0.0034437216023222,random_dense+HUX
260.0,59.0,0.3884138025095472,0.0040944309748774,random_dense+HUX
260.0,59.0,0.3841550736497545,0.0040153127896301,random_dense+HUX
260.0,59.0,0.3785529187124932,0.0036601599319947,random_dense+HUX
260.0,59.0,0.3731519367157664,0.0037391357553032,random_dense+HUX
260.0,59.0,0.3680237315875613,0.0035262299122828,random_dense+HUX
253.0,57.0,0.3875129649875256,0.0040022923986181,random_dense+HUX
249.0,59.0,0.3850045572360363,0.0039650296527406,random_dense+HUX
249.0,59.0,0.3816542766811929,0.0038327975244255,random_dense+HUX
251.0,58.0,0.3771898222711989,0.0037919244282252,random_dense+HUX
249.0,56.0,0.3875893645504001,0.0040128312493829,random_dense+HUX
246.0,57.0,0.3854220723058294,0.0040350518674054,random_dense+HUX
246.0,57.0,0.3822039151242576,0.0038355492340632,random_dense+HUX
244.0,55.0,0.3859398616439949,0.003963968202324,random_dense+HUX
239.0,56.0,0.3824594201608356,0.0039101456294457,random_dense+HUX
302.0,68.0,0.3800989854868254,0.0039630121204715,random_dense+HUX
302.0,68.0,0.3754109717721103,0.003910940007467,random_dense+HUX
302.0,68.0,0.3676729604058052,0.0035224055839031,random_dense+HUX
282.0,64.0,0.3869900910416981,0.0040162346007535,random_dense+HUX
290.0,63.0,0.3828595011005135,0.0040599256476002,random_dense+HUX
296.0,62.0,0.3769437655740847,0.0039549553886065,random_dense+HUX
290.0,63.0,0.3714233308877476,0.0036994853324964,random_dense+HUX
290.0,63.0,0.3669845928099779,0.0036237650285548,random_dense+HUX
274.0,62.0,0.3879678521509551,0.0040430461731478,random_dense+HUX
265.0,63.0,0.3859761809179713,0.0039814933743635,random_dense+HUX
278.0,60.0,0.3791105413541507,0.0039291277110341,random_dense+HUX
259.0,61.0,0.3883184095950053,0.004087941114601,random_dense+HUX
259.0,61.0,0.385905282181878,0.0039564759234238,random_dense+HUX
259.0,61.0,0.383724910320655,0.0039463381061502,random_dense+HUX
256.0,59.0,0.3883359652039007,0.0040933549311204,random_dense+HUX
263.0,56.0,0.3844686244370736,0.0041070777736708,random_dense+HUX
313.0,69.0,0.3761669272426529,0.0039016801154361,random_dense+HUX
314.0,69.0,0.3710106382978723,0.0037359994609897,random_dense+HUX
314.0,69.0,0.3680009712246465,0.0036681399940905,random_dense+HUX
290.0,66.0,0.3850207874786011,0.0039939212332402,random_dense+HUX
298.0,65.0,0.3791767813794088,0.0039169451515536,random_dense+HUX
306.0,64.0,0.3712105409539702,0.0036903008961568,random_dense+HUX
276.0,64.0,0.3860237434474252,0.0039836353849512,random_dense+HUX
287.0,62.0,0.3808720685991054,0.0039450930498496,random_dense+HUX
265.0,63.0,0.3868727418707346,0.0040579985982455,random_dense+HUX
262.0,61.0,0.3884636727843647,0.0040853078031341,random_dense+HUX
307.0,70.0,0.3784421419825813,0.0039271043660106,random_dense+HUX
318.0,70.0,0.3693044961862706,0.0037445756790774,random_dense+HUX
295.0,67.0,0.3839313619425412,0.0040521177041171,random_dense+HUX
308.0,66.0,0.3774868748273003,0.0038898184213357,random_dense+HUX
291.0,64.0,0.3839779678779459,0.0040229234756071,random_dense+HUX
273.0,64.0,0.3872782064271426,0.0041314764131181,random_dense+HUX
314.0,71.0,0.3762083841532276,0.003882786510883,random_dense+HUX
322.0,71.0,0.3682767278974495,0.0037089460258135,random_dense+HUX
302.0,69.0,0.3804306984171715,0.0039632761611558,random_dense+HUX
314.0,72.0,0.3748051904052039,0.0038203916611145,random_dense+HUX
