init,Compacidad,Tolerancia,Hamming,Balance
random_dense,219.0,47.0,0.3618397616503125,0.0039237229551317
random_dense,216.0,47.0,0.367210073548726,0.0041565423812795
random_dense,213.0,46.0,0.3641411114440782,0.003958784148633
random_dense,249.0,55.0,0.3723190634879945,0.0043909074654425
random_dense,255.0,52.0,0.3574572382144347,0.0036775146101425
random_dense,253.0,53.0,0.3523988730973005,0.003617582285689
random_dense,241.0,52.0,0.3749448221064712,0.0040703797242185
random_dense,241.0,52.0,0.3662414290338718,0.0040597081443493
random_dense,241.0,52.0,0.3577219622730349,0.0037733709087605
random_dense,241.0,52.0,0.3535983343633206,0.0035615427871445
random_dense,234.0,52.0,0.3766934897254046,0.0041433793511812
random_dense,234.0,52.0,0.3705787415893798,0.0040540531390929
random_dense,234.0,52.0,0.3642897193429108,0.0038573763696527
random_dense,234.0,52.0,0.3576332060374613,0.0036455233549216
random_dense,231.0,51.0,0.3754029658284977,0.0041931431424973
random_dense,229.0,53.0,0.3738966830809254,0.0041535891030608
random_dense,229.0,53.0,0.3700021679209638,0.0040060229611972
random_dense,227.0,52.0,0.3732581935201674,0.004177956718794
random_dense,225.0,52.0,0.371284475965327,0.0039842445265378
random_dense,224.0,51.0,0.3718971631205673,0.0040530929037338
random_dense,297.0,63.0,0.3587977887623277,0.0039943168001903
random_dense,295.0,63.0,0.35213968025003,0.0037199313146777
random_dense,263.0,61.0,0.3817955667017231,0.0043703641165324
random_dense,278.0,57.0,0.3736032450635236,0.0040130427289721
random_dense,278.0,57.0,0.3639311954691566,0.003882512655423
random_dense,278.0,57.0,0.3527252665952344,0.0038176322683544
random_dense,270.0,59.0,0.3510211452587339,0.0035788879942482
random_dense,254.0,58.0,0.3830101357011224,0.0044087921506818
random_dense,264.0,54.0,0.3735996937459703,0.0039899066610697
random_dense,264.0,54.0,0.3678708628841607,0.0039186559321862
random_dense,264.0,54.0,0.3635692026649473,0.0037947938925195
random_dense,264.0,54.0,0.355627417794971,0.0035873657307228
random_dense,247.0,56.0,0.3809472535676343,0.0042376906460245
random_dense,253.0,53.0,0.3771830235752529,0.0041158612420179
random_dense,255.0,52.0,0.3701258517591433,0.0038889341287504
random_dense,255.0,52.0,0.3649005701571409,0.0039528880034977
random_dense,242.0,55.0,0.3786303557821933,0.004072094746797
random_dense,242.0,55.0,0.3744505011429576,0.0040235812997862
random_dense,241.0,52.0,0.3784394220299579,0.0041718013831026
random_dense,237.0,52.0,0.3780411167968399,0.004297562162871
random_dense,293.0,67.0,0.3728547914699973,0.0041560219024637
random_dense,305.0,66.0,0.364428554819207,0.0039349063436449
random_dense,305.0,66.0,0.35590338332752,0.0037002666453276
random_dense,276.0,63.0,0.3816649964025079,0.004330385100167
random_dense,276.0,63.0,0.3767505653201768,0.0041811380993369
random_dense,276.0,63.0,0.3701626580326858,0.0039665204415943
random_dense,276.0,63.0,0.36576536643026,0.0041164274467416
random_dense,282.0,62.0,0.3566721995875459,0.0037430880455677
random_dense,270.0,59.0,0.3815175991594431,0.0043249386209917
random_dense,274.0,58.0,0.3762586064088626,0.0041580424292663
random_dense,278.0,57.0,0.3699200214296648,0.0039355548069987
random_dense,279.0,57.0,0.3610984010778107,0.0036352003349025
random_dense,256.0,59.0,0.3828436668882978,0.0044361267115747
random_dense,256.0,59.0,0.378895861037234,0.0042128460393226
random_dense,256.0,59.0,0.37530820589539,0.0041723045435273
random_dense,252.0,57.0,0.3821695936057638,0.0043759720278178
random_dense,252.0,57.0,0.3796401834965665,0.0041363293065576
random_dense,305.0,68.0,0.3695616788745495,0.004004387784285
random_dense,305.0,68.0,0.3620131380072084,0.0039194990545127
random_dense,306.0,68.0,0.3551893570667037,0.0037486544018459
