init,Compacidad,Tolerancia,Hamming,Balance
random_dense,204.0,53.0,0.3914963148379919,0.0027712745023586
random_dense,156.0,37.0,0.4205082742316784,0.0032900387276352
random_dense,169.0,39.0,0.391901674430316,0.0025413631618176
random_dense,232.0,54.0,0.4037623807776962,0.0029069378521725
random_dense,236.0,63.0,0.4081620387065753,0.0032127920499277
random_dense,185.0,45.0,0.4207303047728579,0.0034427295843431
random_dense,204.0,50.0,0.3760951188986233,0.0023871943629764
random_dense,237.0,52.0,0.3637557231349313,0.0020393938553981
random_dense,157.0,38.0,0.4039447531282468,0.0029733291831478
random_dense,322.0,76.0,0.3809606405004185,0.0025705633768283
random_dense,162.0,43.0,0.4122285701777427,0.0031370532111862
random_dense,313.0,81.0,0.3909206262887182,0.0028812061711348
random_dense,241.0,62.0,0.3912406933286248,0.0027725675552634
random_dense,320.0,80.0,0.3671099290780141,0.0023496483765907
random_dense,230.0,62.0,0.423808973172988,0.0037884499343637
random_dense,173.0,44.0,0.3948110113557168,0.0026912366953768
random_dense,336.0,84.0,0.3974876519756838,0.0031027464285759
random_dense,203.0,38.0,0.3581079900779094,0.0020996734781894
random_dense,261.0,66.0,0.420650933398549,0.0034670420727577
random_dense,328.0,81.0,0.3837274044282996,0.0026676969455727
random_dense,160.0,39.0,0.431499335106383,0.0036926253874125
random_dense,238.0,59.0,0.3706604982418499,0.0023862765748902
random_dense,279.0,73.0,0.3901726022522179,0.0028033744291593
random_dense,313.0,82.0,0.4049860648494324,0.0033614209229561
random_dense,216.0,56.0,0.4337158523771998,0.0038100346080742
random_dense,267.0,65.0,0.401582463410099,0.0029843705315568
random_dense,198.0,54.0,0.4264139623182176,0.0037863064341789
random_dense,280.0,73.0,0.4065666160081054,0.0033136424721352
random_dense,164.0,44.0,0.4246994464625497,0.0036359640678141
random_dense,186.0,45.0,0.4368041256768092,0.0039637104419913
random_dense,286.0,74.0,0.4156995486782721,0.0033793027472333
random_dense,228.0,62.0,0.4350659450043548,0.0041680359538918
random_dense,302.0,76.0,0.4014988727631393,0.0029796910738532
random_dense,269.0,72.0,0.4228822273194653,0.0037304153505594
random_dense,187.0,46.0,0.4051133993249137,0.0029326876084239
random_dense,281.0,61.0,0.3582822240730925,0.0020290847753897
random_dense,286.0,70.0,0.369683950800972,0.0023444475061939
random_dense,317.0,74.0,0.3580134013468465,0.0021088887108925
random_dense,251.0,65.0,0.4291945692407674,0.0037718562319621
random_dense,269.0,62.0,0.3830413403991669,0.0025558338850833
random_dense,197.0,51.0,0.4042328185189185,0.0032091103554139
random_dense,237.0,54.0,0.3861395397552143,0.0025274810825196
random_dense,202.0,53.0,0.4394047117477705,0.0042452531408254
random_dense,185.0,43.0,0.385149511213341,0.0023936556688703
random_dense,219.0,52.0,0.4229047248939409,0.0035278143830869
random_dense,237.0,62.0,0.4170818744950175,0.0034301099987079
random_dense,322.0,81.0,0.3943576274172944,0.0029858238791822
random_dense,362.0,86.0,0.3635143607225422,0.0025431905941201
random_dense,242.0,65.0,0.4307997772697966,0.0042160865323492
random_dense,360.0,88.0,0.3795828408195429,0.0030381717338437
random_dense,265.0,68.0,0.3891810517864311,0.0029061609617451
random_dense,251.0,57.0,0.3622637111129949,0.0020478564889187
random_dense,214.0,48.0,0.3647262543911977,0.0020787729016427
random_dense,273.0,67.0,0.3667062842594757,0.0023341519500101
random_dense,241.0,61.0,0.4280075630499397,0.0038015459207149
random_dense,289.0,76.0,0.4136727281651083,0.0036167170439669
random_dense,302.0,77.0,0.4005536376872857,0.0034112969175359
random_dense,183.0,44.0,0.3920425919466728,0.0025460079238541
random_dense,206.0,49.0,0.3846097569372719,0.0024181915960799
random_dense,169.0,44.0,0.4181512023165051,0.0032898458607944
random_dense,318.0,79.0,0.3655074936437842,0.0024861567422118
random_dense,221.0,58.0,0.3920044286126889,0.0027010510221162
random_dense,305.0,78.0,0.3863707708405999,0.002905220952804
random_dense,217.0,60.0,0.4307489296336242,0.0041021827696739
random_dense,185.0,46.0,0.4308318957255127,0.0038037057342907
random_dense,215.0,58.0,0.4231527296717797,0.0037354377087477
random_dense,186.0,50.0,0.4212136810798444,0.0036380717458437
random_dense,179.0,43.0,0.4028091445778359,0.0028770781198221
random_dense,350.0,81.0,0.3763981762917933,0.0025879821417023
random_dense,285.0,69.0,0.399648500684335,0.002990201894795
random_dense,302.0,68.0,0.3578595415903433,0.0020620216351802
random_dense,186.0,45.0,0.3929878746282315,0.0027454097195692
random_dense,186.0,49.0,0.4100701593838176,0.0032408509467032
random_dense,245.0,61.0,0.4020335793892025,0.0029445177460617
random_dense,256.0,68.0,0.4216602947695035,0.0037910595643412
random_dense,251.0,59.0,0.3821098584385861,0.002450523646362
random_dense,207.0,52.0,0.4196345975948196,0.0033307679859379
random_dense,204.0,51.0,0.4306815811430955,0.0037714070472664
random_dense,299.0,69.0,0.3800908465570815,0.0025350713916402
random_dense,287.0,71.0,0.4123267106531247,0.0034173574817383
random_dense,225.0,55.0,0.3734278959810874,0.0022695646504106
random_dense,337.0,84.0,0.3946245554222699,0.0033088645814134
random_dense,215.0,56.0,0.4092198581560283,0.00322857372377
random_dense,202.0,49.0,0.4033819605364792,0.0029410984591914
random_dense,256.0,65.0,0.4047990082003546,0.0033943143914351
random_dense,374.0,75.0,0.343511776083741,0.0023835397200822
random_dense,322.0,75.0,0.3877692612660235,0.0037940090739079
random_dense,307.0,63.0,0.3421350520941622,0.0023624851519417
random_dense,235.0,41.0,0.359148181681002,0.0027526765097736
random_dense,291.0,62.0,0.3923375009139431,0.0035473065661791
random_dense,296.0,68.0,0.3870639256277554,0.0036285060130328
