init,Compacidad,Tolerancia,Hamming,Balance
random_dense,374.0,81.0,0.3562051996814199,0.0029713376488987
random_dense,226.0,52.0,0.3740781710914454,0.0021165101773429
random_dense,196.0,52.0,0.4175260529743812,0.0028109900690396
random_dense,322.0,76.0,0.3701461389366107,0.0026618106255303
random_dense,291.0,71.0,0.3824090321951695,0.0027821968864951
random_dense,177.0,46.0,0.4100052089594102,0.0025054485308271
random_dense,204.0,49.0,0.387298359059936,0.0022262797380235
random_dense,185.0,48.0,0.4038623730113092,0.0024164265877221
random_dense,182.0,48.0,0.4085661678746785,0.002483511017433
random_dense,188.0,51.0,0.4138373321261506,0.0026471213259409
random_dense,183.0,46.0,0.4120547998294772,0.0025646729509121
random_dense,185.0,50.0,0.4126509488211615,0.0026056519122967
random_dense,250.0,62.0,0.3923120567375886,0.0027321012021528
random_dense,183.0,49.0,0.4118174243305042,0.0025667553070017
random_dense,183.0,48.0,0.412980079835678,0.0026032575441347
random_dense,227.0,58.0,0.3879815352891554,0.0024596282474593
random_dense,186.0,50.0,0.4131396324258369,0.0026140781609415
random_dense,187.0,49.0,0.4049616945424205,0.0024507888831725
random_dense,183.0,48.0,0.4118028911366895,0.0025604329058384
random_dense,181.0,47.0,0.4122585321891775,0.0025824275566878
random_dense,192.0,51.0,0.4045046542553192,0.0024266243380699
random_dense,189.0,52.0,0.4124826447521483,0.0026295725509785
random_dense,181.0,47.0,0.411989146193331,0.0025650111131148
random_dense,182.0,47.0,0.4121755903670797,0.0025687838981451
random_dense,181.0,46.0,0.4043042984209082,0.0024555616272119
random_dense,186.0,48.0,0.4118193777167696,0.0025593055567768
random_dense,185.0,49.0,0.4145677592486103,0.0026597840790394
random_dense,185.0,49.0,0.4097373969714395,0.0025048960967133
random_dense,179.0,46.0,0.4119566940053092,0.0025664948325985
random_dense,185.0,50.0,0.4091575618171362,0.0024976941646845
random_dense,184.0,48.0,0.4133373805118717,0.0026160992771935
random_dense,183.0,47.0,0.4136825175367205,0.0026219338359245
random_dense,192.0,51.0,0.4080830747635933,0.0025217109051119
random_dense,189.0,51.0,0.4147013021126496,0.0026653908416608
random_dense,183.0,47.0,0.412655505173817,0.0025829300773355
random_dense,183.0,48.0,0.4122582645428826,0.0025768588562245
random_dense,186.0,49.0,0.4144741859223671,0.0026584062558045
random_dense,180.0,46.0,0.4125049251379038,0.0025808816848753
random_dense,184.0,48.0,0.4141853607770582,0.002636458332999
random_dense,254.0,63.0,0.3807030770089908,0.0025822600624125
random_dense,185.0,50.0,0.4129768065938279,0.00260849093744
