Compacidad,Tolerancia,Hamming,Balance,init_cross
10.0,1.0,0.5030141843971631,0.023891623912278,greedy_multi+UX
7.0,0.0,0.5073454913880446,0.0330188473457891,greedy_multi+UX
7.0,0.0,0.4830293819655522,0.032278216100081,greedy_multi+UX
47.0,11.0,0.4433001358080579,0.0056848874957195,greedy_multi+UX
8.0,0.0,0.4757313829787234,0.0281538312136898,greedy_multi+UX
8.0,0.0,0.4491356382978723,0.0258231668859401,greedy_multi+UX
9.0,0.0,0.4165681639085894,0.0216705970741964,greedy_multi+UX
8.0,0.0,0.4634308510638298,0.026976083870907,greedy_multi+UX
18.0,3.0,0.5063041765169425,0.0147466158209247,greedy_multi+UX
10.0,0.0,0.388918439716312,0.01876904299331,greedy_multi+UX
17.0,2.0,0.41270337922403,0.0117049276238602,greedy_multi+UX
8.0,0.0,0.507313829787234,0.0285923412271767,greedy_multi+UX
8.0,0.0,0.4917996453900709,0.0284677719147679,greedy_multi+UX
9.0,0.0,0.4417848699763593,0.0227908427830776,greedy_multi+UX
21.0,0.0,0.4779213103681188,0.0104885530784586,greedy_multi+UX
15.0,0.0,0.49048463356974,0.0148030748229745,greedy_multi+UX
43.0,10.0,0.4639617351146297,0.006362083711224,greedy_multi+UX
12.0,0.0,0.3583037825059101,0.0148167839967248,greedy_multi+UX
19.0,0.0,0.4081280328480776,0.0098892404787711,greedy_multi+UX
25.0,0.0,0.4483333333333333,0.0082837470449172,greedy_multi+UX
14.0,2.0,0.5038627152988855,0.0167069277443134,greedy_multi+UX
18.0,1.0,0.3638199369582348,0.0096623496804443,greedy_multi+UX
19.0,0.0,0.3965565509518477,0.0096330415800887,greedy_multi+UX
29.0,1.0,0.4240034238200049,0.0070258966833633,greedy_multi+UX
9.0,0.0,0.4275019700551615,0.022521813431895,greedy_multi+UX
21.0,0.0,0.4289935832489024,0.0093837171875608,greedy_multi+UX
34.0,3.0,0.4368742177722153,0.0063995929054256,greedy_multi+UX
45.0,10.0,0.4275413711583924,0.0054125612207449,greedy_multi+UX
41.0,7.0,0.4201262757308424,0.0056655343643279,greedy_multi+UX
9.0,0.0,0.4038613081166272,0.0211180909125346,greedy_multi+UX
10.0,0.0,0.4483156028368794,0.0205645386927215,greedy_multi+UX
24.0,2.0,0.4092420212765957,0.0079035896723525,greedy_multi+UX
24.0,5.0,0.5026965130023641,0.0101000352597084,greedy_multi+UX
10.0,0.0,0.46072695035461,0.0208423793446002,greedy_multi+UX
15.0,1.0,0.3869385342789598,0.0129696660407202,greedy_multi+UX
10.0,0.0,0.4820035460992907,0.0221318014058648,greedy_multi+UX
19.0,1.0,0.5061123553564763,0.0122806682273377,greedy_multi+UX
13.0,1.0,0.4466039279869067,0.0160753776017598,greedy_multi+UX
19.0,1.0,0.4117207913400522,0.0101190030821894,greedy_multi+UX
25.0,2.0,0.4356028368794326,0.0080998138926613,greedy_multi+UX
30.0,2.0,0.4722813238770685,0.0079393188080188,greedy_multi+UX
10.0,0.0,0.4141843971631205,0.0193732709622252,greedy_multi+UX
42.0,8.0,0.4321597433299561,0.0057123455278864,greedy_multi+UX
11.0,0.0,0.4616376531270148,0.0187938481901196,greedy_multi+UX
35.0,4.0,0.450886524822695,0.0066412751534898,greedy_multi+UX
10.0,0.0,0.4721631205673759,0.021459150696645,greedy_multi+UX
37.0,8.0,0.4870136093540348,0.0074649216710867,greedy_multi+UX
27.0,3.0,0.4974060940372997,0.009792471955391,greedy_multi+UX
23.0,2.0,0.3931159420289855,0.0083441286025195,greedy_multi+UX
23.0,1.0,0.4238744989207524,0.0085803521857699,greedy_multi+UX
