Compacidad,Tolerancia,Hamming,Balance,init_cross
22.0,3.0,0.4335106382978723,0.0083128849609723,greedy_multi+1P
26.0,3.0,0.4548895253682488,0.0077496038094562,greedy_multi+1P
26.0,4.0,0.49120294599018,0.0083524662198662,greedy_multi+1P
26.0,4.0,0.4348404255319149,0.0075164208828774,greedy_multi+1P
18.0,2.0,0.4269109535066981,0.0104950458313384,greedy_multi+1P
25.0,3.0,0.5008156028368794,0.009097207132438,greedy_multi+1P
32.0,7.0,0.4728501773049645,0.0071827397428763,greedy_multi+1P
29.0,7.0,0.497860112496943,0.0085212386769052,greedy_multi+1P
15.0,1.0,0.5073877068557919,0.0156507015352458,greedy_multi+1P
15.0,0.0,0.5061465721040189,0.0143436223306451,greedy_multi+1P
31.0,7.0,0.4914207275223061,0.0076735713813527,greedy_multi+1P
10.0,0.0,0.4648936170212766,0.0203278255620943,greedy_multi+1P
18.0,3.0,0.5078802206461781,0.0142208020437653,greedy_multi+1P
24.0,4.0,0.5067966903073285,0.0102227175304171,greedy_multi+1P
8.0,0.0,0.4554521276595745,0.0264396891976007,greedy_multi+1P
27.0,5.0,0.4718282111899133,0.0077773063513915,greedy_multi+1P
9.0,0.0,0.4260244286840031,0.0225899561495839,greedy_multi+1P
22.0,4.0,0.4433430045132173,0.008944899580188,greedy_multi+1P
23.0,4.0,0.4271507863089732,0.0081601252879966,greedy_multi+1P
23.0,5.0,0.4922525439407956,0.0096800190219708,greedy_multi+1P
8.0,0.0,0.5089760638297872,0.0287176350653574,greedy_multi+1P
12.0,0.0,0.4822695035460993,0.0176870085341113,greedy_multi+1P
28.0,6.0,0.4474734042553191,0.0073217842832583,greedy_multi+1P
25.0,6.0,0.4957801418439716,0.0091793559177104,greedy_multi+1P
14.0,0.0,0.4139437689969605,0.0134593200396953,greedy_multi+1P
11.0,1.0,0.507495164410058,0.0209420055009124,greedy_multi+1P
24.0,5.0,0.4693410165484633,0.0089349282309603,greedy_multi+1P
7.0,0.0,0.5092451874366768,0.0341090553846403,greedy_multi+1P
23.0,1.0,0.4573697193956213,0.008566227798311,greedy_multi+1P
17.0,1.0,0.4884230287859824,0.0120257813401504,greedy_multi+1P
20.0,3.0,0.4639627659574468,0.0102771156349027,greedy_multi+1P
26.0,6.0,0.4666871249318057,0.0083181028729669,greedy_multi+1P
28.0,4.0,0.5013297872340425,0.0086780333738294,greedy_multi+1P
14.0,0.0,0.45459726443769,0.0138824691544794,greedy_multi+1P
19.0,0.0,0.4224524076147816,0.0096736855063249,greedy_multi+1P
11.0,0.0,0.446083172147002,0.018369571418951,greedy_multi+1P
31.0,6.0,0.4683424845573095,0.0069737576130003,greedy_multi+1P
10.0,0.0,0.3847517730496453,0.0193064986670689,greedy_multi+1P
14.0,2.0,0.4874620060790273,0.0146785202310892,greedy_multi+1P
26.0,5.0,0.5064102564102564,0.0097159273714101,greedy_multi+1P
21.0,3.0,0.5064589665653495,0.0107332773283348,greedy_multi+1P
11.0,1.0,0.4796905222437137,0.0207615477379664,greedy_multi+1P
20.0,4.0,0.5074024822695036,0.0129039798519942,greedy_multi+1P
19.0,2.0,0.5058790593505039,0.0114779806190322,greedy_multi+1P
30.0,6.0,0.491903073286052,0.0077673791000899,greedy_multi+1P
31.0,7.0,0.4593914436055822,0.007020622862117,greedy_multi+1P
9.0,0.0,0.4794129235618597,0.0241143037958567,greedy_multi+1P
25.0,2.0,0.485354609929078,0.0084635267340677,greedy_multi+1P
28.0,6.0,0.505129179331307,0.0089565399779195,greedy_multi+1P
17.0,2.0,0.4633395911556112,0.011527495932111,greedy_multi+1P
13.0,0.0,0.5068194217130387,0.0166873072294947,greedy_multi+1P
30.0,5.0,0.4890661938534278,0.007575487344142,greedy_multi+1P
22.0,4.0,0.4919406834300451,0.0102582992773947,greedy_multi+1P
20.0,2.0,0.4889627659574468,0.0103192255639806,greedy_multi+1P
