Compacidad,Tolerancia,Hamming,Balance,init_cross
226.0,58.0,0.4290427100985376,0.0038456721591036,random_dense+HUX
280.0,67.0,0.4127121327254306,0.0034977025029634,random_dense+HUX
165.0,36.0,0.4062486567805716,0.0029289645001625,random_dense+HUX
249.0,64.0,0.3867882879033866,0.0029541876627993,random_dense+HUX
240.0,55.0,0.40014036643026,0.0029829516329626,random_dense+HUX
346.0,85.0,0.3701984175788136,0.0025550654186522,random_dense+HUX
174.0,45.0,0.4067722344501508,0.0033597695585536,random_dense+HUX
201.0,48.0,0.4057505028051233,0.0028803549685453,random_dense+HUX
331.0,77.0,0.3789933791862184,0.0025852595774606,random_dense+HUX
295.0,65.0,0.3611642024281764,0.0021110534334706,random_dense+HUX
211.0,54.0,0.3956337602097408,0.0028820865904563,random_dense+HUX
207.0,39.0,0.3626828725117347,0.0020740529471494,random_dense+HUX
196.0,48.0,0.4337096540743957,0.0040258220030589,random_dense+HUX
252.0,66.0,0.4040970111448835,0.003337916342328,random_dense+HUX
290.0,72.0,0.4166513817559305,0.0039813711496453,random_dense+HUX
215.0,54.0,0.3699447468250041,0.0022690885396285,random_dense+HUX
297.0,75.0,0.3850174320032475,0.002926888500833,random_dense+HUX
329.0,79.0,0.3957349802754963,0.0031068731224229,random_dense+HUX
281.0,67.0,0.3825149541909593,0.0024910156352875,random_dense+HUX
201.0,41.0,0.384346000493984,0.0024639400869668,random_dense+HUX
173.0,36.0,0.3860687492313369,0.0025778267664688,random_dense+HUX
335.0,84.0,0.3968905472636816,0.0033996660210116,random_dense+HUX
243.0,57.0,0.4196655284125733,0.0035241720958291,random_dense+HUX
277.0,68.0,0.3997746882761093,0.0030077110090733,random_dense+HUX
205.0,54.0,0.4260205846739319,0.0040535437601198,random_dense+HUX
160.0,38.0,0.4291445035460993,0.0039450349697889,random_dense+HUX
241.0,53.0,0.360455107265825,0.002012563572643,random_dense+HUX
333.0,77.0,0.3565746597661491,0.002126106781662,random_dense+HUX
248.0,66.0,0.4216605181880576,0.003791747032636,random_dense+HUX
241.0,55.0,0.3841632088520055,0.0025291801255953,random_dense+HUX
304.0,74.0,0.3662776455767077,0.0023744782796013,random_dense+HUX
253.0,62.0,0.3704447341126342,0.0023529513088425,random_dense+HUX
356.0,87.0,0.3827222288628575,0.0029439163025425,random_dense+HUX
297.0,75.0,0.4036792272607876,0.0034703405129097,random_dense+HUX
177.0,45.0,0.3907971711343511,0.0028613049993129,random_dense+HUX
351.0,86.0,0.3783364652158978,0.0027293021220762,random_dense+HUX
208.0,55.0,0.4120763434260774,0.0034425244223737,random_dense+HUX
163.0,42.0,0.4236555279989558,0.003498233870079,random_dense+HUX
214.0,56.0,0.438684794856499,0.0044092851960111,random_dense+HUX
169.0,44.0,0.4224369465776994,0.0036867341098639,random_dense+HUX
190.0,48.0,0.4212019410227697,0.0034040365660444,random_dense+HUX
