algorithm,init,crossover,Range
NSGA2,random_dense,UX,1.9220392982310912
MOEAD_TCHE,random_dense,UX,1.407605777784044
NSGA3,random_dense,UX,1.3489022091599074
NSGA2,greedy_multi,UX,0.3338117424409618
NSGA3,greedy_multi,UX,0.24607402951554383
MOEAD_TCHE,greedy_multi,UX,0.21214275458661955
