algorithm,init,crossover,SumMin
NSGA2,random_dense,UX,0.630761420877546
NSGA3,random_dense,UX,0.881534438735368
MOEAD_TCHE,random_dense,UX,0.9325456986124634
NSGA2,greedy_multi,UX,1.7500458178458724
NSGA3,greedy_multi,UX,1.808573141395741
MOEAD_TCHE,greedy_multi,UX,1.8371870841099494
