algorithm,init,crossover,MaxToleranceRate
NSGA3,greedy_multi,UX,0.27937936782977885
NSGA2,greedy_multi,UX,0.27861617012317086
NSGA3,random_dense,UX,0.2523117693611322
MOEAD_TCHE,greedy_multi,UX,0.24362973606849442
NSGA2,random_dense,UX,0.23738632272889376
MOEAD_TCHE,random_dense,UX,0.2249770666594803
