config,GD+
NSGA2-greedy_multi-1P,0.04223880971864243
NSGA2-greedy_multi-2P,0.050976477639372186
NSGA2-greedy_multi-2P,0.04800209538732876
NSGA2-greedy_multi-2P,0.05179453440705738
NSGA2-greedy_multi-2P,0.047833307404716356
NSGA2-greedy_multi-2P,0.05636788757870383
NSGA3-random_dense-UX,0.7698882056024724
NSGA3-random_dense-UX,0.7557806598327387
NSGA3-random_dense-UX,0.7270048418886716
NSGA3-random_dense-UX,0.7808945754681298
NSGA3-random_dense-UX,0.7547699815922707
NSGA3-random_dense-HUX,0.7864547165223771
NSGA3-random_dense-HUX,0.7823401242405865
NSGA3-random_dense-HUX,0.8122842997051182
NSGA3-random_dense-HUX,0.7730750102889585
NSGA3-random_dense-HUX,0.756312402970013
NSGA3-random_dense-1P,0.7425080379310199
NSGA3-random_dense-1P,0.7532282274038457
NSGA3-random_dense-1P,0.8302502785683169
NSGA3-random_dense-1P,0.8157874686647701
NSGA3-random_dense-1P,0.8280682736201139
NSGA3-random_dense-2P,0.825679788938095
NSGA3-random_dense-2P,0.7800876820144695
NSGA3-random_dense-2P,0.7435277517041653
NSGA3-random_dense-2P,0.7898245793884886
NSGA3-random_dense-2P,0.7622239723602355
NSGA3-greedy_ting-UX,0.47549220533552944
NSGA3-greedy_ting-UX,0.46192272115000027
NSGA3-greedy_ting-UX,0.4823654052901322
NSGA3-greedy_ting-UX,0.44218570472003965
NSGA3-greedy_ting-UX,0.47046742425610605
NSGA3-greedy_ting-HUX,0.45512800957652566
NSGA3-greedy_ting-HUX,0.435785137084654
NSGA3-greedy_ting-HUX,0.4426184284763046
NSGA3-greedy_ting-HUX,0.4417678848585852
NSGA3-greedy_ting-HUX,0.44628850805326553
NSGA3-greedy_ting-1P,0.531268913620806
NSGA3-greedy_ting-1P,0.5036691672757059
NSGA3-greedy_ting-1P,0.5528687996907939
NSGA3-greedy_ting-1P,0.5030882680614607
NSGA3-greedy_ting-1P,0.5429731894231488
NSGA3-greedy_ting-2P,0.5560950124019822
NSGA3-greedy_ting-2P,0.544172341015604
NSGA3-greedy_ting-2P,0.5370644965948937
NSGA3-greedy_ting-2P,0.5144686843256242
NSGA3-greedy_ting-2P,0.5425613834610015
NSGA3-greedy_multi-UX,0.04642067261315945
NSGA3-greedy_multi-UX,0.05156669671539967
NSGA3-greedy_multi-UX,0.05421423608559096
NSGA3-greedy_multi-UX,0.04859486178135977
NSGA3-greedy_multi-UX,0.048516565310355156
NSGA3-greedy_multi-HUX,0.0508072797533477
NSGA3-greedy_multi-HUX,0.044608647820386566
NSGA3-greedy_multi-HUX,0.058734743785573945
NSGA3-greedy_multi-HUX,0.051516922931797444
NSGA3-greedy_multi-HUX,0.05562182299639911
NSGA3-greedy_multi-1P,0.03664813151507892
NSGA3-greedy_multi-1P,0.03646049651542354
NSGA3-greedy_multi-1P,0.032628435481171725
NSGA3-greedy_multi-1P,0.03343685041062901
NSGA3-greedy_multi-1P,0.036137530023289004
NSGA3-greedy_multi-2P,0.03941727417239815
NSGA3-greedy_multi-2P,0.034362797420564195
NSGA3-greedy_multi-2P,0.041064405653768316
NSGA3-greedy_multi-2P,0.03785560118176391
NSGA3-greedy_multi-2P,0.03651675541338789
UNSGA3-random_dense-UX,0.7652776717426347
UNSGA3-random_dense-UX,0.7806281018368756
UNSGA3-random_dense-UX,0.7975673368781534
UNSGA3-random_dense-UX,0.7376762552043918
UNSGA3-random_dense-UX,0.7671879013568357
UNSGA3-random_dense-HUX,0.7772809667892115
UNSGA3-random_dense-HUX,0.7571305031531181
UNSGA3-random_dense-HUX,0.7535620204108148
UNSGA3-random_dense-HUX,0.7810613012245872
UNSGA3-random_dense-HUX,0.743118678062095
UNSGA3-random_dense-1P,0.7349231269037249
UNSGA3-random_dense-1P,0.7875271678786929
UNSGA3-random_dense-1P,0.7762798685410858
UNSGA3-random_dense-1P,0.7925256527173083
UNSGA3-random_dense-1P,0.7758221390640362
UNSGA3-random_dense-2P,0.7822400934944934
UNSGA3-random_dense-2P,0.7713753712492499
UNSGA3-random_dense-2P,0.7794308044511191
UNSGA3-random_dense-2P,0.824177376158353
UNSGA3-random_dense-2P,0.7393286406457638
UNSGA3-greedy_ting-UX,0.45175389214375705
UNSGA3-greedy_ting-UX,0.44245983545861883
UNSGA3-greedy_ting-UX,0.45473713945563243
UNSGA3-greedy_ting-UX,0.46243147392538936
UNSGA3-greedy_ting-UX,0.4684853671498289
UNSGA3-greedy_ting-HUX,0.45703418871217505
UNSGA3-greedy_ting-HUX,0.4344442249250139
UNSGA3-greedy_ting-HUX,0.45845108194236633
UNSGA3-greedy_ting-HUX,0.4734253917271407
UNSGA3-greedy_ting-HUX,0.4999542753593217
UNSGA3-greedy_ting-1P,0.49282165813173856
UNSGA3-greedy_ting-1P,0.5133976075059837
UNSGA3-greedy_ting-1P,0.526092271886151
UNSGA3-greedy_ting-1P,0.4954997880639223
UNSGA3-greedy_ting-1P,0.5286251821540069
UNSGA3-greedy_ting-2P,0.5425952035393504
UNSGA3-greedy_ting-2P,0.5126518775238333
UNSGA3-greedy_ting-2P,0.5821071099829632
UNSGA3-greedy_ting-2P,0.5324389087266245
UNSGA3-greedy_ting-2P,0.5129643090067448
UNSGA3-greedy_multi-UX,0.04720902859415758
UNSGA3-greedy_multi-UX,0.05080506267802803
UNSGA3-greedy_multi-UX,0.04124074371347268
UNSGA3-greedy_multi-UX,0.047946440961441725
