algorithm,init,crossover,IGD+
NSGA2,greedy_multi,UX,1.0599629896179685e-05
MOEAD_TCHE,greedy_multi,UX,0.0002820721995873035
NSGA3,greedy_multi,UX,0.0009009685411771606
MOEAD_TCHE,random_dense,UX,0.3843806354277503
NSGA2,random_dense,UX,0.3879422732705865
NSGA3,random_dense,UX,0.4724220804018753
