algorithm,init,crossover,MinSum
NSGA3,random_dense,UX,1.4146071726229337
NSGA2,random_dense,UX,1.4416487191806686
MOEAD_TCHE,random_dense,UX,1.5019048547030813
NSGA2,greedy_multi,UX,1.8453392653961171
NSGA3,greedy_multi,UX,1.8754417749643804
MOEAD_TCHE,greedy_multi,UX,1.898523073537208
