algorithm,init,run,seed,f1_compactness,f2_transformed_tolerance,f3_transformed_hamming_avg,f4_balance_var
NSGA2,random_sparse,1,1030823061,166.0,0.02564102564102564,0.013685666448278374,144.55904821186036
NSGA2,random_sparse,1,1030823061,96.0,0.05,0.023533338896770426,45.7144887078115
NSGA2,random_sparse,1,1030823061,138.0,0.030303030303030304,0.016640113294388387,94.01565565112416
NSGA2,random_sparse,1,1030823061,15.0,0.5,0.14043824701195218,3.148584075247729
NSGA2,random_sparse,1,1030823061,89.0,0.047619047619047616,0.02474064001052793,49.87292436874398
NSGA2,random_sparse,1,1030823061,54.0,0.08333333333333333,0.040359225732584346,18.905273093657254
NSGA2,random_sparse,1,1030823061,150.0,0.02631578947368421,0.015117603698988138,112.38145009682644
NSGA2,random_sparse,1,1030823061,66.0,0.06666666666666667,0.033525530523687806,27.86049180121717
NSGA2,random_sparse,1,1030823061,155.0,0.02564102564102564,0.014475085657089326,128.72428999421575
NSGA2,random_sparse,1,1030823061,10.0,1.0,0.22358771060455895,2.0063369234444957
NSGA2,random_sparse,1,1030823061,75.0,0.07692307692307693,0.02943248532289628,37.9027958540819
NSGA2,random_sparse,1,1030823061,126.0,0.030303030303030304,0.017704948909921366,83.52270305190828
NSGA2,random_sparse,1,1030823061,114.0,0.03571428571428571,0.019498703543647362,74.15610067401066
NSGA2,random_sparse,1,1030823061,43.0,0.1111111111111111,0.0497529992942837,18.47241084452492
NSGA2,random_sparse,1,1030823061,25.0,0.25,0.08446274803444402,5.920174255570656
NSGA2,random_sparse,1,1030823061,10.0,1.0,0.20962646348262406,2.1963927556461003
NSGA2,random_sparse,1,1030823061,156.0,0.025,0.014685970211436309,114.69362708113204
NSGA2,random_sparse,1,1030823061,25.0,0.2,0.08237785729935003,6.153500044011872
NSGA2,random_sparse,1,1030823061,167.0,0.024390243902439025,0.013628455441716607,147.486368894925
NSGA2,random_sparse,1,1030823061,174.0,0.023809523809523808,0.013227637318823584,153.67985765303558
NSGA2,random_sparse,1,1030823061,161.0,0.02564102564102564,0.014019040043747358,135.2056706151599
NSGA2,random_sparse,1,1030823061,152.0,0.02631578947368421,0.014902499603656924,119.28729691665411
NSGA2,random_sparse,1,1030823061,48.0,0.1111111111111111,0.0457940889899318,15.881193098938665
NSGA2,random_sparse,1,1030823061,38.0,0.125,0.056966819857582944,11.04494790880741
NSGA2,random_sparse,1,1030823061,101.0,0.041666666666666664,0.0223463687150838,53.143173758865245
NSGA2,random_sparse,1,1030823061,78.0,0.05,0.028319650523461623,33.57427238946728
NSGA2,random_sparse,1,1030823061,11.0,1.0,0.18948429363346214,2.388429122026069
NSGA2,random_sparse,1,1030823061,158.0,0.025,0.014477129216078853,123.49090840500975
NSGA2,random_sparse,1,1030823061,34.0,0.125,0.06146134147005938,10.621038145717005
NSGA2,random_sparse,1,1030823061,23.0,0.2,0.08998803350618269,6.0201252137719665
NSGA2,random_sparse,1,1030823061,161.0,0.025,0.01418743003760675,132.49090761908337
NSGA2,random_sparse,1,1030823061,141.0,0.02857142857142857,0.016014310660590315,101.07844094235703
NSGA2,random_sparse,1,1030823061,148.0,0.02631578947368421,0.01522061800026987,111.10524810120219
NSGA2,random_sparse,1,1030823061,88.0,0.047619047619047616,0.025890561880279106,43.55729088074031
NSGA2,random_sparse,1,1030823061,20.0,0.25,0.10463821892393321,4.466639002062243
NSGA2,random_sparse,1,1030823061,171.0,0.024390243902439025,0.013394447479041489,150.45027601730376
NSGA2,random_sparse,1,1030823061,15.0,0.5,0.14271255060728746,3.05668728937175
NSGA2,random_sparse,1,1030823061,52.0,0.1,0.040634005763688766,23.039334037523226
NSGA2,random_sparse,1,1030823061,149.0,0.02702702702702703,0.015093733691943318,119.10903547985518
NSGA2,random_sparse,1,1030823061,137.0,0.02857142857142857,0.01623675725472133,101.03646697852223
NSGA2,random_sparse,1,1030823061,65.0,0.1,0.03328415461788138,36.742716035410766
NSGA2,random_sparse,1,1030823061,106.0,0.045454545454545456,0.02080950448289857,71.64946116895527
NSGA2,random_sparse,1,1030823061,139.0,0.029411764705882353,0.016390107814361687,98.3615480861125
NSGA2,random_sparse,1,1030823061,170.0,0.024390243902439025,0.013568455746144778,144.26836866857772
NSGA2,random_sparse,1,1030823061,131.0,0.03125,0.01713973135598371,90.5164352899751
NSGA2,random_sparse,1,1030823061,34.0,0.14285714285714285,0.06228259069074043,10.08464661611585
NSGA2,random_sparse,1,1030823061,72.0,0.0625,0.030618892508143324,32.4337558472914
NSGA2,random_sparse,1,1030823061,63.0,0.07142857142857142,0.03475688667036421,29.62144446959412
NSGA2,random_sparse,1,1030823061,95.0,0.05,0.023410260667441476,55.45143604446446
NSGA2,random_sparse,1,1030823061,83.0,0.05555555555555555,0.027140176122419517,41.692517353251894
NSGA2,random_sparse,1,1030823061,169.0,0.024390243902439025,0.01353881607374334,147.8496680247473
NSGA2,random_sparse,1,1030823061,93.0,0.047619047619047616,0.023865944482058227,54.19581509984414
NSGA2,random_sparse,2,799725404,10.0,1.0,0.200711743772242,2.2479125798501114
NSGA2,random_sparse,2,799725404,185.0,0.023809523809523808,0.012612229837762895,160.79730568759103
NSGA2,random_sparse,2,799725404,185.0,0.023809523809523808,0.012671736859251605,158.5647155261308
NSGA2,random_sparse,2,799725404,12.0,1.0,0.1663962236318041,2.704692136964914
NSGA2,random_sparse,2,799725404,14.0,1.0,0.14101762720340044,3.5918394132588944
NSGA2,random_sparse,2,799725404,14.0,0.5,0.14170854271356784,3.3301141793672397
NSGA2,random_sparse,2,799725404,18.0,0.5,0.11023160363529756,4.605659140636788
NSGA2,random_sparse,2,799725404,17.0,0.3333333333333333,0.12088736469831744,3.7654662428952266
NSGA2,random_sparse,2,799725404,21.0,0.3333333333333333,0.09451985922574158,5.142570167496592
NSGA2,random_sparse,2,799725404,25.0,0.25,0.08031899743662774,7.123421860067394
NSGA2,random_sparse,2,799725404,10.0,1.0,0.19786002455709525,2.317111029374789
NSGA2,random_sparse,2,799725404,24.0,0.2,0.08348752868033454,6.399331491122189
NSGA2,random_sparse,2,799725404,11.0,1.0,0.18279047156052503,2.4211299419043364
NSGA2,random_sparse,2,799725404,25.0,0.25,0.08096468561584841,6.451222272521528
NSGA2,random_sparse,2,799725404,28.0,0.2,0.07384615384615385,7.203937647754099
NSGA2,random_sparse,2,799725404,33.0,0.14285714285714285,0.06245155575240837,9.39700907902017
NSGA2,random_sparse,2,799725404,12.0,0.5,0.17210863594751297,2.6200360897339254
NSGA2,random_sparse,2,799725404,40.0,0.125,0.05229970326409496,13.357803933403767
NSGA2,random_sparse,2,799725404,31.0,0.16666666666666666,0.06694759332898095,8.670683535787964
NSGA2,random_sparse,2,799725404,18.0,0.25,0.11380145278450364,3.99373773955033
NSGA2,random_sparse,2,799725404,44.0,0.1111111111111111,0.049216807016012915,13.9013686119914
NSGA2,random_sparse,2,799725404,142.0,0.03125,0.01590076120665351,106.12621347014722
NSGA2,random_sparse,2,799725404,139.0,0.03125,0.01639344262295082,98.20212765957447
NSGA2,random_sparse,2,799725404,37.0,0.125,0.057189211113364426,12.122139228409008
NSGA2,random_sparse,2,799725404,11.0,1.0,0.17970368010195953,2.632336621648815
NSGA2,random_sparse,2,799725404,13.0,0.5,0.16146578872029774,2.771160278658045
NSGA2,random_sparse,2,799725404,15.0,0.5,0.13910469848316684,3.1709035951411075
NSGA2,random_sparse,2,799725404,36.0,0.16666666666666666,0.058105393293154076,11.566670910668524
NSGA2,random_sparse,2,799725404,17.0,0.3333333333333333,0.11697604479933632,3.910743140435605
NSGA2,random_sparse,2,799725404,127.0,0.03225806451612903,0.017880920677192314,82.89870982344954
NSGA2,random_sparse,2,799725404,72.0,0.07142857142857142,0.03014753046824888,30.9213822242342
NSGA2,random_sparse,2,799725404,13.0,1.0,0.1519396551724138,3.1050500477843173
NSGA2,random_sparse,2,799725404,164.0,0.02702702702702703,0.01402409458804222,126.54918562320799
NSGA2,random_sparse,2,799725404,136.0,0.03225806451612903,0.017051896418799412,85.17238113651224
NSGA2,random_sparse,2,799725404,47.0,0.09090909090909091,0.04468742571903969,15.148153387656581
NSGA2,random_sparse,2,799725404,170.0,0.025,0.013600848847303944,136.25647603239253
NSGA2,random_sparse,2,799725404,21.0,0.2,0.09708236509166022,5.029361419194209
NSGA2,random_sparse,2,799725404,13.0,1.0,0.1582047685834502,2.808356596750631
NSGA2,random_sparse,2,799725404,13.0,1.0,0.15515818431911968,2.83031223278507
NSGA2,random_sparse,2,799725404,16.0,1.0,0.1276884763414082,3.471628061968705
NSGA2,random_sparse,2,799725404,150.0,0.027777777777777776,0.015221234161415251,108.03538475806056
NSGA2,random_sparse,2,799725404,74.0,0.06666666666666667,0.029468624275040496,36.0949870479353
NSGA2,random_sparse,2,799725404,22.0,0.25,0.09126952018771745,5.389070437855239
NSGA2,random_sparse,2,799725404,123.0,0.03571428571428571,0.018199419167473377,79.45461747397
NSGA2,random_sparse,2,799725404,173.0,0.025,0.01330675128879661,140.48553188345753
NSGA2,random_sparse,2,799725404,38.0,0.125,0.05472540267805162,12.400621196116868
NSGA2,random_sparse,2,799725404,42.0,0.1111111111111111,0.04920392584514722,14.720649583773467
NSGA2,random_sparse,2,799725404,152.0,0.02702702702702703,0.015019373393872416,110.26831443966603
NSGA2,random_sparse,2,799725404,49.0,0.1,0.04424570487173453,19.03233929379808
NSGA2,random_sparse,2,799725404,70.0,0.07142857142857142,0.03230148048452221,29.112625591016386
NSGA2,random_sparse,2,799725404,158.0,0.02631578947368421,0.014422523685926534,124.19295982973712
NSGA2,random_sparse,2,799725404,80.0,0.058823529411764705,0.027337501817653046,40.699307756149025
NSGA2,random_sparse,2,799725404,126.0,0.038461538461538464,0.017961497428384897,90.50318693098939
NSGA2,random_sparse,2,799725404,46.0,0.14285714285714285,0.04670614053248313,16.32886219883304
NSGA2,random_sparse,2,799725404,182.0,0.023809523809523808,0.012871422702998767,151.5466651576883
NSGA2,random_sparse,2,799725404,171.0,0.025,0.013496859108585103,138.7248181366631
NSGA2,random_sparse,2,799725404,32.0,0.14285714285714285,0.06697541859636623,8.693799984910168
NSGA2,random_sparse,2,799725404,24.0,0.2,0.08584474885844749,6.015052059755562
NSGA2,random_sparse,2,799725404,60.0,0.07142857142857142,0.03557574037278834,22.047506884714043
NSGA2,random_sparse,2,799725404,76.0,0.05555555555555555,0.029716272820674936,32.374181850762014
NSGA2,random_sparse,2,799725404,23.0,0.2,0.08853308217565341,5.374728855439823
NSGA2,random_sparse,2,799725404,167.0,0.02564102564102564,0.013833361948443746,133.73562383682892
NSGA2,random_sparse,2,799725404,183.0,0.023809523809523808,0.012748355597748695,157.42565451939058
NSGA2,random_sparse,2,799725404,147.0,0.03125,0.015573657324313131,104.98385078718364
NSGA2,random_sparse,2,799725404,176.0,0.025,0.013122535162112169,149.8082394937377
NSGA2,random_sparse,2,799725404,107.0,0.041666666666666664,0.02103574958506611,60.65102909184627
NSGA2,random_sparse,2,799725404,16.0,0.3333333333333333,0.12484781405644715,3.5557559667521317
NSGA2,random_sparse,2,799725404,32.0,0.16666666666666666,0.06410547851784497,9.495460489915004
NSGA2,random_sparse,2,799725404,15.0,0.5,0.1346704871060172,3.3862984759317807
NSGA2,random_sparse,2,799725404,20.0,0.25,0.10185101580135439,4.593744498516162
NSGA2,random_sparse,2,799725404,184.0,0.023809523809523808,0.012729940187337772,155.95087960867156
NSGA2,random_sparse,2,799725404,149.0,0.029411764705882353,0.01536135964374719,114.73233787913111
NSGA2,random_sparse,2,799725404,165.0,0.02631578947368421,0.013940899484631642,131.66454702354048
NSGA2,random_sparse,2,799725404,14.0,0.5,0.14966166909911105,2.952787051707668
NSGA2,random_sparse,2,799725404,134.0,0.03333333333333333,0.016725482636932475,99.83136851768029
NSGA2,random_sparse,2,799725404,16.0,0.5,0.1235758106923751,3.8319249534731754
NSGA2,random_sparse,2,799725404,145.0,0.029411764705882353,0.015923207227555053,96.85063628590117
NSGA2,random_sparse,2,799725404,131.0,0.03333333333333333,0.01738915952395634,85.64356672199581
NSGA2,random_sparse,2,799725404,12.0,1.0,0.16462346760070054,2.880979326995629
NSGA2,random_sparse,2,799725404,174.0,0.02564102564102564,0.013304240136816652,141.9775342978222
NSGA2,random_sparse,2,799725404,48.0,0.1111111111111111,0.04435008256664308,16.880686962426463
NSGA2,random_sparse,2,799725404,94.0,0.0625,0.023698972624325063,53.602572022282644
NSGA2,random_sparse,2,799725404,93.0,0.05555555555555555,0.02397449521785335,49.632786957396476
NSGA2,random_sparse,2,799725404,86.0,0.05,0.025508242690124604,43.11570013455082
NSGA2,random_sparse,2,799725404,29.0,0.16666666666666666,0.07114026236125126,8.028695739650951
NSGA2,random_sparse,2,799725404,92.0,0.047619047619047616,0.0243334196220554,47.32062019013131
NSGA2,random_sparse,2,799725404,12.0,1.0,0.17083144025442978,2.5911918100196623
NSGA2,random_sparse,2,799725404,178.0,0.024390243902439025,0.013043478260869565,146.45981087470463
NSGA2,random_sparse,2,799725404,14.0,1.0,0.14367596484524264,3.087947506413136
NSGA2,random_sparse,2,799725404,20.0,0.3333333333333333,0.09951477723864138,4.872622573059709
NSGA2,random_sparse,2,799725404,40.0,0.125,0.053573972928045596,12.506204887832565
NSGA2,random_sparse,2,799725404,26.0,0.2,0.07862818904224174,6.608467255168257
NSGA2,random_sparse,2,799725404,112.0,0.038461538461538464,0.01999113867966327,65.3425939024697
NSGA2,random_sparse,2,799725404,119.0,0.03571428571428571,0.018999814718118884,75.74496299859149
NSGA2,random_sparse,2,799725404,132.0,0.03333333333333333,0.017049834489638597,95.54262156707401
NSGA2,random_sparse,2,799725404,19.0,0.25,0.10862865947611709,4.298123836829145
NSGA2,random_sparse,2,799725404,163.0,0.02631578947368421,0.01422069817576682,122.64137162994834
