algorithm,init,run,seed,elapsed_sec,n_solutions_final_front,n_infeasible_final_front,Range,SumMin,MinSum,Hypervolume,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,avg_h_norm
MOEAD_PBI,random_dense,2,1364821946,612.8906848430634,33,105,0.027197249172345738,0.46476555494622396,0.4674035221919832,0.5789996084734421,0.1925925925925926,0.1865841854666582,90.6777885235332,0.11745827528955077
MOEAD_PBI,random_dense,3,606355069,659.2112782001495,39,138,0.035234145724611594,0.4394490389585796,0.44354280033977217,0.5994767344731846,0.1893939393939394,0.18006919417776146,84.74790871067466,0.10977708382211744
MOEAD_PBI,random_dense,4,18100789,720.6213569641113,25,49,0.033945676783567025,0.48608017508545986,0.4893654430686598,0.5623451372589837,0.17543859649122806,0.17039055845841664,92.13673758865251,0.11934810568478305
MOEAD_PBI,random_dense,5,1543180186,720.7743051052094,42,74,0.03436961651189778,0.49113401922411803,0.49543812717439356,0.5588962845537258,0.16901408450704228,0.16147591725849025,91.28459557581898,0.11824429478733028
MOEAD_PBI,greedy_pure,1,1616232933,779.7275068759918,9,190,0.06826311424185309,0.2971940014982127,0.30442373570895503,0.7249148908284199,0.14285714285714285,0.1272309719009756,13.838947990543737,0.017926098433346808
MOEAD_PBI,greedy_pure,2,1385135276,771.8420474529266,19,148,0.0331534562541026,0.34068683351019197,0.35329853822407425,0.6845087552129867,0.125,0.10867916695349222,13.398796192609183,0.01735595361736941
MOEAD_PBI,greedy_pure,3,626668399,844.2754726409912,5,193,0.011767401756483557,0.3526178083288224,0.35708330574812336,0.675991222868158,0.11538461538461539,0.10884594332870194,12.922695035460993,0.016739242273913203
MOEAD_PBI,greedy_pure,4,38414119,796.1337110996246,15,171,0.02300859989236787,0.3438841589939004,0.3532790658337433,0.6823371475996717,0.11538461538461539,0.1047656210740193,13.979314420803782,0.01810792023420179
MOEAD_PBI,greedy_pure,5,1563493516,841.5581200122833,7,193,0.07087588535160004,0.29496798717922385,0.3025544089450751,0.726380638238326,0.13333333333333333,0.11420749298550029,13.774696048632222,0.01784287052931635
MOEAD_PBI,greedy_hybrid,1,1706737479,859.4895195960999,34,117,0.12089352051798405,0.1688341831394074,0.2024685096626636,0.8390516424665169,0.20212765957446807,0.16354254838131702,29.227237171464328,0.03785911550707814
MOEAD_PBI,greedy_hybrid,2,1475639822,855.2503924369812,43,139,0.1943777102832814,0.13811540343813972,0.1941448321043012,0.8659768034854162,0.20987654320987653,0.17805732171525335,26.44812798944417,0.034259233146948405
MOEAD_PBI,greedy_hybrid,3,717172945,864.9055547714233,70,101,0.22342384258376438,0.12230381163865728,0.18693690679588126,0.8798041292922956,0.22666666666666666,0.1943817503681795,26.517489868287743,0.0343490801402691
MOEAD_PBI,greedy_hybrid,4,128918665,863.6007699966431,49,146,0.1947244119033843,0.1361732455446807,0.19259021863869485,0.8676076590270079,0.21978021978021978,0.18806294958740663,29.156932985960342,0.03776804790927506
MOEAD_PBI,greedy_hybrid,5,1653998062,865.2051541805267,54,65,0.18214622747415402,0.13407565678822714,0.1890790129079813,0.8697084347367333,0.2289156626506024,0.18703946806037106,27.00545048594694,0.034981153479205884
MOEAD_WS,random_sparse,1,599282781,825.5485322475433,87,106,0.5262060732111604,0.07959224572067423,0.17357810668426993,0.9148337218632259,0.25862068965517243,0.20900407907035679,28.980598353305616,0.03753963517267567
MOEAD_WS,random_sparse,2,368185124,835.9145300388336,83,115,0.416493558571318,0.08808247305601581,0.17971468199053578,0.9077746766198451,0.23809523809523808,0.19288056168879184,27.331912757412628,0.03540403206918734
MOEAD_WS,random_sparse,3,1757201894,739.2063224315643,78,122,0.5157674744325786,0.08796932758314811,0.1791195302397561,0.9069127132078648,0.24528301886792453,0.1898031763327446,25.5318694308056,0.0330723697290228
MOEAD_WS,random_sparse,4,1168947614,733.9309561252594,80,119,0.5033583420939259,0.08960426185602903,0.17835696225588835,0.9065903828964609,0.24691358024691357,0.2011951730864164,26.360837765957445,0.034146162909271305
MOEAD_WS,random_sparse,5,546543364,697.9384307861328,82,113,0.2554536658808918,0.11572294089739532,0.18072614095517386,0.8856739826966874,0.23943661971830985,0.20623196064990723,26.806986248053974,0.03472407545084712
MOEAD_WS,random_dense,1,1984089373,706.444256067276,25,175,0.40240946830609864,0.3948306326874537,0.41438241503645423,0.6300767016310282,0.1796875,0.17014871796484177,79.72677304964537,0.10327302208503286
