algorithm,init,crossover,IGD+
NSGA2,greedy_multi,UX,0.0002100970576036464
MOEAD_TCHE,greedy_multi,UX,0.000387191664301989
NSGA3,greedy_multi,UX,0.0009427275304743743
SPEA2,greedy_multi,UX,0.018612607154946323
NSGA2,random_dense,UX,0.3747153865425855
MOEAD_TCHE,random_dense,UX,0.3942366257999829
NSGA3,random_dense,UX,0.4804011397457038
SPEA2,random_dense,UX,0.5889124838681346
