init,Compacidad,Tolerancia,Disimilitud,Balance
random_dense,429.0,102.0,168.17287234042553,685.72454777803
random_dense,383.0,80.0,159.7065602836879,655.28889313289
random_dense,399.0,92.0,152.61790780141845,505.8832608709324
random_dense,347.0,81.0,146.729609929078,592.3994069400419
random_dense,359.0,90.0,145.33333333333334,501.1903073286037
random_dense,309.0,70.0,131.9636524822695,454.3843171558274
random_dense,447.0,106.0,182.2304964539007,906.7518359237466
random_dense,315.0,73.0,121.28812056737588,288.03489434007344
random_dense,287.0,57.0,116.0035460992908,270.29785976560464
random_dense,329.0,81.0,136.4459219858156,481.9208344336297
random_dense,416.0,94.0,166.79432624113474,663.266208943213
random_dense,323.0,80.0,127.20567375886525,332.7662089432115
random_dense,266.0,57.0,113.6436170212766,315.5715727327597
random_dense,443.0,105.0,176.69414893617022,754.3009586728539
random_dense,420.0,104.0,169.47163120567376,739.9442306725012
random_dense,306.0,78.0,128.48492907801418,427.086652299935
random_dense,290.0,71.0,114.90248226950357,268.24935554046584
random_dense,286.0,72.0,120.7686170212766,349.0501853214128
random_dense,257.0,61.0,106.67819148936172,237.04271587822515
random_dense,365.0,71.0,144.35195035460993,429.2901380400885
random_dense,301.0,56.0,126.2349290780142,364.84108492404806
random_dense,347.0,70.0,145.35638297872342,512.5538422363063
random_dense,395.0,94.0,165.22340425531914,759.5883884110456
random_dense,367.0,92.0,153.01418439716312,614.6097278808913
random_dense,410.0,83.0,158.66932624113474,528.6113995460498
random_dense,361.0,82.0,138.6586879432624,384.62907345581226
random_dense,255.0,48.0,106.71985815602837,256.1201021075397
random_dense,423.0,93.0,173.8554964539007,783.0597924840297
random_dense,370.0,82.0,150.52304964539007,510.2760644585287
random_dense,332.0,66.0,131.95921985815602,360.4912447814498
random_dense,315.0,77.0,120.0859929078014,300.7612222410849
random_dense,414.0,100.0,168.31028368794327,761.0562063024998
random_dense,411.0,94.0,162.29875886524823,600.2715587432713
random_dense,450.0,104.0,177.68971631205673,774.9569155223597
random_dense,323.0,66.0,126.21187943262412,333.97904327624457
random_dense,301.0,69.0,114.00886524822695,248.36162353503389
random_dense,387.0,92.0,162.03989361702128,731.1500042440024
random_dense,249.0,52.0,107.18262411347516,284.93827963885127
random_dense,226.0,52.0,94.17375886524825,193.31023338866268
random_dense,290.0,66.0,124.10904255319149,419.40211681379225
random_dense,282.0,52.0,119.59663120567376,359.985343261154
random_dense,321.0,80.0,133.48847517730496,437.75518632739806
random_dense,352.0,82.0,130.5744680851064,350.16998641919434
random_dense,341.0,79.0,144.14893617021278,595.5983853930892
random_dense,428.0,94.0,174.13741134751774,782.9447706038413
random_dense,442.0,103.0,179.27304964539007,875.3899828982442
random_dense,269.0,55.0,107.1941489361702,234.7717033537044
random_dense,360.0,90.0,148.8714539007092,578.0375539145415
random_dense,392.0,93.0,149.72074468085106,485.6729029915496
random_dense,364.0,79.0,144.77570921985816,468.6349773338867
random_dense,396.0,85.0,154.2154255319149,520.9136982231788
random_dense,266.0,66.0,104.1099290780142,225.17231276092733
random_dense,335.0,66.0,138.69326241134752,481.90236595241686
random_dense,237.0,44.0,100.39273049645392,233.5647343883605
random_dense,272.0,67.0,113.92996453900707,320.1466907788855
random_dense,381.0,81.0,157.71897163120568,628.7038244743725
random_dense,431.0,94.0,158.63031914893617,617.1089034442444
random_dense,413.0,85.0,155.85283687943263,678.1733784769364
random_dense,395.0,69.0,139.0921985815603,406.8922086414153
random_dense,386.0,77.0,133.40691489361703,365.74665431190607
random_dense,397.0,76.0,143.5815602836879,449.3284543031032
random_dense,359.0,77.0,131.00797872340425,457.344794496001
random_dense,294.0,57.0,104.7331560283688,257.11407798274746
random_dense,327.0,68.0,119.38918439716312,344.65793266812534
random_dense,334.0,63.0,126.58156028368796,470.8213621045215
random_dense,377.0,64.0,139.97340425531914,472.51347706352766
random_dense,449.0,94.0,165.8368794326241,741.604597354258
random_dense,334.0,55.0,123.052304964539,361.6470868857205
random_dense,419.0,94.0,149.3076241134752,517.5374596033896
random_dense,450.0,86.0,165.479609929078,711.5758253797599
random_dense,438.0,94.0,154.95744680851064,564.8527991549727
random_dense,392.0,87.0,146.09397163120568,544.4911693325286
random_dense,377.0,79.0,142.9459219858156,565.5227847882402
random_dense,308.0,66.0,111.0709219858156,302.5694381570345
random_dense,439.0,85.0,156.74202127659575,589.8244044250803
random_dense,333.0,76.0,123.62056737588652,416.13617272773
random_dense,363.0,67.0,129.17641843971631,357.881110576681
random_dense,301.0,54.0,111.82358156028369,339.1701176688797
random_dense,350.0,70.0,120.96719858156028,293.39697371233945
random_dense,416.0,86.0,145.38475177304966,450.8271433781002
random_dense,369.0,85.0,138.3537234042553,507.3278939376792
random_dense,387.0,85.0,137.70212765957447,430.6524068205829
