init,Compacidad,Tolerancia,Disimilitud,Balance
random_dense,532.0,115.0,201.67287234042556,1119.792810189376
random_dense,531.0,116.0,201.62234042553192,1112.0524087068034
random_dense,532.0,115.0,202.3076241134752,1127.642069532466
random_dense,197.0,41.0,76.8918439716312,125.10532355012327
random_dense,196.0,41.0,76.79609929078015,126.76338903978666
random_dense,467.0,102.0,180.3404255319149,834.9585785423263
random_dense,261.0,61.0,105.1081560283688,230.3961036919669
random_dense,259.0,59.0,103.85017730496452,223.43411344374184
random_dense,201.0,43.0,78.63386524822695,130.09732832226766
random_dense,480.0,103.0,185.70124113475177,881.7396438496563
random_dense,213.0,47.0,83.69946808510639,146.75631177380416
random_dense,530.0,116.0,201.28546099290784,1108.4114198229472
random_dense,484.0,108.0,186.79432624113477,908.8938685176796
random_dense,378.0,82.0,146.2695035460993,494.5621196116895
random_dense,288.0,60.0,112.78280141843972,270.8579666201401
random_dense,198.0,42.0,77.13209219858156,126.04372186383986
random_dense,227.0,51.0,90.2331560283688,172.76390067778271
random_dense,525.0,114.0,199.80141843971631,1073.800990895831
random_dense,207.0,43.0,81.07358156028369,138.98128788164598
random_dense,350.0,68.0,135.72606382978722,408.66875330088976
random_dense,512.0,113.0,195.11790780141845,1003.940884984409
random_dense,473.0,101.0,183.3874113475177,870.3401606747667
random_dense,205.0,45.0,80.77570921985816,134.64561563175886
random_dense,459.0,100.0,178.77659574468086,825.8330692621097
random_dense,292.0,67.0,116.68262411347516,294.67586829133324
random_dense,510.0,112.0,195.92730496453905,1018.37769415522
random_dense,385.0,86.0,151.9122340425532,535.0339638033797
random_dense,203.0,42.0,80.05141843971631,135.60728522207123
random_dense,494.0,104.0,189.61613475177305,925.3340304499274
random_dense,230.0,49.0,90.6267730496454,168.43605625345813
random_dense,212.0,45.0,82.8209219858156,141.09559063930388
random_dense,475.0,106.0,184.290780141844,885.7345958452806
random_dense,471.0,102.0,181.61347517730496,820.7832226749166
random_dense,215.0,48.0,84.4831560283688,154.8046808196268
random_dense,219.0,46.0,86.25709219858156,158.08283977164135
random_dense,527.0,115.0,200.8218085106383,1097.795375452694
random_dense,273.0,62.0,108.26152482269504,251.5654700153411
random_dense,314.0,71.0,124.74468085106383,373.9773653236765
random_dense,253.0,58.0,99.56028368794328,206.55487651526576
random_dense,234.0,52.0,91.91755319148936,180.42494011241905
random_dense,240.0,54.0,94.99734042553192,196.06116313942968
random_dense,451.0,98.0,174.62234042553192,768.509855515315
random_dense,523.0,114.0,198.3049645390071,1057.577209395906
random_dense,513.0,112.0,196.1081560283688,1011.704614330266
random_dense,202.0,44.0,79.37411347517731,130.53734407222987
random_dense,411.0,89.0,160.4086879432624,621.2753500515573
random_dense,209.0,46.0,82.55851063829788,144.31572544137634
random_dense,302.0,64.0,119.85283687943264,319.1272791861573
random_dense,208.0,44.0,82.20301418439716,142.0536433969618
random_dense,425.0,90.0,165.23758865248226,687.3158920577436
random_dense,322.0,72.0,125.93617021276596,358.35762788592126
random_dense,496.0,109.0,191.5744680851064,967.5458729440168
random_dense,438.0,95.0,169.5345744680851,716.3569606345246
random_dense,470.0,107.0,182.74734042553192,861.3413049834011
random_dense,415.0,92.0,162.86347517730496,634.6409354408731
random_dense,290.0,68.0,114.81560283687944,289.0191891755935
random_dense,452.0,100.0,175.55939716312056,764.6595925443879
random_dense,254.0,55.0,100.69060283687944,235.3342379344603
random_dense,310.0,70.0,122.3900709219858,331.2130929027716
random_dense,239.0,53.0,94.55673758865248,188.67231276092727
random_dense,439.0,97.0,170.66046099290782,751.36077709245
random_dense,490.0,105.0,188.8989361702128,918.9011336200394
random_dense,255.0,55.0,101.3785460992908,218.01716384361973
random_dense,311.0,66.0,121.82801418439716,312.8994988934162
random_dense,307.0,71.0,122.89982269503548,345.6397872026022
random_dense,422.0,92.0,164.71985815602838,690.2193928876819
random_dense,437.0,97.0,170.03191489361703,739.6018183189993
random_dense,249.0,57.0,98.38209219858156,203.3353885305064
random_dense,250.0,51.0,99.16666666666669,212.060874704493
random_dense,223.0,48.0,88.11170212765957,163.764118379357
random_dense,267.0,62.0,106.13209219858156,246.4710268283793
random_dense,320.0,69.0,125.22872340425532,348.06116078165127
random_dense,418.0,92.0,161.36170212765958,627.7344197977974
random_dense,298.0,61.0,117.2872340425532,299.796929228912
random_dense,326.0,73.0,127.66843971631204,395.4964507570046
random_dense,388.0,87.0,150.02925531914894,531.9415200128253
random_dense,264.0,60.0,102.88563829787236,222.5339072166892
random_dense,428.0,91.0,166.13475177304966,679.5173029525685
random_dense,290.0,64.0,115.48936170212764,294.2498868266188
random_dense,393.0,88.0,154.36879432624113,572.1654091846484
random_dense,317.0,74.0,127.13741134751773,359.4713663485241
random_dense,507.0,109.0,193.8368794326241,988.349278205322
random_dense,515.0,113.0,196.74024822695037,1043.1603658958286
random_dense,504.0,111.0,193.3820921985816,997.3655303744806
random_dense,278.0,62.0,107.38120567375888,249.70219996478917
random_dense,297.0,67.0,117.94148936170212,304.90437792364486
random_dense,526.0,114.0,200.29609929078012,1086.749204642625
random_dense,225.0,50.0,89.28280141843972,163.88899498893431
random_dense,371.0,84.0,144.68882978723406,511.92533621925446
random_dense,338.0,74.0,132.87765957446808,405.8573732458132
random_dense,500.0,108.0,192.02482269503545,974.2405185855844
random_dense,257.0,57.0,102.32978723404256,223.0188999547308
random_dense,226.0,52.0,89.21631205673759,162.5276771792166
random_dense,352.0,74.0,138.37234042553192,476.0422136713445
random_dense,462.0,101.0,179.06471631205673,819.943506834415
random_dense,404.0,84.0,156.45124113475177,583.9302466865345
random_dense,278.0,65.0,109.36081560283688,257.51608869649414
random_dense,343.0,73.0,130.93351063829786,378.0000117888942
random_dense,222.0,47.0,87.77216312056737,167.4507499308385
random_dense,407.0,90.0,159.00620567375887,636.1816990782635
random_dense,501.0,111.0,192.7455673758865,990.1063633305668
random_dense,346.0,69.0,136.04964539007094,428.6464715054572
random_dense,521.0,114.0,199.1755319148936,1066.6571318092651
random_dense,502.0,110.0,193.0664893617021,975.0212883846408
random_dense,243.0,56.0,96.88563829787236,194.08709870605085
random_dense,371.0,85.0,147.0363475177305,529.8187143189487
random_dense,517.0,113.0,197.1746453900709,1036.0483996969456
random_dense,235.0,49.0,93.30319148936172,184.44353591368628
random_dense,366.0,76.0,143.56117021276594,499.5405844462045
random_dense,367.0,82.0,144.88652482269504,503.150243951512
random_dense,282.0,60.0,110.3767730496454,262.5947441967203
random_dense,353.0,81.0,137.30141843971631,437.34531713696526
random_dense,384.0,83.0,147.63563829787233,493.9089072166899
random_dense,299.0,66.0,118.71542553191487,306.73550673381624
random_dense,402.0,88.0,157.80673758865248,605.0654865197928
random_dense,431.0,96.0,166.9618794326241,668.5207099429105
random_dense,295.0,69.0,116.0744680851064,298.6433906745137
random_dense,453.0,102.0,176.0531914893617,784.6780217292885
random_dense,276.0,58.0,109.04521276595744,249.00948062848937
random_dense,405.0,90.0,159.0434397163121,654.1798505796995
random_dense,277.0,63.0,109.79787234042551,263.66127206880947
random_dense,246.0,56.0,98.94326241134752,212.27337659071483
random_dense,505.0,110.0,193.37234042553192,980.4641994869452
random_dense,455.0,98.0,173.93439716312056,749.6410863387151
random_dense,499.0,106.0,191.02482269503545,939.4993838338104
random_dense,341.0,75.0,134.5700354609929,446.4684992895219
random_dense,336.0,74.0,132.48581560283688,403.0902243347924
random_dense,457.0,101.0,178.5008865248227,794.1099282920889
random_dense,295.0,65.0,115.91932624113475,281.20537117725496
random_dense,448.0,99.0,175.20301418439718,798.4383951700108
random_dense,400.0,86.0,156.20833333333334,589.0053560874715
random_dense,364.0,77.0,140.22074468085106,441.1418746227558
random_dense,245.0,54.0,94.6941489361702,191.1945756941304
random_dense,433.0,91.0,169.63120567375887,706.5093808158533
random_dense,270.0,60.0,106.40070921985816,244.5805668728939
random_dense,413.0,93.0,162.26861702127658,643.7354690093559
random_dense,490.0,107.0,187.3927304964539,894.6835287146012
random_dense,402.0,89.0,155.56028368794327,602.8031034656194
random_dense,425.0,93.0,163.93617021276594,678.7689754036508
random_dense,515.0,114.0,196.18882978723408,1020.445726290176
random_dense,427.0,96.0,167.72606382978722,708.2609518824509
random_dense,389.0,84.0,150.5195035460993,520.5279884060153
random_dense,488.0,107.0,188.11613475177305,908.4820800953172
random_dense,326.0,70.0,128.36879432624113,369.0342035108898
random_dense,397.0,88.0,153.94414893617022,564.939256545194
random_dense,233.0,50.0,92.23404255319149,176.34947940244444
random_dense,250.0,59.0,99.73404255319149,214.3760751471252
random_dense,401.0,89.0,153.77659574468086,575.2798777727481
random_dense,394.0,87.0,154.77570921985816,599.5888780431065
random_dense,280.0,61.0,110.91932624113475,272.5227470637793
random_dense,357.0,78.0,139.97517730496455,438.453284543032
random_dense,304.0,69.0,120.81560283687944,311.7922388209836
random_dense,447.0,93.0,172.77393617021278,721.4001362796145
random_dense,382.0,85.0,148.3758865248227,537.3977164126554
random_dense,528.0,115.0,200.86081560283688,1096.1304503986232
random_dense,474.0,103.0,182.68439716312056,824.5776998138946
random_dense,328.0,75.0,130.36702127659575,415.3404726874909
