generation,metodo,Range,MinSum,SumMin,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,Hypervolume,IGD+,GD+
1,UNSGA3+random_dense+UX,0.2978977263579182,1.64844648250153,1.5730031760282794,0.1782945736434108,0.1582427072365956,127.46723484848486,0.2009119662694313,0.872560283144943,0.9328261477123844
11,UNSGA3+random_dense+UX,0.3829182022129648,1.56667138959823,1.4630682084616125,0.2005347593582887,0.1817944160428481,125.67148210831722,0.2364657978707197,0.8177322948983913,0.8834867617437383
21,UNSGA3+random_dense+UX,0.4106842225709119,1.5191049845411977,1.4086432379193288,0.2161383285302593,0.195222001609491,123.09066328175372,0.2568362734619958,0.761266068837526,0.8491932723405103
31,UNSGA3+random_dense+UX,0.4342250712614314,1.4979578026896168,1.3693802388499627,0.2209302325581395,0.2046475175724696,119.89078014184398,0.2721881693573392,0.7355636744679598,0.8167922072338141
41,UNSGA3+random_dense+UX,0.5039372287661041,1.4808452806775374,1.3162326186636195,0.2282958199356913,0.2102601884101167,116.3781914893617,0.2906611241461202,0.687426361710737,0.7848793889331936
51,UNSGA3+random_dense+UX,0.4827425897679845,1.4593130268499002,1.3020977130036089,0.2369230769230769,0.2190300158652864,115.3216150870406,0.2983500992631153,0.6600847296622676,0.7635573095634994
61,UNSGA3+random_dense+UX,0.4650269028983742,1.446613738583247,1.2841734861705625,0.2473498233215547,0.2254542135088508,115.48635154738878,0.3067112340517742,0.6433397573256564,0.7541680710898157
71,UNSGA3+random_dense+UX,0.5309617886995757,1.4377829966025852,1.2692333500178528,0.2481481481481481,0.2272612935427545,112.79472517730495,0.3129017666808642,0.6153069256807042,0.7325761498157425
81,UNSGA3+random_dense+UX,0.5463191783757524,1.4302643128677852,1.2579556998826409,0.2491349480968858,0.2298741678164062,112.85899822695036,0.3177268874742539,0.5981681065760616,0.7245370164326357
91,UNSGA3+random_dense+UX,0.5367820359249615,1.4291936166406365,1.2444020100374926,0.2509225092250922,0.2317428258498068,110.85942537072856,0.3234026980499001,0.5802985740743062,0.7128962438490251
101,UNSGA3+random_dense+UX,0.5258439761975183,1.4105407553603144,1.244406740742409,0.2558922558922559,0.2335622353217737,109.55521034816248,0.3248396488370104,0.5667564106076338,0.699367510514579
111,UNSGA3+random_dense+UX,0.5217873102650114,1.4010749394695352,1.2298564426898353,0.2565055762081784,0.2376556228255547,109.76632414571245,0.3306333687034533,0.5452968144735978,0.6889722910110754
121,UNSGA3+random_dense+UX,0.535071547141117,1.4010749394695352,1.2175897161241602,0.2588235294117647,0.2390791611423592,109.30384429400388,0.335024028696292,0.5403271215071868,0.6842462884976434
131,UNSGA3+random_dense+UX,0.5290275647913083,1.3944987451728008,1.2143758171258114,0.2645914396887159,0.2392518890999812,107.90015312701485,0.3371323372776846,0.537233038249598,0.6732435386132902
141,UNSGA3+random_dense+UX,0.6014944252093157,1.4010749394695352,1.1847683308552317,0.264367816091954,0.2390540409121914,107.8296179883946,0.34694169289935,0.537233038249598,0.6725464527490438
151,UNSGA3+random_dense+UX,0.6248890111404902,1.3928213187561602,1.18493531200601,0.264367816091954,0.2389241382339661,106.34193262411348,0.3475544123563713,0.5283211633882454,0.6624129564283826
161,UNSGA3+random_dense+UX,0.6015245482180908,1.3928213187561602,1.1847926869477303,0.264367816091954,0.2399857172686921,105.72379513217278,0.3478073211421866,0.5077204010646812,0.6572413279997208
171,UNSGA3+random_dense+UX,0.5997256374178674,1.3928213187561602,1.184694371437757,0.2627118644067797,0.2409386911289588,105.74284332688588,0.3482941787895626,0.5077204010646812,0.6517780454879001
181,UNSGA3+random_dense+UX,0.5996521828540943,1.3986989892991724,1.1760667519272523,0.265625,0.2416851070841733,106.14756608639588,0.3509052038356958,0.5074689567126862,0.65387864539087
191,UNSGA3+random_dense+UX,0.6017870435440495,1.3972010584352923,1.1745365472639089,0.2666666666666666,0.2434791197124276,105.05390070921985,0.3521056631496696,0.4924119250328924,0.6436440412937537
201,UNSGA3+random_dense+UX,0.6160240658345733,1.392752954873676,1.166784609279473,0.268595041322314,0.243642317668516,104.46777885235332,0.3552475743543717,0.4878573455781337,0.6419659913412263
