generation,metodo,Range,MinSum,SumMin,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,Hypervolume,IGD+,GD+
1,SMSEMOA+random_dense+UX,0.3407298090572682,1.6379668888588057,1.5355833088765771,0.1824817518248175,0.1584310823814034,127.850028207608,0.2108199055606264,0.8680691534365895,0.93426804219947
11,SMSEMOA+random_dense+UX,0.4130520680124422,1.5583929104694092,1.4429936499290146,0.2014925373134328,0.1826404468393176,125.2725902643456,0.2424807871560204,0.8012077350820146,0.8846596549624506
21,SMSEMOA+random_dense+UX,0.4516236890623565,1.5321946599619405,1.378643082928454,0.2089136490250696,0.1943776522447333,123.50980818826564,0.2654408963537368,0.7446344863468076,0.8455011828622286
31,SMSEMOA+random_dense+UX,0.459580386315795,1.486400477226249,1.3560481322465383,0.2264705882352941,0.2053406928853305,118.91041666666668,0.2786143684238683,0.7135866254443962,0.7969410372344937
41,SMSEMOA+random_dense+UX,0.484056457767447,1.4696639295109846,1.3222670915518686,0.2347560975609756,0.2178122521821656,117.24530947775628,0.2897331810369953,0.6733104595107098,0.7677353197903872
51,SMSEMOA+random_dense+UX,0.4325300884048297,1.4373900965354098,1.31494277433982,0.2450980392156862,0.2235593211405646,111.82440764023212,0.2956055023858835,0.6471772756049323,0.7316432444724793
61,SMSEMOA+random_dense+UX,0.4767282239907848,1.4373900965354098,1.28885013360725,0.2473118279569892,0.2309198312020736,109.28134268214056,0.3045647536042559,0.6253022241028612,0.7082882428519931
71,SMSEMOA+random_dense+UX,0.4732617441947889,1.4318322127294174,1.2764910230316606,0.2553191489361702,0.2341405793875128,104.78024661508702,0.3095378795165991,0.606400341076691,0.6787839365763311
81,SMSEMOA+random_dense+UX,0.4631688713051377,1.4293265786034304,1.2592700490865398,0.2571428571428571,0.2390979838425696,100.47176015473887,0.3153250636982114,0.5698689271415472,0.6476004738556502
91,SMSEMOA+random_dense+UX,0.4917568010546301,1.4272823538644952,1.244246278371442,0.2608695652173913,0.2444587331677744,98.96045696324953,0.3203976986785299,0.551625141658523,0.6297827124352332
101,SMSEMOA+random_dense+UX,0.4660691493947931,1.420505978785977,1.2423407667784143,0.2669322709163346,0.2482704469267201,98.08716553836236,0.3226155365906468,0.5416154479242632,0.6239180731830727
111,SMSEMOA+random_dense+UX,0.4990873333195368,1.420788433262426,1.2222448064651965,0.2674897119341564,0.2511481051950141,96.3610815602837,0.3287825916921837,0.5108973302661909,0.6048210683257477
121,SMSEMOA+random_dense+UX,0.4850542787610268,1.418059525087481,1.2213065947566464,0.2704918032786885,0.2535937607649899,95.855528691167,0.3302916430618497,0.5108973302661909,0.5967784445281034
131,SMSEMOA+random_dense+UX,0.5003341569495524,1.4146937682393508,1.2136124764305718,0.2723404255319149,0.2568194531906486,92.5010678594455,0.3320045774524106,0.4987223402663991,0.5729347781777078
141,SMSEMOA+random_dense+UX,0.5026984231933445,1.4076763839629634,1.2109188753903166,0.2735042735042735,0.2593085627526254,91.18035541586076,0.3337402024752373,0.4987223402663991,0.5653230425014604
151,SMSEMOA+random_dense+UX,0.4947759688263288,1.4123815239572588,1.2109188753903166,0.2735849056603773,0.261362581367199,89.18565038684719,0.3337815035183725,0.4982985674242881,0.5529661492927745
161,SMSEMOA+random_dense+UX,0.5080829986562118,1.4158015482352737,1.205655927169745,0.2766990291262136,0.2623419106077182,88.91525628626692,0.3354281870705988,0.4851559011370756,0.5479935170795006
171,SMSEMOA+random_dense+UX,0.5107572254240053,1.4216522726540666,1.205655927169745,0.2764976958525346,0.2608740979083172,86.81113797549968,0.333989658284539,0.4851559011370756,0.5417179775930061
181,SMSEMOA+random_dense+UX,0.5340432025601826,1.4221257317447462,1.1978738260024395,0.2790697674418604,0.2620244357113883,85.68995406189556,0.3362986467546422,0.4815123340222392,0.5343986882329541
191,SMSEMOA+random_dense+UX,0.5494476693401844,1.4268531264398916,1.1902212972068738,0.275,0.2615041929376558,83.27434719535783,0.3380872384226392,0.4743251909594912,0.5227553180707158
201,SMSEMOA+random_dense+UX,0.5441791036391123,1.4278505448618934,1.18773792492351,0.2797927461139896,0.2633807285843982,83.14022404900064,0.3390696516384828,0.4629107118797925,0.5201356287700324
211,SMSEMOA+random_dense+UX,0.5535619193230873,1.432330882423041,1.1864409080622926,0.2786069651741293,0.2628554340020225,82.77374274661508,0.3391890945864965,0.4705239910720397,0.5194683785296782
221,SMSEMOA+random_dense+UX,0.5305678065639995,1.42075948246771,1.1864409080622926,0.2809523809523809,0.2666175637896936,81.62541908446163,0.3397119811805481,0.4669153011972741,0.5089005931546584
231,SMSEMOA+random_dense+UX,0.5476607987536402,1.424688654711525,1.184256229808982,0.2789473684210526,0.2669430168123315,80.34556334622823,0.3394200666280998,0.4554663670270962,0.5008695221697124
241,SMSEMOA+random_dense+UX,0.5491352729030718,1.4276496045671991,1.1827817556595503,0.2791878172588832,0.26671469455509,80.04853723404257,0.3402802471897091,0.4583250152522119,0.4986072051654779
251,SMSEMOA+random_dense+UX,0.5517293066255069,1.434166300415955,1.1801877219371155,0.2802197802197802,0.2672436430787199,79.4978038362347,0.3407870307912765,0.4526061196377259,0.495337414671593
261,SMSEMOA+random_dense+UX,0.553522769812288,1.4299951493934382,1.178890705075898,0.28125,0.2667579492607535,80.12194954867827,0.3409314530019135,0.4508201252948537,0.4996556902575032
271,SMSEMOA+random_dense+UX,0.5532088204258049,1.4280038679171283,1.1787082081368174,0.2804232804232804,0.2671375742940709,80.21056173436493,0.3414896575122446,0.4508201252948537,0.4988211380483854
281,SMSEMOA+random_dense+UX,0.5532088204258049,1.4306818046458631,1.1787082081368174,0.28125,0.268364665335893,79.03574709864604,0.3397249623981004,0.4487919308799272,0.4915702150742057
291,SMSEMOA+random_dense+UX,0.5535439413659325,1.426363598156681,1.1787082081368174,0.2827225130890052,0.2679279651961229,79.52506447453257,0.3411971771949308,0.4487919308799272,0.4966885723445903
301,SMSEMOA+random_dense+UX,0.5532088204258049,1.4193574347619364,1.1787082081368174,0.2841530054644808,0.2703779497293644,78.73542069632497,0.340873327000687,0.4487919308799272,0.491784589739562
