generation,metodo,Range,MinSum,SumMin,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,Hypervolume,IGD+,GD+
1,NSGA3+random_dense+UX,0.3899055470028668,1.6382465776035209,1.5539774405093123,0.181578947368421,0.1584412923049853,128.45947372662798,0.2057812565382756,0.8623392688130282,0.9381230084619956
11,NSGA3+random_dense+UX,0.4657027476120631,1.5588576870983706,1.4279351567171763,0.2026315789473684,0.1799715088119367,126.23866457124436,0.2450761573030458,0.8088283004083006,0.8934258754241196
21,NSGA3+random_dense+UX,0.4899242911052134,1.515550708198779,1.3775544956381662,0.2131578947368421,0.1943427577093174,125.64704626047713,0.2660790345821018,0.7500461419468705,0.8617597739132751
31,NSGA3+random_dense+UX,0.4822795917422038,1.5022982048104003,1.3487622219933624,0.2235649546827794,0.2062827706431265,123.1736339458414,0.2785794725592213,0.7161445719310218,0.8233499429619731
41,NSGA3+random_dense+UX,0.4861828074012428,1.4684532796971137,1.3073522671343447,0.2320261437908496,0.2157567492286823,118.67285622179236,0.2943974187329282,0.6718914299093051,0.7802880331996203
51,NSGA3+random_dense+UX,0.4867610842065122,1.457524438184152,1.2927848834983455,0.2408026755852843,0.2207697280776822,116.98120567375884,0.3019758599608529,0.6403763266405946,0.7641667007255817
61,NSGA3+random_dense+UX,0.5307843854736798,1.455984742245165,1.2641532470434935,0.2408759124087591,0.2238177571333919,115.46583655705996,0.3125136391282204,0.6313432852904615,0.7486970842289138
71,NSGA3+random_dense+UX,0.5316458006185154,1.4430908159853852,1.2485900427104937,0.2491582491582491,0.2275428873541078,115.05097517730498,0.3197650265468653,0.6099269921209077,0.7394430843326678
81,NSGA3+random_dense+UX,0.5172938803280535,1.4254089563381676,1.2425964057557832,0.25,0.2316126624556246,115.04572453255966,0.3237511918395327,0.602027256300177,0.7264588538942808
91,NSGA3+random_dense+UX,0.5379225704616879,1.4145848118903568,1.2224710069232738,0.2581967213114754,0.2347263734164744,113.11795212765958,0.3313435461311324,0.5839931753710931,0.7141720894026539
101,NSGA3+random_dense+UX,0.5450993211850724,1.4247993818198164,1.2042220310939618,0.2581967213114754,0.2357729543407441,113.36655383623469,0.3376264086086797,0.5762840935521343,0.7129775747176823
111,NSGA3+random_dense+UX,0.5598339683362924,1.40302826640606,1.1978747597585622,0.2608695652173913,0.2379695705637413,112.2771478078659,0.3413412726248442,0.559879825166585,0.7011845955480467
121,NSGA3+random_dense+UX,0.6175752388210936,1.40302826640606,1.1698055232676856,0.2608695652173913,0.2369883407181701,111.3311210509349,0.3498905235071416,0.5571263823423301,0.6923741984728263
131,NSGA3+random_dense+UX,0.5828621364329983,1.40302826640606,1.1781358524294014,0.2608695652173913,0.2383356241200699,111.3923315602837,0.3491605809144081,0.5527677587918918,0.6872531191546205
141,NSGA3+random_dense+UX,0.5956181998972524,1.3896737041863658,1.1703348506153377,0.257328990228013,0.2394905056885507,111.07480657640232,0.3530298660711344,0.5288249890002384,0.6835914431461589
151,NSGA3+random_dense+UX,0.5981086482599486,1.3896737041863658,1.1669261498029115,0.259927797833935,0.2413595239354598,109.60386847195356,0.3547151244012594,0.536755035861142,0.6684355880912031
161,NSGA3+random_dense+UX,0.6422358249378197,1.3896737041863658,1.1499736630786674,0.2650602409638554,0.2399704998972536,109.76283849129594,0.360249094744045,0.5184247440538352,0.6660311333725384
171,NSGA3+random_dense+UX,0.6076259520517128,1.3858337664772544,1.1649129544602546,0.2672064777327935,0.2414160758988405,107.50086234687298,0.3562756639374233,0.5184247440538352,0.6508995948323998
181,NSGA3+random_dense+UX,0.6253307436757854,1.393625495250722,1.1546645108221438,0.2672064777327935,0.2414336536484789,106.58498549323016,0.3593676357322143,0.4927170179303431,0.6473911658922713
191,NSGA3+random_dense+UX,0.6255743504767016,1.388201847813338,1.1544209040212277,0.2669172932330827,0.2439099887102834,106.62058349451966,0.3603848423612621,0.4899487992277018,0.6433231825882981
201,NSGA3+random_dense+UX,0.6398801921441901,1.388201847813338,1.1479547107840384,0.2669172932330827,0.2433125565508235,106.28133865248228,0.3622478235457094,0.4879683144676599,0.6417932874538852
211,NSGA3+random_dense+UX,0.653960666796079,1.3830673151033466,1.1338742361321497,0.2683982683982684,0.2444645990225622,107.36410783365572,0.3655367183520754,0.4722134847682113,0.6462460486407908
221,NSGA3+random_dense+UX,0.6534799543368673,1.3830673151033466,1.1406306042914622,0.2697095435684647,0.2443388840826884,106.94841231463572,0.3645141834898609,0.4734411710997849,0.6457046939053598
