config,Hypervolume
SPEA2-greedy_ting-1P,0.4170811791074932
SPEA2-greedy_ting-1P,0.4080402200089826
SPEA2-greedy_ting-2P,0.4045489601277911
SPEA2-greedy_ting-2P,0.3459503964984316
SPEA2-greedy_ting-2P,0.4000394285509291
SPEA2-greedy_ting-2P,0.3799945361778662
SPEA2-greedy_ting-2P,0.4142258624401546
SPEA2-greedy_ting-2P,0.4175439568752429
SPEA2-greedy_ting-2P,0.3805131097319141
SPEA2-greedy_ting-2P,0.41388787264950666
SPEA2-greedy_ting-2P,0.4276166382773996
SPEA2-greedy_ting-2P,0.39847631540791756
SPEA2-greedy_ting-2P,0.39054814144983563
SPEA2-greedy_ting-2P,0.3887013620932139
SPEA2-greedy_ting-2P,0.40071891422173933
SPEA2-greedy_ting-2P,0.3939680805383388
SPEA2-greedy_ting-2P,0.40572066959015024
SPEA2-greedy_ting-2P,0.37176532942645496
SPEA2-greedy_ting-2P,0.40277404811331396
SPEA2-greedy_ting-2P,0.3937013545732377
SPEA2-greedy_ting-2P,0.4052491207976668
SPEA2-greedy_ting-2P,0.36868110391697906
SPEA2-greedy_ting-2P,0.3804552818486269
SPEA2-greedy_ting-2P,0.38275041618956307
SPEA2-greedy_ting-2P,0.38866670928172065
SPEA2-greedy_ting-2P,0.3832706656119192
SPEA2-greedy_ting-2P,0.4130597163828491
SPEA2-greedy_ting-2P,0.39684246863622497
SPEA2-greedy_ting-2P,0.3914971377549985
SPEA2-greedy_ting-2P,0.40897836911735475
SPEA2-greedy_ting-2P,0.3937246229132775
SPEA2-greedy_ting-2P,0.4029915222668074
SPEA2-greedy_ting-2P,0.40069523830375986
SPEA2-greedy_multi-UX,0.06241602744820448
SPEA2-greedy_multi-UX,0.05900878270070142
SPEA2-greedy_multi-UX,0.0662164911001656
SPEA2-greedy_multi-UX,0.06190961920286926
SPEA2-greedy_multi-UX,0.06060004635589409
SPEA2-greedy_multi-UX,0.056553257483028904
SPEA2-greedy_multi-UX,0.06443048723016336
SPEA2-greedy_multi-UX,0.05853282102442111
SPEA2-greedy_multi-UX,0.06181592411230279
SPEA2-greedy_multi-UX,0.05665627910805604
SPEA2-greedy_multi-UX,0.05896459892931759
SPEA2-greedy_multi-UX,0.06139641223956562
SPEA2-greedy_multi-UX,0.07107065606029943
SPEA2-greedy_multi-UX,0.05559206631945405
