Compacidad,Tolerancia,Disimilitud,Balance,init_cross
262.0,52.0,0.3506577878837096,0.0036318745712445,random_dense+2P
262.0,53.0,0.3494734989984299,0.0035856658532961,random_dense+2P
265.0,53.0,0.3449150274320888,0.0034545151608639,random_dense+2P
261.0,52.0,0.3512710252438792,0.0036464206707579,random_dense+2P
262.0,53.0,0.3480523523360944,0.0035415455348256,random_dense+2P
286.0,59.0,0.3578119575460001,0.0038823990846267,random_dense+2P
286.0,59.0,0.3511134255815106,0.003546126347951,random_dense+2P
288.0,58.0,0.3418538219070133,0.003195435487757,random_dense+2P
280.0,57.0,0.3593623353596757,0.0037862226897841,random_dense+2P
280.0,57.0,0.3542806484295845,0.0038034574211456,random_dense+2P
280.0,57.0,0.3478533434650456,0.0035164332610024,random_dense+2P
281.0,57.0,0.3403056459958102,0.0031978948503426,random_dense+2P
278.0,54.0,0.3583186642175621,0.0038281677723923,random_dense+2P
278.0,54.0,0.356376600846982,0.0036839582253578,random_dense+2P
277.0,55.0,0.3519087487518242,0.0035983866743507,random_dense+2P
277.0,55.0,0.3474409196814911,0.0035605002942972,random_dense+2P
273.0,56.0,0.3571233730808199,0.0036863175456417,random_dense+2P
273.0,56.0,0.3537201569116462,0.0036631362377726,random_dense+2P
271.0,56.0,0.3544332783753369,0.0037637803932458,random_dense+2P
270.0,55.0,0.3560053848174415,0.0036935173123534,random_dense+2P
269.0,55.0,0.3530346173112921,0.0035260892938458,random_dense+2P
311.0,66.0,0.3501345465325762,0.0033706916912341,random_dense+2P
311.0,66.0,0.3450833504367061,0.0030701729776199,random_dense+2P
300.0,62.0,0.3657446808510638,0.0038622705095317,random_dense+2P
304.0,61.0,0.3596345418066442,0.0036526459012969,random_dense+2P
304.0,61.0,0.3519211926091825,0.0034542362330603,random_dense+2P
297.0,63.0,0.3496310623970198,0.0031103924419404,random_dense+2P
301.0,62.0,0.3426492071346104,0.0031164203372218,random_dense+2P
294.0,59.0,0.3642983789260385,0.0038385395011414,random_dense+2P
292.0,60.0,0.3607063052559992,0.003585276144231,random_dense+2P
292.0,60.0,0.3564011949868843,0.0038588389134882,random_dense+2P
294.0,59.0,0.3506205673758865,0.0032415790238972,random_dense+2P
294.0,59.0,0.342436797414001,0.0031862103023884,random_dense+2P
289.0,58.0,0.3638586222974797,0.003878179639211,random_dense+2P
286.0,59.0,0.3615657392253137,0.0038603260540614,random_dense+2P
286.0,59.0,0.3577499628031543,0.0038059787957372,random_dense+2P
286.0,59.0,0.3530848584040073,0.0035047367168901,random_dense+2P
284.0,57.0,0.3611340025971431,0.00387535480369,random_dense+2P
281.0,59.0,0.3579288761010575,0.0036245015690905,random_dense+2P
284.0,54.0,0.360637673559085,0.0038690602511189,random_dense+2P
276.0,58.0,0.3543786617329633,0.0036484499676033,random_dense+2P
325.0,72.0,0.3528014184397163,0.0034291909569036,random_dense+2P
325.0,67.0,0.3568494271685761,0.0037115645115061,random_dense+2P
315.0,68.0,0.3548238207812675,0.0034667259105763,random_dense+2P
315.0,68.0,0.3495750309580097,0.0031770314471508,random_dense+2P
316.0,68.0,0.3442409552024418,0.0030931906766426,random_dense+2P
309.0,64.0,0.3660199912782024,0.0038417810053009,random_dense+2P
304.0,65.0,0.3609001726390444,0.0038025954885902,random_dense+2P
304.0,65.0,0.356840822135125,0.0035377299023584,random_dense+2P
304.0,65.0,0.3532130692422546,0.0034126914970157,random_dense+2P
309.0,64.0,0.3444651013335169,0.0030454789221852,random_dense+2P
301.0,62.0,0.365271789071888,0.0038306922280326,random_dense+2P
304.0,61.0,0.3615271556550952,0.0037595350108857,random_dense+2P
304.0,61.0,0.3558201521089959,0.0035057968175963,random_dense+2P
300.0,62.0,0.3515218676122931,0.0032513186707437,random_dense+2P
296.0,60.0,0.3644186074372245,0.0037908337917166,random_dense+2P
293.0,61.0,0.3627066540798296,0.0037497380225044,random_dense+2P
293.0,61.0,0.3594964054897974,0.0035940592670051,random_dense+2P
291.0,59.0,0.3616655699349272,0.0038469830589609,random_dense+2P
328.0,72.0,0.3548991307732226,0.0035635705972505,random_dense+2P
318.0,69.0,0.3647408448191266,0.0037745582405634,random_dense+2P
318.0,69.0,0.3614512244078683,0.0036542466427169,random_dense+2P
318.0,69.0,0.3565307328605201,0.0036274620030949,random_dense+2P
318.0,69.0,0.3534641375618894,0.0034250930632567,random_dense+2P
318.0,69.0,0.3465336321869842,0.0031825868900849,random_dense+2P
311.0,66.0,0.3655446854119632,0.0038105842104272,random_dense+2P
311.0,66.0,0.3639312672459008,0.0037432956743152,random_dense+2P
311.0,66.0,0.3587318419192264,0.0036186478879155,random_dense+2P
311.0,66.0,0.3538288750541606,0.003578932304754,random_dense+2P
304.0,64.0,0.3653502939529675,0.0037943985062788,random_dense+2P
304.0,64.0,0.3632827081000373,0.0037036091662266,random_dense+2P
299.0,65.0,0.3557010365521004,0.0035025287295123,random_dense+2P
304.0,61.0,0.3622270436730123,0.003781741237658,random_dense+2P
301.0,59.0,0.3637873754152824,0.003850743431902,random_dense+2P
323.0,72.0,0.3578403925960082,0.0036375171014071,random_dense+2P
317.0,70.0,0.3617245005257624,0.0036710791557887,random_dense+2P
315.0,70.0,0.3580321963300686,0.00356558966009,random_dense+2P
315.0,70.0,0.3554908251716762,0.0034479139843393,random_dense+2P
315.0,67.0,0.3644039175954069,0.0037990252128661,random_dense+2P
315.0,67.0,0.36241979061128,0.0037703309797223,random_dense+2P
315.0,67.0,0.355924237307216,0.0036284733845772,random_dense+2P
309.0,65.0,0.3654375817668526,0.0038041137435918,random_dense+2P
303.0,66.0,0.3605669077546052,0.0036098735400126,random_dense+2P
301.0,64.0,0.363790320680474,0.0037956346738602,random_dense+2P
321.0,70.0,0.3621771503060029,0.00365691735724,random_dense+2P
325.0,70.0,0.3572013093289689,0.0036528161198182,random_dense+2P
315.0,68.0,0.3631458966565349,0.0037386070750975,random_dense+2P
335.0,70.0,0.3557425637768603,0.0036808490357233,random_dense+2P
311.0,69.0,0.3572039406170896,0.0035648229615377,random_dense+2P
318.0,71.0,0.3592878808153798,0.003661920560906,random_dense+2P
