Compacidad,Tolerancia,Disimilitud,Balance,init_cross
247.0,40.0,0.3524994975162948,0.0035559059974848,random_dense+1P
326.0,58.0,0.3177402862985685,0.002097944415126,random_dense+1P
237.0,43.0,0.3645562139031032,0.0038381933493219,random_dense+1P
309.0,53.0,0.3144638389680736,0.0022072701060195,random_dense+1P
302.0,59.0,0.3944066741815791,0.00528799700416,random_dense+1P
421.0,91.0,0.3606134499081889,0.0032443391467622,random_dense+1P
279.0,54.0,0.3904140928849233,0.005675619184543,random_dense+1P
416.0,88.0,0.3578406301145663,0.0030430154364614,random_dense+1P
241.0,42.0,0.3640122421353109,0.0038073494559203,random_dense+1P
323.0,67.0,0.3306243550051599,0.0024228118786208,random_dense+1P
307.0,62.0,0.3934062189571927,0.0051658867275509,random_dense+1P
364.0,77.0,0.3405400007793625,0.0026267410899886,random_dense+1P
291.0,57.0,0.3920755038873047,0.0054813349889323,random_dense+1P
412.0,90.0,0.3587413068925153,0.0031646713263457,random_dense+1P
276.0,51.0,0.3347145133107205,0.0025863035168869,random_dense+1P
329.0,60.0,0.31690433076807,0.0021199889629113,random_dense+1P
300.0,60.0,0.3929048463356974,0.0052178522538968,random_dense+1P
324.0,69.0,0.3661128622712547,0.003556010394717,random_dense+1P
385.0,83.0,0.3716588376162844,0.003640784356922,random_dense+1P
321.0,55.0,0.3165335498552837,0.0021292995984149,random_dense+1P
390.0,84.0,0.3675963811602109,0.003519968090009,random_dense+1P
381.0,79.0,0.3720076878688036,0.0036656030872392,random_dense+1P
356.0,78.0,0.3718224559725874,0.0035299447903004,random_dense+1P
308.0,65.0,0.3939652988855117,0.0051330070848173,random_dense+1P
367.0,76.0,0.3437711364910043,0.0026552149285961,random_dense+1P
279.0,54.0,0.3891272020132693,0.0055981662075323,random_dense+1P
397.0,85.0,0.3614966861389499,0.0031514932491932,random_dense+1P
297.0,61.0,0.3794206843852234,0.0038612574233186,random_dense+1P
302.0,62.0,0.3298048471185008,0.0024656797621189,random_dense+1P
291.0,56.0,0.3915758816504594,0.0053001688369151,random_dense+1P
286.0,53.0,0.3907063680999851,0.0055534275916955,random_dense+1P
420.0,91.0,0.3602752448497129,0.0032620879237129,random_dense+1P
365.0,75.0,0.3385917613912367,0.0025534953179241,random_dense+1P
374.0,80.0,0.3491485569082565,0.0027153387558026,random_dense+1P
404.0,88.0,0.3587046204620462,0.0032061251831681,random_dense+1P
400.0,87.0,0.3651396276595744,0.0032936806370954,random_dense+1P
337.0,71.0,0.3422301492097565,0.0028512362844956,random_dense+1P
256.0,49.0,0.3806550587322695,0.0044049596314003,random_dense+1P
284.0,56.0,0.3885257466786534,0.0047147916655472,random_dense+1P
309.0,63.0,0.3480370217356377,0.0029055191279552,random_dense+1P
319.0,66.0,0.3831982703039196,0.0043579192122685,random_dense+1P
372.0,83.0,0.3541595172729352,0.0028189815533679,random_dense+1P
242.0,45.0,0.3652409002989274,0.0037978382734932,random_dense+1P
334.0,67.0,0.3561148978638468,0.0032337641447947,random_dense+1P
283.0,58.0,0.3808767511214695,0.0042881855196688,random_dense+1P
395.0,86.0,0.3680200197504264,0.0035464192878165,random_dense+1P
252.0,50.0,0.3654170888213441,0.003762479107074,random_dense+1P
347.0,74.0,0.3641292129090278,0.0034655196991558,random_dense+1P
251.0,45.0,0.3738097256364612,0.00403429855586,random_dense+1P
361.0,77.0,0.3575985737018919,0.0030056663281124,random_dense+1P
372.0,79.0,0.3726573819873408,0.0039131102200737,random_dense+1P
246.0,46.0,0.3757243556478118,0.0042623418434594,random_dense+1P
269.0,52.0,0.3867983600938596,0.0047877108464348,random_dense+1P
418.0,90.0,0.3607816688723743,0.0032621959561142,random_dense+1P
342.0,74.0,0.3507009248890547,0.0027893341970683,random_dense+1P
268.0,47.0,0.3550730390600191,0.0034031582298167,random_dense+1P
411.0,89.0,0.3591741298683371,0.0030822331339749,random_dense+1P
394.0,80.0,0.3543196709507866,0.0028388729410965,random_dense+1P
389.0,85.0,0.37146073766158,0.0035509970353633,random_dense+1P
275.0,57.0,0.3804448742746615,0.0042755186333893,random_dense+1P
345.0,73.0,0.3353864734299517,0.0025183862504797,random_dense+1P
386.0,84.0,0.3465117774593025,0.0026493374245922,random_dense+1P
319.0,66.0,0.3325329598256964,0.0025345259932846,random_dense+1P
261.0,51.0,0.3740693187685117,0.0041713727567999,random_dense+1P
371.0,81.0,0.355897899103439,0.0029918859274185,random_dense+1P
255.0,49.0,0.3589486858573217,0.0034237357026325,random_dense+1P
244.0,42.0,0.3618801592838042,0.0037328615266335,random_dense+1P
312.0,63.0,0.33186715766503,0.0024453014389017,random_dense+1P
291.0,61.0,0.3877738782871487,0.0049088262841782,random_dense+1P
263.0,48.0,0.3497997734811099,0.0031723999264889,random_dense+1P
253.0,49.0,0.3776700866201328,0.0041489500157952,random_dense+1P
345.0,72.0,0.3269837598931031,0.0022693249406009,random_dense+1P
316.0,64.0,0.3370000673309992,0.0025194607201701,random_dense+1P
376.0,80.0,0.3505073939942659,0.0027459508417262,random_dense+1P
308.0,54.0,0.3150818596297319,0.0022329343424836,random_dense+1P
370.0,76.0,0.3449731646540157,0.0026462466053956,random_dense+1P
321.0,68.0,0.35176807847816,0.0031928464305333,random_dense+1P
286.0,59.0,0.3774611912909785,0.0043663547988274,random_dense+1P
387.0,81.0,0.3554208587607895,0.0028512787641763,random_dense+1P
370.0,82.0,0.3522258961088748,0.0027652120454083,random_dense+1P
335.0,64.0,0.3235418651423732,0.0022041544830413,random_dense+1P
325.0,70.0,0.3797845062738679,0.0043275711712499,random_dense+1P
358.0,72.0,0.3676106422599944,0.0033176385156532,random_dense+1P
375.0,75.0,0.364451536643026,0.0031066582107986,random_dense+1P
396.0,87.0,0.3626714843470162,0.00316189284595,random_dense+1P
336.0,64.0,0.3507498522458628,0.0028617805569409,random_dense+1P
295.0,52.0,0.3288856833754057,0.0025071817359251,random_dense+1P
239.0,44.0,0.3635864565714116,0.0038172679428735,random_dense+1P
351.0,71.0,0.3646976217898204,0.0030753232533078,random_dense+1P
334.0,68.0,0.3825912005775683,0.0043369440374592,random_dense+1P
288.0,56.0,0.3893229166666667,0.0049371234214762,random_dense+1P
385.0,82.0,0.3557520493690706,0.002884527078468,random_dense+1P
289.0,50.0,0.3582480551669979,0.0033146494504817,random_dense+1P
342.0,72.0,0.3377581809132761,0.0024964628181944,random_dense+1P
327.0,70.0,0.3787900969484026,0.0039768073663483,random_dense+1P
271.0,53.0,0.3844867969956295,0.0045153689399675,random_dense+1P
264.0,52.0,0.3859573124865678,0.00482645732681,random_dense+1P
376.0,78.0,0.3633690772596951,0.0031940620460893,random_dense+1P
255.0,48.0,0.38183145598665,0.0044931443878853,random_dense+1P
242.0,43.0,0.366131088447336,0.0038223907124233,random_dense+1P
318.0,65.0,0.3319979704714751,0.0025204256888228,random_dense+1P
257.0,50.0,0.3798707122554295,0.0042503619365052,random_dense+1P
278.0,55.0,0.3496830195418133,0.0031086224027314,random_dense+1P
408.0,89.0,0.358236424002225,0.0030591132676924,random_dense+1P
294.0,58.0,0.3759347710715492,0.0041565754156617,random_dense+1P
270.0,54.0,0.3790550302075124,0.0045817262812327,random_dense+1P
293.0,59.0,0.3916926875317696,0.0054303475280359,random_dense+1P
282.0,57.0,0.3872635933806146,0.0046736865563162,random_dense+1P
282.0,58.0,0.3811239374276948,0.0043090988088927,random_dense+1P
397.0,86.0,0.3676376011576183,0.0035237878989298,random_dense+1P
271.0,51.0,0.388167019968072,0.0055154741958919,random_dense+1P
352.0,73.0,0.3627876168600902,0.0032753159723062,random_dense+1P
305.0,61.0,0.3317840948726892,0.0024755649970455,random_dense+1P
328.0,66.0,0.3283006832727901,0.0023510441472668,random_dense+1P
266.0,48.0,0.386541486695462,0.0056217630141405,random_dense+1P
341.0,69.0,0.3693740770782638,0.0033235160127047,random_dense+1P
248.0,46.0,0.3754039407458247,0.0042437083023795,random_dense+1P
340.0,72.0,0.3412546933667084,0.0025710078938107,random_dense+1P
244.0,46.0,0.3600162771770724,0.0036440276883414,random_dense+1P
276.0,54.0,0.3847967417000719,0.004450791993328,random_dense+1P
247.0,44.0,0.3628147701495965,0.0037099661980242,random_dense+1P
259.0,47.0,0.344656206358334,0.003033120073186,random_dense+1P
