Compacidad,Tolerancia,Disimilitud,Balance,init_cross
14.0,1.0,0.5098784194528875,0.0285968733351197,greedy_ting+2P
409.0,84.0,0.3448429832318924,0.002750256830522,greedy_ting+2P
40.0,9.0,0.4774379432624113,0.007529517425557,greedy_ting+2P
401.0,81.0,0.3460033427070621,0.0028154981747916,greedy_ting+2P
22.0,2.0,0.4889587362991618,0.0165755290985495,greedy_ting+2P
353.0,69.0,0.3538841339682157,0.0031060986982663,greedy_ting+2P
214.0,49.0,0.3824484655663817,0.0031616573059876,greedy_ting+2P
132.0,30.0,0.3886135289060821,0.0030872428015534,greedy_ting+2P
154.0,33.0,0.3732442203186884,0.0029079902302979,greedy_ting+2P
182.0,38.0,0.3797297560595433,0.0029176619609885,greedy_ting+2P
174.0,39.0,0.3838041085840059,0.0029752972143229,greedy_ting+2P
126.0,30.0,0.3884385905662501,0.0029883843132194,greedy_ting+2P
147.0,35.0,0.398544169440826,0.0035935110226245,greedy_ting+2P
128.0,29.0,0.3827986480496453,0.0029599884495241,greedy_ting+2P
175.0,39.0,0.3709878419452887,0.0029120940771057,greedy_ting+2P
68.0,18.0,0.4296777221526908,0.0044246390754661,greedy_ting+2P
140.0,33.0,0.3975493920972644,0.0033135324424586,greedy_ting+2P
131.0,31.0,0.4055817227004493,0.0036409757631357,greedy_ting+2P
188.0,44.0,0.3817243850912932,0.0031902571225398,greedy_ting+2P
86.0,21.0,0.4031832426191654,0.0037196576525948,greedy_ting+2P
158.0,37.0,0.3832985456504174,0.0031811687999271,greedy_ting+2P
326.0,60.0,0.3569676500021755,0.0033932402491912,greedy_ting+2P
91.0,19.0,0.4004072168965786,0.0034993729802273,greedy_ting+2P
68.0,15.0,0.4380605965790571,0.0044411290797785,greedy_ting+2P
109.0,27.0,0.4067440952566855,0.0035429153666317,greedy_ting+2P
133.0,32.0,0.4031621607209513,0.0035732429596667,greedy_ting+2P
88.0,21.0,0.4309014345583495,0.0044609758147171,greedy_ting+2P
101.0,25.0,0.4144020785057229,0.0038916498268116,greedy_ting+2P
64.0,16.0,0.4560062056737589,0.0057818139020924,greedy_ting+2P
317.0,63.0,0.3523698458509519,0.0031311277768592,greedy_ting+2P
167.0,37.0,0.3807756826771988,0.0030271015034615,greedy_ting+2P
154.0,34.0,0.3816604494795984,0.0030589612435325,greedy_ting+2P
176.0,40.0,0.3699931495809155,0.0028712483412084,greedy_ting+2P
129.0,29.0,0.3912254659409533,0.0031197432910421,greedy_ting+2P
58.0,15.0,0.4545885302029836,0.0050376394478029,greedy_ting+2P
200.0,43.0,0.3674423758865248,0.0027216278851353,greedy_ting+2P
81.0,20.0,0.4168417826810262,0.0036241006454491,greedy_ting+2P
60.0,15.0,0.462322695035461,0.0064901921642104,greedy_ting+2P
116.0,27.0,0.4121117632673025,0.0038347398217371,greedy_ting+2P
138.0,31.0,0.4027585054990235,0.0035409161970535,greedy_ting+2P
155.0,34.0,0.3902939830702356,0.0032763587662408,greedy_ting+2P
153.0,35.0,0.3876662958327539,0.0032482252472289,greedy_ting+2P
100.0,24.0,0.4138297872340425,0.0037137015240682,greedy_ting+2P
113.0,29.0,0.4113945898449758,0.0037338202618052,greedy_ting+2P
243.0,51.0,0.3658903190030061,0.0027964984777003,greedy_ting+2P
15.0,1.0,0.4907801418439716,0.0262428113944639,greedy_ting+2P
29.0,4.0,0.4773477622890682,0.0134541221441775,greedy_ting+2P
50.0,12.0,0.4466843971631206,0.005766311742367,greedy_ting+2P
96.0,23.0,0.4285608747044917,0.0048513863651923,greedy_ting+2P
39.0,6.0,0.4117339516275686,0.0080126773822653,greedy_ting+2P
124.0,29.0,0.4017387325554793,0.0034675508270045,greedy_ting+2P
154.0,37.0,0.3940487703785576,0.003339009742423,greedy_ting+2P
104.0,25.0,0.4154817921440262,0.0039840508141368,greedy_ting+2P
122.0,29.0,0.4023369375653993,0.0034760439233163,greedy_ting+2P
141.0,32.0,0.3896999647905035,0.0030711953324003,greedy_ting+2P
79.0,20.0,0.4347338181165275,0.0043907963647925,greedy_ting+2P
85.0,21.0,0.4148727576136837,0.0038427044896372,greedy_ting+2P
136.0,34.0,0.403238423028786,0.0035943786866196,greedy_ting+2P
118.0,28.0,0.3868103137396322,0.0029328878324883,greedy_ting+2P
195.0,43.0,0.3801918530641934,0.0031730175006442,greedy_ting+2P
94.0,23.0,0.4165817866304512,0.0045037181527451,greedy_ting+2P
118.0,28.0,0.4114602115638898,0.0038378880747189,greedy_ting+2P
131.0,32.0,0.3904972659845163,0.0031345737643465,greedy_ting+2P
349.0,69.0,0.3483128086325672,0.0030395307871917,greedy_ting+2P
102.0,22.0,0.4060805173133083,0.0032629310559884,greedy_ting+2P
156.0,35.0,0.3902470903800691,0.0032711498541548,greedy_ting+2P
130.0,30.0,0.3853791598472449,0.0028574887444198,greedy_ting+2P
94.0,23.0,0.4031235853327297,0.0035460224414943,greedy_ting+2P
161.0,37.0,0.3844489229549359,0.0030491879295034,greedy_ting+2P
92.0,22.0,0.4289527443724946,0.0046352459134152,greedy_ting+2P
154.0,36.0,0.3996730220134475,0.0034062656572842,greedy_ting+2P
103.0,24.0,0.4272619293534394,0.004621972929405,greedy_ting+2P
174.0,39.0,0.3744650281242357,0.0029169356478269,greedy_ting+2P
139.0,33.0,0.3809696923312414,0.0030246135625834,greedy_ting+2P
145.0,33.0,0.3821166544387381,0.0031655250868111,greedy_ting+2P
70.0,15.0,0.4393996960486322,0.0043253235257434,greedy_ting+2P
160.0,40.0,0.3973570478723404,0.0034587381528984,greedy_ting+2P
61.0,16.0,0.4480292989187303,0.0044946449109368,greedy_ting+2P
103.0,25.0,0.4032999380293328,0.0034562021128883,greedy_ting+2P
117.0,27.0,0.4139767836576347,0.0037870959514796,greedy_ting+2P
238.0,46.0,0.3563122057333571,0.0026478819626582,greedy_ting+2P
96.0,23.0,0.4231216755319149,0.0040449467974585,greedy_ting+2P
120.0,28.0,0.4213947990543735,0.0040879186017917,greedy_ting+2P
177.0,37.0,0.3880624674440036,0.0030780210614338,greedy_ting+2P
88.0,22.0,0.4168681495809155,0.003928418316774,greedy_ting+2P
182.0,40.0,0.37173641960876,0.0029338110088561,greedy_ting+2P
89.0,22.0,0.4147541636783807,0.0036284154670548,greedy_ting+2P
81.0,21.0,0.4279507048419578,0.0039835729677007,greedy_ting+2P
62.0,16.0,0.459248455730954,0.0059923916907578,greedy_ting+2P
224.0,46.0,0.3639896783181357,0.0030567353246034,greedy_ting+2P
121.0,29.0,0.3913530859855811,0.0031781841846116,greedy_ting+2P
126.0,31.0,0.4162445119891928,0.0039360232689111,greedy_ting+2P
70.0,18.0,0.4444402228976697,0.005334916060509,greedy_ting+2P
161.0,35.0,0.3726322628959077,0.0028962440897302,greedy_ting+2P
166.0,31.0,0.3661240707510895,0.0028738287592712,greedy_ting+2P
120.0,29.0,0.4043735224586288,0.0035708053194283,greedy_ting+2P
