init,Compacidad,Tolerancia,Disimilitud,Balance
random_dense,368.0,87.0,0.3656312634905951,0.0027256063357871
random_dense,270.0,71.0,0.4263068032571578,0.0041889704992993
random_dense,357.0,90.0,0.3930632536702624,0.0033714563055822
random_dense,308.0,80.0,0.4093873768075896,0.0038360776395734
random_dense,216.0,50.0,0.3566292356185973,0.0023247496666378
random_dense,313.0,68.0,0.3843750708086919,0.0025394758718913
random_dense,236.0,62.0,0.4293710181512201,0.0042449920078727
random_dense,225.0,41.0,0.4086524822695035,0.0029682306017098
random_dense,244.0,48.0,0.3823101964887803,0.0023962082757091
random_dense,167.0,34.0,0.3883615747228946,0.0028331899725378
random_dense,339.0,88.0,0.4014362225151153,0.003628637380125
random_dense,185.0,49.0,0.4118506804677018,0.0033002619925665
random_dense,194.0,41.0,0.421227242816407,0.003602404571709
random_dense,285.0,76.0,0.4191613786238646,0.0040216660629669
random_dense,372.0,85.0,0.3567642797224128,0.002483538071586
random_dense,204.0,53.0,0.431224794882492,0.0040140507703602
random_dense,185.0,49.0,0.4034454667433391,0.0030535489807524
random_dense,238.0,51.0,0.4242393766017045,0.003516361394481
random_dense,256.0,58.0,0.350835272606383,0.0022341803186202
random_dense,226.0,61.0,0.4058910751270947,0.0036064600617851
random_dense,232.0,39.0,0.4012862252384446,0.0027920339842804
random_dense,172.0,30.0,0.4047552779152235,0.0030813305694283
random_dense,251.0,67.0,0.4132512503178774,0.0039402497624911
random_dense,377.0,90.0,0.3765143819252403,0.0029553594856386
random_dense,285.0,72.0,0.4094998133631952,0.0032331547453423
random_dense,334.0,79.0,0.3905486898543339,0.0028890998802046
random_dense,287.0,68.0,0.3974349469938468,0.0027674225311401
random_dense,195.0,31.0,0.3851654846335697,0.0025466639713064
random_dense,258.0,66.0,0.3836625158062565,0.0029251529242576
random_dense,195.0,34.0,0.3980860156392071,0.0028098785199616
random_dense,208.0,55.0,0.4203875136388434,0.003817688096168
random_dense,186.0,49.0,0.3962908945321436,0.0029724105353884
random_dense,209.0,37.0,0.4051333604805049,0.0029380539921364
random_dense,245.0,56.0,0.4181538572875959,0.0032575805294941
random_dense,283.0,67.0,0.4038574793875147,0.0029152302290947
random_dense,183.0,38.0,0.4132852769057862,0.0033677455421554
random_dense,299.0,74.0,0.3962854906425674,0.0027885938447666
random_dense,193.0,46.0,0.3711737037445338,0.0026019779667868
random_dense,279.0,69.0,0.4152717405119601,0.0034316309547718
random_dense,176.0,35.0,0.3652633381689232,0.0023618866033487
random_dense,260.0,53.0,0.3726200218221495,0.002255918229367
random_dense,290.0,71.0,0.4016324284666178,0.0028848129351209
random_dense,322.0,82.0,0.3864146953878684,0.0032084645684956
random_dense,185.0,44.0,0.3845121717462142,0.0029041107224949
random_dense,187.0,33.0,0.4112384799180794,0.0030922544853724
random_dense,288.0,74.0,0.4155154156816391,0.0036072359473449
random_dense,287.0,65.0,0.3813261422887785,0.0024887790919722
random_dense,215.0,58.0,0.4210209467260432,0.0041098613956937
random_dense,202.0,49.0,0.382614458254336,0.0027651509798355
random_dense,259.0,52.0,0.3967318382211999,0.0027071575400323
random_dense,246.0,49.0,0.3584767629591189,0.002076941431778
random_dense,282.0,62.0,0.3931769025702932,0.0026753445424196
random_dense,198.0,47.0,0.4270990042266638,0.0038094776068151
random_dense,312.0,77.0,0.3752699354428078,0.0029365861457025
random_dense,239.0,62.0,0.3900078637348289,0.0031488208373329
random_dense,237.0,55.0,0.3633517371397791,0.0022879952228202
random_dense,329.0,83.0,0.3956137230809028,0.0033256104340569
random_dense,266.0,56.0,0.4026222471071295,0.0028536445829023
random_dense,184.0,33.0,0.3739352065988282,0.0024082414663903
random_dense,192.0,47.0,0.4156046838061466,0.0036783926994469
random_dense,257.0,67.0,0.414214062974308,0.0035686957446885
random_dense,346.0,86.0,0.3838524371745992,0.0030804399832882
random_dense,261.0,56.0,0.3337952773022472,0.0017553194461346
random_dense,270.0,64.0,0.417720646178093,0.0034837464562811
random_dense,294.0,76.0,0.4110188401601775,0.0033751036367198
random_dense,270.0,72.0,0.4108845547675335,0.0036771052745833
