config,IGD+
SPEA2-greedy_ting-2P,0.3026496538496653
SPEA2-greedy_ting-2P,0.2231273886300019
SPEA2-greedy_ting-2P,0.21601663149285813
SPEA2-greedy_ting-2P,0.2623036882318104
SPEA2-greedy_ting-2P,0.2648228689092734
SPEA2-greedy_ting-2P,0.28073912894424563
SPEA2-greedy_ting-2P,0.2958174032202209
SPEA2-greedy_multi-UX,0.01123763248564921
SPEA2-greedy_multi-UX,0.0018467698304738208
SPEA2-greedy_multi-UX,0.014889000182965378
SPEA2-greedy_multi-UX,0.014839120073416506
SPEA2-greedy_multi-UX,0.01489991035091645
SPEA2-greedy_multi-UX,0.022257948133736754
SPEA2-greedy_multi-UX,0.016858619542369217
SPEA2-greedy_multi-UX,0.003754395827293533
SPEA2-greedy_multi-UX,0.016837021741627635
SPEA2-greedy_multi-UX,0.0037023255077825697
SPEA2-greedy_multi-UX,0.011128741680054665
SPEA2-greedy_multi-UX,0.007415404739608679
SPEA2-greedy_multi-UX,0.018572160250059568
SPEA2-greedy_multi-UX,0.02039984552100738
SPEA2-greedy_multi-UX,0.014899117058635664
SPEA2-greedy_multi-UX,0.016779284225789944
SPEA2-greedy_multi-UX,0.018578087956357618
SPEA2-greedy_multi-UX,0.00927860130515573
SPEA2-greedy_multi-UX,0.005550277874291893
SPEA2-greedy_multi-UX,0.01683033800508457
SPEA2-greedy_multi-UX,0.011151381664540399
SPEA2-greedy_multi-UX,0.018666119362835392
SPEA2-greedy_multi-UX,0.014943796001507494
SPEA2-greedy_multi-UX,0.009259617317420615
SPEA2-greedy_multi-UX,0.009262801384827716
SPEA2-greedy_multi-UX,0.01667807851920781
SPEA2-greedy_multi-UX,0.016727510002289222
SPEA2-greedy_multi-UX,0.014868919891163289
SPEA2-greedy_multi-UX,0.020541149631136846
SPEA2-greedy_multi-UX,0.00926646812412931
SPEA2-greedy_multi-UX,0.012986006173304481
SPEA2-greedy_multi-HUX,0.003711998924382063
SPEA2-greedy_multi-HUX,0.0009002152688641907
SPEA2-greedy_multi-HUX,0.007434120059254263
SPEA2-greedy_multi-HUX,0.0009002152688641907
SPEA2-greedy_multi-HUX,0.014846194259257641
SPEA2-greedy_multi-HUX,0.003702262739898487
SPEA2-greedy_multi-HUX,0.020401370243933764
SPEA2-greedy_multi-HUX,0.014865533689988464
SPEA2-greedy_multi-HUX,0.0018438335676358199
SPEA2-greedy_multi-HUX,0.007434245362591902
SPEA2-greedy_multi-HUX,0.0074231065505910125
SPEA2-greedy_multi-HUX,0.00932705221819794
SPEA2-greedy_multi-HUX,0.012996615705368916
SPEA2-greedy_multi-HUX,0.009379961981416536
SPEA2-greedy_multi-HUX,0.009250703434844734
SPEA2-greedy_multi-HUX,0.0009002152688641907
SPEA2-greedy_multi-HUX,0.005577580768535062
SPEA2-greedy_multi-HUX,0.016713336321659604
SPEA2-greedy_multi-HUX,0.011140920525417403
SPEA2-greedy_multi-HUX,0.009315721894957402
SPEA2-greedy_multi-HUX,0.014948211678249472
SPEA2-greedy_multi-HUX,0.024170495788515704
SPEA2-greedy_multi-HUX,0.0037172344212352336
SPEA2-greedy_multi-HUX,0.007401497875951685
SPEA2-greedy_multi-HUX,0.014869630616849828
SPEA2-greedy_multi-HUX,0.016693169485230433
SPEA2-greedy_multi-HUX,0.005552077196849929
SPEA2-greedy_multi-HUX,0.01487321396600924
SPEA2-greedy_multi-HUX,0.009279798443704978
SPEA2-greedy_multi-HUX,0.01112822450451274
SPEA2-greedy_multi-HUX,0.0009002152688641907
SPEA2-greedy_multi-1P,0.005645355362401254
SPEA2-greedy_multi-1P,0.005569827080534066
SPEA2-greedy_multi-1P,1.3046598099419882e-05
SPEA2-greedy_multi-1P,0.0018481116172006616
SPEA2-greedy_multi-1P,0.007425119587335455
SPEA2-greedy_multi-1P,0.009259733359534242
SPEA2-greedy_multi-1P,0.001848178557849147
SPEA2-greedy_multi-1P,0.001848178557849147
SPEA2-greedy_multi-1P,0.013176333820229676
SPEA2-greedy_multi-1P,0.01110619123093589
SPEA2-greedy_multi-1P,0.005555413696502379
SPEA2-greedy_multi-1P,0.0009002152688641907
SPEA2-greedy_multi-1P,0.007416976967500611
SPEA2-greedy_multi-1P,0.009263794285607297
SPEA2-greedy_multi-1P,0.0074231092186148855
SPEA2-greedy_multi-1P,0.00564223965307923
SPEA2-greedy_multi-1P,0.009256532235923686
SPEA2-greedy_multi-1P,6.523299049732145e-05
SPEA2-greedy_multi-1P,0.005563066242454202
SPEA2-greedy_multi-1P,0.011123562061046616
SPEA2-greedy_multi-1P,0.0018462110740058027
SPEA2-greedy_multi-1P,0.0018526833242134796
SPEA2-greedy_multi-1P,0.013009109952090188
SPEA2-greedy_multi-1P,0.0037163229798200356
SPEA2-greedy_multi-1P,0.0009002152688641907
SPEA2-greedy_multi-1P,0.009332184158741425
SPEA2-greedy_multi-1P,0.016687157615408066
SPEA2-greedy_multi-1P,0.005585793970658666
SPEA2-greedy_multi-1P,0.009260792208159736
SPEA2-greedy_multi-1P,0.009275364979227112
SPEA2-greedy_multi-1P,0.007420009948524299
SPEA2-greedy_multi-2P,0.011139364686801649
SPEA2-greedy_multi-2P,0.01484528909520525
SPEA2-greedy_multi-2P,0.0037015096767118736
SPEA2-greedy_multi-2P,0.005562780265389765
SPEA2-greedy_multi-2P,0.012989998579094181
SPEA2-greedy_multi-2P,0.01111025648354344
SPEA2-greedy_multi-2P,0.011151635108885265
SPEA2-greedy_multi-2P,6.523299049732145e-05
SPEA2-greedy_multi-2P,0.012986993434353625
SPEA2-greedy_multi-2P,0.007417711949454663
SPEA2-greedy_multi-2P,0.007422153985966901
SPEA2-greedy_multi-2P,0.014830362090844396
SPEA2-greedy_multi-2P,0.00370646675218567
SPEA2-greedy_multi-2P,0.009291909374889464
SPEA2-greedy_multi-2P,0.007426406265796821
SPEA2-greedy_multi-2P,0.02049972589803819
SPEA2-greedy_multi-2P,0.014837785487443985
SPEA2-greedy_multi-2P,0.0037076317652291416
SPEA2-greedy_multi-2P,0.020408748525412277
SPEA2-greedy_multi-2P,0.00926585321496266
SPEA2-greedy_multi-2P,0.011135849714644699
SPEA2-greedy_multi-2P,0.012979299496570052
SPEA2-greedy_multi-2P,0.0018502542924449213
SPEA2-greedy_multi-2P,0.016716707459298045
SPEA2-greedy_multi-2P,0.0111118573555235
SPEA2-greedy_multi-2P,0.012981633571232916
SPEA2-greedy_multi-2P,0.011116006108645004
SPEA2-greedy_multi-2P,0.009272706658525046
SPEA2-greedy_multi-2P,0.012972029104172764
SPEA2-greedy_multi-2P,0.011207392925448657
SPEA2-greedy_multi-2P,0.009277618174150066
NSGA2-random_dense-UX,0.359463953091075
NSGA2-random_dense-UX,0.3548605754862423
NSGA2-random_dense-UX,0.3280361114313317
NSGA2-random_dense-UX,0.36601425459145864
NSGA2-random_dense-UX,0.3427377211775655
NSGA2-random_dense-UX,0.40034894624818507
NSGA2-random_dense-UX,0.34191584312903134
NSGA2-random_dense-UX,0.3369476934674461
NSGA2-random_dense-UX,0.36105861576431814
NSGA2-random_dense-UX,0.3876007665236913
NSGA2-random_dense-UX,0.3817789836297573
NSGA2-random_dense-UX,0.37060751545768295
NSGA2-random_dense-UX,0.3564901470199021
NSGA2-random_dense-UX,0.3819974764751758
NSGA2-random_dense-UX,0.3314556833176403
NSGA2-random_dense-UX,0.333809914891779
NSGA2-random_dense-UX,0.36433501501984433
NSGA2-random_dense-UX,0.38548465352295375
NSGA2-random_dense-UX,0.37867376098801986
NSGA2-random_dense-UX,0.33403846577264884
NSGA2-random_dense-UX,0.34207768611856365
NSGA2-random_dense-UX,0.3649449740159537
NSGA2-random_dense-UX,0.346580112915429
NSGA2-random_dense-UX,0.3492962344761575
NSGA2-random_dense-UX,0.3944476708856861
NSGA2-random_dense-UX,0.3424281145243523
NSGA2-random_dense-UX,0.38259461613523454
NSGA2-random_dense-UX,0.3788045705551226
NSGA2-random_dense-UX,0.35418735832317766
NSGA2-random_dense-UX,0.35794876178332663
NSGA2-random_dense-UX,0.3487257794787244
NSGA2-random_dense-HUX,0.34307844979356766
NSGA2-random_dense-HUX,0.3614821363578546
NSGA2-random_dense-HUX,0.366242448526944
NSGA2-random_dense-HUX,0.39640884594897696
NSGA2-random_dense-HUX,0.3659076535062631
NSGA2-random_dense-HUX,0.3653281684280145
NSGA2-random_dense-HUX,0.3440878611600925
NSGA2-random_dense-HUX,0.3538450516849506
NSGA2-random_dense-HUX,0.3385317738893749
NSGA2-random_dense-HUX,0.34597971439097114
NSGA2-random_dense-HUX,0.41752149411309936
NSGA2-random_dense-HUX,0.3404816732794305
NSGA2-random_dense-HUX,0.3723269644466811
NSGA2-random_dense-HUX,0.3452154589381854
NSGA2-random_dense-HUX,0.35490559439205505
NSGA2-random_dense-HUX,0.37050453070704303
NSGA2-random_dense-HUX,0.33334159387390183
NSGA2-random_dense-HUX,0.3359182211713986
NSGA2-random_dense-HUX,0.3447511068153173
NSGA2-random_dense-HUX,0.34553530574058516
NSGA2-random_dense-HUX,0.3586666904815701
NSGA2-random_dense-HUX,0.3521503429969453
NSGA2-random_dense-HUX,0.3879882590140789
NSGA2-random_dense-HUX,0.3755734880297932
NSGA2-random_dense-HUX,0.3781156609232459
NSGA2-random_dense-HUX,0.40329484401963395
NSGA2-random_dense-HUX,0.3594868019302328
NSGA2-random_dense-HUX,0.36996770053188544
NSGA2-random_dense-HUX,0.3426812186295084
NSGA2-random_dense-HUX,0.3683641503254766
NSGA2-random_dense-HUX,0.38722732123332476
NSGA2-random_dense-1P,0.4762011283351248
NSGA2-random_dense-1P,0.5267213050879818
NSGA2-random_dense-1P,0.5188410512110262
NSGA2-random_dense-1P,0.4698185868229249
NSGA2-random_dense-1P,0.4684508427964215
NSGA2-random_dense-1P,0.5000437974434268
NSGA2-random_dense-1P,0.49748297968521193
NSGA2-random_dense-1P,0.5087047948666495
NSGA2-random_dense-1P,0.5020435960023012
NSGA2-random_dense-1P,0.4911569993140452
NSGA2-random_dense-1P,0.4661659129064766
NSGA2-random_dense-1P,0.4760655833418779
NSGA2-random_dense-1P,0.47998416416249606
NSGA2-random_dense-1P,0.45163925655337467
NSGA2-random_dense-1P,0.45665595574012097
NSGA2-random_dense-1P,0.531305632830048
NSGA2-random_dense-1P,0.4777809509280583
NSGA2-random_dense-1P,0.47063008655966976
NSGA2-random_dense-1P,0.45345200651172224
NSGA2-random_dense-1P,0.506147049474605
NSGA2-random_dense-1P,0.5025621604342156
NSGA2-random_dense-1P,0.49865852504251773
NSGA2-random_dense-1P,0.45541736641084934
NSGA2-random_dense-1P,0.5005657385013687
NSGA2-random_dense-1P,0.49235070177504664
NSGA2-random_dense-1P,0.5472166586163004
NSGA2-random_dense-1P,0.48580125640429983
NSGA2-random_dense-1P,0.5314584770095085
NSGA2-random_dense-1P,0.5079426522322606
NSGA2-random_dense-1P,0.5112666842537712
NSGA2-random_dense-1P,0.4758975866941005
NSGA2-random_dense-2P,0.4576635712892182
NSGA2-random_dense-2P,0.45330476598876773
NSGA2-random_dense-2P,0.4397935988565491
NSGA2-random_dense-2P,0.4229286308933573
NSGA2-random_dense-2P,0.412565776399385
NSGA2-random_dense-2P,0.42228479990824325
NSGA2-random_dense-2P,0.44009036177580063
NSGA2-random_dense-2P,0.464314510435909
NSGA2-random_dense-2P,0.4452287743994476
NSGA2-random_dense-2P,0.4324620644189482
NSGA2-random_dense-2P,0.45876156683679553
NSGA2-random_dense-2P,0.46883140805792534
NSGA2-random_dense-2P,0.4488851179167627
NSGA2-random_dense-2P,0.40079669918344607
NSGA2-random_dense-2P,0.4737949329089135
NSGA2-random_dense-2P,0.4463487708095289
NSGA2-random_dense-2P,0.41601324001303025
NSGA2-random_dense-2P,0.43060721782858835
NSGA2-random_dense-2P,0.439611595828721
NSGA2-random_dense-2P,0.440155696493629
NSGA2-random_dense-2P,0.48132203914240096
NSGA2-random_dense-2P,0.4624904308236728
NSGA2-random_dense-2P,0.45870435707095103
NSGA2-random_dense-2P,0.45180106682480836
NSGA2-random_dense-2P,0.4414738012725098
NSGA2-random_dense-2P,0.4480684877413157
NSGA2-random_dense-2P,0.4724896223703275
NSGA2-random_dense-2P,0.4192867088684298
NSGA2-random_dense-2P,0.4671249184038617
NSGA2-random_dense-2P,0.486158036478242
NSGA2-random_dense-2P,0.45593438253293317
NSGA2-greedy_ting-UX,0.00757126474082999
NSGA2-greedy_ting-UX,0.009226720967936412
NSGA2-greedy_ting-UX,0.009424651375031139
NSGA2-greedy_ting-UX,0.009256061902191555
NSGA2-greedy_ting-UX,0.007606435332974054
NSGA2-greedy_ting-UX,0.0094548699980901
NSGA2-greedy_ting-UX,0.007459479914097378
NSGA2-greedy_ting-UX,0.007558082038489409
NSGA2-greedy_ting-UX,0.0074038801700323014
NSGA2-greedy_ting-UX,0.009415002012111316
NSGA2-greedy_ting-UX,0.0074269301557168925
NSGA2-greedy_ting-UX,0.005582462496986538
NSGA2-greedy_ting-UX,0.007431683332640296
NSGA2-greedy_ting-UX,0.0055614380063431865
NSGA2-greedy_ting-UX,0.009255539123134095
NSGA2-greedy_ting-UX,0.0056951657017793415
NSGA2-greedy_ting-UX,0.007413509537712597
NSGA2-greedy_ting-UX,0.007501413714839074
NSGA2-greedy_ting-UX,0.009401850642555757
NSGA2-greedy_ting-UX,0.007486043873649357
NSGA2-greedy_ting-UX,0.009401850642555757
NSGA2-greedy_ting-UX,0.007401105192745023
NSGA2-greedy_ting-UX,0.009237154603645024
NSGA2-greedy_ting-UX,0.009460440758000345
NSGA2-greedy_ting-UX,0.007562889786057051
NSGA2-greedy_ting-UX,0.009251950357301598
NSGA2-greedy_ting-UX,0.007449082343879808
NSGA2-greedy_ting-UX,0.007418488952635482
NSGA2-greedy_ting-UX,0.009225629382697427
NSGA2-greedy_ting-UX,0.0075719702289106456
NSGA2-greedy_ting-UX,0.009253605835105549
NSGA2-greedy_ting-HUX,0.005562770806309172
NSGA2-greedy_ting-HUX,0.007522929258092833
NSGA2-greedy_ting-HUX,0.007407660364024836
NSGA2-greedy_ting-HUX,0.00738543370092542
NSGA2-greedy_ting-HUX,0.0094548699980901
NSGA2-greedy_ting-HUX,0.007516931383667275
NSGA2-greedy_ting-HUX,0.009503361048445865
NSGA2-greedy_ting-HUX,0.005610490296007173
NSGA2-greedy_ting-HUX,0.007546645040992347
NSGA2-greedy_ting-HUX,0.007397199411017204
NSGA2-greedy_ting-HUX,0.007414367631790987
NSGA2-greedy_ting-HUX,0.009363939408592752
NSGA2-greedy_ting-HUX,0.009472476636834886
NSGA2-greedy_ting-HUX,0.009267040024800494
NSGA2-greedy_ting-HUX,0.007553331636886987
NSGA2-greedy_ting-HUX,0.009523294156214947
NSGA2-greedy_ting-HUX,0.007409073535820204
NSGA2-greedy_ting-HUX,0.007403635015053393
NSGA2-greedy_ting-HUX,0.007558082038489409
NSGA2-greedy_ting-HUX,0.009247766662093981
NSGA2-greedy_ting-HUX,0.007448815798656355
NSGA2-greedy_ting-HUX,0.007562889786057051
NSGA2-greedy_ting-HUX,0.007423002462827949
NSGA2-greedy_ting-HUX,0.007574093675246867
NSGA2-greedy_ting-HUX,0.00955435120323421
NSGA2-greedy_ting-HUX,0.007424864703145184
NSGA2-greedy_ting-HUX,0.00557359450098779
NSGA2-greedy_ting-HUX,0.009224663836538676
NSGA2-greedy_ting-HUX,0.007414903443564404
NSGA2-greedy_ting-HUX,0.009257565153803042
NSGA2-greedy_ting-HUX,0.007417215402251701
NSGA2-greedy_ting-1P,0.007386892257521016
NSGA2-greedy_ting-1P,0.007405424814506144
NSGA2-greedy_ting-1P,0.0074103187139948285
NSGA2-greedy_ting-1P,0.011368693018177042
NSGA2-greedy_ting-1P,0.00740875789569578
NSGA2-greedy_ting-1P,0.007464462942932733
NSGA2-greedy_ting-1P,0.007528058065997064
NSGA2-greedy_ting-1P,0.005589486326059144
NSGA2-greedy_ting-1P,0.00558041164283327
NSGA2-greedy_ting-1P,0.0075090049425237445
NSGA2-greedy_ting-1P,0.005559675413918609
NSGA2-greedy_ting-1P,0.007424960898127882
NSGA2-greedy_ting-1P,0.00949660581048002
NSGA2-greedy_ting-1P,0.007388245634573434
