config,MaxToleranceRate
SPEA2-random_dense-2P,0.2367601246105919
SPEA2-random_dense-2P,0.22772277227722773
SPEA2-random_dense-2P,0.23588039867109634
SPEA2-random_dense-2P,0.22065727699530516
SPEA2-greedy_ting-UX,0.22388059701492538
SPEA2-greedy_ting-UX,0.2304147465437788
SPEA2-greedy_ting-UX,0.21385542168674698
SPEA2-greedy_ting-UX,0.22821576763485477
SPEA2-greedy_ting-UX,0.22821576763485477
SPEA2-greedy_ting-UX,0.23684210526315788
SPEA2-greedy_ting-UX,0.23076923076923078
SPEA2-greedy_ting-UX,0.2347266881028939
SPEA2-greedy_ting-UX,0.2347560975609756
SPEA2-greedy_ting-UX,0.2290748898678414
SPEA2-greedy_ting-UX,0.22950819672131148
SPEA2-greedy_ting-UX,0.23333333333333334
SPEA2-greedy_ting-UX,0.2361111111111111
SPEA2-greedy_ting-UX,0.24
SPEA2-greedy_ting-UX,0.22868217054263565
SPEA2-greedy_ting-UX,0.23214285714285715
SPEA2-greedy_ting-UX,0.23868312757201646
SPEA2-greedy_ting-UX,0.24175824175824176
SPEA2-greedy_ting-UX,0.2345679012345679
SPEA2-greedy_ting-UX,0.23529411764705882
SPEA2-greedy_ting-UX,0.24081632653061225
SPEA2-greedy_ting-UX,0.24107142857142858
SPEA2-greedy_ting-UX,0.23734177215189872
SPEA2-greedy_ting-UX,0.24
SPEA2-greedy_ting-UX,0.23770491803278687
SPEA2-greedy_ting-UX,0.2318840579710145
SPEA2-greedy_ting-UX,0.23508771929824562
SPEA2-greedy_ting-UX,0.23722627737226276
SPEA2-greedy_ting-UX,0.2282958199356913
SPEA2-greedy_ting-UX,0.23553719008264462
SPEA2-greedy_ting-UX,0.2328767123287671
SPEA2-greedy_ting-HUX,0.2336448598130841
SPEA2-greedy_ting-HUX,0.2328042328042328
SPEA2-greedy_ting-HUX,0.236
SPEA2-greedy_ting-HUX,0.22941176470588234
SPEA2-greedy_ting-HUX,0.2247191011235955
SPEA2-greedy_ting-HUX,0.23790322580645162
SPEA2-greedy_ting-HUX,0.24028268551236748
SPEA2-greedy_ting-HUX,0.24691358024691357
SPEA2-greedy_ting-HUX,0.23333333333333334
SPEA2-greedy_ting-HUX,0.2318181818181818
SPEA2-greedy_ting-HUX,0.23651452282157676
SPEA2-greedy_ting-HUX,0.2300469483568075
SPEA2-greedy_ting-HUX,0.23195876288659795
SPEA2-greedy_ting-HUX,0.23300970873786409
SPEA2-greedy_ting-HUX,0.2231404958677686
SPEA2-greedy_ting-HUX,0.2317596566523605
SPEA2-greedy_ting-HUX,0.23660714285714285
SPEA2-greedy_ting-HUX,0.2356020942408377
SPEA2-greedy_ting-HUX,0.22149837133550487
SPEA2-greedy_ting-HUX,0.24022346368715083
SPEA2-greedy_ting-HUX,0.2324561403508772
SPEA2-greedy_ting-HUX,0.23054755043227665
SPEA2-greedy_ting-HUX,0.2277992277992278
SPEA2-greedy_ting-HUX,0.22981366459627328
SPEA2-greedy_ting-HUX,0.2297734627831715
SPEA2-greedy_ting-HUX,0.22857142857142856
SPEA2-greedy_ting-HUX,0.24324324324324326
SPEA2-greedy_ting-HUX,0.23655913978494625
SPEA2-greedy_ting-HUX,0.234375
SPEA2-greedy_ting-HUX,0.2328767123287671
SPEA2-greedy_ting-HUX,0.22478386167146974
SPEA2-greedy_ting-1P,0.2289855072463768
SPEA2-greedy_ting-1P,0.22424242424242424
SPEA2-greedy_ting-1P,0.22343324250681199
SPEA2-greedy_ting-1P,0.22924901185770752
SPEA2-greedy_ting-1P,0.22781065088757396
SPEA2-greedy_ting-1P,0.23461538461538461
SPEA2-greedy_ting-1P,0.22128851540616246
SPEA2-greedy_ting-1P,0.23225806451612904
SPEA2-greedy_ting-1P,0.2230769230769231
