algorithm,init,crossover,run,seed,Range,MinSum,SumMin,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,Hypervolume,IGD+,GD+,elapsed_sec,n_solutions_final_front,n_infeasible_final_front
NSGA2,greedy_ting,1P,2,1193360657,2.35459429466756,1.5308459651163937,0.6058547549633327,0.22184300341296928,0.17364574691095613,97.48515576929304,0.4543372684830283,0.007417954136944012,0.5323529420340498,241.1373655796051,219,1
NSGA2,greedy_ting,1P,3,954591597,2.354243126832701,1.5472207408190122,0.6123750672575781,0.21782178217821782,0.17539106344837047,98.4462863110852,0.4493176056663082,0.007422795178182333,0.5375554902996071,234.32429265975952,219,1
NSGA2,greedy_ting,1P,4,523205439,2.353062042693966,1.5374960449491184,0.6177019738618954,0.21487603305785125,0.1649759068200167,100.4191811734365,0.4456753290665475,0.01138769868558554,0.5623008757807607,266.68561005592346,220,0
NSGA2,greedy_ting,1P,5,511479031,2.4550870751966127,1.535725370536305,0.5751353472180503,0.22357723577235772,0.17682143463387898,100.46087604771115,0.46007569207445487,0.0074212507241518825,0.5612823887833162,232.28658437728882,220,0
NSGA2,greedy_ting,2P,1,407097012,2.437638768914882,1.522046352563114,0.5626428141808494,0.23103448275862068,0.18458469682013423,102.43855577047067,0.47510369504614836,0.009278539615748064,0.560377184552763,246.60733675956726,220,0
NSGA2,greedy_ting,2P,2,1776507202,2.471151686734886,1.5109926478234248,0.5521630206511934,0.23741007194244604,0.18355167089121457,100.90321163765313,0.4791321278329947,0.007416745385864296,0.5519152869137955,252.3252809047699,220,0
NSGA2,greedy_ting,2P,3,1537738142,2.356032260262767,1.5441291755875672,0.625858969366709,0.2262295081967213,0.18041263764966053,98.67872743391361,0.4502594811745342,0.005588630589325879,0.5347288720132954,223.41636323928833,220,0
NSGA2,greedy_ting,2P,4,1106351984,2.4234847635338572,1.5160364511067088,0.5723849638551731,0.23348017621145375,0.18281668881671717,97.8853792221251,0.47205471992195736,0.00925983271912986,0.5336600316953051,256.27821373939514,219,1
NSGA2,greedy_ting,2P,5,1094625576,2.4405633749126068,1.508290933828297,0.5678539014755684,0.2215568862275449,0.17134797831456894,99.47019261766603,0.46458579051260723,0.007410466893914337,0.5558421848768639,219.07145237922668,220,0
NSGA2,greedy_multi,UX,1,904214226,0.34164426182441454,1.8402166427205364,1.7435671323639457,0.2631578947368421,0.17496767223691356,20.3744454159785,0.06259483902498308,0.0,0.06386134308017687,262.0303454399109,219,1
NSGA2,greedy_multi,UX,2,126140769,0.3412815802089725,1.8393075499759801,1.7428531536308103,0.2631578947368421,0.1900633568294635,20.569853298358108,0.06280592932226538,8.29701569441399e-05,0.06435644645100569,231.99638605117798,219,1
NSGA2,greedy_multi,UX,3,2034855356,0.341908577168856,1.8403276239765054,1.743969178640857,0.2708333333333333,0.1865613816078268,20.128763700838167,0.06252596121512802,1.3100551096489887e-05,0.0632028351347211,184.09183740615845,220,0
NSGA2,greedy_multi,UX,4,1603469198,0.35186839144858906,1.8326147582550742,1.7341811064181645,0.25862068965517243,0.18736108248311567,20.5926276757667,0.06501989536263654,6.550275548222739e-05,0.06474070876745733,213.2819685935974,219,1
NSGA2,greedy_multi,UX,5,1591742790,0.3497174453036784,1.8390537342243611,1.7389124069338435,0.2558139534883721,0.17996342479961946,20.922791747259833,0.0638008345400102,1.3100551096489887e-05,0.0658480802314662,262.85729479789734,220,0
NSGA2,greedy_multi,HUX,1,1796286835,0.3622599919562732,1.831811719548706,1.7294917218262595,0.2631578947368421,0.19446677398241075,21.528805984649757,0.06626193818078228,8.733700730967353e-05,0.06850927156836094,229.7020332813263,219,1
NSGA2,greedy_multi,HUX,2,1018213378,0.32173753995699333,1.856873898877948,1.7622005476082974,0.2558139534883721,0.17982962567876892,20.22702355390722,0.05784595427568044,6.550275548222739e-05,0.06338829766178973,261.4177224636078,218,2
NSGA2,greedy_multi,HUX,3,779444318,0.3404585564464365,1.839953095566433,1.7436815075978946,0.26229508196721313,0.1839552272145396,20.15585835033518,0.06259987546779237,1.3100551096489887e-05,0.06276373670628484,249.96285104751587,219,1
NSGA2,greedy_multi,HUX,4,348058160,0.3271788056673619,1.8542183851075513,1.7573066739617569,0.26,0.16302691984123482,19.57459357492147,0.059031636241796165,1.3100551096489887e-05,0.06041212452421529,227.99553275108337,219,1
