Group,Mean,Equivalence_Lines
AGEMOEA2-random_dense-1P,115.16826800087352,"['Equivalence_Line_1: AGEMOEA2-random_dense-1P to SMSEMOA-random_dense-UX', 'Equivalence_Line_2: UNSGA3-random_dense-1P to NSGA2-greedy_ting-1P', 'Equivalence_Line_3: AGEMOEA2-random_dense-2P to NSGA2-greedy_ting-2P', 'Equivalence_Line_4: RVEA-random_dense-1P to AGEMOEA2-greedy_ting-2P', 'Equivalence_Line_5: RVEA-random_dense-2P to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_6: SPEA2-random_dense-1P to NSGA2-greedy_ting-UX', 'Equivalence_Line_7: NSGA2-random_dense-HUX to SMSEMOA-greedy_ting-UX', 'Equivalence_Line_8: RVEA-random_dense-HUX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_9: NSGA2-random_dense-UX to NSGA3-greedy_ting-2P', 'Equivalence_Line_10: SMSEMOA-random_dense-2P to SMSEMOA-greedy_ting-HUX', 'Equivalence_Line_11: SPEA2-random_dense-HUX to SPEA2-greedy_ting-1P', 'Equivalence_Line_12: SMSEMOA-random_dense-HUX to UNSGA3-greedy_ting-UX', 'Equivalence_Line_13: NSGA2-greedy_ting-1P to SPEA2-greedy_ting-UX', 'Equivalence_Line_14: AGEMOEA2-greedy_ting-2P to AGEMOEA2-greedy_multi-UX', 'Equivalence_Line_15: SMSEMOA-greedy_ting-2P to RVEA-greedy_multi-UX', 'Equivalence_Line_16: SMSEMOA-greedy_ting-1P to AGEMOEA2-greedy_multi-1P', 'Equivalence_Line_17: NSGA3-greedy_ting-UX to RVEA-greedy_multi-2P', 'Equivalence_Line_18: UNSGA3-greedy_ting-HUX to UNSGA3-greedy_multi-1P', 'Equivalence_Line_19: SPEA2-greedy_ting-2P to NSGA3-greedy_multi-1P', 'Equivalence_Line_20: SPEA2-greedy_ting-HUX to SPEA2-greedy_multi-2P', 'Equivalence_Line_21: AGEMOEA2-greedy_multi-HUX to NSGA2-greedy_multi-2P', 'Equivalence_Line_22: AGEMOEA2-greedy_multi-2P to NSGA2-greedy_multi-1P']"
NSGA2-random_dense-1P,114.80922255655315,"['Equivalence_Line_1: AGEMOEA2-random_dense-1P to SMSEMOA-random_dense-UX', 'Equivalence_Line_2: UNSGA3-random_dense-1P to NSGA2-greedy_ting-1P', 'Equivalence_Line_3: AGEMOEA2-random_dense-2P to NSGA2-greedy_ting-2P', 'Equivalence_Line_4: RVEA-random_dense-1P to AGEMOEA2-greedy_ting-2P', 'Equivalence_Line_5: RVEA-random_dense-2P to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_6: SPEA2-random_dense-1P to NSGA2-greedy_ting-UX', 'Equivalence_Line_7: NSGA2-random_dense-HUX to SMSEMOA-greedy_ting-UX', 'Equivalence_Line_8: RVEA-random_dense-HUX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_9: NSGA2-random_dense-UX to NSGA3-greedy_ting-2P', 'Equivalence_Line_10: SMSEMOA-random_dense-2P to SMSEMOA-greedy_ting-HUX', 'Equivalence_Line_11: SPEA2-random_dense-HUX to SPEA2-greedy_ting-1P', 'Equivalence_Line_12: SMSEMOA-random_dense-HUX to UNSGA3-greedy_ting-UX', 'Equivalence_Line_13: NSGA2-greedy_ting-1P to SPEA2-greedy_ting-UX', 'Equivalence_Line_14: AGEMOEA2-greedy_ting-2P to AGEMOEA2-greedy_multi-UX', 'Equivalence_Line_15: SMSEMOA-greedy_ting-2P to RVEA-greedy_multi-UX', 'Equivalence_Line_16: SMSEMOA-greedy_ting-1P to AGEMOEA2-greedy_multi-1P', 'Equivalence_Line_17: NSGA3-greedy_ting-UX to RVEA-greedy_multi-2P', 'Equivalence_Line_18: UNSGA3-greedy_ting-HUX to UNSGA3-greedy_multi-1P', 'Equivalence_Line_19: SPEA2-greedy_ting-2P to NSGA3-greedy_multi-1P', 'Equivalence_Line_20: SPEA2-greedy_ting-HUX to SPEA2-greedy_multi-2P', 'Equivalence_Line_21: AGEMOEA2-greedy_multi-HUX to NSGA2-greedy_multi-2P', 'Equivalence_Line_22: AGEMOEA2-greedy_multi-2P to NSGA2-greedy_multi-1P']"
NSGA3-random_dense-1P,114.08813483504113,"['Equivalence_Line_1: AGEMOEA2-random_dense-1P to SMSEMOA-random_dense-UX', 'Equivalence_Line_2: UNSGA3-random_dense-1P to NSGA2-greedy_ting-1P', 'Equivalence_Line_3: AGEMOEA2-random_dense-2P to NSGA2-greedy_ting-2P', 'Equivalence_Line_4: RVEA-random_dense-1P to AGEMOEA2-greedy_ting-2P', 'Equivalence_Line_5: RVEA-random_dense-2P to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_6: SPEA2-random_dense-1P to NSGA2-greedy_ting-UX', 'Equivalence_Line_7: NSGA2-random_dense-HUX to SMSEMOA-greedy_ting-UX', 'Equivalence_Line_8: RVEA-random_dense-HUX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_9: NSGA2-random_dense-UX to NSGA3-greedy_ting-2P', 'Equivalence_Line_10: SMSEMOA-random_dense-2P to SMSEMOA-greedy_ting-HUX', 'Equivalence_Line_11: SPEA2-random_dense-HUX to SPEA2-greedy_ting-1P', 'Equivalence_Line_12: SMSEMOA-random_dense-HUX to UNSGA3-greedy_ting-UX', 'Equivalence_Line_13: NSGA2-greedy_ting-1P to SPEA2-greedy_ting-UX', 'Equivalence_Line_14: AGEMOEA2-greedy_ting-2P to AGEMOEA2-greedy_multi-UX', 'Equivalence_Line_15: SMSEMOA-greedy_ting-2P to RVEA-greedy_multi-UX', 'Equivalence_Line_16: SMSEMOA-greedy_ting-1P to AGEMOEA2-greedy_multi-1P', 'Equivalence_Line_17: NSGA3-greedy_ting-UX to RVEA-greedy_multi-2P', 'Equivalence_Line_18: UNSGA3-greedy_ting-HUX to UNSGA3-greedy_multi-1P', 'Equivalence_Line_19: SPEA2-greedy_ting-2P to NSGA3-greedy_multi-1P', 'Equivalence_Line_20: SPEA2-greedy_ting-HUX to SPEA2-greedy_multi-2P', 'Equivalence_Line_21: AGEMOEA2-greedy_multi-HUX to NSGA2-greedy_multi-2P', 'Equivalence_Line_22: AGEMOEA2-greedy_multi-2P to NSGA2-greedy_multi-1P']"
UNSGA3-random_dense-1P,113.79582462407973,"['Equivalence_Line_1: AGEMOEA2-random_dense-1P to SMSEMOA-random_dense-UX', 'Equivalence_Line_2: UNSGA3-random_dense-1P to NSGA2-greedy_ting-1P', 'Equivalence_Line_3: AGEMOEA2-random_dense-2P to NSGA2-greedy_ting-2P', 'Equivalence_Line_4: RVEA-random_dense-1P to AGEMOEA2-greedy_ting-2P', 'Equivalence_Line_5: RVEA-random_dense-2P to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_6: SPEA2-random_dense-1P to NSGA2-greedy_ting-UX', 'Equivalence_Line_7: NSGA2-random_dense-HUX to SMSEMOA-greedy_ting-UX', 'Equivalence_Line_8: RVEA-random_dense-HUX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_9: NSGA2-random_dense-UX to NSGA3-greedy_ting-2P', 'Equivalence_Line_10: SMSEMOA-random_dense-2P to SMSEMOA-greedy_ting-HUX', 'Equivalence_Line_11: SPEA2-random_dense-HUX to SPEA2-greedy_ting-1P', 'Equivalence_Line_12: SMSEMOA-random_dense-HUX to UNSGA3-greedy_ting-UX', 'Equivalence_Line_13: NSGA2-greedy_ting-1P to SPEA2-greedy_ting-UX', 'Equivalence_Line_14: AGEMOEA2-greedy_ting-2P to AGEMOEA2-greedy_multi-UX', 'Equivalence_Line_15: SMSEMOA-greedy_ting-2P to RVEA-greedy_multi-UX', 'Equivalence_Line_16: SMSEMOA-greedy_ting-1P to AGEMOEA2-greedy_multi-1P', 'Equivalence_Line_17: NSGA3-greedy_ting-UX to RVEA-greedy_multi-2P', 'Equivalence_Line_18: UNSGA3-greedy_ting-HUX to UNSGA3-greedy_multi-1P', 'Equivalence_Line_19: SPEA2-greedy_ting-2P to NSGA3-greedy_multi-1P', 'Equivalence_Line_20: SPEA2-greedy_ting-HUX to SPEA2-greedy_multi-2P', 'Equivalence_Line_21: AGEMOEA2-greedy_multi-HUX to NSGA2-greedy_multi-2P', 'Equivalence_Line_22: AGEMOEA2-greedy_multi-2P to NSGA2-greedy_multi-1P']"
AGEMOEA2-random_dense-2P,112.45284471438467,"['Equivalence_Line_1: AGEMOEA2-random_dense-1P to SMSEMOA-random_dense-UX', 'Equivalence_Line_2: UNSGA3-random_dense-1P to NSGA2-greedy_ting-1P', 'Equivalence_Line_3: AGEMOEA2-random_dense-2P to NSGA2-greedy_ting-2P', 'Equivalence_Line_4: RVEA-random_dense-1P to AGEMOEA2-greedy_ting-2P', 'Equivalence_Line_5: RVEA-random_dense-2P to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_6: SPEA2-random_dense-1P to NSGA2-greedy_ting-UX', 'Equivalence_Line_7: NSGA2-random_dense-HUX to SMSEMOA-greedy_ting-UX', 'Equivalence_Line_8: RVEA-random_dense-HUX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_9: NSGA2-random_dense-UX to NSGA3-greedy_ting-2P', 'Equivalence_Line_10: SMSEMOA-random_dense-2P to SMSEMOA-greedy_ting-HUX', 'Equivalence_Line_11: SPEA2-random_dense-HUX to SPEA2-greedy_ting-1P', 'Equivalence_Line_12: SMSEMOA-random_dense-HUX to UNSGA3-greedy_ting-UX', 'Equivalence_Line_13: NSGA2-greedy_ting-1P to SPEA2-greedy_ting-UX', 'Equivalence_Line_14: AGEMOEA2-greedy_ting-2P to AGEMOEA2-greedy_multi-UX', 'Equivalence_Line_15: SMSEMOA-greedy_ting-2P to RVEA-greedy_multi-UX', 'Equivalence_Line_16: SMSEMOA-greedy_ting-1P to AGEMOEA2-greedy_multi-1P', 'Equivalence_Line_17: NSGA3-greedy_ting-UX to RVEA-greedy_multi-2P', 'Equivalence_Line_18: UNSGA3-greedy_ting-HUX to UNSGA3-greedy_multi-1P', 'Equivalence_Line_19: SPEA2-greedy_ting-2P to NSGA3-greedy_multi-1P', 'Equivalence_Line_20: SPEA2-greedy_ting-HUX to SPEA2-greedy_multi-2P', 'Equivalence_Line_21: AGEMOEA2-greedy_multi-HUX to NSGA2-greedy_multi-2P', 'Equivalence_Line_22: AGEMOEA2-greedy_multi-2P to NSGA2-greedy_multi-1P']"
NSGA2-random_dense-2P,112.40837310996028,"['Equivalence_Line_1: AGEMOEA2-random_dense-1P to SMSEMOA-random_dense-UX', 'Equivalence_Line_2: UNSGA3-random_dense-1P to NSGA2-greedy_ting-1P', 'Equivalence_Line_3: AGEMOEA2-random_dense-2P to NSGA2-greedy_ting-2P', 'Equivalence_Line_4: RVEA-random_dense-1P to AGEMOEA2-greedy_ting-2P', 'Equivalence_Line_5: RVEA-random_dense-2P to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_6: SPEA2-random_dense-1P to NSGA2-greedy_ting-UX', 'Equivalence_Line_7: NSGA2-random_dense-HUX to SMSEMOA-greedy_ting-UX', 'Equivalence_Line_8: RVEA-random_dense-HUX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_9: NSGA2-random_dense-UX to NSGA3-greedy_ting-2P', 'Equivalence_Line_10: SMSEMOA-random_dense-2P to SMSEMOA-greedy_ting-HUX', 'Equivalence_Line_11: SPEA2-random_dense-HUX to SPEA2-greedy_ting-1P', 'Equivalence_Line_12: SMSEMOA-random_dense-HUX to UNSGA3-greedy_ting-UX', 'Equivalence_Line_13: NSGA2-greedy_ting-1P to SPEA2-greedy_ting-UX', 'Equivalence_Line_14: AGEMOEA2-greedy_ting-2P to AGEMOEA2-greedy_multi-UX', 'Equivalence_Line_15: SMSEMOA-greedy_ting-2P to RVEA-greedy_multi-UX', 'Equivalence_Line_16: SMSEMOA-greedy_ting-1P to AGEMOEA2-greedy_multi-1P', 'Equivalence_Line_17: NSGA3-greedy_ting-UX to RVEA-greedy_multi-2P', 'Equivalence_Line_18: UNSGA3-greedy_ting-HUX to UNSGA3-greedy_multi-1P', 'Equivalence_Line_19: SPEA2-greedy_ting-2P to NSGA3-greedy_multi-1P', 'Equivalence_Line_20: SPEA2-greedy_ting-HUX to SPEA2-greedy_multi-2P', 'Equivalence_Line_21: AGEMOEA2-greedy_multi-HUX to NSGA2-greedy_multi-2P', 'Equivalence_Line_22: AGEMOEA2-greedy_multi-2P to NSGA2-greedy_multi-1P']"
NSGA3-random_dense-2P,111.62349652507409,"['Equivalence_Line_1: AGEMOEA2-random_dense-1P to SMSEMOA-random_dense-UX', 'Equivalence_Line_2: UNSGA3-random_dense-1P to NSGA2-greedy_ting-1P', 'Equivalence_Line_3: AGEMOEA2-random_dense-2P to NSGA2-greedy_ting-2P', 'Equivalence_Line_4: RVEA-random_dense-1P to AGEMOEA2-greedy_ting-2P', 'Equivalence_Line_5: RVEA-random_dense-2P to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_6: SPEA2-random_dense-1P to NSGA2-greedy_ting-UX', 'Equivalence_Line_7: NSGA2-random_dense-HUX to SMSEMOA-greedy_ting-UX', 'Equivalence_Line_8: RVEA-random_dense-HUX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_9: NSGA2-random_dense-UX to NSGA3-greedy_ting-2P', 'Equivalence_Line_10: SMSEMOA-random_dense-2P to SMSEMOA-greedy_ting-HUX', 'Equivalence_Line_11: SPEA2-random_dense-HUX to SPEA2-greedy_ting-1P', 'Equivalence_Line_12: SMSEMOA-random_dense-HUX to UNSGA3-greedy_ting-UX', 'Equivalence_Line_13: NSGA2-greedy_ting-1P to SPEA2-greedy_ting-UX', 'Equivalence_Line_14: AGEMOEA2-greedy_ting-2P to AGEMOEA2-greedy_multi-UX', 'Equivalence_Line_15: SMSEMOA-greedy_ting-2P to RVEA-greedy_multi-UX', 'Equivalence_Line_16: SMSEMOA-greedy_ting-1P to AGEMOEA2-greedy_multi-1P', 'Equivalence_Line_17: NSGA3-greedy_ting-UX to RVEA-greedy_multi-2P', 'Equivalence_Line_18: UNSGA3-greedy_ting-HUX to UNSGA3-greedy_multi-1P', 'Equivalence_Line_19: SPEA2-greedy_ting-2P to NSGA3-greedy_multi-1P', 'Equivalence_Line_20: SPEA2-greedy_ting-HUX to SPEA2-greedy_multi-2P', 'Equivalence_Line_21: AGEMOEA2-greedy_multi-HUX to NSGA2-greedy_multi-2P', 'Equivalence_Line_22: AGEMOEA2-greedy_multi-2P to NSGA2-greedy_multi-1P']"
UNSGA3-random_dense-2P,111.57926944697769,"['Equivalence_Line_1: AGEMOEA2-random_dense-1P to SMSEMOA-random_dense-UX', 'Equivalence_Line_2: UNSGA3-random_dense-1P to NSGA2-greedy_ting-1P', 'Equivalence_Line_3: AGEMOEA2-random_dense-2P to NSGA2-greedy_ting-2P', 'Equivalence_Line_4: RVEA-random_dense-1P to AGEMOEA2-greedy_ting-2P', 'Equivalence_Line_5: RVEA-random_dense-2P to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_6: SPEA2-random_dense-1P to NSGA2-greedy_ting-UX', 'Equivalence_Line_7: NSGA2-random_dense-HUX to SMSEMOA-greedy_ting-UX', 'Equivalence_Line_8: RVEA-random_dense-HUX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_9: NSGA2-random_dense-UX to NSGA3-greedy_ting-2P', 'Equivalence_Line_10: SMSEMOA-random_dense-2P to SMSEMOA-greedy_ting-HUX', 'Equivalence_Line_11: SPEA2-random_dense-HUX to SPEA2-greedy_ting-1P', 'Equivalence_Line_12: SMSEMOA-random_dense-HUX to UNSGA3-greedy_ting-UX', 'Equivalence_Line_13: NSGA2-greedy_ting-1P to SPEA2-greedy_ting-UX', 'Equivalence_Line_14: AGEMOEA2-greedy_ting-2P to AGEMOEA2-greedy_multi-UX', 'Equivalence_Line_15: SMSEMOA-greedy_ting-2P to RVEA-greedy_multi-UX', 'Equivalence_Line_16: SMSEMOA-greedy_ting-1P to AGEMOEA2-greedy_multi-1P', 'Equivalence_Line_17: NSGA3-greedy_ting-UX to RVEA-greedy_multi-2P', 'Equivalence_Line_18: UNSGA3-greedy_ting-HUX to UNSGA3-greedy_multi-1P', 'Equivalence_Line_19: SPEA2-greedy_ting-2P to NSGA3-greedy_multi-1P', 'Equivalence_Line_20: SPEA2-greedy_ting-HUX to SPEA2-greedy_multi-2P', 'Equivalence_Line_21: AGEMOEA2-greedy_multi-HUX to NSGA2-greedy_multi-2P', 'Equivalence_Line_22: AGEMOEA2-greedy_multi-2P to NSGA2-greedy_multi-1P']"
RVEA-random_dense-1P,110.93182781438816,"['Equivalence_Line_1: AGEMOEA2-random_dense-1P to SMSEMOA-random_dense-UX', 'Equivalence_Line_2: UNSGA3-random_dense-1P to NSGA2-greedy_ting-1P', 'Equivalence_Line_3: AGEMOEA2-random_dense-2P to NSGA2-greedy_ting-2P', 'Equivalence_Line_4: RVEA-random_dense-1P to AGEMOEA2-greedy_ting-2P', 'Equivalence_Line_5: RVEA-random_dense-2P to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_6: SPEA2-random_dense-1P to NSGA2-greedy_ting-UX', 'Equivalence_Line_7: NSGA2-random_dense-HUX to SMSEMOA-greedy_ting-UX', 'Equivalence_Line_8: RVEA-random_dense-HUX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_9: NSGA2-random_dense-UX to NSGA3-greedy_ting-2P', 'Equivalence_Line_10: SMSEMOA-random_dense-2P to SMSEMOA-greedy_ting-HUX', 'Equivalence_Line_11: SPEA2-random_dense-HUX to SPEA2-greedy_ting-1P', 'Equivalence_Line_12: SMSEMOA-random_dense-HUX to UNSGA3-greedy_ting-UX', 'Equivalence_Line_13: NSGA2-greedy_ting-1P to SPEA2-greedy_ting-UX', 'Equivalence_Line_14: AGEMOEA2-greedy_ting-2P to AGEMOEA2-greedy_multi-UX', 'Equivalence_Line_15: SMSEMOA-greedy_ting-2P to RVEA-greedy_multi-UX', 'Equivalence_Line_16: SMSEMOA-greedy_ting-1P to AGEMOEA2-greedy_multi-1P', 'Equivalence_Line_17: NSGA3-greedy_ting-UX to RVEA-greedy_multi-2P', 'Equivalence_Line_18: UNSGA3-greedy_ting-HUX to UNSGA3-greedy_multi-1P', 'Equivalence_Line_19: SPEA2-greedy_ting-2P to NSGA3-greedy_multi-1P', 'Equivalence_Line_20: SPEA2-greedy_ting-HUX to SPEA2-greedy_multi-2P', 'Equivalence_Line_21: AGEMOEA2-greedy_multi-HUX to NSGA2-greedy_multi-2P', 'Equivalence_Line_22: AGEMOEA2-greedy_multi-2P to NSGA2-greedy_multi-1P']"
RVEA-random_dense-2P,107.12229772942813,"['Equivalence_Line_1: AGEMOEA2-random_dense-1P to SMSEMOA-random_dense-UX', 'Equivalence_Line_2: UNSGA3-random_dense-1P to NSGA2-greedy_ting-1P', 'Equivalence_Line_3: AGEMOEA2-random_dense-2P to NSGA2-greedy_ting-2P', 'Equivalence_Line_4: RVEA-random_dense-1P to AGEMOEA2-greedy_ting-2P', 'Equivalence_Line_5: RVEA-random_dense-2P to AGEMOEA2-greedy_ting-UX', 'Equivalence_Line_6: SPEA2-random_dense-1P to NSGA2-greedy_ting-UX', 'Equivalence_Line_7: NSGA2-random_dense-HUX to SMSEMOA-greedy_ting-UX', 'Equivalence_Line_8: RVEA-random_dense-HUX to UNSGA3-greedy_ting-2P', 'Equivalence_Line_9: NSGA2-random_dense-UX to NSGA3-greedy_ting-2P', 'Equivalence_Line_10: SMSEMOA-random_dense-2P to SMSEMOA-greedy_ting-HUX', 'Equivalence_Line_11: SPEA2-random_dense-HUX to SPEA2-greedy_ting-1P', 'Equivalence_Line_12: SMSEMOA-random_dense-HUX to UNSGA3-greedy_ting-UX', 'Equivalence_Line_13: NSGA2-greedy_ting-1P to SPEA2-greedy_ting-UX', 'Equivalence_Line_14: AGEMOEA2-greedy_ting-2P to AGEMOEA2-greedy_multi-UX', 'Equivalence_Line_15: SMSEMOA-greedy_ting-2P to RVEA-greedy_multi-UX', 'Equivalence_Line_16: SMSEMOA-greedy_ting-1P to AGEMOEA2-greedy_multi-1P', 'Equivalence_Line_17: NSGA3-greedy_ting-UX to RVEA-greedy_multi-2P', 'Equivalence_Line_18: UNSGA3-greedy_ting-HUX to UNSGA3-greedy_multi-1P', 'Equivalence_Line_19: SPEA2-greedy_ting-2P to NSGA3-greedy_multi-1P', 'Equivalence_Line_20: SPEA2-greedy_ting-HUX to SPEA2-greedy_multi-2P', 'Equivalence_Line_21: AGEMOEA2-greedy_multi-HUX to NSGA2-greedy_multi-2P', 'Equivalence_Line_22: AGEMOEA2-greedy_multi-2P to NSGA2-greedy_multi-1P']"
