Compacidad,Tolerancia,Disimilitud,Balance
16.0,2.0,0.42386968085106386,0.014400318123302312
313.0,69.0,0.3531229465479347,0.002879594023135091
67.0,11.0,0.47089022970255107,0.007803002267591066
13.0,1.0,0.35379159847244956,0.013989673468379508
263.0,57.0,0.3834877167435213,0.003679573644607006
49.0,8.0,0.49905919814734406,0.032684225410245495
416.0,84.0,0.34120124113475175,0.0026876057169643486
238.0,52.0,0.3555709517849693,0.0027218979599579955
53.0,8.0,0.4916700120433561,0.011984066632920133
29.0,4.0,0.5004279775006114,0.011633215103109655
21.0,3.0,0.47673927727119214,0.012228112641532294
18.0,1.0,0.2967888100866824,0.009806254234299002
83.0,13.0,0.3960950183713578,0.004241346842570895
229.0,50.0,0.38688098113908764,0.004874638238745925
18.0,2.0,0.5080279747832939,0.01747177874634927
51.0,8.0,0.4984181615908775,0.02824154467592363
95.0,17.0,0.3401082493467712,0.003264317077190998
230.0,40.0,0.38549568300955905,0.003532988421348047
11.0,1.0,0.5088652482269503,0.024187276900865928
162.0,24.0,0.3895346291918396,0.0037014761100534143
151.0,26.0,0.43582969329763754,0.008300906638303006
89.0,17.0,0.39141565064945416,0.0055703729792632335
72.0,13.0,0.4799793144208038,0.01156930939611522
32.0,6.0,0.4432624113475177,0.007945518019717306
176.0,34.0,0.3384761847195358,0.002920591677205546
172.0,35.0,0.3946890978063665,0.00639342724962581
44.0,6.0,0.3488072211476467,0.004392223606491681
86.0,15.0,0.44604568695365326,0.01262493201164015
24.0,2.0,0.37939568557919623,0.008508862049943744
67.0,12.0,0.4873240182068382,0.020328332028454174
12.0,1.0,0.46446513002364065,0.020943488539797755
78.0,15.0,0.44236452082196764,0.006983784032539637
72.0,12.0,0.4876871552403467,0.018490040820039685
