Compacidad,Tolerancia,Disimilitud,Balance
405.0,89.0,0.3516023115313896,0.002597600038933068
25.0,1.0,0.1881560283687943,0.003627096222524056
181.0,34.0,0.29620214725128324,0.0014984329133654337
10.0,1.0,0.5097517730496455,0.03263539937628889
19.0,1.0,0.32890070921985815,0.010247831853684563
11.0,1.0,0.5101547388781431,0.03014129836992941
8.0,1.0,0.4956781914893617,0.029278196971196952
9.0,1.0,0.5095547675334909,0.02770837369695369
8.0,1.0,0.5094193262411347,0.030537938527205693
36.0,2.0,0.23593873128447596,0.0038443140379315465
310.0,69.0,0.34761210249370855,0.002296937778415807
98.0,14.0,0.26900600665798236,0.002090099615070137
11.0,1.0,0.509832366215345,0.02926854349495223
9.0,1.0,0.4792159180457053,0.02535385505175558
9.0,1.0,0.5094562647754137,0.026768997758887598
41.0,3.0,0.24429164504411002,0.003560714433508773
26.0,1.0,0.19564920894708127,0.0035244421393087837
90.0,12.0,0.2603624901497242,0.0019714647833622497
231.0,46.0,0.32736176353197627,0.0019542655272324723
15.0,2.0,0.4897163120567376,0.016127500293412457
260.0,58.0,0.3378750681942171,0.0021351841906086825
370.0,81.0,0.34821257427640406,0.0024258960748888324
387.0,85.0,0.3493113969981857,0.002495586781053416
250.0,53.0,0.33522340425531916,0.0021264749132337427
356.0,79.0,0.35784474858554466,0.0025874346465651747
320.0,72.0,0.3569065824468085,0.0023517253018619983
12.0,2.0,0.4946808510638298,0.01962300689100145
269.0,55.0,0.3397400406021777,0.0022221666268535546
10.0,1.0,0.5088652482269503,0.023325662693023434
69.0,11.0,0.40766008839551854,0.005724027078688041
345.0,78.0,0.3528445883441258,0.002404000657250278
17.0,3.0,0.48738005840634124,0.014884051020527195
221.0,44.0,0.3214996309489426,0.0018163769824695402
10.0,1.0,0.48226950354609927,0.02262889190684582
13.0,2.0,0.4680851063829787,0.018359088648464132
253.0,54.0,0.340695343817453,0.002066859464813942
352.0,77.0,0.35623690361057386,0.0024101796611438655
374.0,84.0,0.35326117874616,0.002503476502979551
14.0,2.0,0.4732776089159068,0.015478561086423384
21.0,3.0,0.4586710570753124,0.012042099400161146
25.0,1.0,0.2257446808510638,0.005005296514259851
23.0,1.0,0.2028600061671292,0.004456084532362637
38.0,7.0,0.42184583799925346,0.007567984406804964
293.0,57.0,0.33878863795899594,0.0021384006814447803
13.0,1.0,0.4756546644844517,0.016917481314114805
272.0,56.0,0.3499133030871923,0.002594555291168187
380.0,83.0,0.3537513997760358,0.0025230824583557456
56.0,9.0,0.403717071935157,0.005724758061422098
11.0,1.0,0.5009671179883946,0.021173087307496175
11.0,1.0,0.4435041908446164,0.01928639012662522
393.0,86.0,0.3504186743183007,0.002527470689562032
61.0,12.0,0.39441634693640276,0.005492837372625059
296.0,66.0,0.35368147402721867,0.0023505555746037897
305.0,67.0,0.3459713986745727,0.002327764874478015
30.0,5.0,0.4348108747044917,0.009261016241078888
326.0,74.0,0.36400817995910023,0.0025450481893480995
10.0,1.0,0.4624113475177305,0.021636738594638234
340.0,75.0,0.35261524822695034,0.0025873422357730064
12.0,2.0,0.5070921985815603,0.020241268883188102
13.0,1.0,0.4389661756683033,0.01608266950932004
23.0,1.0,0.2762102991057663,0.006166410130826655
15.0,2.0,0.44757683215130023,0.014202166082636246
265.0,60.0,0.3643449752442125,0.0027296887377009607
216.0,45.0,0.33057115182558444,0.002124449631013328
28.0,1.0,0.21555217831813578,0.003856588281910007
86.0,17.0,0.38375185551707075,0.004294178569458265
405.0,88.0,0.35207512477016023,0.0025935696566955673
24.0,1.0,0.30315455082742315,0.007306525857934551
329.0,73.0,0.3506003578434542,0.002358833471959215
20.0,2.0,0.46635638297872345,0.012403124764222097
83.0,16.0,0.3721481671366316,0.003902552729749403
43.0,6.0,0.43732475672109516,0.006941212328008222
401.0,87.0,0.3507830600802957,0.0025737158375701186
10.0,1.0,0.462677304964539,0.02212651998138953
210.0,41.0,0.34853934481594057,0.0025170443703528074
242.0,49.0,0.3423744211945372,0.0023913971674252637
316.0,70.0,0.349459107639824,0.00225228874118744
240.0,43.0,0.3566341607565012,0.002704276425635314
31.0,1.0,0.2534603065660032,0.004479690546629637
42.0,2.0,0.2495145221209051,0.00387755656288135
242.0,48.0,0.3443745970341715,0.002267366022063229
9.0,1.0,0.509160756501182,0.02622726169784317
397.0,87.0,0.3526560015720742,0.0025941687470510655
18.0,2.0,0.46596729708431833,0.013116466490277656
110.0,15.0,0.3321808510638298,0.0029117728142572315
92.0,19.0,0.3885580481036078,0.004256973215436896
22.0,1.0,0.2663201160541586,0.006983375399224529
227.0,42.0,0.34410441465929326,0.0024164924125888916
10.0,1.0,0.5092198581560283,0.023957547407072052
77.0,18.0,0.4111517914709404,0.004790074220198483
8.0,1.0,0.5089760638297872,0.029548752086634007
87.0,10.0,0.28207793266487324,0.002386803126774476
16.0,1.0,0.4003213652482269,0.012888720970831064
258.0,52.0,0.3561183957336852,0.002615442153464246
274.0,59.0,0.3600746751565978,0.0027243664547618165
237.0,49.0,0.33149669329981746,0.0020456766760560702
122.0,22.0,0.38108940820834786,0.0039474264848165875
17.0,2.0,0.47157905715477677,0.01335824181126843
39.0,1.0,0.20976541189307144,0.003368390047012432
158.0,28.0,0.31001997486309363,0.001990265981756246
364.0,82.0,0.3541423115891201,0.002507598860120257
130.0,20.0,0.29280551009274414,0.0019349466883429773
334.0,74.0,0.3591805750201724,0.0024938554526994913
12.0,1.0,0.504654255319149,0.01994361568520219
30.0,5.0,0.4293439716312057,0.009027623212279717
12.0,1.0,0.499113475177305,0.01896099500360482
284.0,59.0,0.35240298172010787,0.0023342207863472617
153.0,30.0,0.3456345895332128,0.002927183786923627
16.0,2.0,0.3987145390070922,0.011710448653865488
314.0,71.0,0.3513913357726883,0.0023149845265075094
136.0,21.0,0.28979583854818525,0.0018866122083811066
26.0,4.0,0.4465016366612111,0.009665989663274567
60.0,8.0,0.39301122931442084,0.005158751646952157
148.0,29.0,0.32892466935020126,0.0022548873154656576
120.0,24.0,0.37352984633569736,0.0035171575016312343
27.0,1.0,0.20728263724717627,0.003598959030856338
306.0,67.0,0.34692381680804707,0.0022913782294793484
14.0,2.0,0.5015830800405269,0.01733448184426941
113.0,21.0,0.3625258896629637,0.0036416078887132426
279.0,62.0,0.3525095960751417,0.002600006778280581
199.0,37.0,0.36677625717238677,0.0030285441735501623
10.0,1.0,0.49716312056737594,0.022864292540616657
17.0,1.0,0.34371088861076343,0.010672734496029906
168.0,35.0,0.36781809354947653,0.0031129783745581494
12.0,2.0,0.48847517730496454,0.018755082323156404
31.0,6.0,0.4486673530084649,0.008669303970225344
11.0,1.0,0.420535138620245,0.018009818544305677
37.0,7.0,0.4463053479010926,0.008243450810444801
74.0,13.0,0.3824276404063638,0.004203824272867685
11.0,1.0,0.48452611218568664,0.020641515363520317
147.0,23.0,0.29134100448690115,0.0016242612454628453
191.0,34.0,0.31220526530763804,0.0019767061674648935
25.0,5.0,0.43195035460992903,0.010007543634625998
360.0,78.0,0.35526743498817964,0.002582926081626653
36.0,1.0,0.2198089046493302,0.0035074409363801034
107.0,20.0,0.3294806787300325,0.0026283674498562104
336.0,76.0,0.35998448581560283,0.002708847003142602
13.0,1.0,0.44121658483360615,0.01643623866740844
388.0,82.0,0.35017958982232944,0.0024956291087697056
10.0,1.0,0.5095744680851064,0.024695563603440628
42.0,9.0,0.42831813576494426,0.00645689214773483
52.0,11.0,0.4170417348608838,0.006591529837369635
100.0,13.0,0.30086879432624114,0.002756692004929321
201.0,40.0,0.35107265092974843,0.0027596383794584903
109.0,17.0,0.286990044895569,0.002019908945135434
29.0,5.0,0.4610234776228907,0.010312405744919496
233.0,50.0,0.3377050802057651,0.002157374391198522
300.0,64.0,0.3560904255319149,0.0024514508460758196
359.0,80.0,0.3605538434184793,0.0026256819354615463
199.0,39.0,0.3109385580384191,0.0017242443608572811
257.0,53.0,0.34651392223418054,0.002637651957636634
14.0,1.0,0.5040526849037488,0.017569333452409228
11.0,1.0,0.48573500967117983,0.02072142652709244
254.0,51.0,0.32925322499581167,0.0018577617543702742
298.0,63.0,0.3454144652291875,0.0021753621779731056
20.0,4.0,0.48599290780141846,0.013722241084452422
204.0,42.0,0.3425549297733278,0.0022879754027766296
21.0,3.0,0.45263424518743667,0.011225229742820093
95.0,15.0,0.3582866741321389,0.0037479063446899685
224.0,41.0,0.3615398619554205,0.00272693918460788
13.0,1.0,0.41005182760501907,0.015137325779214521
9.0,1.0,0.4972419227738377,0.02580011562624771
71.0,14.0,0.3763485166317051,0.004860328739525262
341.0,77.0,0.3558578232565878,0.002405000190673205
50.0,6.0,0.281790780141844,0.003894310836980034
46.0,8.0,0.39664276904101137,0.005891861499718201
90.0,19.0,0.3917356185973207,0.004873364477747594
15.0,2.0,0.5030141843971632,0.01649209672551698
223.0,51.0,0.36897322138472793,0.002920258902668999
10.0,1.0,0.5093085106382979,0.024283919005583198
17.0,3.0,0.47674176053400086,0.013594370501020952
67.0,9.0,0.3077961257542077,0.00320229533131355
19.0,1.0,0.30132512131392314,0.009368197492532204
174.0,32.0,0.32481963805331376,0.002209800129662684
377.0,83.0,0.3518633481949696,0.002498702563693668
54.0,10.0,0.4128743104806935,0.006582870658866727
20.0,3.0,0.423758865248227,0.011368140435591733
