algorithm,init,run,seed,f1_compactness,f2_transformed_tolerance,f3_transformed_hamming_avg,f4_balance_var
NSGA2,random_sparse,1,2090653021,140.0,-28.0,-0.3486322188449848,0.0025012048730764336
NSGA2,random_sparse,1,2090653021,115.0,-23.0,-0.34749460376194885,0.002739100994489998
NSGA2,random_sparse,1,2090653021,15.0,-1.0,-0.44869976359338065,0.013924629322245197
NSGA2,random_sparse,1,2090653021,132.0,-25.0,-0.3392636471093918,0.0023648693956976738
NSGA2,random_sparse,1,2090653021,120.0,-22.0,-0.35025118203309696,0.0026001634639298307
NSGA2,random_sparse,1,2090653021,46.0,-7.0,-0.3808780450200432,0.005494916738882743
NSGA2,random_sparse,1,2090653021,76.0,-13.0,-0.3201054497946995,0.0026599788608912766
NSGA2,random_sparse,1,2090653021,131.0,-26.0,-0.3406826917871258,0.0023999402631192613
NSGA2,random_sparse,1,2090653021,138.0,-29.0,-0.3535756501182033,0.002581594892506341
NSGA2,random_sparse,1,2090653021,72.0,-9.0,-0.3062573877068558,0.002725947487230747
NSGA2,random_sparse,1,2090653021,107.0,-21.0,-0.3642788493404918,0.002891674233525447
NSGA2,random_sparse,1,2090653021,14.0,-0.0,-0.48651215805471126,0.01565340161075753
NSGA2,random_sparse,1,2090653021,108.0,-21.0,-0.36678322826372467,0.002950043690923801
NSGA2,random_sparse,1,2090653021,105.0,-19.0,-0.3598277608915907,0.0029300229221007864
NSGA2,random_sparse,1,2090653021,138.0,-27.0,-0.34864837085003597,0.0024198103373759008
NSGA2,random_sparse,1,2090653021,38.0,-5.0,-0.4008258678611422,0.006242883884005952
NSGA2,random_sparse,1,2090653021,35.0,-4.0,-0.3353343465045593,0.005451440535471849
NSGA2,random_sparse,1,2090653021,69.0,-12.0,-0.37011768938225925,0.003799778492733301
NSGA2,random_sparse,1,2090653021,44.0,-6.0,-0.3627699871050935,0.0051512590921925705
NSGA2,random_sparse,1,2090653021,63.0,-12.0,-0.3912248114375774,0.004195540912369143
NSGA2,random_sparse,1,2090653021,12.0,-1.0,-0.49046985815602834,0.018495415561130324
NSGA2,random_sparse,1,2090653021,76.0,-14.0,-0.3966032101530422,0.004233908862998003
NSGA2,random_sparse,1,2090653021,51.0,-8.0,-0.3607113057989153,0.004577434879691021
NSGA2,random_sparse,1,2090653021,49.0,-7.0,-0.38853307280358956,0.004947466043848031
NSGA2,random_sparse,1,2090653021,92.0,-16.0,-0.3376214153561517,0.0026751577033098817
NSGA2,random_sparse,1,2090653021,130.0,-24.0,-0.3467471358428805,0.0024169231762567137
NSGA2,random_sparse,1,2090653021,35.0,-2.0,-0.26681864235055724,0.0050011830596128695
NSGA2,random_sparse,1,2090653021,60.0,-10.0,-0.3868055555555555,0.004925148164565271
NSGA2,random_sparse,1,2090653021,109.0,-20.0,-0.3412551239508101,0.002693697466680381
NSGA2,random_sparse,1,2090653021,102.0,-17.0,-0.33862640801001254,0.0026498779781945975
NSGA2,random_sparse,1,2090653021,17.0,-1.0,-0.43121610346266165,0.011674086136908892
NSGA2,random_sparse,1,2090653021,83.0,-16.0,-0.38160087157139194,0.0036606680366193006
NSGA2,random_sparse,1,2090653021,128.0,-24.0,-0.35217891179078015,0.0025237592243643487
NSGA2,random_sparse,1,2090653021,81.0,-11.0,-0.3283206374222922,0.0028956350451318624
NSGA2,random_sparse,1,2090653021,130.0,-26.0,-0.3657801418439717,0.0028602237678090046
NSGA2,random_sparse,1,2090653021,80.0,-14.0,-0.35905363475177304,0.0034700873272141136
NSGA2,random_sparse,1,2090653021,79.0,-10.0,-0.37029805188975673,0.0036755745032567167
NSGA2,random_sparse,1,2090653021,114.0,-22.0,-0.3707851188254324,0.003114301872069871
NSGA2,random_sparse,1,2090653021,129.0,-25.0,-0.3428102149650888,0.0023778719254058333
NSGA2,random_sparse,1,2090653021,83.0,-15.0,-0.37094121165513116,0.0035139739701696786
NSGA2,random_sparse,1,2090653021,79.0,-13.0,-0.33497172098033934,0.002903817833881187
NSGA2,random_sparse,1,2090653021,33.0,-3.0,-0.35485170857511283,0.005770311746766546
NSGA2,random_sparse,1,2090653021,115.0,-23.0,-0.3440487203206907,0.002534632813824485
NSGA2,random_sparse,1,2090653021,28.0,-0.0,-0.24585233029381964,0.00401852016789437
NSGA2,random_sparse,1,2090653021,11.0,-0.0,-0.4738072211476467,0.019623416092277985
NSGA2,random_sparse,1,2090653021,10.0,-0.0,-0.4769503546099291,0.021950983350938244
NSGA2,random_sparse,1,2090653021,42.0,-1.0,-0.27148767308341776,0.0034401952815396757
NSGA2,random_sparse,1,2090653021,97.0,-17.0,-0.37239526211888574,0.0036587043397106308
NSGA2,random_sparse,1,2090653021,42.0,-5.0,-0.35298463356973997,0.005010872924484586
NSGA2,random_sparse,1,2090653021,21.0,-0.0,-0.2353934481594056,0.006079768728241414
NSGA2,random_sparse,1,2090653021,15.0,-1.0,-0.4367021276595745,0.013700235149137395
NSGA2,random_sparse,1,2090653021,13.0,-1.0,-0.4448308783415167,0.016019274557879718
NSGA2,random_sparse,1,2090653021,98.0,-19.0,-0.35523411492256474,0.0029658087045188793
NSGA2,random_sparse,1,2090653021,27.0,-1.0,-0.2194313107433675,0.003950562387702034
NSGA2,random_sparse,1,2090653021,108.0,-20.0,-0.3401628578933543,0.0026624874622660517
NSGA2,random_sparse,1,2090653021,92.0,-18.0,-0.34913660191181,0.0028778123739843725
NSGA2,random_sparse,1,2090653021,23.0,-3.0,-0.47876194881282763,0.011209511753249433
NSGA2,random_sparse,1,2090653021,78.0,-9.0,-0.2856883069649027,0.0024458438623683313
NSGA2,random_sparse,1,2090653021,9.0,-0.0,-0.46759259259259256,0.023881902489565933
NSGA2,random_sparse,1,2090653021,20.0,-0.0,-0.25638297872340426,0.006625924249283214
NSGA2,random_sparse,1,2090653021,30.0,-1.0,-0.2287825059101655,0.003336263965036458
NSGA2,random_sparse,1,2090653021,12.0,-0.0,-0.48345153664302604,0.018269292568560615
NSGA2,random_sparse,1,2090653021,11.0,-0.0,-0.5043520309477757,0.021111122542765967
NSGA2,random_sparse,1,2090653021,40.0,-6.0,-0.43406471631205673,0.007070424003288314
NSGA2,random_sparse,1,2090653021,12.0,-0.0,-0.44052895981087475,0.01699486401554541
NSGA2,random_sparse,1,2090653021,15.0,-0.0,-0.46229314420803785,0.01425983211217855
NSGA2,random_sparse,1,2090653021,13.0,-0.0,-0.42723677032187674,0.015121811873844565
NSGA2,random_sparse,1,2090653021,118.0,-24.0,-0.35006461113114556,0.002617696575777121
NSGA2,random_sparse,1,2090653021,13.0,-0.0,-0.47899618112384074,0.016418548350852942
NSGA2,random_sparse,1,2090653021,10.0,-0.0,-0.4715425531914893,0.021574925494190753
NSGA2,random_sparse,1,2090653021,18.0,-2.0,-0.4177009456264775,0.01104765629802878
NSGA2,random_sparse,1,2090653021,22.0,-0.0,-0.22457285622179238,0.004617659409748334
NSGA2,random_sparse,1,2090653021,9.0,-0.0,-0.4716312056737589,0.0247840391067593
NSGA2,random_sparse,1,2090653021,44.0,-4.0,-0.2672469374597034,0.0028127066791209447
NSGA2,random_sparse,1,2090653021,19.0,-2.0,-0.42095931317655844,0.0120036847358125
NSGA2,random_sparse,1,2090653021,93.0,-17.0,-0.3441813467551285,0.0028445783659158982
NSGA2,random_sparse,1,2090653021,124.0,-24.0,-0.34711736444749486,0.0025579814359539127
NSGA2,random_sparse,1,2090653021,121.0,-23.0,-0.334271144716019,0.0022870541163815357
NSGA2,random_sparse,1,2090653021,26.0,-4.0,-0.4512411347517731,0.008780196124038638
NSGA2,random_sparse,1,2090653021,22.0,-1.0,-0.3866860090264346,0.009755332451225307
NSGA2,random_sparse,1,2090653021,25.0,-1.0,-0.23858156028368793,0.004610753986217979
NSGA2,random_sparse,1,2090653021,24.0,-3.0,-0.45656028368794327,0.010247299557366413
NSGA2,random_sparse,1,2090653021,11.0,-0.0,-0.4951644100580271,0.020154215100509312
NSGA2,random_sparse,1,2090653021,75.0,-9.0,-0.3168321513002364,0.0030853154044341536
NSGA2,random_sparse,1,2090653021,17.0,-1.0,-0.45875052148518985,0.012666931281783984
NSGA2,random_sparse,1,2090653021,26.0,-0.0,-0.26309328968903434,0.0050716519206438155
NSGA2,random_sparse,1,2090653021,11.0,-0.0,-0.45543197936814955,0.01870415516746108
NSGA2,random_sparse,1,2090653021,11.0,-0.0,-0.49895228884590587,0.020806592354675656
NSGA2,random_sparse,1,2090653021,17.0,-0.0,-0.28181059657905716,0.009235269925259406
NSGA2,random_sparse,1,2090653021,9.0,-0.0,-0.5015760441292356,0.025192332650877503
NSGA2,random_sparse,1,2090653021,12.0,-0.0,-0.505540780141844,0.02057484546069949
NSGA2,random_sparse,1,2090653021,103.0,-18.0,-0.3424137574881223,0.0027752772002890332
NSGA2,random_sparse,1,2090653021,25.0,-0.0,-0.214468085106383,0.003779326995624001
NSGA2,random_sparse,1,2090653021,17.0,-1.0,-0.45337922403003755,0.012403548083414689
NSGA2,random_sparse,1,2090653021,123.0,-23.0,-0.33645418900997526,0.00236141677715369
NSGA2,random_sparse,1,2090653021,63.0,-8.0,-0.31314026792750194,0.003172513826567656
NSGA2,random_sparse,1,2090653021,24.0,-1.0,-0.32982417257683216,0.007281507205284655
NSGA2,random_sparse,1,2090653021,32.0,-3.0,-0.3963874113475177,0.007538616978050645
NSGA2,random_sparse,1,2090653021,21.0,-1.0,-0.43253968253968256,0.01047781208622138
NSGA2,random_sparse,1,2090653021,20.0,-1.0,-0.4605496453900709,0.01191884682611537
NSGA2,random_sparse,1,2090653021,70.0,-13.0,-0.3822695035460993,0.004058187029149972
NSGA2,random_sparse,1,2090653021,54.0,-9.0,-0.4101490675072235,0.00527241354535141
NSGA2,random_sparse,1,2090653021,41.0,-5.0,-0.41329354782909533,0.006693812045441921
NSGA2,random_sparse,1,2090653021,99.0,-20.0,-0.37140017193208685,0.0033373900407609007
NSGA2,random_sparse,1,2090653021,10.0,-0.0,-0.5062943262411348,0.024366409825964434
NSGA2,random_sparse,1,2090653021,18.0,-0.0,-0.29038613081166276,0.007666526325463543
NSGA2,random_sparse,1,2090653021,45.0,-6.0,-0.3977344365642238,0.005361735272401632
NSGA2,random_sparse,1,2090653021,9.0,-0.0,-0.4692671394799055,0.0241627498430477
NSGA2,random_sparse,1,2090653021,90.0,-17.0,-0.3319345941686367,0.0025880093811263528
NSGA2,random_sparse,1,2090653021,10.0,-0.0,-0.49929078014184397,0.022375383532015375
NSGA2,random_sparse,1,2090653021,12.0,-1.0,-0.49372044917257685,0.019187074333604448
NSGA2,random_sparse,1,2090653021,15.0,-1.0,-0.46731678486997635,0.014834092712751802
NSGA2,random_sparse,1,2090653021,86.0,-16.0,-0.3654337786574303,0.003451410265743142
NSGA2,random_sparse,1,2090653021,9.0,-0.0,-0.47990543735224583,0.025009920135920034
NSGA2,random_sparse,1,2090653021,18.0,-2.0,-0.4441981875492514,0.012966732983318697
NSGA2,random_sparse,1,2090653021,12.0,-0.0,-0.47754137115839246,0.01791562575099632
NSGA2,random_sparse,1,2090653021,28.0,-1.0,-0.23179457953394125,0.0035550241651473658
NSGA2,random_sparse,1,2090653021,41.0,-5.0,-0.40233091160698836,0.006190368067006403
NSGA2,random_sparse,1,2090653021,53.0,-8.0,-0.33232972032650876,0.0036999472242541997
NSGA2,random_sparse,1,2090653021,16.0,-1.0,-0.4743461879432624,0.014534008478376064
NSGA2,random_sparse,1,2090653021,11.0,-0.0,-0.4638942617666022,0.019254959571433375
NSGA2,random_sparse,1,2090653021,26.0,-3.0,-0.4254296235679214,0.00787483116071695
NSGA2,random_sparse,1,2090653021,19.0,-0.0,-0.3155561776782381,0.0083961460405479
NSGA2,random_sparse,1,2090653021,10.0,-0.0,-0.5045212765957447,0.023108990682058392
NSGA2,random_sparse,1,2090653021,15.0,-0.0,-0.4061465721040189,0.013200990336949285
NSGA2,random_sparse,1,2090653021,24.0,-3.0,-0.4463283096926714,0.010003202594936436
NSGA2,random_sparse,1,2090653021,10.0,-0.0,-0.500354609929078,0.02255306574115989
NSGA2,random_sparse,1,2090653021,17.0,-2.0,-0.4405506883604506,0.012251442797447562
NSGA2,random_sparse,1,2090653021,13.0,-0.0,-0.4816557555919258,0.01744644224109739
NSGA2,random_sparse,1,2090653021,134.0,-26.0,-0.3469752302318196,0.0024462855659138027
NSGA2,random_sparse,1,2090653021,10.0,-0.0,-0.474468085106383,0.021582163875056414
NSGA2,random_sparse,1,2090653021,12.0,-0.0,-0.42870862884160754,0.016237231099695847
NSGA2,random_sparse,1,2090653021,37.0,-1.0,-0.25644527506229636,0.0038697878151113044
NSGA2,random_sparse,1,2090653021,9.0,-0.0,-0.4510441292356186,0.02341104533393449
NSGA2,random_sparse,1,2090653021,65.0,-8.0,-0.3049781778505183,0.0030651501805565597
NSGA2,random_sparse,1,2090653021,36.0,-4.0,-0.383594365642238,0.006466993634307781
NSGA2,random_sparse,1,2090653021,12.0,-0.0,-0.49689716312056736,0.01902603040172363
NSGA2,random_sparse,1,2090653021,34.0,-1.0,-0.28274926992073424,0.004834071984362356
NSGA2,random_sparse,1,2090653021,12.0,-1.0,-0.5051713947990544,0.02009244501310568
NSGA2,random_sparse,1,2090653021,18.0,-0.0,-0.29334121355397946,0.008491690683020768
NSGA2,random_sparse,1,2090653021,110.0,-19.0,-0.33409896840747905,0.002578321838804527
NSGA2,random_sparse,1,2090653021,16.0,-0.0,-0.30812278368794327,0.009445185057144664
NSGA2,random_sparse,1,2090653021,42.0,-7.0,-0.42350557244174264,0.005983005344384121
NSGA2,random_sparse,1,2090653021,55.0,-10.0,-0.3905867182462927,0.0049532985727891036
NSGA2,random_sparse,1,2090653021,14.0,-1.0,-0.46447568389057753,0.01536940956214993
NSGA2,random_sparse,1,2090653021,16.0,-1.0,-0.4125110815602837,0.011984291765497004
NSGA2,random_sparse,1,2090653021,20.0,-2.0,-0.450177304964539,0.010824436648055928
NSGA2,random_sparse,1,2090653021,87.0,-16.0,-0.35810507866634056,0.003134033344449137
NSGA2,random_sparse,1,2090653021,12.0,-0.0,-0.466903073286052,0.017693994545322316
NSGA2,random_sparse,1,2090653021,45.0,-3.0,-0.28861308116627266,0.0038699878474453874
NSGA2,random_sparse,1,2090653021,37.0,-3.0,-0.30863043894958786,0.005192651549730408
NSGA2,random_sparse,1,2090653021,35.0,-3.0,-0.32284701114488346,0.005296511693556221
NSGA2,random_sparse,1,2090653021,16.0,-1.0,-0.46952570921985815,0.014031423984426012
NSGA2,random_sparse,1,2090653021,64.0,-9.0,-0.3284297429078014,0.0030923550484267693
NSGA2,random_sparse,1,2090653021,34.0,-1.0,-0.2958124739257405,0.0053523203273577935
NSGA2,random_sparse,1,2090653021,16.0,-1.0,-0.4404366134751773,0.012794041416545677
NSGA2,random_sparse,1,2090653021,50.0,-5.0,-0.3080851063829787,0.003875056586690805
NSGA2,random_sparse,1,2090653021,36.0,-2.0,-0.2976999605988968,0.004869583954118048
NSGA2,random_sparse,1,2090653021,37.0,-2.0,-0.24144623346751004,0.0033958714091356416
NSGA2,random_sparse,1,2090653021,30.0,-4.0,-0.40830378250591015,0.008133371861185153
NSGA2,random_sparse,1,2090653021,21.0,-2.0,-0.42396994258696385,0.010675421749773997
NSGA2,random_sparse,1,2090653021,12.0,-0.0,-0.46069739952718675,0.017293958078344083
NSGA2,random_sparse,1,2090653021,92.0,-17.0,-0.3716177150786309,0.003801538603978886
NSGA2,random_sparse,1,2090653021,56.0,-7.0,-0.34325924518743667,0.0043255253704535595
NSGA2,random_sparse,1,2090653021,39.0,-6.0,-0.3740680123658847,0.005992426800078509
NSGA2,random_sparse,1,2090653021,18.0,-2.0,-0.48507683215130026,0.013056018087714515
NSGA2,random_sparse,1,2090653021,36.0,-6.0,-0.40622537431048067,0.006958552305973616
NSGA2,random_sparse,1,2090653021,10.0,-0.0,-0.5052304964539007,0.02342122346712944
NSGA2,random_sparse,1,2090653021,32.0,-1.0,-0.27784242021276595,0.005180272542280861
NSGA2,random_sparse,1,2090653021,28.0,-1.0,-0.3430217831813577,0.006811378306792767
NSGA2,random_sparse,1,2090653021,32.0,-1.0,-0.27376994680851063,0.004740286614536167
NSGA2,random_sparse,1,2090653021,58.0,-10.0,-0.3849351919784788,0.00494280894030541
NSGA2,random_sparse,1,2090653021,12.0,-0.0,-0.4664598108747045,0.017393574231957913
NSGA2,random_sparse,1,2090653021,47.0,-8.0,-0.37490568884864944,0.0049032178310198845
NSGA2,random_sparse,1,2090653021,21.0,-0.0,-0.3946301925025329,0.009864219315813473
NSGA2,random_sparse,1,2090653021,60.0,-9.0,-0.33492907801418437,0.00354749300001676
NSGA2,random_sparse,1,2090653021,26.0,-0.0,-0.21767594108019642,0.004051361518192979
NSGA2,random_sparse,2,330190943,13.0,-0.0,-0.4381478450627387,0.015247708890085226
NSGA2,random_sparse,2,330190943,139.0,-30.0,-0.34249834175213023,0.002087401885780718
NSGA2,random_sparse,2,330190943,90.0,-14.0,-0.2852344365642238,0.0017166817525697535
NSGA2,random_sparse,2,330190943,28.0,-0.0,-0.1746770516717325,0.003224494054355561
NSGA2,random_sparse,2,330190943,14.0,-1.0,-0.504305977710233,0.01659022972400065
NSGA2,random_sparse,2,330190943,8.0,-0.0,-0.5013297872340425,0.029918444431869234
NSGA2,random_sparse,2,330190943,9.0,-0.0,-0.5023640661938534,0.02632748185034319
NSGA2,random_sparse,2,330190943,35.0,-6.0,-0.4187183383991894,0.008532964377844093
NSGA2,random_sparse,2,330190943,126.0,-24.0,-0.3321231565912417,0.0019265985283132554
NSGA2,random_sparse,2,330190943,49.0,-4.0,-0.28077507598784196,0.003199364401759808
NSGA2,random_sparse,2,330190943,109.0,-18.0,-0.3201330600559568,0.0021039347884537194
NSGA2,random_sparse,2,330190943,30.0,-0.0,-0.18782505910165484,0.0028698953216080266
NSGA2,random_sparse,2,330190943,98.0,-17.0,-0.310319872629903,0.0021294627858749926
NSGA2,random_sparse,2,330190943,23.0,-3.0,-0.42287234042553196,0.009449036928039412
NSGA2,random_sparse,2,330190943,103.0,-19.0,-0.33105246849824416,0.002195720107146682
NSGA2,random_sparse,2,330190943,135.0,-29.0,-0.34310480693459416,0.0020827669489429162
NSGA2,random_sparse,2,330190943,130.0,-28.0,-0.34718357883251505,0.0021652601004824926
NSGA2,random_sparse,2,330190943,124.0,-25.0,-0.3400180164722032,0.002084239182864241
NSGA2,random_sparse,2,330190943,70.0,-13.0,-0.3710739614994934,0.003972229151204771
NSGA2,random_sparse,2,330190943,115.0,-18.0,-0.32237897008942334,0.002032128915154814
NSGA2,random_sparse,2,330190943,63.0,-7.0,-0.25075987841945285,0.0019990732462079803
NSGA2,random_sparse,2,330190943,47.0,-6.0,-0.33838841104572204,0.0042755697896372
NSGA2,random_sparse,2,330190943,100.0,-20.0,-0.335718085106383,0.0024131368360495137
NSGA2,random_sparse,2,330190943,54.0,-10.0,-0.39057985290254793,0.004736521800167109
NSGA2,random_sparse,2,330190943,50.0,-5.0,-0.3243971631205674,0.004084211055781905
NSGA2,random_sparse,2,330190943,123.0,-26.0,-0.348714178631148,0.00227281812374214
NSGA2,random_sparse,2,330190943,46.0,-9.0,-0.40510329941412276,0.005551052153508092
NSGA2,random_sparse,2,330190943,120.0,-25.0,-0.34574468085106386,0.0022646936773804078
NSGA2,random_sparse,2,330190943,132.0,-27.0,-0.3373965721040189,0.0019905346660396826
NSGA2,random_sparse,2,330190943,25.0,-1.0,-0.3354255319148936,0.00708545722046178
NSGA2,random_sparse,2,330190943,117.0,-23.0,-0.34918470024853004,0.0023949029342015004
NSGA2,random_sparse,2,330190943,78.0,-14.0,-0.35945171849427165,0.0032253003125004022
NSGA2,random_sparse,2,330190943,122.0,-21.0,-0.3239521567259621,0.002032112516581289
NSGA2,random_sparse,2,330190943,134.0,-29.0,-0.3463070286863555,0.0021363219122564115
NSGA2,random_sparse,2,330190943,74.0,-15.0,-0.3633074563925628,0.003507409788570689
NSGA2,random_sparse,2,330190943,97.0,-17.0,-0.35436316443664545,0.0026734128345032456
NSGA2,random_sparse,2,330190943,110.0,-24.0,-0.3517005157962605,0.002515571407623295
NSGA2,random_sparse,2,330190943,83.0,-16.0,-0.36268478167991114,0.003314986544741621
NSGA2,random_sparse,2,330190943,116.0,-22.0,-0.34092993396918564,0.002231690185243691
NSGA2,random_sparse,2,330190943,22.0,-2.0,-0.45281270148291425,0.011783748050383295
NSGA2,random_sparse,2,330190943,130.0,-27.0,-0.34204855428259684,0.002092131429044232
NSGA2,random_sparse,2,330190943,51.0,-7.0,-0.32841398970935887,0.004032136819129574
NSGA2,random_sparse,2,330190943,52.0,-8.0,-0.3720676486633933,0.004405009733952528
NSGA2,random_sparse,2,330190943,13.0,-0.0,-0.44251227495908346,0.015663645249887795
NSGA2,random_sparse,2,330190943,33.0,-4.0,-0.40559853857726197,0.007955943811500235
NSGA2,random_sparse,2,330190943,34.0,-5.0,-0.4078014184397163,0.006616356943189113
NSGA2,random_sparse,2,330190943,36.0,-2.0,-0.3108008274231679,0.004162274575972411
NSGA2,random_sparse,2,330190943,82.0,-13.0,-0.3252897422591247,0.0024016784460041745
NSGA2,random_sparse,2,330190943,85.0,-16.0,-0.35569461827284105,0.002760093838616587
NSGA2,random_sparse,2,330190943,45.0,-8.0,-0.3937352245862884,0.005653774215843512
NSGA2,random_sparse,2,330190943,78.0,-12.0,-0.347529096199309,0.0030320227789188453
NSGA2,random_sparse,2,330190943,41.0,-3.0,-0.24814046012800553,0.0032011632209864066
NSGA2,random_sparse,2,330190943,76.0,-10.0,-0.35007232176185143,0.0028734464208073495
NSGA2,random_sparse,2,330190943,77.0,-11.0,-0.3119300911854104,0.002715138752207451
NSGA2,random_sparse,2,330190943,110.0,-22.0,-0.34100580270793035,0.002347889363198635
NSGA2,random_sparse,2,330190943,102.0,-20.0,-0.33831351689612016,0.002199093518270506
NSGA2,random_sparse,2,330190943,132.0,-28.0,-0.3442738555770471,0.0021543652892856303
NSGA2,random_sparse,2,330190943,127.0,-26.0,-0.3428198469872117,0.002139793615196601
NSGA2,random_sparse,2,330190943,101.0,-21.0,-0.3638087212976616,0.0026692616776121314
NSGA2,random_sparse,2,330190943,113.0,-23.0,-0.3513462624741103,0.002452465141198093
NSGA2,random_sparse,2,330190943,90.0,-15.0,-0.3420705279747833,0.0027254082120406467
NSGA2,random_sparse,2,330190943,61.0,-9.0,-0.34202418323450756,0.0035687270392941446
NSGA2,random_sparse,2,330190943,138.0,-30.0,-0.34151120361804915,0.0020824470326836868
NSGA2,random_sparse,2,330190943,101.0,-19.0,-0.323897549329401,0.002220310565416434
NSGA2,random_sparse,2,330190943,66.0,-11.0,-0.35548302170642593,0.0034663936299656074
NSGA2,random_sparse,2,330190943,43.0,-1.0,-0.2989238000989609,0.004089264448917241
NSGA2,random_sparse,2,330190943,14.0,-1.0,-0.4816362715298886,0.016199175271436536
NSGA2,random_sparse,2,330190943,32.0,-0.0,-0.20218306737588654,0.002852614535981266
NSGA2,random_sparse,2,330190943,29.0,-0.0,-0.21411102959158718,0.0036542786296657557
NSGA2,random_sparse,2,330190943,21.0,-0.0,-0.23590003377237417,0.005857100313760395
NSGA2,random_sparse,2,330190943,31.0,-1.0,-0.22354724319377717,0.0034238374611456355
NSGA2,random_sparse,2,330190943,10.0,-0.0,-0.5028368794326241,0.023147980483879074
NSGA2,random_sparse,2,330190943,17.0,-1.0,-0.42537546933667086,0.01227210803502298
NSGA2,random_sparse,2,330190943,30.0,-0.0,-0.1955082742316785,0.0029900686864622423
NSGA2,random_sparse,2,330190943,11.0,-0.0,-0.4795293359123146,0.020300722148020568
NSGA2,random_sparse,2,330190943,23.0,-0.0,-0.2904332408263953,0.006645529499292084
NSGA2,random_sparse,2,330190943,24.0,-0.0,-0.20977393617021278,0.004425931460156626
NSGA2,random_sparse,2,330190943,28.0,-0.0,-0.18290906788247213,0.0033474915142418685
NSGA2,random_sparse,2,330190943,9.0,-0.0,-0.4502561071710008,0.023989952796298532
NSGA2,random_sparse,2,330190943,37.0,-2.0,-0.22860360360360363,0.00313556620162428
NSGA2,random_sparse,2,330190943,10.0,-0.0,-0.4890070921985815,0.022325964488707925
NSGA2,random_sparse,2,330190943,68.0,-12.0,-0.3555486024196913,0.0034626116221970486
NSGA2,random_sparse,2,330190943,25.0,-0.0,-0.23202127659574467,0.004615772596951857
NSGA2,random_sparse,2,330190943,19.0,-0.0,-0.24430757745427398,0.007198544636988917
NSGA2,random_sparse,2,330190943,14.0,-1.0,-0.44009625126646407,0.014413422491374738
NSGA2,random_sparse,2,330190943,28.0,-0.0,-0.21887664640324214,0.003940015757981935
NSGA2,random_sparse,2,330190943,29.0,-4.0,-0.4233308877476155,0.009556444674589135
NSGA2,random_sparse,2,330190943,38.0,-2.0,-0.20558044046285928,0.0026817719865331715
NSGA2,random_sparse,2,330190943,10.0,-0.0,-0.46063829787234045,0.021216613852421896
NSGA2,random_sparse,2,330190943,10.0,-0.0,-0.5031914893617022,0.023748679643880964
NSGA2,random_sparse,2,330190943,18.0,-1.0,-0.45207840819542944,0.012908516223225745
NSGA2,random_sparse,2,330190943,15.0,-1.0,-0.44509456264775416,0.013849065131979692
NSGA2,random_sparse,2,330190943,38.0,-4.0,-0.4020390070921986,0.0062855764435161875
NSGA2,random_sparse,2,330190943,9.0,-0.0,-0.5019700551615445,0.02602273651684311
NSGA2,random_sparse,2,330190943,10.0,-0.0,-0.4548758865248227,0.021022325021377332
NSGA2,random_sparse,2,330190943,9.0,-0.0,-0.4727147360126083,0.024844341967422207
