algorithm,init,crossover,run,seed,f1_compactness,f2_transformed_tolerance,f3_transformed_hamming_avg,f4_balance_var
NSGA2,random_dense,UX,1,162801222,172.0,0.02857142857142857,0.013985493769760089,112.44325533801104
NSGA2,random_dense,UX,1,162801222,528.0,0.008771929824561403,0.004989560847871474,1054.7752628137414
NSGA2,random_dense,UX,1,162801222,173.0,0.02857142857142857,0.013948312105848893,113.3775432573817
NSGA2,random_dense,UX,1,162801222,198.0,0.023255813953488372,0.012216121381461387,141.1565494379055
NSGA2,random_dense,UX,1,162801222,263.0,0.01818181818181818,0.009396319774754887,243.77269047708828
NSGA2,random_dense,UX,1,162801222,248.0,0.017241379310344827,0.009798556276548614,224.55627782178962
NSGA2,random_dense,UX,1,162801222,174.0,0.02702702702702703,0.013821835559367725,113.633315099844
NSGA2,random_dense,UX,1,162801222,190.0,0.025,0.012638089049230288,133.50542917861253
NSGA2,random_dense,UX,1,162801222,196.0,0.023809523809523808,0.01236530261008737,140.95244753156283
NSGA2,random_dense,UX,1,162801222,204.0,0.023809523809523808,0.011781171014977125,155.76957585131495
NSGA2,random_dense,UX,1,162801222,175.0,0.027777777777777776,0.013713618790575534,116.2950524370001
NSGA2,random_dense,UX,1,162801222,192.0,0.02631578947368421,0.012544065478242496,141.1399946871384
NSGA2,random_dense,UX,1,162801222,175.0,0.027777777777777776,0.013661797834459706,116.76623094914738
NSGA2,random_dense,UX,1,162801222,182.0,0.02564102564102564,0.01320533832826036,128.29778431668413
NSGA2,random_dense,UX,1,162801222,177.0,0.02564102564102564,0.013585614664755689,116.94771311176497
NSGA2,random_dense,UX,1,162801222,177.0,0.02702702702702703,0.013657662457168457,116.68343440345052
NSGA2,random_dense,UX,1,162801222,220.0,0.0196078431372549,0.011115709809022645,169.644003696997
NSGA2,random_dense,UX,1,162801222,202.0,0.022727272727272728,0.011940930503361034,150.21451935893586
NSGA2,random_dense,UX,1,162801222,185.0,0.025,0.012881417869541384,127.52711131230842
NSGA2,random_dense,UX,1,162801222,211.0,0.021739130434782608,0.01144898704884089,164.97033599919519
NSGA2,random_dense,UX,1,162801222,187.0,0.02631578947368421,0.012798257258586064,137.88851714576745
NSGA2,random_dense,UX,1,162801222,216.0,0.022222222222222223,0.011407766990291262,161.23517428700782
NSGA2,random_dense,UX,1,162801222,209.0,0.022222222222222223,0.011507972944021057,166.69580173909736
NSGA2,random_dense,UX,1,162801222,218.0,0.020833333333333332,0.011062619526308047,174.30447333509366
NSGA2,random_dense,UX,1,162801222,374.0,0.012345679012345678,0.006952448457579587,477.70921907223044
NSGA2,random_dense,UX,1,162801222,192.0,0.022727272727272728,0.012564045444419693,138.05001005985648
NSGA2,random_dense,UX,1,162801222,187.0,0.024390243902439025,0.012852357404917622,132.0122950304309
NSGA2,random_dense,UX,1,162801222,201.0,0.024390243902439025,0.011989286169805706,150.02518736482097
NSGA2,random_dense,UX,1,162801222,195.0,0.023255813953488372,0.012443463872035302,136.18348863236278
NSGA2,random_dense,UX,1,162801222,515.0,0.008928571428571428,0.0050845394840634845,1003.5652436685809
NSGA2,random_dense,UX,1,162801222,239.0,0.018867924528301886,0.010352042876546383,204.59829736934745
NSGA2,random_dense,UX,1,162801222,415.0,0.010638297872340425,0.0061513963342476816,615.2227621535648
NSGA2,random_dense,UX,1,162801222,245.0,0.017857142857142856,0.010090528500375711,216.90431819325022
NSGA2,random_dense,UX,1,162801222,207.0,0.02127659574468085,0.011819563053387121,152.37362227126397
NSGA2,random_dense,UX,1,162801222,258.0,0.016666666666666666,0.00961489285531632,235.07443979176156
NSGA2,random_dense,UX,1,162801222,234.0,0.02,0.010415127788447333,192.34731653337366
NSGA2,random_dense,UX,1,162801222,496.0,0.009174311926605505,0.005246804472807784,915.128024244254
NSGA2,random_dense,UX,1,162801222,226.0,0.020833333333333332,0.01075412336733721,190.14523602937194
NSGA2,random_dense,UX,1,162801222,382.0,0.012195121951219513,0.006621622414896302,555.8408963017459
NSGA2,random_dense,UX,1,162801222,226.0,0.02,0.01079219288174512,180.2280820884263
NSGA2,random_dense,UX,1,162801222,236.0,0.018867924528301886,0.010430826421061391,196.71617294778977
NSGA2,random_dense,UX,1,162801222,240.0,0.02127659574468085,0.010167841497052408,214.67232219204215
NSGA2,random_dense,UX,1,162801222,408.0,0.01098901098901099,0.006374285859596182,599.5787616002712
NSGA2,random_dense,UX,1,162801222,220.0,0.019230769230769232,0.010986656277393592,174.7549387606257
NSGA2,random_dense,UX,1,162801222,368.0,0.012048192771084338,0.006839057810652681,521.9511648999046
NSGA2,random_dense,UX,1,162801222,275.0,0.016666666666666666,0.008966114763089495,279.96357624742194
NSGA2,random_dense,UX,1,162801222,370.0,0.012987012987012988,0.0068119644183560705,499.3298933340882
NSGA2,random_dense,UX,1,162801222,502.0,0.009174311926605505,0.005211557830735254,940.8972354257863
NSGA2,random_dense,UX,1,162801222,235.0,0.019230769230769232,0.010349383440986494,205.93672350485423
NSGA2,random_dense,UX,1,162801222,242.0,0.02040816326530612,0.010124037408677233,210.6336923444497
NSGA2,random_dense,UX,1,162801222,408.0,0.011363636363636364,0.006220188039372467,629.5458155714011
NSGA2,random_dense,UX,1,162801222,506.0,0.00909090909090909,0.005148099128291726,967.2584094109948
NSGA2,random_dense,UX,1,162801222,422.0,0.010638297872340425,0.0060862433634048425,642.9034505306577
NSGA2,random_dense,UX,1,162801222,246.0,0.01818181818181818,0.010002926388039053,214.05144909084035
NSGA2,random_dense,UX,1,162801222,203.0,0.021739130434782608,0.012009070681046322,144.1334494932345
NSGA2,random_dense,UX,1,162801222,218.0,0.02040816326530612,0.011244019138755982,168.14486192847437
NSGA2,random_dense,UX,1,162801222,380.0,0.0125,0.006736741519350216,534.4768623308685
NSGA2,random_dense,UX,1,162801222,228.0,0.0196078431372549,0.010685258511263096,188.61656543936465
NSGA2,random_dense,UX,1,162801222,379.0,0.011764705882352941,0.006691383657125909,535.6956571286657
NSGA2,random_dense,UX,1,162801222,499.0,0.00909090909090909,0.005195666592969268,949.6532367587146
NSGA2,random_dense,UX,1,162801222,480.0,0.009433962264150943,0.005387128202189237,887.4039157990043
NSGA2,random_dense,UX,1,162801222,284.0,0.016129032258064516,0.008702696447170467,303.66243445374965
NSGA2,random_dense,UX,1,162801222,410.0,0.011111111111111112,0.006218233536565198,625.2006909863694
NSGA2,random_dense,UX,1,162801222,412.0,0.011235955056179775,0.006163361873487163,651.4193254552085
NSGA2,random_dense,UX,1,162801222,437.0,0.01098901098901099,0.00593122305184562,673.5699285750217
NSGA2,random_dense,UX,1,162801222,383.0,0.012048192771084338,0.006729467071548314,516.7452836565095
NSGA2,random_dense,UX,1,162801222,245.0,0.017241379310344827,0.010006032005109463,225.58856445852808
NSGA2,random_dense,UX,1,162801222,242.0,0.018518518518518517,0.010183630355885381,213.02864229666528
NSGA2,random_dense,UX,1,162801222,264.0,0.01639344262295082,0.009397650587353161,249.36061754941937
NSGA2,random_dense,UX,1,162801222,452.0,0.01020408163265306,0.0056763856319004815,782.1879401187073
NSGA2,random_dense,UX,1,162801222,419.0,0.010526315789473684,0.0060275085229398,685.6968430913936
NSGA2,random_dense,UX,1,162801222,205.0,0.021739130434782608,0.01165734836662774,158.71789569815374
NSGA2,random_dense,UX,1,162801222,490.0,0.009259259259259259,0.005306911687908428,900.4423876754189
NSGA2,random_dense,UX,1,162801222,493.0,0.009174311926605505,0.005266893280041837,928.5208490518582
NSGA2,random_dense,UX,1,162801222,482.0,0.009433962264150943,0.005390629480243916,870.3563326794425
NSGA2,random_dense,UX,1,162801222,179.0,0.02564102564102564,0.013443615474459514,119.27749798802887
NSGA2,random_dense,UX,1,162801222,307.0,0.014925373134328358,0.008243263981759586,321.9856199071976
NSGA2,random_dense,UX,1,162801222,454.0,0.010309278350515464,0.005741743698334487,747.7428952265988
NSGA2,random_dense,UX,1,162801222,362.0,0.011764705882352941,0.006922156423552514,485.7983242480261
NSGA2,random_dense,UX,1,162801222,367.0,0.0125,0.006785084843636276,506.28397009079004
NSGA2,random_dense,UX,1,162801222,441.0,0.01020408163265306,0.005823498435709197,720.0020842764438
NSGA2,random_dense,UX,1,162801222,267.0,0.015873015873015872,0.00923092030966137,272.6453869272165
NSGA2,random_dense,UX,1,162801222,438.0,0.010526315789473684,0.005881555483716225,734.7086885720037
NSGA2,random_dense,UX,1,162801222,473.0,0.009523809523809525,0.0054288973274231505,845.4132266674219
NSGA2,random_dense,UX,1,162801222,401.0,0.012048192771084338,0.006443909990916829,573.8637196003723
NSGA2,random_dense,UX,1,162801222,278.0,0.01694915254237288,0.00895216780552844,275.66373594763843
NSGA2,random_dense,UX,1,162801222,321.0,0.014492753623188406,0.007794415384296465,389.5456646735572
NSGA2,random_dense,UX,1,162801222,282.0,0.015873015873015872,0.008850112980165704,281.72690005532996
NSGA2,random_dense,UX,1,162801222,527.0,0.008771929824561403,0.00500170714295216,1046.6398437892972
NSGA2,random_dense,UX,1,162801222,466.0,0.009523809523809525,0.0055362778347656655,811.7764817853744
NSGA2,random_dense,UX,1,162801222,339.0,0.013513513513513514,0.007396187815960816,437.4270338199791
NSGA2,random_dense,UX,1,162801222,295.0,0.015151515151515152,0.008431627573216128,320.42950241436523
NSGA2,random_dense,UX,1,162801222,282.0,0.015625,0.00876524982516124,283.9392604748251
NSGA2,random_dense,UX,1,162801222,434.0,0.010416666666666666,0.005972108980400047,696.0466242895229
NSGA2,random_dense,UX,1,162801222,305.0,0.015384615384615385,0.008335427042844686,314.90689288768186
NSGA2,random_dense,UX,1,162801222,337.0,0.013157894736842105,0.007413736444298389,433.00799444193024
NSGA2,random_dense,UX,1,162801222,518.0,0.008849557522123894,0.005073128609207189,1020.0820507016749
NSGA2,random_dense,UX,1,162801222,519.0,0.008928571428571428,0.005051160916194613,1015.6048354899169
NSGA2,random_dense,UX,1,162801222,463.0,0.00980392156862745,0.005601934852676065,791.2002595128529
NSGA2,random_dense,UX,1,162801222,287.0,0.016129032258064516,0.008675922008998962,295.9076685969012
NSGA2,random_dense,UX,1,162801222,223.0,0.019230769230769232,0.010949117664188232,176.6170181328907
NSGA2,random_dense,UX,1,162801222,352.0,0.01282051282051282,0.007136259537155366,450.6109067702828
NSGA2,random_dense,UX,1,162801222,343.0,0.01282051282051282,0.0072948800031042045,463.29196138901403
NSGA2,random_dense,UX,1,162801222,232.0,0.01818181818181818,0.010608383256058911,189.43948917936737
NSGA2,random_dense,UX,1,162801222,255.0,0.018518518518518517,0.009740932642487047,227.3521955636034
NSGA2,random_dense,UX,1,162801222,525.0,0.008771929824561403,0.005015651678998292,1038.979276696342
NSGA2,random_dense,UX,1,162801222,307.0,0.014285714285714285,0.008325583455117134,309.75702618077605
NSGA2,random_dense,UX,1,162801222,431.0,0.010416666666666666,0.0059059756116716326,697.9764780129263
NSGA2,random_dense,UX,1,162801222,470.0,0.009708737864077669,0.005513735458011536,798.2708490518588
NSGA2,random_dense,UX,1,162801222,271.0,0.017241379310344827,0.009130054715576132,265.1605427292388
NSGA2,random_dense,UX,1,162801222,477.0,0.009433962264150943,0.005460697981768628,855.3997087357272
NSGA2,random_dense,UX,1,162801222,312.0,0.014084507042253521,0.008035847860313028,352.4275305253762
NSGA2,random_dense,UX,1,162801222,520.0,0.008849557522123894,0.005058863101244534,1028.154512317036
NSGA2,random_dense,UX,1,162801222,435.0,0.010101010101010102,0.005887357317703304,715.9711400017601
NSGA2,random_dense,UX,1,162801222,456.0,0.009900990099009901,0.00559937652332329,819.8409528884371
NSGA2,random_dense,UX,1,162801222,399.0,0.011627906976744186,0.006421349849713089,576.0231125194913
NSGA2,random_dense,UX,1,162801222,427.0,0.010638297872340425,0.006055497994921542,640.903500044011
NSGA2,random_dense,UX,1,162801222,269.0,0.017543859649122806,0.009155249659113044,266.60452190533744
NSGA2,random_dense,UX,1,162801222,443.0,0.01,0.005781768975273711,741.9804587294404
NSGA2,random_dense,UX,1,162801222,225.0,0.020833333333333332,0.01086244751742999,181.25877722448587
NSGA2,random_dense,UX,1,162801222,252.0,0.017543859649122806,0.009686976684271544,247.70621369020677
NSGA2,random_dense,UX,1,162801222,303.0,0.013888888888888888,0.008177349900682895,329.24271603541024
NSGA2,random_dense,UX,1,162801222,512.0,0.009009009009009009,0.005105597146659183,996.9139850862631
NSGA2,random_dense,UX,1,162801222,232.0,0.019230769230769232,0.010498101407192317,197.1440319903426
NSGA2,random_dense,UX,1,162801222,413.0,0.010869565217391304,0.006181668721742705,663.803731420704
NSGA2,random_dense,UX,1,162801222,449.0,0.010416666666666666,0.005710062466463508,775.1960131532616
NSGA2,random_dense,UX,1,162801222,424.0,0.010752688172043012,0.006055985654615541,657.9167766963437
NSGA2,random_dense,UX,1,162801222,315.0,0.014925373134328358,0.00785520790534753,385.29140180951657
NSGA2,random_dense,UX,1,162801222,508.0,0.009009009009009009,0.005173433866729042,961.264799777425
NSGA2,random_dense,UX,1,162801222,181.0,0.02564102564102564,0.013294675058340996,122.9382544892107
NSGA2,random_dense,UX,1,162801222,292.0,0.015625,0.00857377398072421,310.4446079171063
NSGA2,random_dense,UX,1,162801222,513.0,0.008849557522123894,0.005100056968721459,989.1076624666771
NSGA2,random_dense,UX,1,162801222,244.0,0.01694915254237288,0.010133496235873295,208.31771226296436
NSGA2,random_dense,UX,1,162801222,254.0,0.017857142857142856,0.009685479508513433,236.01417732382663
NSGA2,random_dense,UX,1,162801222,289.0,0.016666666666666666,0.008597429917226871,317.06108533272914
NSGA2,random_dense,UX,1,162801222,232.0,0.018518518518518517,0.010602101622271933,193.5388530506515
NSGA2,random_dense,UX,1,162801222,461.0,0.01,0.005576621694442659,809.5438538994513
NSGA2,random_dense,UX,1,162801222,485.0,0.009174311926605505,0.005329452786150982,894.8678857954849
NSGA2,random_dense,UX,1,162801222,356.0,0.012345679012345678,0.007087475024190407,462.9734388360744
NSGA2,random_dense,UX,1,162801222,198.0,0.023255813953488372,0.012102614722702059,146.33321937402542
NSGA2,random_dense,UX,1,162801222,298.0,0.015625,0.008427658859128096,302.6916897728984
NSGA2,random_dense,UX,1,162801222,414.0,0.010752688172043012,0.006079617113475406,687.733787913083
NSGA2,random_dense,UX,1,162801222,340.0,0.014285714285714285,0.00745080684047479,405.40736680121825
NSGA2,random_dense,UX,1,162801222,315.0,0.015151515151515152,0.00796210939430088,353.11156930612134
NSGA2,random_dense,UX,1,162801222,258.0,0.017857142857142856,0.009531776814459908,239.16694252678406
NSGA2,random_dense,UX,1,162801222,186.0,0.024390243902439025,0.012931923967624333,126.93141378703262
NSGA2,random_dense,UX,1,162801222,437.0,0.010309278350515464,0.0058868349911801844,705.3945947135448
NSGA2,random_dense,UX,1,162801222,327.0,0.014492753623188406,0.007707971737436963,381.3592846184801
NSGA2,random_dense,UX,1,162801222,277.0,0.017543859649122806,0.00909816826771844,258.7112687679187
NSGA2,random_dense,UX,1,162801222,407.0,0.011363636363636364,0.006364646869304685,585.9692537787337
NSGA2,random_dense,UX,1,162801222,443.0,0.010101010101010102,0.0058499548806671435,729.4043779236446
NSGA2,random_dense,UX,1,162801222,281.0,0.015625,0.00886583352982787,297.981788516674
NSGA2,random_dense,UX,1,162801222,446.0,0.010101010101010102,0.00571842824335765,757.5770137002684
NSGA2,random_dense,UX,1,162801222,474.0,0.00980392156862745,0.0055076511430329185,835.325483501836
NSGA2,random_dense,UX,1,162801222,476.0,0.009615384615384616,0.005453253339392504,824.9440349768614
NSGA2,random_dense,UX,1,162801222,266.0,0.017543859649122806,0.009503589121423515,246.93945224083302
NSGA2,random_dense,UX,1,162801222,379.0,0.011904761904761904,0.006653100946651332,564.2318097366832
NSGA2,random_dense,UX,1,162801222,284.0,0.015873015873015872,0.008817459821149396,269.88753080830975
NSGA2,random_dense,UX,1,162801222,344.0,0.012987012987012988,0.007384276988943224,428.9993704730655
NSGA2,random_dense,UX,1,162801222,189.0,0.023809523809523808,0.01271616350641445,135.73924538504124
NSGA2,random_dense,UX,1,162801222,394.0,0.011235955056179775,0.006473680585845137,560.8378476937785
NSGA2,random_dense,UX,1,162801222,467.0,0.009900990099009901,0.005544141788477229,803.1463677631903
NSGA2,random_dense,UX,1,162801222,510.0,0.009009009009009009,0.005121731944532733,978.9782675670244
NSGA2,random_dense,UX,1,162801222,505.0,0.009009009009009009,0.005180752219502226,957.028764115236
NSGA2,random_dense,UX,1,162801222,478.0,0.009523809523809525,0.005458372650068956,830.4554026143044
NSGA2,random_dense,UX,1,162801222,460.0,0.009900990099009901,0.005622626085396125,769.758484859915
NSGA2,random_dense,UX,1,162801222,178.0,0.027777777777777776,0.013566986998304128,119.40340573285992
NSGA2,random_dense,UX,1,162801222,347.0,0.01282051282051282,0.0072321600307751486,445.65335936321117
NSGA2,random_dense,UX,1,162801222,201.0,0.022727272727272728,0.012077346409987366,139.84283675368445
NSGA2,random_dense,UX,1,162801222,186.0,0.024390243902439025,0.013035188074189635,124.44118049268126
NSGA2,random_dense,UX,1,162801222,483.0,0.009523809523809525,0.0053687953051598505,862.2073139869723
NSGA2,random_dense,UX,1,162801222,344.0,0.013157894736842105,0.0073607141458830894,443.40490606609393
NSGA2,random_dense,UX,1,162801222,394.0,0.011111111111111112,0.006527400034720214,549.3676594487166
NSGA2,random_dense,UX,1,162801222,195.0,0.025,0.012311991093453252,145.61045407675692
NSGA2,random_dense,UX,1,162801222,296.0,0.015384615384615385,0.00856784778398086,294.52983297495115
NSGA2,random_dense,UX,1,162801222,318.0,0.013513513513513514,0.007886071436061997,372.7114196657617
NSGA2,random_dense,UX,1,162801222,469.0,0.009345794392523364,0.005531662392051669,824.6322234482658
NSGA2,random_dense,UX,1,162801222,366.0,0.013888888888888888,0.006886404844903267,506.3843171558282
NSGA2,random_dense,UX,1,162801222,410.0,0.011363636363636364,0.006287485228868921,607.5262436497159
NSGA2,random_dense,UX,1,162801222,331.0,0.0136986301369863,0.0075735703878769154,383.9692915031942
NSGA2,random_dense,UX,1,162801222,502.0,0.009174311926605505,0.005231595497488556,922.5078584766851
NSGA2,random_dense,UX,1,162801222,279.0,0.017241379310344827,0.008991701807108864,267.965877439515
NSGA2,random_dense,UX,1,162801222,522.0,0.008771929824561403,0.005022932715856972,1038.0633739500026
NSGA2,random_dense,UX,1,162801222,486.0,0.009259259259259259,0.00536892307399404,877.6502156581661
NSGA2,random_dense,UX,1,162801222,406.0,0.011494252873563218,0.0063587627471208,584.2152486985058
NSGA2,random_dense,UX,1,162801222,491.0,0.009615384615384616,0.005299656086147601,898.8835445903118
NSGA2,random_dense,UX,1,162801222,411.0,0.01098901098901099,0.006318513580883135,607.1451629382309
NSGA2,random_dense,UX,1,162801222,393.0,0.011904761904761904,0.006553909976701082,545.8888818155525
NSGA2,random_dense,UX,1,162801222,179.0,0.02631578947368421,0.013376657258733961,119.69986104823703
NSGA2,random_dense,UX,1,162801222,348.0,0.013333333333333334,0.007391002371935158,423.47049632815276
NSGA2,random_dense,UX,1,162801222,439.0,0.010526315789473684,0.005802916891735474,763.2857179907954
NSGA2,random_dense,UX,1,162801222,495.0,0.009174311926605505,0.0052152685308477584,948.8213369548824
NSGA2,random_dense,UX,1,162801222,345.0,0.012658227848101266,0.007284374757833286,479.1484709018669
NSGA2,random_dense,UX,1,162801222,215.0,0.02127659574468085,0.011358830282158177,172.19010298777678
NSGA2,random_dense,UX,1,162801222,523.0,0.008928571428571428,0.005022507780879741,1030.6567946468974
NSGA2,random_dense,UX,1,162801222,361.0,0.012658227848101266,0.0070755160798630055,456.65986919043235
NSGA2,random_dense,UX,1,162801222,333.0,0.013888888888888888,0.007533711354665491,426.06276642900235
NSGA2,random_dense,UX,1,162801222,489.0,0.009433962264150943,0.005324270744831492,878.3360872189529
NSGA2,random_dense,UX,1,162801222,256.0,0.01694915254237288,0.009674265424792878,238.8014655952923
NSGA2,random_dense,UX,1,162801222,309.0,0.014492753623188406,0.008132894964526734,337.0230119209293
NSGA2,random_dense,UX,1,162801222,430.0,0.010638297872340425,0.005975430808431291,664.6465210188121
