config,Range
NSGA2-greedy_ting-1P,1.593788830159691
NSGA2-greedy_ting-1P,1.6054079943224862
NSGA2-greedy_ting-1P,1.536793323053732
NSGA2-greedy_ting-2P,1.5449359885535074
NSGA2-greedy_ting-2P,1.6321198617733816
NSGA2-greedy_ting-2P,1.5856464993303134
NSGA2-greedy_ting-2P,1.6032433822956909
NSGA2-greedy_ting-2P,1.5692588336282336
NSGA2-greedy_multi-UX,0.3692754429827202
NSGA2-greedy_multi-UX,0.4776298625089518
NSGA2-greedy_multi-UX,0.45149025754981076
NSGA2-greedy_multi-UX,0.5014259980502856
NSGA2-greedy_multi-UX,0.3935491685763012
NSGA2-greedy_multi-HUX,0.44640404651982524
NSGA2-greedy_multi-HUX,0.42796102559979754
NSGA2-greedy_multi-HUX,0.45401657527348505
NSGA2-greedy_multi-HUX,0.44510281946581975
NSGA2-greedy_multi-HUX,0.43327071602776646
NSGA2-greedy_multi-1P,0.41814888212864876
NSGA2-greedy_multi-1P,0.40013530911063067
NSGA2-greedy_multi-1P,0.38769718665072295
NSGA2-greedy_multi-1P,0.398944503247334
NSGA2-greedy_multi-1P,0.394987778719756
NSGA2-greedy_multi-2P,0.4098354486610749
NSGA2-greedy_multi-2P,0.40666856419921715
NSGA2-greedy_multi-2P,0.38654725606573975
NSGA2-greedy_multi-2P,0.47447392779120445
NSGA2-greedy_multi-2P,0.4536170702267004
NSGA3-random_dense-UX,0.7131944159361224
NSGA3-random_dense-UX,0.6909065187621006
NSGA3-random_dense-UX,0.7085369098375105
NSGA3-random_dense-UX,0.7055657314864427
NSGA3-random_dense-UX,0.6652315445574166
NSGA3-random_dense-HUX,0.6835320284134607
NSGA3-random_dense-HUX,0.6729274100976511
NSGA3-random_dense-HUX,0.6983799325335581
NSGA3-random_dense-HUX,0.7113130884276374
NSGA3-random_dense-HUX,0.6869340052569176
NSGA3-random_dense-1P,0.5857758516634907
NSGA3-random_dense-1P,0.5314221630810388
NSGA3-random_dense-1P,0.5781751271602299
NSGA3-random_dense-1P,0.5765223422053513
NSGA3-random_dense-1P,0.43028630937737783
NSGA3-random_dense-2P,0.5550620750958628
NSGA3-random_dense-2P,0.521528580257563
NSGA3-random_dense-2P,0.4653510927016223
NSGA3-random_dense-2P,0.5148857190669892
NSGA3-random_dense-2P,0.5802917790966436
NSGA3-greedy_ting-UX,1.4094141339998516
NSGA3-greedy_ting-UX,1.4356258218720692
NSGA3-greedy_ting-UX,1.3498344051763236
NSGA3-greedy_ting-UX,1.3487127398652055
NSGA3-greedy_ting-UX,1.4343961433663333
NSGA3-greedy_ting-HUX,1.4436585219644562
NSGA3-greedy_ting-HUX,1.359029758866061
NSGA3-greedy_ting-HUX,1.4127283567830848
NSGA3-greedy_ting-HUX,1.4075547978213039
NSGA3-greedy_ting-HUX,1.5438307733267311
NSGA3-greedy_ting-1P,1.4682126542154668
NSGA3-greedy_ting-1P,1.4063856987866217
NSGA3-greedy_ting-1P,1.4414807389507613
NSGA3-greedy_ting-1P,1.5359181118477028
NSGA3-greedy_ting-1P,1.4894411364937166
NSGA3-greedy_ting-2P,1.361930419852382
NSGA3-greedy_ting-2P,1.3422082859036057
NSGA3-greedy_ting-2P,1.4435387047231183
NSGA3-greedy_ting-2P,1.3722894637978003
NSGA3-greedy_ting-2P,1.5204887971263141
NSGA3-greedy_multi-UX,0.3465387372594473
NSGA3-greedy_multi-UX,0.3904527858297612
NSGA3-greedy_multi-UX,0.3550536596588911
NSGA3-greedy_multi-UX,0.34658970285885954
NSGA3-greedy_multi-UX,0.4000218841807466
NSGA3-greedy_multi-HUX,0.3519439414582737
NSGA3-greedy_multi-HUX,0.3720963397381172
NSGA3-greedy_multi-HUX,0.3177584151077127
NSGA3-greedy_multi-HUX,0.3538768986836837
NSGA3-greedy_multi-HUX,0.4095565084580643
NSGA3-greedy_multi-1P,0.3029078514948747
NSGA3-greedy_multi-1P,0.3432249783590331
NSGA3-greedy_multi-1P,0.32014752644494393
NSGA3-greedy_multi-1P,0.312696142224827
NSGA3-greedy_multi-1P,0.37237782733348906
NSGA3-greedy_multi-2P,0.3909992201824031
NSGA3-greedy_multi-2P,0.3979294525662194
NSGA3-greedy_multi-2P,0.36849248551981273
NSGA3-greedy_multi-2P,0.3742298237253933
NSGA3-greedy_multi-2P,0.4347806236582754
UNSGA3-random_dense-UX,0.6919827156843928
UNSGA3-random_dense-UX,0.7294175369086733
UNSGA3-random_dense-UX,0.6808006681870531
UNSGA3-random_dense-UX,0.7643119256762358
UNSGA3-random_dense-UX,0.7246733719340978
UNSGA3-random_dense-HUX,0.6829727250629498
UNSGA3-random_dense-HUX,0.6958025677986703
UNSGA3-random_dense-HUX,0.7443498262588844
UNSGA3-random_dense-HUX,0.7541676803080148
UNSGA3-random_dense-HUX,0.6893879883168069
UNSGA3-random_dense-1P,0.5067563817557913
UNSGA3-random_dense-1P,0.5699141638595816
UNSGA3-random_dense-1P,0.4989924480767234
UNSGA3-random_dense-1P,0.4742617657335314
UNSGA3-random_dense-1P,0.45068306224498006
UNSGA3-random_dense-2P,0.5725086365732907
UNSGA3-random_dense-2P,0.5458090740151903
UNSGA3-random_dense-2P,0.5012950344345048
UNSGA3-random_dense-2P,0.6041130044296141
UNSGA3-random_dense-2P,0.5966878934632625
UNSGA3-greedy_ting-UX,1.5589671701159071
UNSGA3-greedy_ting-UX,1.387983505936415
UNSGA3-greedy_ting-UX,1.372688473973031
UNSGA3-greedy_ting-UX,1.3773562499901724
UNSGA3-greedy_ting-UX,1.4105520730797843
UNSGA3-greedy_ting-HUX,1.225492624353453
UNSGA3-greedy_ting-HUX,1.3964601378665285
UNSGA3-greedy_ting-HUX,1.3999440313577496
UNSGA3-greedy_ting-HUX,1.3445119798128378
UNSGA3-greedy_ting-HUX,1.4768783916344617
UNSGA3-greedy_ting-1P,1.4989255507584431
UNSGA3-greedy_ting-1P,1.4237510707427175
UNSGA3-greedy_ting-1P,1.3842289784688837
UNSGA3-greedy_ting-1P,1.5104051655403778
UNSGA3-greedy_ting-1P,1.3732996922564544
UNSGA3-greedy_ting-2P,1.4609874747642086
UNSGA3-greedy_ting-2P,1.4159489184062766
UNSGA3-greedy_ting-2P,1.3985535172291557
UNSGA3-greedy_ting-2P,1.4115882511495699
UNSGA3-greedy_ting-2P,1.3806473457494337
UNSGA3-greedy_multi-UX,0.3378380146228984
UNSGA3-greedy_multi-UX,0.4135401108927622
UNSGA3-greedy_multi-UX,0.3932740375618481
UNSGA3-greedy_multi-UX,0.41383648315164423
UNSGA3-greedy_multi-UX,0.3778381289361845
UNSGA3-greedy_multi-HUX,0.3780994387384956
UNSGA3-greedy_multi-HUX,0.43966627156151755
UNSGA3-greedy_multi-HUX,0.37873815307724046
UNSGA3-greedy_multi-HUX,0.33090002853334893
UNSGA3-greedy_multi-HUX,0.3400548758791758
UNSGA3-greedy_multi-1P,0.36636420558213273
UNSGA3-greedy_multi-1P,0.36005443737923803
UNSGA3-greedy_multi-1P,0.3400846194697168
UNSGA3-greedy_multi-1P,0.33297295857989717
UNSGA3-greedy_multi-1P,0.41889581647816115
UNSGA3-greedy_multi-2P,0.4057759293500879
UNSGA3-greedy_multi-2P,0.34288871440642216
UNSGA3-greedy_multi-2P,0.337152418110489
UNSGA3-greedy_multi-2P,0.35774692680743875
UNSGA3-greedy_multi-2P,0.3205525977851111
AGEMOEA2-random_dense-UX,0.7749967707838229
AGEMOEA2-random_dense-UX,0.7981004696471925
AGEMOEA2-random_dense-UX,0.8030079466020368
AGEMOEA2-random_dense-UX,0.8162474828665284
AGEMOEA2-random_dense-UX,0.7735747918367124
AGEMOEA2-random_dense-HUX,0.8084650205286309
AGEMOEA2-random_dense-HUX,0.8195483243516195
AGEMOEA2-random_dense-HUX,0.8122765564979036
AGEMOEA2-random_dense-HUX,0.8330679340868905
AGEMOEA2-random_dense-HUX,0.8219563560385433
AGEMOEA2-random_dense-1P,0.5190151215983119
AGEMOEA2-random_dense-1P,0.514989654829568
AGEMOEA2-random_dense-1P,0.554659605842323
AGEMOEA2-random_dense-1P,0.5720353325119457
AGEMOEA2-random_dense-1P,0.5578643504006768
AGEMOEA2-random_dense-2P,0.6259183553215457
AGEMOEA2-random_dense-2P,0.7241107075023432
AGEMOEA2-random_dense-2P,0.5823200750582387
AGEMOEA2-random_dense-2P,0.5994810147361475
AGEMOEA2-random_dense-2P,0.6287296632453666
AGEMOEA2-greedy_ting-UX,1.6088043476382414
AGEMOEA2-greedy_ting-UX,1.4624892499332585
AGEMOEA2-greedy_ting-UX,1.530242954345512
AGEMOEA2-greedy_ting-UX,1.5907720523433497
AGEMOEA2-greedy_ting-UX,1.5332051267000248
AGEMOEA2-greedy_ting-HUX,1.5160010333692318
AGEMOEA2-greedy_ting-HUX,1.5293744088828922
AGEMOEA2-greedy_ting-HUX,1.5106841855747246
AGEMOEA2-greedy_ting-HUX,1.644547925025832
AGEMOEA2-greedy_ting-HUX,1.4711123262413652
AGEMOEA2-greedy_ting-1P,1.594906222902746
AGEMOEA2-greedy_ting-1P,1.5959319059013044
AGEMOEA2-greedy_ting-1P,1.5174367371892692
AGEMOEA2-greedy_ting-1P,1.573612093177167
AGEMOEA2-greedy_ting-1P,1.5651173371071008
AGEMOEA2-greedy_ting-2P,1.6534804556797842
AGEMOEA2-greedy_ting-2P,1.6141728139505653
AGEMOEA2-greedy_ting-2P,1.5547990525638566
AGEMOEA2-greedy_ting-2P,1.4847785705200778
AGEMOEA2-greedy_ting-2P,1.5924148399624647
AGEMOEA2-greedy_multi-UX,0.3866740291144043
AGEMOEA2-greedy_multi-UX,0.38830795192316103
AGEMOEA2-greedy_multi-UX,0.3506074158624023
AGEMOEA2-greedy_multi-UX,0.3880458384600276
AGEMOEA2-greedy_multi-UX,0.3734602260182475
AGEMOEA2-greedy_multi-HUX,0.3969652252553006
AGEMOEA2-greedy_multi-HUX,0.38098588666803745
AGEMOEA2-greedy_multi-HUX,0.37750067361211
AGEMOEA2-greedy_multi-HUX,0.3974804363551547
AGEMOEA2-greedy_multi-HUX,0.38361650737582736
AGEMOEA2-greedy_multi-1P,0.3754107876750104
AGEMOEA2-greedy_multi-1P,0.39809707990435406
AGEMOEA2-greedy_multi-1P,0.3750146028952498
AGEMOEA2-greedy_multi-1P,0.419696349681267
AGEMOEA2-greedy_multi-1P,0.3587958914925832
AGEMOEA2-greedy_multi-2P,0.3937201504326233
AGEMOEA2-greedy_multi-2P,0.37474349761043196
AGEMOEA2-greedy_multi-2P,0.44941904468131344
AGEMOEA2-greedy_multi-2P,0.3446933462754487
AGEMOEA2-greedy_multi-2P,0.3559986155081507
SMSEMOA-random_dense-UX,0.5759270937572993
SMSEMOA-random_dense-UX,0.6000881575213991
SMSEMOA-random_dense-UX,0.5385938421212837
SMSEMOA-random_dense-UX,0.5695334693801697
SMSEMOA-random_dense-UX,0.5936899847619005
SMSEMOA-random_dense-HUX,0.5563162646933958
SMSEMOA-random_dense-HUX,0.6205444913860473
SMSEMOA-random_dense-HUX,0.5961917974057439
SMSEMOA-random_dense-HUX,0.5303865938964172
SMSEMOA-random_dense-HUX,0.5542781998975395
SMSEMOA-random_dense-1P,0.4081607184377343
SMSEMOA-random_dense-1P,0.4040582964881787
SMSEMOA-random_dense-1P,0.3690276456144556
SMSEMOA-random_dense-1P,0.41348962772380954
SMSEMOA-random_dense-1P,0.432477906844287
SMSEMOA-random_dense-2P,0.45085423715477335
SMSEMOA-random_dense-2P,0.40941387088281966
SMSEMOA-random_dense-2P,0.3217579986850754
SMSEMOA-random_dense-2P,0.3575028516737814
SMSEMOA-random_dense-2P,0.40271545948961607
SMSEMOA-greedy_ting-UX,1.4206013720821675
SMSEMOA-greedy_ting-UX,1.4448847564413507
SMSEMOA-greedy_ting-UX,1.4366866701149763
SMSEMOA-greedy_ting-UX,1.4653772148764834
SMSEMOA-greedy_ting-UX,1.4447428876353026
SMSEMOA-greedy_ting-HUX,1.435451177774236
SMSEMOA-greedy_ting-HUX,1.477169186135657
SMSEMOA-greedy_ting-HUX,1.4047892492722636
SMSEMOA-greedy_ting-HUX,1.4563367269755436
SMSEMOA-greedy_ting-HUX,1.449662202704331
SMSEMOA-greedy_ting-1P,1.461757367183134
SMSEMOA-greedy_ting-1P,1.4526071507427287
SMSEMOA-greedy_ting-1P,1.4561490546187834
SMSEMOA-greedy_ting-1P,1.4463559749186086
SMSEMOA-greedy_ting-1P,1.524143397880266
SMSEMOA-greedy_ting-2P,1.466158946807615
SMSEMOA-greedy_ting-2P,1.436876894577723
SMSEMOA-greedy_ting-2P,1.4337145637898616
SMSEMOA-greedy_ting-2P,1.464253330741773
SMSEMOA-greedy_ting-2P,1.465525845590551
SMSEMOA-greedy_multi-UX,0.31847369216113525
SMSEMOA-greedy_multi-UX,0.2673636476297319
SMSEMOA-greedy_multi-UX,0.28278796610066215
SMSEMOA-greedy_multi-UX,0.3114619743997308
SMSEMOA-greedy_multi-UX,0.31067372943088134
SMSEMOA-greedy_multi-HUX,0.24370903700684698
SMSEMOA-greedy_multi-HUX,0.2830404008175821
SMSEMOA-greedy_multi-HUX,0.31467793284107937
SMSEMOA-greedy_multi-HUX,0.2985170968533207
SMSEMOA-greedy_multi-HUX,0.2689375463912903
SMSEMOA-greedy_multi-1P,0.288191967389308
SMSEMOA-greedy_multi-1P,0.2698369522564704
SMSEMOA-greedy_multi-1P,0.2719792771613275
SMSEMOA-greedy_multi-1P,0.2802864624665569
SMSEMOA-greedy_multi-1P,0.3152436113924493
SMSEMOA-greedy_multi-2P,0.3069379313744729
SMSEMOA-greedy_multi-2P,0.26101540986611105
SMSEMOA-greedy_multi-2P,0.24714140101235246
SMSEMOA-greedy_multi-2P,0.2838445466972569
SMSEMOA-greedy_multi-2P,0.2692928103094954
RVEA-random_dense-UX,0.3846666350621115
RVEA-random_dense-UX,0.3200745519491492
RVEA-random_dense-UX,0.3034148513195358
RVEA-random_dense-UX,0.3622138495342941
RVEA-random_dense-UX,0.369580630242875
RVEA-random_dense-HUX,0.3104449552599075
RVEA-random_dense-HUX,0.311512950499272
RVEA-random_dense-HUX,0.35587572762372194
RVEA-random_dense-HUX,0.19822519397889146
RVEA-random_dense-HUX,0.3511116087952454
RVEA-random_dense-1P,0.284812786185345
RVEA-random_dense-1P,0.25592960051379005
RVEA-random_dense-1P,0.2907967810877963
RVEA-random_dense-1P,0.289344570365732
RVEA-random_dense-1P,0.3341671417030102
RVEA-random_dense-2P,0.2169301261129627
RVEA-random_dense-2P,0.2675685141888532
RVEA-random_dense-2P,0.31095895348378955
RVEA-random_dense-2P,0.2822067743235861
RVEA-random_dense-2P,0.3138585541941541
RVEA-greedy_ting-UX,1.2538140888637463
RVEA-greedy_ting-UX,1.265738317973786
RVEA-greedy_ting-UX,1.1752177797827663
RVEA-greedy_ting-UX,1.2460998058304298
RVEA-greedy_ting-UX,1.2614318427358555
RVEA-greedy_ting-HUX,1.2557990211682448
RVEA-greedy_ting-HUX,1.2550703254523885
RVEA-greedy_ting-HUX,1.1966552410811349
RVEA-greedy_ting-HUX,1.2889793643590017
RVEA-greedy_ting-HUX,1.206985758766595
RVEA-greedy_ting-1P,1.2825839430238044
RVEA-greedy_ting-1P,1.244361518431909
RVEA-greedy_ting-1P,1.270308795670594
RVEA-greedy_ting-1P,1.3437162167169903
RVEA-greedy_ting-1P,1.2873494353805341
RVEA-greedy_ting-2P,1.3060968285060868
RVEA-greedy_ting-2P,1.1409799445053868
RVEA-greedy_ting-2P,1.1566508502452655
RVEA-greedy_ting-2P,1.3168219702934438
RVEA-greedy_ting-2P,1.4202616890659654
RVEA-greedy_multi-UX,0.2475345783614976
RVEA-greedy_multi-UX,0.30280363766093515
RVEA-greedy_multi-UX,0.27581244922963116
RVEA-greedy_multi-UX,0.2794678946580915
RVEA-greedy_multi-UX,0.3021992615418648
RVEA-greedy_multi-HUX,0.27992049196594937
RVEA-greedy_multi-HUX,0.27859605339263493
RVEA-greedy_multi-HUX,0.26905180604920564
RVEA-greedy_multi-HUX,0.27017424223952013
RVEA-greedy_multi-HUX,0.24896475796087247
RVEA-greedy_multi-1P,0.2607206604923472
RVEA-greedy_multi-1P,0.32097427065683237
RVEA-greedy_multi-1P,0.27912243638766765
RVEA-greedy_multi-1P,0.2455512604061238
RVEA-greedy_multi-1P,0.2790625134950805
RVEA-greedy_multi-2P,0.25819281325746857
RVEA-greedy_multi-2P,0.24885164599056953
RVEA-greedy_multi-2P,0.24595404252258607
RVEA-greedy_multi-2P,0.30320994427301484
RVEA-greedy_multi-2P,0.30502784601960764
