algorithm,init,crossover,run,seed,elapsed_sec,n_solutions_final_front,n_infeasible_final_front,Range,SumMin,MinSum,Hypervolume,IGD+,GD+,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,avg_h_norm
MOEAD_TCHE,greedy_multi,UX,1,688308364,1146.7971816062927,75,116,0.36308576132780807,1.2722608476703066,1.3080770149020613,0.25547032456837865,0.08575553356933768,0.5351720733653287,0.21739130434782608,0.15146024061887567,9.521229314420806,0.012333198593809333
MOEAD_TCHE,greedy_multi,UX,2,259423049,1135.8832042217255,57,131,0.3543315425624428,1.2760459924670036,1.308043098643008,0.2532234601987175,0.09389387586354882,0.4667446993218459,0.21739130434782608,0.1265231668544964,9.278337688192112,0.012018572134963875
MOEAD_TCHE,greedy_multi,UX,3,626034303,1168.7548999786377,70,110,0.38143992465157567,1.2580237365687117,1.2988118385286036,0.26294283868218554,0.08431357019857,0.5799568290896818,0.23076923076923078,0.15633402591348305,10.369579533941238,0.013432097841892796
MOEAD_TCHE,greedy_multi,UX,4,1558781930,1137.5413343906403,71,82,0.37698179763520023,1.2614149289000003,1.29729556136844,0.26214414957892407,0.09285222555016329,0.581297492636022,0.23076923076923078,0.15141695815764156,10.410835580861049,0.013485538317177524
MOEAD_TCHE,greedy_multi,UX,5,543439559,1125.5496771335602,58,93,0.37088501288847797,1.242752143739961,1.2824509070317327,0.2745566687702942,0.0,0.5646337789902611,0.25806451612903225,0.16105346505249735,10.977042064074345,0.01421896640424138
MOEAD_TCHE,greedy_multi,UX,6,451190533,1134.5904507637024,75,101,0.3496128890989113,1.2563038034701492,1.2926733205357235,0.2668327117386993,0.08446625604953838,0.5385072731458229,0.2413793103448276,0.15575227514789097,10.28290780141844,0.013319828758314042
MOEAD_TCHE,greedy_multi,UX,7,1939514685,1117.7914371490479,75,83,0.3514084698765272,1.259073384618001,1.296841153091217,0.2628154444140931,0.0,0.5319482617347633,0.23076923076923078,0.16311553827719477,10.475283687943264,0.013569020321170031
MOEAD_TCHE,greedy_multi,UX,8,2129585863,1157.5476088523865,54,157,0.2873086967602089,1.2660919601957008,1.295335967906993,0.2613753502821628,0.1535110163942337,0.4741689947811809,0.22727272727272727,0.15196051152304535,9.798496191226686,0.01269235257930918
MOEAD_TCHE,greedy_multi,UX,9,1863049918,1134.2432153224945,68,92,0.3209250071196676,1.2655959204971032,1.3024532395148662,0.2596106155116746,0.08962339042520247,0.50004181290552,0.23076923076923078,0.1390188126452738,9.968789111389237,0.01291293926345756
MOEAD_TCHE,greedy_multi,UX,10,1650156857,1142.7915434837341,62,142,0.34206183168690707,1.260501348209275,1.2934464193082504,0.26275613208449367,0.08497648840805588,0.502621777715813,0.22727272727272727,0.147752516768468,9.81072695035461,0.012708195531547423
