algorithm,init,crossover,run,seed,f1_compactness,f2_transformed_tolerance,f3_transformed_hamming_avg,f4_balance_var
MOEAD_TCHE,greedy_multi,UX,1,688308364,28.0,-0.21428571428571427,-0.46320921985815605,0.008823381614227079
MOEAD_TCHE,greedy_multi,UX,1,688308364,26.0,-0.23076923076923078,-0.48001909438079654,0.009651541873853526
MOEAD_TCHE,greedy_multi,UX,1,688308364,26.0,-0.23076923076923078,-0.4956355701036552,0.010068450177967208
MOEAD_TCHE,greedy_multi,UX,1,688308364,25.0,-0.24,-0.4973049645390071,0.010321814798048421
MOEAD_TCHE,greedy_multi,UX,1,688308364,25.0,-0.24,-0.5010283687943262,0.01065426160655902
MOEAD_TCHE,greedy_multi,UX,1,688308364,24.0,-0.25,-0.5029920212765958,0.010917158427277744
MOEAD_TCHE,greedy_multi,UX,1,688308364,23.0,-0.21739130434782608,-0.5043169904409498,0.011373794112778255
MOEAD_TCHE,greedy_multi,UX,1,688308364,22.0,-0.22727272727272727,-0.5055609284332688,0.011816271432793707
MOEAD_TCHE,greedy_multi,UX,1,688308364,20.0,-0.2,-0.5070478723404255,0.012749529623132605
MOEAD_TCHE,greedy_multi,UX,1,688308364,10.0,-0.1,-0.5089539007092199,0.03046060780393338
MOEAD_TCHE,greedy_multi,UX,1,688308364,25.0,-0.24,-0.45872340425531916,0.009357235551531626
MOEAD_TCHE,greedy_multi,UX,1,688308364,25.0,-0.24,-0.4794326241134752,0.009911734822192016
MOEAD_TCHE,greedy_multi,UX,1,688308364,26.0,-0.23076923076923078,-0.49587424986361156,0.010087525166381991
MOEAD_TCHE,greedy_multi,UX,1,688308364,25.0,-0.24,-0.4975531914893617,0.010334438660027163
MOEAD_TCHE,greedy_multi,UX,1,688308364,25.0,-0.24,-0.5012765957446809,0.010673547608269216
MOEAD_TCHE,greedy_multi,UX,1,688308364,24.0,-0.25,-0.5032505910165485,0.010929396226995115
MOEAD_TCHE,greedy_multi,UX,1,688308364,21.0,-0.23809523809523808,-0.5047703478554543,0.012030764953400209
MOEAD_TCHE,greedy_multi,UX,1,688308364,21.0,-0.23809523809523808,-0.5053191489361702,0.012121720324365188
MOEAD_TCHE,greedy_multi,UX,1,688308364,24.0,-0.25,-0.476100768321513,0.010022490535264678
MOEAD_TCHE,greedy_multi,UX,1,688308364,24.0,-0.25,-0.4763593380614657,0.010153294044006323
MOEAD_TCHE,greedy_multi,UX,1,688308364,24.0,-0.25,-0.49471778959810875,0.010485728572419094
MOEAD_TCHE,greedy_multi,UX,1,688308364,24.0,-0.25,-0.5006279550827423,0.01083952637769378
MOEAD_TCHE,greedy_multi,UX,1,688308364,20.0,-0.25,-0.5034574468085107,0.012301875848800164
MOEAD_TCHE,greedy_multi,UX,1,688308364,20.0,-0.25,-0.5048758865248227,0.012343247007192804
MOEAD_TCHE,greedy_multi,UX,1,688308364,24.0,-0.25,-0.49497635933806144,0.01052071457114276
MOEAD_TCHE,greedy_multi,UX,1,688308364,23.0,-0.2608695652173913,-0.49498920752389763,0.010888029284640416
MOEAD_TCHE,greedy_multi,UX,1,688308364,23.0,-0.2608695652173913,-0.5008094357076781,0.011284520912187502
MOEAD_TCHE,greedy_multi,UX,1,688308364,19.0,-0.2631578947368421,-0.5032661440836133,0.012788687914699145
MOEAD_TCHE,greedy_multi,UX,1,688308364,23.0,-0.2608695652173913,-0.4954131976564909,0.011069738704745148
MOEAD_TCHE,greedy_multi,UX,1,688308364,19.0,-0.2631578947368421,-0.4926745054124673,0.012627816864220227
MOEAD_TCHE,greedy_multi,UX,1,688308364,19.0,-0.2631578947368421,-0.49300111982082867,0.012711079329210959
MOEAD_TCHE,greedy_multi,UX,1,688308364,24.0,-0.16666666666666666,-0.4557845744680851,0.009451307709255514
MOEAD_TCHE,greedy_multi,UX,1,688308364,22.0,-0.22727272727272727,-0.5050370728562218,0.011772368357740972
MOEAD_TCHE,greedy_multi,UX,1,688308364,20.0,-0.2,-0.5066489361702128,0.012704018598159087
MOEAD_TCHE,greedy_multi,UX,1,688308364,25.0,-0.24,-0.4796808510638298,0.009950252753885648
MOEAD_TCHE,greedy_multi,UX,1,688308364,25.0,-0.24,-0.4950354609929078,0.010236346260248433
MOEAD_TCHE,greedy_multi,UX,1,688308364,21.0,-0.23809523809523808,-0.5040949003714962,0.011835726926117401
MOEAD_TCHE,greedy_multi,UX,1,688308364,22.0,-0.22727272727272727,-0.454464861379755,0.009890972931504467
MOEAD_TCHE,greedy_multi,UX,1,688308364,22.0,-0.18181818181818182,-0.47469374597034175,0.010356897299261116
MOEAD_TCHE,greedy_multi,UX,1,688308364,22.0,-0.22727272727272727,-0.49609123146357187,0.011064450149359757
MOEAD_TCHE,greedy_multi,UX,1,688308364,21.0,-0.23809523809523808,-0.5022374197906112,0.011734914507190781
MOEAD_TCHE,greedy_multi,UX,1,688308364,19.0,-0.21052631578947367,-0.5037793952967525,0.012691753380676001
MOEAD_TCHE,greedy_multi,UX,1,688308364,16.0,-0.1875,-0.5070921985815603,0.014951362953322545
MOEAD_TCHE,greedy_multi,UX,1,688308364,9.0,-0.1111111111111111,-0.5081757289204097,0.026966692173369593
MOEAD_TCHE,greedy_multi,UX,1,688308364,21.0,-0.23809523809523808,-0.4741219182708545,0.010736542219288686
MOEAD_TCHE,greedy_multi,UX,1,688308364,21.0,-0.23809523809523808,-0.49539851401553525,0.01124834595491696
MOEAD_TCHE,greedy_multi,UX,1,688308364,17.0,-0.23529411764705882,-0.5047455152273675,0.013959418292299412
MOEAD_TCHE,greedy_multi,UX,1,688308364,20.0,-0.25,-0.4957446808510638,0.011737211407876804
MOEAD_TCHE,greedy_multi,UX,1,688308364,20.0,-0.2,-0.4506205673758865,0.01044287730747953
MOEAD_TCHE,greedy_multi,UX,1,688308364,19.0,-0.15789473684210525,-0.4708846584546473,0.011308246671573987
MOEAD_TCHE,greedy_multi,UX,1,688308364,18.0,-0.2222222222222222,-0.4960598896769109,0.01251621530824451
MOEAD_TCHE,greedy_multi,UX,1,688308364,17.0,-0.23529411764705882,-0.5040154359616187,0.013407518572008614
MOEAD_TCHE,greedy_multi,UX,1,688308364,14.0,-0.14285714285714285,-0.5039893617021277,0.01563848505110534
MOEAD_TCHE,greedy_multi,UX,1,688308364,8.0,-0.125,-0.5077570921985816,0.028696476456792807
MOEAD_TCHE,greedy_multi,UX,1,688308364,19.0,-0.21052631578947367,-0.4721444568868981,0.011434044946238965
MOEAD_TCHE,greedy_multi,UX,1,688308364,18.0,-0.2222222222222222,-0.47675334909377465,0.011936609244759429
MOEAD_TCHE,greedy_multi,UX,1,688308364,18.0,-0.16666666666666666,-0.45247241922773834,0.011140240352163188
MOEAD_TCHE,greedy_multi,UX,1,688308364,17.0,-0.17647058823529413,-0.4755944931163955,0.012294258102143643
MOEAD_TCHE,greedy_multi,UX,1,688308364,17.0,-0.17647058823529413,-0.4956716729244889,0.013110422128446184
MOEAD_TCHE,greedy_multi,UX,1,688308364,15.0,-0.13333333333333333,-0.5027186761229314,0.014429173023936814
MOEAD_TCHE,greedy_multi,UX,1,688308364,13.0,-0.15384615384615385,-0.5015684669939989,0.01675233448932388
MOEAD_TCHE,greedy_multi,UX,1,688308364,17.0,-0.23529411764705882,-0.5023466833541927,0.013258622258319409
MOEAD_TCHE,greedy_multi,UX,1,688308364,14.0,-0.21428571428571427,-0.5037360688956434,0.017250660402609842
MOEAD_TCHE,greedy_multi,UX,1,688308364,16.0,-0.125,-0.4445921985815603,0.012014749478145176
MOEAD_TCHE,greedy_multi,UX,1,688308364,15.0,-0.13333333333333333,-0.47145390070921983,0.01356652289455587
MOEAD_TCHE,greedy_multi,UX,1,688308364,15.0,-0.2,-0.5033687943262412,0.014732544053786706
MOEAD_TCHE,greedy_multi,UX,1,688308364,12.0,-0.08333333333333333,-0.5014036643026004,0.01811638079035539
MOEAD_TCHE,greedy_multi,UX,1,688308364,15.0,-0.2,-0.47198581560283687,0.013825134550575865
MOEAD_TCHE,greedy_multi,UX,1,688308364,14.0,-0.21428571428571427,-0.5027228976697062,0.015683170572816298
MOEAD_TCHE,greedy_multi,UX,1,688308364,14.0,-0.14285714285714285,-0.46922492401215804,0.014558032923445435
MOEAD_TCHE,greedy_multi,UX,1,688308364,12.0,-0.16666666666666666,-0.5020685579196217,0.018144854243862207
MOEAD_TCHE,greedy_multi,UX,1,688308364,13.0,-0.07692307692307693,-0.4660392798690671,0.015653921156323837
MOEAD_TCHE,greedy_multi,UX,1,688308364,11.0,-0.09090909090909091,-0.5034655061250807,0.019857868937949417
MOEAD_TCHE,greedy_multi,UX,1,688308364,10.0,-0.2,-0.5079787234042553,0.025007261958653916
MOEAD_TCHE,greedy_multi,UX,1,688308364,11.0,-0.09090909090909091,-0.45946163765312703,0.01897383829446372
MOEAD_TCHE,greedy_multi,UX,2,259423049,26.0,-0.15384615384615385,-0.4618453355155483,0.009084162406481319
MOEAD_TCHE,greedy_multi,UX,2,259423049,26.0,-0.23076923076923078,-0.49256683033278775,0.00957062402210312
MOEAD_TCHE,greedy_multi,UX,2,259423049,26.0,-0.23076923076923078,-0.4972040370976541,0.009691498550993794
MOEAD_TCHE,greedy_multi,UX,2,259423049,24.0,-0.20833333333333334,-0.5043956855791962,0.009971012365152621
MOEAD_TCHE,greedy_multi,UX,2,259423049,25.0,-0.24,-0.504645390070922,0.01002381042201094
MOEAD_TCHE,greedy_multi,UX,2,259423049,23.0,-0.21739130434782608,-0.5060129509713228,0.010571976987080801
MOEAD_TCHE,greedy_multi,UX,2,259423049,25.0,-0.2,-0.5063829787234042,0.010946491625169738
MOEAD_TCHE,greedy_multi,UX,2,259423049,23.0,-0.21739130434782608,-0.5069765649090349,0.011973877784062828
MOEAD_TCHE,greedy_multi,UX,2,259423049,17.0,-0.058823529411764705,-0.508500208594076,0.02013069621949547
MOEAD_TCHE,greedy_multi,UX,2,259423049,25.0,-0.24,-0.4921631205673759,0.00987049821437553
MOEAD_TCHE,greedy_multi,UX,2,259423049,24.0,-0.25,-0.5047281323877069,0.010345060051752423
MOEAD_TCHE,greedy_multi,UX,2,259423049,24.0,-0.25,-0.5049867021276596,0.01055032734483718
MOEAD_TCHE,greedy_multi,UX,2,259423049,24.0,-0.25,-0.5053191489361702,0.011262585299196916
MOEAD_TCHE,greedy_multi,UX,2,259423049,20.0,-0.25,-0.506604609929078,0.011975439411372723
MOEAD_TCHE,greedy_multi,UX,2,259423049,23.0,-0.2608695652173913,-0.5050878815911194,0.011366543980160225
MOEAD_TCHE,greedy_multi,UX,2,259423049,23.0,-0.17391304347826086,-0.48481344434165896,0.009757436472911728
MOEAD_TCHE,greedy_multi,UX,2,259423049,23.0,-0.17391304347826086,-0.4905565834104224,0.009851966019650563
MOEAD_TCHE,greedy_multi,UX,2,259423049,23.0,-0.17391304347826086,-0.5041242676534073,0.010118533190726831
MOEAD_TCHE,greedy_multi,UX,2,259423049,22.0,-0.18181818181818182,-0.5039893617021277,0.010345801774171973
MOEAD_TCHE,greedy_multi,UX,2,259423049,22.0,-0.22727272727272727,-0.5045535138620245,0.010619395046705539
MOEAD_TCHE,greedy_multi,UX,2,259423049,20.0,-0.15,-0.505895390070922,0.011319411042578338
MOEAD_TCHE,greedy_multi,UX,2,259423049,18.0,-0.2222222222222222,-0.5065996847911741,0.012477239187362328
MOEAD_TCHE,greedy_multi,UX,2,259423049,11.0,-0.09090909090909091,-0.5078175370728562,0.027150069514853093
MOEAD_TCHE,greedy_multi,UX,2,259423049,25.0,-0.24,-0.49698581560283683,0.009985240933554622
MOEAD_TCHE,greedy_multi,UX,2,259423049,21.0,-0.19047619047619047,-0.5040526849037488,0.01056960684781937
MOEAD_TCHE,greedy_multi,UX,2,259423049,20.0,-0.2,-0.504122340425532,0.010982563047004583
MOEAD_TCHE,greedy_multi,UX,2,259423049,19.0,-0.21052631578947367,-0.5039660321015305,0.011521372021561532
MOEAD_TCHE,greedy_multi,UX,2,259423049,15.0,-0.13333333333333333,-0.5058510638297872,0.014701777660412819
MOEAD_TCHE,greedy_multi,UX,2,259423049,10.0,-0.1,-0.5076241134751773,0.025686553744781494
MOEAD_TCHE,greedy_multi,UX,2,259423049,21.0,-0.23809523809523808,-0.4895305639986491,0.010983007625530578
MOEAD_TCHE,greedy_multi,UX,2,259423049,21.0,-0.23809523809523808,-0.5047281323877069,0.0112230412678795
MOEAD_TCHE,greedy_multi,UX,2,259423049,20.0,-0.25,-0.5046099290780142,0.011689741461697156
MOEAD_TCHE,greedy_multi,UX,2,259423049,17.0,-0.23529411764705882,-0.5036503963287442,0.012833615635870852
MOEAD_TCHE,greedy_multi,UX,2,259423049,19.0,-0.21052631578947367,-0.5035927584919747,0.011367025683007773
MOEAD_TCHE,greedy_multi,UX,2,259423049,18.0,-0.16666666666666666,-0.4856678486997636,0.011902220119432903
MOEAD_TCHE,greedy_multi,UX,2,259423049,18.0,-0.16666666666666666,-0.5035953506698188,0.01207281463209185
MOEAD_TCHE,greedy_multi,UX,2,259423049,16.0,-0.125,-0.5025487588652482,0.013429895672218417
MOEAD_TCHE,greedy_multi,UX,2,259423049,14.0,-0.14285714285714285,-0.506079027355623,0.01577575348835763
MOEAD_TCHE,greedy_multi,UX,2,259423049,10.0,-0.1,-0.5072695035460992,0.024379778431668463
MOEAD_TCHE,greedy_multi,UX,2,259423049,18.0,-0.2222222222222222,-0.4862588652482269,0.011940701397854294
MOEAD_TCHE,greedy_multi,UX,2,259423049,17.0,-0.23529411764705882,-0.504224030037547,0.013184935552523756
MOEAD_TCHE,greedy_multi,UX,2,259423049,17.0,-0.17647058823529413,-0.4841989987484356,0.012560458669394363
MOEAD_TCHE,greedy_multi,UX,2,259423049,16.0,-0.1875,-0.48343306737588654,0.013269281202647963
