generation,algorithm,init,crossover,run,seed,n_solutions,Range,SumMin,MinSum,Hypervolume,IGD+,GD+,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,avg_h_norm
311,MOEAD_TCHE,greedy_multi,UX,2,259423049,64,0.3270514661732832,1.2767796647236647,1.308043098643008,0.25313767078100324,0.09389387586354882,0.4531385817733014,0.21739130434782608,0.1294300061976198,9.239417109929079,0.011968156878146475
321,MOEAD_TCHE,greedy_multi,UX,2,259423049,64,0.3270514661732832,1.2767796647236647,1.308043098643008,0.25313767078100324,0.09389387586354882,0.4531385817733014,0.21739130434782608,0.1294300061976198,9.239417109929079,0.011968156878146475
331,MOEAD_TCHE,greedy_multi,UX,2,259423049,66,0.3270514661732832,1.2767796647236647,1.308043098643008,0.2531378411302259,0.09389387586354882,0.4533249209784618,0.21739130434782608,0.12908532587513302,9.209031807436062,0.011928797678025987
341,MOEAD_TCHE,greedy_multi,UX,2,259423049,67,0.3270514661732832,1.2767796647236647,1.308043098643008,0.2531380271245561,0.09389387586354882,0.45293084681811396,0.21739130434782608,0.12815370409590218,9.179302953318514,0.011890288799635381
351,MOEAD_TCHE,greedy_multi,UX,2,259423049,67,0.3270514661732832,1.2767796647236647,1.308043098643008,0.25313805023165825,0.09389387586354882,0.4529648036458896,0.21739130434782608,0.12815370409590218,9.179236794749656,0.011890203102007326
361,MOEAD_TCHE,greedy_multi,UX,2,259423049,67,0.3270514661732832,1.2767796647236647,1.308043098643008,0.25313805023165825,0.09389387586354882,0.4529648036458896,0.21739130434782608,0.12815370409590218,9.179236794749656,0.011890203102007326
371,MOEAD_TCHE,greedy_multi,UX,2,259423049,67,0.3270514661732832,1.2767796647236647,1.308043098643008,0.25313805023165825,0.09389387586354882,0.4529648036458896,0.21739130434782608,0.12815370409590218,9.179236794749656,0.011890203102007326
381,MOEAD_TCHE,greedy_multi,UX,2,259423049,67,0.3270514661732832,1.2767796647236647,1.308043098643008,0.25313805023165825,0.09389387586354882,0.4529648036458896,0.21739130434782608,0.12815370409590218,9.179236794749656,0.011890203102007326
391,MOEAD_TCHE,greedy_multi,UX,2,259423049,67,0.3270514661732832,1.2767796647236647,1.308043098643008,0.25313798626939643,0.09389387586354882,0.45241596504655307,0.21739130434782608,0.12680331319327245,9.171615327617232,0.011880330735255481
401,MOEAD_TCHE,greedy_multi,UX,2,259423049,67,0.3270514661732832,1.2767796647236647,1.308043098643008,0.25313798626939643,0.09389387586354882,0.45241596504655307,0.21739130434782608,0.12680331319327245,9.171615327617232,0.011880330735255481
411,MOEAD_TCHE,greedy_multi,UX,2,259423049,67,0.3292858296382033,1.2767796647236647,1.308043098643008,0.25313807785101733,0.09389387586354882,0.45497377757555824,0.21739130434782608,0.12680331319327245,9.166732825235524,0.011874006250305083
421,MOEAD_TCHE,greedy_multi,UX,2,259423049,67,0.33729584214583785,1.276612789463089,1.308043098643008,0.25316571941238875,0.09389387586354882,0.4572050112342695,0.21739130434782608,0.1272445850946352,9.197073144913729,0.011913307182530737
431,MOEAD_TCHE,greedy_multi,UX,2,259423049,67,0.33729584214583785,1.276612789463089,1.308043098643008,0.25316571941238875,0.09389387586354882,0.4572050112342695,0.21739130434782608,0.1272445850946352,9.197073144913729,0.011913307182530737
441,MOEAD_TCHE,greedy_multi,UX,2,259423049,66,0.33729584214583785,1.276612789463089,1.308043098643008,0.2531651875408148,0.09389387586354882,0.4608755305869138,0.21739130434782608,0.12917253335364484,9.259684612078228,0.011994410119272316
451,MOEAD_TCHE,greedy_multi,UX,2,259423049,67,0.33729584214583785,1.276612789463089,1.308043098643008,0.253165281210595,0.09389387586354882,0.45959892625797044,0.21739130434782608,0.12987847447128137,9.24927225574256,0.011980922611065493
461,MOEAD_TCHE,greedy_multi,UX,2,259423049,67,0.33729584214583785,1.276612789463089,1.308043098643008,0.253165281210595,0.09389387586354882,0.45959892625797044,0.21739130434782608,0.12987847447128137,9.24927225574256,0.011980922611065493
471,MOEAD_TCHE,greedy_multi,UX,2,259423049,67,0.33729584214583785,1.276612789463089,1.308043098643008,0.25316690541975784,0.09389387586354882,0.45946186833108876,0.21739130434782608,0.13008881463944116,9.226844500899755,0.011951871115155123
481,MOEAD_TCHE,greedy_multi,UX,2,259423049,67,0.33729584214583785,1.276612789463089,1.308043098643008,0.25316690541975784,0.09389387586354882,0.45946186833108876,0.21739130434782608,0.13008881463944116,9.226844500899755,0.011951871115155123
491,MOEAD_TCHE,greedy_multi,UX,2,259423049,67,0.33729584214583785,1.276612789463089,1.308043098643008,0.2531762884353916,0.09389387586354882,0.46007031200042997,0.21739130434782608,0.13057101900224252,9.233513284640626,0.011960509436062987
500,MOEAD_TCHE,greedy_multi,UX,2,259423049,68,0.3543315425624428,1.2760459924670036,1.308043098643008,0.2532234601987175,0.09389387586354882,0.4583508919631823,0.21739130434782608,0.1280852460983634,9.162625156445557,0.011868685435810307
1,MOEAD_TCHE,greedy_multi,UX,1,688308364,175,0.26435678942014273,1.3139558638126685,1.3432672532072565,0.23307417143083312,0.004135338300854887,0.35383472266804117,0.18181818181818182,0.11842278346745398,6.919994934143871,0.008963724007958382
11,MOEAD_TCHE,greedy_multi,UX,1,688308364,49,0.26437333375031313,1.316077288084749,1.3432672532072565,0.23265871236795807,0.11196289732125662,0.39553239982065547,0.17647058823529413,0.11452255499151144,8.332320162107397,0.010793160831745334
21,MOEAD_TCHE,greedy_multi,UX,1,688308364,43,0.3040464708625777,1.2943678344837022,1.3235237512375353,0.24428214698959455,0.11196289732125662,0.38975151143082104,0.2,0.10775327955392255,8.219363351476167,0.010646843719528714
31,MOEAD_TCHE,greedy_multi,UX,1,688308364,59,0.3112607436587125,1.2810946400692071,1.31803160481387,0.2532790349046327,0.11196289732125662,0.41327866085141585,0.21052631578947367,0.1267568828570891,8.611702127659575,0.01115505456950722
41,MOEAD_TCHE,greedy_multi,UX,1,688308364,58,0.30214546500938216,1.2796021736868977,1.3117434980606528,0.2536799813018668,0.11196289732125662,0.42634601146573364,0.21052631578947367,0.1419935841700385,8.964019320127171,0.011611423989802035
51,MOEAD_TCHE,greedy_multi,UX,1,688308364,59,0.30214546500938216,1.2796021736868977,1.3117434980606528,0.253695008217197,0.11196289732125662,0.42832299205973934,0.21052631578947367,0.14308667850091636,8.97744620747686,0.011628816330928575
61,MOEAD_TCHE,greedy_multi,UX,1,688308364,62,0.30214546500938216,1.2796021736868977,1.3117434980606528,0.2536954378217841,0.11196289732125662,0.4248072010264124,0.21052631578947367,0.14264575981414745,8.939887897506292,0.011580165670344937
71,MOEAD_TCHE,greedy_multi,UX,1,688308364,57,0.30214546500938216,1.2796021736868977,1.3117434980606528,0.25378984504762364,0.11196289732125662,0.4178941927901041,0.21052631578947367,0.1400632093825908,8.86667910912032,0.011485335633575544
81,MOEAD_TCHE,greedy_multi,UX,1,688308364,56,0.3140502269022393,1.2796021736868977,1.3117434980606528,0.25379402689951785,0.11196289732125662,0.41805069803015005,0.21052631578947367,0.1356416158527335,8.825497087132726,0.011431991045508712
91,MOEAD_TCHE,greedy_multi,UX,1,688308364,60,0.31634076534311384,1.2786086521072406,1.3117434980606528,0.25401685252683837,0.11196289732125662,0.41534876035369833,0.21052631578947367,0.135355455219165,8.7725768321513,0.011363441492423963
101,MOEAD_TCHE,greedy_multi,UX,1,688308364,63,0.31634076534311384,1.2786086521072406,1.3117434980606528,0.25405923469962144,0.11196289732125662,0.42475885102897465,0.21739130434782608,0.13613990246972957,8.875450298322638,0.011496697277619998
111,MOEAD_TCHE,greedy_multi,UX,1,688308364,65,0.31634076534311384,1.2786086521072406,1.3117434980606528,0.254062758644838,0.11196289732125662,0.4229851070943625,0.21739130434782608,0.13706329248580507,8.877536824877252,0.01149940003222442
121,MOEAD_TCHE,greedy_multi,UX,1,688308364,63,0.31634076534311384,1.2786086521072406,1.3117434980606528,0.25406274777002535,0.11196289732125662,0.4280200222891602,0.21739130434782608,0.1391353058410728,8.93431273218507,0.011572943953607603
131,MOEAD_TCHE,greedy_multi,UX,1,688308364,62,0.31634076534311384,1.2786086521072406,1.3117434980606528,0.2540630390934803,0.11196289732125662,0.42815036568839854,0.21739130434782608,0.13863854237846307,8.933381949210705,0.011571738276179671
141,MOEAD_TCHE,greedy_multi,UX,1,688308364,61,0.31638724690824155,1.278562170542113,1.3117434980606528,0.25405955773612604,0.11196289732125662,0.4257191751182531,0.21739130434782608,0.1363294070351702,8.90062202069527,0.011529303135615634
151,MOEAD_TCHE,greedy_multi,UX,1,688308364,63,0.31638724690824155,1.278562170542113,1.3117434980606528,0.25406218144384957,0.11196289732125662,0.4224558436457217,0.21739130434782608,0.1389905688748704,8.876970055161543,0.011498665874561585
161,MOEAD_TCHE,greedy_multi,UX,1,688308364,64,0.31638724690824155,1.278562170542113,1.3117434980606528,0.2540664486154051,0.11196289732125662,0.42493826046116434,0.21739130434782608,0.13958313989044485,8.908161569148936,0.011539069390089295
171,MOEAD_TCHE,greedy_multi,UX,1,688308364,65,0.31638724690824155,1.278562170542113,1.3117434980606528,0.2540665283538245,0.11196289732125662,0.4252857841546844,0.21739130434782608,0.14059716089973812,8.91842607746863,0.011552365385322061
181,MOEAD_TCHE,greedy_multi,UX,1,688308364,65,0.31638724690824155,1.278562170542113,1.3117434980606528,0.2540671901437725,0.11196289732125662,0.42528540390497366,0.21739130434782608,0.14059716089973812,8.91843971631206,0.011552383052217693
191,MOEAD_TCHE,greedy_multi,UX,1,688308364,66,0.31638724690824155,1.278562170542113,1.3117434980606528,0.25406720421949414,0.11196289732125662,0.425745940303968,0.21739130434782608,0.1416566935495826,8.927237803567591,0.011563779538299988
201,MOEAD_TCHE,greedy_multi,UX,1,688308364,66,0.31638724690824155,1.278562170542113,1.3117434980606528,0.25406723916668,0.11196289732125662,0.4258005829567308,0.21739130434782608,0.1416566935495826,8.926969159681928,0.011563431553992134
211,MOEAD_TCHE,greedy_multi,UX,1,688308364,67,0.31638724690824155,1.278562170542113,1.3117434980606528,0.25406779755445713,0.11196289732125662,0.42858818838239937,0.21739130434782608,0.1427870608749295,8.963652482269504,0.011610948811229928
221,MOEAD_TCHE,greedy_multi,UX,1,688308364,68,0.31638724690824155,1.278562170542113,1.3117434980606528,0.25406937872179464,0.10677734807347063,0.4238638845155969,0.21739130434782608,0.14068725115618055,8.890918335419274,0.011516733595102687
231,MOEAD_TCHE,greedy_multi,UX,1,688308364,68,0.31638724690824155,1.278562170542113,1.3117434980606528,0.2540693786936961,0.10677734807347063,0.42390916879105145,0.21739130434782608,0.14068725115618055,8.890501147267416,0.01151619319594225
241,MOEAD_TCHE,greedy_multi,UX,1,688308364,69,0.31638724690824155,1.278562170542113,1.3117434980606528,0.2540714533731314,0.10677734807347063,0.41995697483857825,0.21739130434782608,0.13864830548725043,8.828296844485557,0.011435617674204089
251,MOEAD_TCHE,greedy_multi,UX,1,688308364,69,0.31638724690824155,1.278562170542113,1.3117434980606528,0.2540715363268036,0.10677734807347063,0.41997585311817154,0.21739130434782608,0.13864830548725043,8.82825829992805,0.011435567746020791
261,MOEAD_TCHE,greedy_multi,UX,1,688308364,68,0.31600157717512717,1.2784735180599323,1.3117434980606528,0.25410060983970734,0.10677734807347063,0.42154359201020125,0.21739130434782608,0.14068725115618053,8.868507509386731,0.01148770402770302
271,MOEAD_TCHE,greedy_multi,UX,1,688308364,68,0.31600157717512717,1.2784735180599323,1.3117434980606528,0.2541006182092879,0.10677734807347063,0.4209891090744648,0.21739130434782608,0.14159024393223835,8.861297976637461,0.011478365254711737
281,MOEAD_TCHE,greedy_multi,UX,1,688308364,60,0.3149310377916723,1.2781993706338373,1.3117434980606528,0.25419881836850877,0.10677734807347063,0.4298612469074242,0.21739130434782608,0.14855836393506333,8.996971040189125,0.01165410756501182
291,MOEAD_TCHE,greedy_multi,UX,1,688308364,67,0.3199231295210098,1.27579553844096,1.3117434980606528,0.2547194522176141,0.10677734807347063,0.4488237174921489,0.21739130434782608,0.14860631160397808,9.151145866412616,0.011853815889135514
301,MOEAD_TCHE,greedy_multi,UX,1,688308364,75,0.336087833413585,1.27579553844096,1.3117434980606528,0.2547205089302201,0.10677734807347063,0.45395309633405967,0.21739130434782608,0.14659447787239321,9.142033096926713,0.011842011783583826
311,MOEAD_TCHE,greedy_multi,UX,1,688308364,76,0.3424980898174313,1.27579553844096,1.3117434980606528,0.2547222922192385,0.10677734807347063,0.46616206983994407,0.21739130434782608,0.14870639773637714,9.237472004479283,0.011965637311501662
321,MOEAD_TCHE,greedy_multi,UX,1,688308364,76,0.3424980898174313,1.27579553844096,1.3117434980606528,0.25472314274996366,0.10677734807347063,0.47108278145329013,0.21739130434782608,0.15015889260992465,9.284177864874954,0.012026137130667039
331,MOEAD_TCHE,greedy_multi,UX,1,688308364,76,0.3605976373106438,1.27579553844096,1.3117434980606528,0.25472601662256367,0.10677734807347063,0.48209781572737936,0.21739130434782608,0.14650860978211208,9.209173198954835,0.011928980827661704
341,MOEAD_TCHE,greedy_multi,UX,1,688308364,77,0.3424980898174313,1.27579553844096,1.3080770149020613,0.25476816599046487,0.10677734807347063,0.4828479918181826,0.21739130434782608,0.1482982866094898,9.240973565441651,0.011970173012230119
351,MOEAD_TCHE,greedy_multi,UX,1,688308364,78,0.34344813473140945,1.2757676915389864,1.3080770149020613,0.25474846622857816,0.08575553356933768,0.4828901498762933,0.21739130434782608,0.1454618730592349,9.194103473358792,0.011909460457718643
361,MOEAD_TCHE,greedy_multi,UX,1,688308364,79,0.3531757298216175,1.2757676915389864,1.3080770149020613,0.2547501973586916,0.08575553356933768,0.47938230563133466,0.21739130434782608,0.14321782173167263,9.111410359996409,0.011802345025902085
371,MOEAD_TCHE,greedy_multi,UX,1,688308364,79,0.3536530312412747,1.275290390119329,1.3080770149020613,0.25484741107880343,0.08575553356933768,0.4812719750205163,0.21739130434782608,0.14357189803511602,9.075062842265913,0.01175526274904911
381,MOEAD_TCHE,greedy_multi,UX,1,688308364,82,0.35203449337328174,1.274314894264887,1.3080770149020613,0.2550178471226179,0.08575553356933768,0.4845582165223971,0.21739130434782608,0.14493153736508305,9.099874589171423,0.011787402317579562
391,MOEAD_TCHE,greedy_multi,UX,1,688308364,82,0.35203449337328174,1.274314894264887,1.3080770149020613,0.2550159358719643,0.08575553356933768,0.48579534889876047,0.21739130434782608,0.1438228899149722,9.100155682407888,0.011787766427989491
401,MOEAD_TCHE,greedy_multi,UX,1,688308364,78,0.35333151023449927,1.274314894264887,1.3080770149020613,0.25503665168710393,0.08575553356933768,0.48258982505179115,0.21739130434782608,0.14166244124698257,9.048690671031098,0.011721101905480697
411,MOEAD_TCHE,greedy_multi,UX,1,688308364,78,0.35333151023449927,1.274314894264887,1.3080770149020613,0.255052459854795,0.08575553356933768,0.4934565270862595,0.21739130434782608,0.14569385854763062,9.132353609747227,0.011829473587755476
421,MOEAD_TCHE,greedy_multi,UX,1,688308364,78,0.3512311729617869,1.2737261062447802,1.3080770149020613,0.2551958324064146,0.08575553356933768,0.49300115411751033,0.21739130434782608,0.14478690709192013,9.099336242953266,0.011786704977918738
431,MOEAD_TCHE,greedy_multi,UX,1,688308364,77,0.3539202982546061,1.2737261062447802,1.3080770149020613,0.2551795952874209,0.08575553356933768,0.5059012283295405,0.21739130434782608,0.15012008147013028,9.321071658837617,0.01207392701921971
441,MOEAD_TCHE,greedy_multi,UX,1,688308364,78,0.35578630240426734,1.2731571189563364,1.3080770149020613,0.2552821772892491,0.08575553356933768,0.5065884868515502,0.21739130434782608,0.15012600473920626,9.325286415711949,0.012079386548849675
451,MOEAD_TCHE,greedy_multi,UX,1,688308364,80,0.3579795905515146,1.2722608476703066,1.3080770149020613,0.2554425897227038,0.08575553356933768,0.5083945522157325,0.21739130434782608,0.1484042559785005,9.28089539007092,0.01202188522029912
461,MOEAD_TCHE,greedy_multi,UX,1,688308364,81,0.3579795905515146,1.2722608476703066,1.3080770149020613,0.25544780641737275,0.08575553356933768,0.5083884518371371,0.21739130434782608,0.14752225788807902,9.279835390946502,0.012020512164438474
471,MOEAD_TCHE,greedy_multi,UX,1,688308364,83,0.36400795933981245,1.2722608476703066,1.3080770149020613,0.2554502084947507,0.08575553356933768,0.5138113601583826,0.21739130434782608,0.14832611901603576,9.304110057250279,0.012051956032707615
481,MOEAD_TCHE,greedy_multi,UX,1,688308364,83,0.36400795933981245,1.2722608476703066,1.3080770149020613,0.2554503829369502,0.08575553356933768,0.5139304250861892,0.21739130434782608,0.14790443226904781,9.296996496624798,0.012042741575938858
491,MOEAD_TCHE,greedy_multi,UX,1,688308364,85,0.36400795933981245,1.2722608476703066,1.3080770149020613,0.25546994962588326,0.08575553356933768,0.5149347433858087,0.21739130434782608,0.14912002444076664,9.307874426366292,0.01205683215850556
500,MOEAD_TCHE,greedy_multi,UX,1,688308364,85,0.36400795933981245,1.2722608476703066,1.3080770149020613,0.25547032456837865,0.08575553356933768,0.514387639734879,0.21739130434782608,0.14922658880564305,9.303368794326241,0.01205099584757285
1,MOEAD_TCHE,greedy_multi,UX,5,543439559,184,0.2844507143524199,1.3105361824841137,1.3438666783476951,0.2337684299179687,0.0,0.33725717986100756,0.18181818181818182,0.1125748651690064,6.764618023435092,0.008762458579579134
11,MOEAD_TCHE,greedy_multi,UX,5,543439559,40,0.3158725399356137,1.2934021819457338,1.3252021360648254,0.24435303226456928,0.0,0.36914688187054373,0.2,0.11061757461235015,7.887655141843972,0.010217169872854885
21,MOEAD_TCHE,greedy_multi,UX,5,543439559,47,0.3434875043526311,1.2683812512511516,1.3023152074335431,0.2605206094499004,0.0,0.4311345598295664,0.22727272727272727,0.13127209039121954,8.834182133695489,0.011443241105823171
31,MOEAD_TCHE,greedy_multi,UX,5,543439559,46,0.3484506392346993,1.2625924836713047,1.3023152074335431,0.2617727043088827,0.0,0.49192915578004776,0.22727272727272727,0.15386720502431847,9.925743909959916,0.012857181230518025
41,MOEAD_TCHE,greedy_multi,UX,5,543439559,63,0.3726114946236554,1.257932956820703,1.2949125191317181,0.26455033541587114,0.0,0.5594878217549897,0.2413793103448276,0.16626968325242536,10.807230102442867,0.01399900272337159
51,MOEAD_TCHE,greedy_multi,UX,5,543439559,65,0.36070673273079823,1.257932956820703,1.2949125191317181,0.26454403010577177,0.0,0.5566124612847977,0.2413793103448276,0.16536925234037533,10.789907255864703,0.013976563802933554
61,MOEAD_TCHE,greedy_multi,UX,5,543439559,64,0.36070673273079823,1.257932956820703,1.2949125191317181,0.2644815836730412,0.0,0.550223537560482,0.2413793103448276,0.16394759016827487,10.69333167109929,0.013851465895206335
71,MOEAD_TCHE,greedy_multi,UX,5,543439559,69,0.36070673273079823,1.257932956820703,1.2949125191317181,0.26450221268366286,0.0,0.5641690175919611,0.2413793103448276,0.16847027466394382,10.901351629149966,0.014120921799417055
81,MOEAD_TCHE,greedy_multi,UX,5,543439559,62,0.37055894946971446,1.2480807400817868,1.2879377584823597,0.27124397476782114,0.0,0.5467165577189225,0.25,0.15771928038602923,10.644131777625256,0.013787735463245151
91,MOEAD_TCHE,greedy_multi,UX,5,543439559,61,0.3752973601095677,1.2433423294419335,1.2840597512404692,0.27445986097157293,0.0,0.5578959911330205,0.25806451612903225,0.15872117511717918,10.798410068596672,0.013987577809063047
101,MOEAD_TCHE,greedy_multi,UX,5,543439559,63,0.37560452150335055,1.2432769475450078,1.2824509070317327,0.2744261919151842,0.0,0.5692779684018346,0.25806451612903225,0.15997551725296416,10.910489136552968,0.014132757948902808
111,MOEAD_TCHE,greedy_multi,UX,5,543439559,63,0.37612932530839727,1.242752143739961,1.2824509070317327,0.2744758161724169,0.0,0.5862384642624504,0.25806451612903225,0.16188153756371118,11.139986491050319,0.01443003431483202
121,MOEAD_TCHE,greedy_multi,UX,5,543439559,66,0.37612932530839727,1.242752143739961,1.2824509070317327,0.27452073344221994,0.0,0.579354267140481,0.25806451612903225,0.16077451323268854,11.068504190844617,0.014337440661715826
131,MOEAD_TCHE,greedy_multi,UX,5,543439559,65,0.37612932530839727,1.242752143739961,1.2824509070317327,0.2744786996409868,0.0,0.5761628044602622,0.25806451612903225,0.1579053112174611,11.023090561920352,0.014278614717513408
