config,AvgToleranceRate
SPEA2-greedy_multi-HUX,0.15984205431640278
SPEA2-greedy_multi-HUX,0.16023751353770121
SPEA2-greedy_multi-HUX,0.14650183745121959
SPEA2-greedy_multi-HUX,0.1360586611513096
SPEA2-greedy_multi-HUX,0.1343417160223428
SPEA2-greedy_multi-HUX,0.14155968756716383
SPEA2-greedy_multi-HUX,0.14199395138726706
SPEA2-greedy_multi-HUX,0.14619115609677855
SPEA2-greedy_multi-HUX,0.1396791076337423
SPEA2-greedy_multi-1P,0.14272609233358652
SPEA2-greedy_multi-1P,0.1356458551738887
SPEA2-greedy_multi-1P,0.13001563623247203
SPEA2-greedy_multi-1P,0.13265498894128794
SPEA2-greedy_multi-1P,0.12624806134973604
SPEA2-greedy_multi-1P,0.13113028104462612
SPEA2-greedy_multi-1P,0.12944067321717723
SPEA2-greedy_multi-1P,0.14105515284907597
SPEA2-greedy_multi-1P,0.136826506815109
SPEA2-greedy_multi-1P,0.13268351167511142
SPEA2-greedy_multi-1P,0.1300430375623194
SPEA2-greedy_multi-1P,0.1350995817978056
SPEA2-greedy_multi-1P,0.13574203561749282
SPEA2-greedy_multi-1P,0.13910452575680304
SPEA2-greedy_multi-1P,0.12523767834006172
SPEA2-greedy_multi-1P,0.1403587483168275
SPEA2-greedy_multi-1P,0.13072483317808595
SPEA2-greedy_multi-1P,0.13628496620524905
SPEA2-greedy_multi-1P,0.1284680421648871
SPEA2-greedy_multi-1P,0.1387741331317509
SPEA2-greedy_multi-1P,0.14814708350587555
SPEA2-greedy_multi-1P,0.11924220041431327
SPEA2-greedy_multi-1P,0.13364411989403926
SPEA2-greedy_multi-1P,0.1489231347912844
SPEA2-greedy_multi-1P,0.13361358085330605
SPEA2-greedy_multi-1P,0.14239683488898838
SPEA2-greedy_multi-1P,0.13763966284950313
SPEA2-greedy_multi-1P,0.13175554748651794
SPEA2-greedy_multi-1P,0.14155540201598915
SPEA2-greedy_multi-1P,0.13581638625824624
SPEA2-greedy_multi-1P,0.13639857888093768
SPEA2-greedy_multi-2P,0.12941694158673392
SPEA2-greedy_multi-2P,0.13093954072846017
SPEA2-greedy_multi-2P,0.12917453757994257
SPEA2-greedy_multi-2P,0.13026477854244164
SPEA2-greedy_multi-2P,0.12706306048205596
SPEA2-greedy_multi-2P,0.1401546165052603
SPEA2-greedy_multi-2P,0.13663729049628623
SPEA2-greedy_multi-2P,0.1392426943920037
SPEA2-greedy_multi-2P,0.13254820430908879
SPEA2-greedy_multi-2P,0.13779377836823115
SPEA2-greedy_multi-2P,0.12715119678294706
SPEA2-greedy_multi-2P,0.1333091114187586
SPEA2-greedy_multi-2P,0.12962533107772464
SPEA2-greedy_multi-2P,0.12903854618340238
SPEA2-greedy_multi-2P,0.1330709903739613
SPEA2-greedy_multi-2P,0.12746132548784211
SPEA2-greedy_multi-2P,0.14270350686520897
SPEA2-greedy_multi-2P,0.13728636169140762
SPEA2-greedy_multi-2P,0.1285950841221202
SPEA2-greedy_multi-2P,0.13526402038169155
SPEA2-greedy_multi-2P,0.1386924621682408
SPEA2-greedy_multi-2P,0.13386510335818208
SPEA2-greedy_multi-2P,0.13226589319386528
SPEA2-greedy_multi-2P,0.14227332637891832
SPEA2-greedy_multi-2P,0.1335281616772449
SPEA2-greedy_multi-2P,0.1428388276948595
SPEA2-greedy_multi-2P,0.12671982920143968
SPEA2-greedy_multi-2P,0.13565182815406035
SPEA2-greedy_multi-2P,0.12838637449914028
SPEA2-greedy_multi-2P,0.13210650046965125
SPEA2-greedy_multi-2P,0.12931509929304214
NSGA2-random_dense-UX,0.21979847062349162
NSGA2-random_dense-UX,0.23013265270399905
NSGA2-random_dense-UX,0.23344200198508774
NSGA2-random_dense-UX,0.21378302917377762
NSGA2-random_dense-UX,0.2199394858283019
NSGA2-random_dense-UX,0.23163412604881825
NSGA2-random_dense-UX,0.22937486757734177
NSGA2-random_dense-UX,0.21469249812839897
NSGA2-random_dense-UX,0.23056058919948513
NSGA2-random_dense-UX,0.23011214313976736
NSGA2-random_dense-UX,0.21504676127367592
NSGA2-random_dense-UX,0.21868583460388455
NSGA2-random_dense-UX,0.23129020210386977
NSGA2-random_dense-UX,0.22530658926682942
NSGA2-random_dense-UX,0.22555750218202136
NSGA2-random_dense-UX,0.22716551373783433
NSGA2-random_dense-UX,0.22126724798004913
NSGA2-random_dense-UX,0.22392701591018901
NSGA2-random_dense-UX,0.2211267326391283
NSGA2-random_dense-UX,0.22205345496433002
NSGA2-random_dense-UX,0.22267955826188768
NSGA2-random_dense-UX,0.23019189651933444
NSGA2-random_dense-UX,0.23169811710249608
NSGA2-random_dense-UX,0.21598753037452642
NSGA2-random_dense-UX,0.2251129484195131
NSGA2-random_dense-UX,0.22327294980197734
NSGA2-random_dense-UX,0.21935725229765796
NSGA2-random_dense-UX,0.22871644177848768
NSGA2-random_dense-UX,0.22671302583635708
NSGA2-random_dense-UX,0.22258202143420572
NSGA2-random_dense-UX,0.22409322452156175
NSGA2-random_dense-HUX,0.22277564802280445
NSGA2-random_dense-HUX,0.22745719827189156
NSGA2-random_dense-HUX,0.2188385466300341
