config,Range
SPEA2-random_dense-1P,0.625839758083324
SPEA2-random_dense-2P,0.6001404739425452
SPEA2-random_dense-2P,0.5194476163818862
SPEA2-random_dense-2P,0.5458610232586302
SPEA2-random_dense-2P,0.4982894925164343
SPEA2-random_dense-2P,0.5495761845374337
SPEA2-random_dense-2P,0.527080617696926
SPEA2-random_dense-2P,0.56280296112997
SPEA2-random_dense-2P,0.5269000226073018
SPEA2-random_dense-2P,0.5861109021354184
SPEA2-random_dense-2P,0.5331442183982843
SPEA2-random_dense-2P,0.6496578575990025
SPEA2-random_dense-2P,0.5288256442752083
SPEA2-random_dense-2P,0.5631180746406375
SPEA2-random_dense-2P,0.5682086933679106
SPEA2-random_dense-2P,0.5205843416074221
SPEA2-random_dense-2P,0.505382749210386
SPEA2-random_dense-2P,0.5825158990617251
SPEA2-random_dense-2P,0.553939207630372
SPEA2-random_dense-2P,0.5603834225503885
SPEA2-random_dense-2P,0.51531135222761
SPEA2-random_dense-2P,0.5849902895094944
SPEA2-random_dense-2P,0.5378631486661707
SPEA2-random_dense-2P,0.5665864977155387
SPEA2-random_dense-2P,0.46477503981556745
SPEA2-random_dense-2P,0.6149495122628836
SPEA2-random_dense-2P,0.5291038807278579
SPEA2-random_dense-2P,0.5747296854867107
SPEA2-random_dense-2P,0.5774772058425759
SPEA2-random_dense-2P,0.5521416090891186
SPEA2-random_dense-2P,0.5738599697839476
SPEA2-random_dense-2P,0.5493127626631109
SPEA2-greedy_ting-UX,1.588756719921001
SPEA2-greedy_ting-UX,1.4238576641518939
SPEA2-greedy_ting-UX,1.5201298348975931
SPEA2-greedy_ting-UX,1.417713791228248
SPEA2-greedy_ting-UX,1.3173611920151373
SPEA2-greedy_ting-UX,1.409639021121676
SPEA2-greedy_ting-UX,1.451390693559487
SPEA2-greedy_ting-UX,1.3448509693182211
SPEA2-greedy_ting-UX,1.2521214009790747
SPEA2-greedy_ting-UX,1.4078994013895856
SPEA2-greedy_ting-UX,1.4994118522062905
SPEA2-greedy_ting-UX,1.373888794791819
SPEA2-greedy_ting-UX,1.315135662651132
SPEA2-greedy_ting-UX,1.4279823119900417
SPEA2-greedy_ting-UX,1.3577112213519613
SPEA2-greedy_ting-UX,1.4184835742446338
SPEA2-greedy_ting-UX,1.448954133976726
SPEA2-greedy_ting-UX,1.3323706808815297
SPEA2-greedy_ting-UX,1.4058443668087839
SPEA2-greedy_ting-UX,1.4370648501384862
SPEA2-greedy_ting-UX,1.447876180220213
SPEA2-greedy_ting-UX,1.351325671844232
SPEA2-greedy_ting-UX,1.468904743828099
SPEA2-greedy_ting-UX,1.363955023008854
SPEA2-greedy_ting-UX,1.5299201425671196
SPEA2-greedy_ting-UX,1.4346857291255168
SPEA2-greedy_ting-UX,1.3673834793241735
SPEA2-greedy_ting-UX,1.3591960044125528
SPEA2-greedy_ting-UX,1.3220003594647587
SPEA2-greedy_ting-UX,1.3807781903449485
SPEA2-greedy_ting-UX,1.2818200296676556
SPEA2-greedy_ting-HUX,1.4472853388216158
SPEA2-greedy_ting-HUX,1.3518944653052054
SPEA2-greedy_ting-HUX,1.39465808291024
SPEA2-greedy_ting-HUX,1.3285758436299882
SPEA2-greedy_ting-HUX,1.4224128411249621
SPEA2-greedy_ting-HUX,1.4917430812651262
SPEA2-greedy_ting-HUX,1.465773636822869
SPEA2-greedy_ting-HUX,1.3869073716078506
SPEA2-greedy_ting-HUX,1.4860768457154716
SPEA2-greedy_ting-HUX,1.3847980597432576
SPEA2-greedy_ting-HUX,1.4019435996146252
SPEA2-greedy_ting-HUX,1.2480085654230793
SPEA2-greedy_ting-HUX,1.415444917841104
SPEA2-greedy_ting-HUX,1.3818131854923674
SPEA2-greedy_ting-HUX,1.4681431058908219
SPEA2-greedy_ting-HUX,1.4462477998741756
SPEA2-greedy_ting-HUX,1.3962749535698213
SPEA2-greedy_ting-HUX,1.4470585946725143
SPEA2-greedy_ting-HUX,1.51197046436642
SPEA2-greedy_ting-HUX,1.4611092303463793
SPEA2-greedy_ting-HUX,1.3362721961078712
SPEA2-greedy_ting-HUX,1.3190422389384464
SPEA2-greedy_ting-HUX,1.374531789764477
SPEA2-greedy_ting-HUX,1.4723829679210894
SPEA2-greedy_ting-HUX,1.423391868404746
SPEA2-greedy_ting-HUX,1.4236932949785783
SPEA2-greedy_ting-HUX,1.3470767713796854
SPEA2-greedy_ting-HUX,1.334332965476971
SPEA2-greedy_ting-HUX,1.2785666350278253
SPEA2-greedy_ting-HUX,1.424441754101307
SPEA2-greedy_ting-HUX,1.3544882653856287
SPEA2-greedy_ting-1P,1.125830350301462
SPEA2-greedy_ting-1P,1.251438113729958
SPEA2-greedy_ting-1P,1.1683381384223805
SPEA2-greedy_ting-1P,1.0597721043471653
SPEA2-greedy_ting-1P,1.204256349991027
SPEA2-greedy_ting-1P,1.1447185307645893
SPEA2-greedy_ting-1P,1.1689431632480172
SPEA2-greedy_ting-1P,1.1498008599741734
SPEA2-greedy_ting-1P,1.1764307485936563
SPEA2-greedy_ting-1P,1.2997482914312337
SPEA2-greedy_ting-1P,1.2855325011625056
SPEA2-greedy_ting-1P,1.1285238425329864
SPEA2-greedy_ting-1P,1.184133069682434
SPEA2-greedy_ting-1P,1.2890427754401916
SPEA2-greedy_ting-1P,1.0574378308182357
SPEA2-greedy_ting-1P,1.1884796213274624
SPEA2-greedy_ting-1P,0.980025746690147
SPEA2-greedy_ting-1P,1.2713875532905798
SPEA2-greedy_ting-1P,1.2941204604401046
SPEA2-greedy_ting-1P,1.1491904931227364
SPEA2-greedy_ting-1P,1.0934641794706044
SPEA2-greedy_ting-1P,1.2314212602689152
SPEA2-greedy_ting-1P,1.2245579178751789
SPEA2-greedy_ting-1P,1.1917149725048544
SPEA2-greedy_ting-1P,1.30379540472642
SPEA2-greedy_ting-1P,1.232162400556448
SPEA2-greedy_ting-1P,1.3298253571134033
SPEA2-greedy_ting-1P,1.1669575946956587
SPEA2-greedy_ting-1P,1.3709030084847487
SPEA2-greedy_ting-1P,1.142710108950134
SPEA2-greedy_ting-1P,1.2616219202329582
SPEA2-greedy_ting-2P,1.1092321333996034
SPEA2-greedy_ting-2P,1.1085835758063345
SPEA2-greedy_ting-2P,1.0749183789292884
SPEA2-greedy_ting-2P,1.0751123465332026
SPEA2-greedy_ting-2P,1.185279534061695
SPEA2-greedy_ting-2P,1.0893856471775003
SPEA2-greedy_ting-2P,1.1785302235537498
SPEA2-greedy_ting-2P,1.0855336034717187
SPEA2-greedy_ting-2P,1.0767495165094938
SPEA2-greedy_ting-2P,1.0793786303946191
SPEA2-greedy_ting-2P,1.1691971868005162
SPEA2-greedy_ting-2P,1.1078489057955374
SPEA2-greedy_ting-2P,1.0764390988241956
SPEA2-greedy_ting-2P,1.1260052295280334
SPEA2-greedy_ting-2P,0.9608686551948994
SPEA2-greedy_ting-2P,1.0185803837940384
SPEA2-greedy_ting-2P,1.0814242491370025
SPEA2-greedy_ting-2P,0.9548907457175735
SPEA2-greedy_ting-2P,1.1216995195980917
SPEA2-greedy_ting-2P,1.0707423163708307
SPEA2-greedy_ting-2P,1.093976348190117
SPEA2-greedy_ting-2P,1.2022128083411208
SPEA2-greedy_ting-2P,1.1983011117419782
SPEA2-greedy_ting-2P,1.1926667333380125
SPEA2-greedy_ting-2P,1.1369653108169204
SPEA2-greedy_ting-2P,1.1261203924410828
SPEA2-greedy_ting-2P,1.0464898102839446
SPEA2-greedy_ting-2P,1.1265302127457872
SPEA2-greedy_ting-2P,1.0928150272747867
SPEA2-greedy_ting-2P,1.2569810627216824
SPEA2-greedy_ting-2P,1.185825887144187
SPEA2-greedy_multi-UX,0.4376680970072509
SPEA2-greedy_multi-UX,0.4802279620596809
SPEA2-greedy_multi-UX,0.45512137552273213
SPEA2-greedy_multi-UX,0.45777694637243893
SPEA2-greedy_multi-UX,0.41322271621085466
SPEA2-greedy_multi-UX,0.4368136332358298
SPEA2-greedy_multi-UX,0.4114070434595619
SPEA2-greedy_multi-UX,0.4539887220742831
SPEA2-greedy_multi-UX,0.47274695339698475
SPEA2-greedy_multi-UX,0.4806050562102844
SPEA2-greedy_multi-UX,0.46269755462200607
SPEA2-greedy_multi-UX,0.41854286043760064
SPEA2-greedy_multi-UX,0.44599893854283384
SPEA2-greedy_multi-UX,0.4121298819653245
SPEA2-greedy_multi-UX,0.4722792093398956
SPEA2-greedy_multi-UX,0.43821598160083236
SPEA2-greedy_multi-UX,0.4355825974365414
SPEA2-greedy_multi-UX,0.4740453337976638
SPEA2-greedy_multi-UX,0.4454833515821197
SPEA2-greedy_multi-UX,0.4482969142121095
SPEA2-greedy_multi-UX,0.45795286482781145
SPEA2-greedy_multi-UX,0.44431475998009407
SPEA2-greedy_multi-UX,0.4327738240522451
SPEA2-greedy_multi-UX,0.4616211106314508
SPEA2-greedy_multi-UX,0.42199069689903207
SPEA2-greedy_multi-UX,0.4778203585302736
SPEA2-greedy_multi-UX,0.4110347305423069
SPEA2-greedy_multi-UX,0.4565139510448218
SPEA2-greedy_multi-UX,0.4392730910660128
SPEA2-greedy_multi-UX,0.45141492267172456
SPEA2-greedy_multi-UX,0.4696983195937932
SPEA2-greedy_multi-HUX,0.43773345525685436
SPEA2-greedy_multi-HUX,0.41968405595778313
SPEA2-greedy_multi-HUX,0.45085571997533824
SPEA2-greedy_multi-HUX,0.3778746033034147
SPEA2-greedy_multi-HUX,0.4782396315433176
SPEA2-greedy_multi-HUX,0.3717311938653013
SPEA2-greedy_multi-HUX,0.441673269393739
SPEA2-greedy_multi-HUX,0.4775730424141098
SPEA2-greedy_multi-HUX,0.4621688542033864
SPEA2-greedy_multi-HUX,0.4229598896394616
SPEA2-greedy_multi-HUX,0.4202680653266755
SPEA2-greedy_multi-HUX,0.48607824578130177
SPEA2-greedy_multi-HUX,0.42307321559832933
SPEA2-greedy_multi-HUX,0.4712035386328026
SPEA2-greedy_multi-HUX,0.4303342018057024
SPEA2-greedy_multi-HUX,0.4607153735529864
SPEA2-greedy_multi-HUX,0.43530246384513094
SPEA2-greedy_multi-HUX,0.4525787447107227
SPEA2-greedy_multi-HUX,0.4604719993351904
SPEA2-greedy_multi-HUX,0.4507788020642501
SPEA2-greedy_multi-HUX,0.4424825605490308
SPEA2-greedy_multi-HUX,0.4704006849159073
SPEA2-greedy_multi-HUX,0.5026540185924733
SPEA2-greedy_multi-HUX,0.42079079956888293
SPEA2-greedy_multi-HUX,0.44155221570401854
SPEA2-greedy_multi-HUX,0.42700450969719517
SPEA2-greedy_multi-HUX,0.4462305961023243
SPEA2-greedy_multi-HUX,0.403092971872526
SPEA2-greedy_multi-HUX,0.47618824020652234
SPEA2-greedy_multi-HUX,0.46562603332102553
SPEA2-greedy_multi-HUX,0.41618149207979294
SPEA2-greedy_multi-1P,0.4043223715182009
SPEA2-greedy_multi-1P,0.4228700094574209
SPEA2-greedy_multi-1P,0.4026057654887999
SPEA2-greedy_multi-1P,0.4211490462061718
SPEA2-greedy_multi-1P,0.3953019577900322
SPEA2-greedy_multi-1P,0.45486410785519643
SPEA2-greedy_multi-1P,0.44894330566511653
SPEA2-greedy_multi-1P,0.39372216711065217
SPEA2-greedy_multi-1P,0.3874111729960322
SPEA2-greedy_multi-1P,0.44401101112097807
SPEA2-greedy_multi-1P,0.38090341736521127
SPEA2-greedy_multi-1P,0.4231372620113274
SPEA2-greedy_multi-1P,0.4172832106998617
SPEA2-greedy_multi-1P,0.3864736988518094
SPEA2-greedy_multi-1P,0.4489714121391622
SPEA2-greedy_multi-1P,0.3574376220592872
SPEA2-greedy_multi-1P,0.4279583611788572
SPEA2-greedy_multi-1P,0.39526643186906313
SPEA2-greedy_multi-1P,0.4475640089670754
SPEA2-greedy_multi-1P,0.3817302599390224
SPEA2-greedy_multi-1P,0.4130477358352781
SPEA2-greedy_multi-1P,0.43858119047175975
SPEA2-greedy_multi-1P,0.4154731765132467
SPEA2-greedy_multi-1P,0.4254530180306951
SPEA2-greedy_multi-1P,0.4115151804087902
SPEA2-greedy_multi-1P,0.4324134957665551
SPEA2-greedy_multi-1P,0.39275446972918815
SPEA2-greedy_multi-1P,0.4472162228689788
SPEA2-greedy_multi-1P,0.4063102512137705
SPEA2-greedy_multi-1P,0.41872262586060044
SPEA2-greedy_multi-1P,0.4024027594923687
SPEA2-greedy_multi-2P,0.4538506932167641
SPEA2-greedy_multi-2P,0.41463930180531633
SPEA2-greedy_multi-2P,0.4193992395750856
SPEA2-greedy_multi-2P,0.3961800208290646
SPEA2-greedy_multi-2P,0.42911655605163096
SPEA2-greedy_multi-2P,0.4218710374575249
SPEA2-greedy_multi-2P,0.4773845204024103
SPEA2-greedy_multi-2P,0.38811444370221565
SPEA2-greedy_multi-2P,0.43207034566362
SPEA2-greedy_multi-2P,0.4405910945484884
SPEA2-greedy_multi-2P,0.4299018909972673
SPEA2-greedy_multi-2P,0.43291320288936513
SPEA2-greedy_multi-2P,0.40483283217778215
SPEA2-greedy_multi-2P,0.4214380072598256
SPEA2-greedy_multi-2P,0.44555748592573363
SPEA2-greedy_multi-2P,0.4101705034397009
SPEA2-greedy_multi-2P,0.4180282177256833
SPEA2-greedy_multi-2P,0.39867964669696276
SPEA2-greedy_multi-2P,0.41646664237038356
SPEA2-greedy_multi-2P,0.44909267020906485
SPEA2-greedy_multi-2P,0.3936154404237876
SPEA2-greedy_multi-2P,0.427738452376587
SPEA2-greedy_multi-2P,0.4216429341978567
SPEA2-greedy_multi-2P,0.39539025172673625
SPEA2-greedy_multi-2P,0.40603076129572546
SPEA2-greedy_multi-2P,0.45243278335112525
SPEA2-greedy_multi-2P,0.40702335092866593
SPEA2-greedy_multi-2P,0.43027004242908695
SPEA2-greedy_multi-2P,0.41773583289993244
SPEA2-greedy_multi-2P,0.3623173471002544
SPEA2-greedy_multi-2P,0.4292698669729672
NSGA2-random_dense-UX,1.083746842324197
NSGA2-random_dense-UX,1.0374930253989323
NSGA2-random_dense-UX,1.0311707087048552
NSGA2-random_dense-UX,1.1642924617789765
NSGA2-random_dense-UX,1.160966066918893
NSGA2-random_dense-UX,1.088144482985772
NSGA2-random_dense-UX,0.9518932585118509
NSGA2-random_dense-UX,1.184892222342035
NSGA2-random_dense-UX,1.0557336324587714
NSGA2-random_dense-UX,1.0138067818280385
NSGA2-random_dense-UX,1.2009548071586968
NSGA2-random_dense-UX,1.1099469089219345
NSGA2-random_dense-UX,1.0714074373282143
NSGA2-random_dense-UX,1.0879896995180283
NSGA2-random_dense-UX,1.0289829149591592
NSGA2-random_dense-UX,0.9946847166918013
NSGA2-random_dense-UX,1.0831230734110735
NSGA2-random_dense-UX,1.105031444097489
NSGA2-random_dense-UX,1.0830746118347645
NSGA2-random_dense-UX,1.1932112906905903
NSGA2-random_dense-UX,1.0608756119308778
NSGA2-random_dense-UX,1.1150344089313187
NSGA2-random_dense-UX,1.0540607905095933
NSGA2-random_dense-UX,1.162361998897728
NSGA2-random_dense-UX,1.0772028617474023
NSGA2-random_dense-UX,1.0965043284510967
NSGA2-random_dense-UX,1.1648851461717993
NSGA2-random_dense-UX,1.041950084305939
NSGA2-random_dense-UX,1.0551039359984506
NSGA2-random_dense-UX,1.1279263015304777
NSGA2-random_dense-UX,1.071133654227228
NSGA2-random_dense-HUX,1.1164561792253516
NSGA2-random_dense-HUX,1.1116423106037046
NSGA2-random_dense-HUX,1.1674654580421004
NSGA2-random_dense-HUX,1.178565248889977
NSGA2-random_dense-HUX,1.066192872015796
NSGA2-random_dense-HUX,1.0336283005943085
NSGA2-random_dense-HUX,1.1325924319597382
NSGA2-random_dense-HUX,1.060583475424389
NSGA2-random_dense-HUX,1.0609804875012394
NSGA2-random_dense-HUX,1.094330982899393
NSGA2-random_dense-HUX,1.1564631088809851
NSGA2-random_dense-HUX,1.135108782630017
NSGA2-random_dense-HUX,1.1443870500984648
NSGA2-random_dense-HUX,1.1051309151967639
NSGA2-random_dense-HUX,1.0843250537977076
NSGA2-random_dense-HUX,1.153908522512998
NSGA2-random_dense-HUX,1.0330738665733692
NSGA2-random_dense-HUX,1.1028299852777603
NSGA2-random_dense-HUX,1.0681070442538187
NSGA2-random_dense-HUX,1.1632920675894336
NSGA2-random_dense-HUX,1.0901149773371617
NSGA2-random_dense-HUX,1.0658452585676639
NSGA2-random_dense-HUX,1.148478321783067
NSGA2-random_dense-HUX,1.0874931195985262
NSGA2-random_dense-HUX,1.1522568948449072
NSGA2-random_dense-HUX,1.0465067029789312
NSGA2-random_dense-HUX,1.0885330839726732
NSGA2-random_dense-HUX,1.2563722633403112
NSGA2-random_dense-HUX,1.1888212020198448
NSGA2-random_dense-HUX,1.1171083553126784
NSGA2-random_dense-HUX,1.144677945290806
NSGA2-random_dense-1P,0.75441887413411
NSGA2-random_dense-1P,0.7346434789423614
NSGA2-random_dense-1P,0.7743311237305102
NSGA2-random_dense-1P,0.7947161368383772
NSGA2-random_dense-1P,0.6924376815015509
NSGA2-random_dense-1P,0.7750906533479257
NSGA2-random_dense-1P,0.7361662783502986
NSGA2-random_dense-1P,0.7285139702617257
NSGA2-random_dense-1P,0.7168434325369559
NSGA2-random_dense-1P,0.7056769112119743
NSGA2-random_dense-1P,0.7282534738242478
NSGA2-random_dense-1P,0.7511461147008922
NSGA2-random_dense-1P,0.7316546580023823
NSGA2-random_dense-1P,0.6725132625978043
NSGA2-random_dense-1P,0.707159538800201
NSGA2-random_dense-1P,0.6305249636225557
NSGA2-random_dense-1P,0.7598226460612557
NSGA2-random_dense-1P,0.7099775640270056
NSGA2-random_dense-1P,0.7422748083913847
NSGA2-random_dense-1P,0.7057882069222114
NSGA2-random_dense-1P,0.807529041116563
NSGA2-random_dense-1P,0.6936816584143493
NSGA2-random_dense-1P,0.685588176544398
NSGA2-random_dense-1P,0.710942449954525
NSGA2-random_dense-1P,0.6858838839483251
NSGA2-random_dense-1P,0.7400418924826753
NSGA2-random_dense-1P,0.7300514297179851
NSGA2-random_dense-1P,0.6201021857039938
NSGA2-random_dense-1P,0.7547996017400747
NSGA2-random_dense-1P,0.7281355198620266
NSGA2-random_dense-1P,0.7906943850029501
NSGA2-random_dense-2P,0.8343725774353487
NSGA2-random_dense-2P,0.8372841707846768
NSGA2-random_dense-2P,0.7939735617548176
NSGA2-random_dense-2P,0.8567861997862086
NSGA2-random_dense-2P,0.7763996921441477
NSGA2-random_dense-2P,0.7941963325074864
NSGA2-random_dense-2P,0.7094273373450647
NSGA2-random_dense-2P,0.8396895832079442
NSGA2-random_dense-2P,0.7700810026592201
NSGA2-random_dense-2P,0.8714949139637955
NSGA2-random_dense-2P,0.8675541181658628
NSGA2-random_dense-2P,0.8187047598940718
NSGA2-random_dense-2P,0.8948119625733717
NSGA2-random_dense-2P,0.8143546741827159
NSGA2-random_dense-2P,0.815543626268094
NSGA2-random_dense-2P,0.8222185746570729
NSGA2-random_dense-2P,0.9077409796665865
NSGA2-random_dense-2P,0.8374557012912577
NSGA2-random_dense-2P,0.7540889922246489
NSGA2-random_dense-2P,0.8348929676877984
NSGA2-random_dense-2P,0.8325964328409585
NSGA2-random_dense-2P,0.7697513063484288
NSGA2-random_dense-2P,0.81736484417897
NSGA2-random_dense-2P,0.8126466609752381
NSGA2-random_dense-2P,0.8385256454844776
NSGA2-random_dense-2P,0.8571073644468065
NSGA2-random_dense-2P,0.8921433874133153
NSGA2-random_dense-2P,0.8262712780795187
NSGA2-random_dense-2P,0.879163752268825
NSGA2-random_dense-2P,0.756581250368869
NSGA2-random_dense-2P,0.8526751627398721
NSGA2-greedy_ting-UX,1.6261815736637464
NSGA2-greedy_ting-UX,1.6499683890325967
NSGA2-greedy_ting-UX,1.634497865866695
NSGA2-greedy_ting-UX,1.6654197753680546
NSGA2-greedy_ting-UX,1.5931717661024474
NSGA2-greedy_ting-UX,1.6320551208107574
NSGA2-greedy_ting-UX,1.6284149723960344
NSGA2-greedy_ting-UX,1.6081601643506283
NSGA2-greedy_ting-UX,1.6990355162373618
NSGA2-greedy_ting-UX,1.5845645160882034
NSGA2-greedy_ting-UX,1.569452493351062
NSGA2-greedy_ting-UX,1.6123172602758968
NSGA2-greedy_ting-UX,1.6392439056160908
NSGA2-greedy_ting-UX,1.6261560261447037
NSGA2-greedy_ting-UX,1.6519481890427397
NSGA2-greedy_ting-UX,1.6989585952130786
NSGA2-greedy_ting-UX,1.6561153185231197
NSGA2-greedy_ting-UX,1.5558496736942238
NSGA2-greedy_ting-UX,1.5947723675287473
NSGA2-greedy_ting-UX,1.5983416690257624
NSGA2-greedy_ting-UX,1.6023086782539278
NSGA2-greedy_ting-UX,1.6619431887642717
NSGA2-greedy_ting-UX,1.6112604550034633
NSGA2-greedy_ting-UX,1.6152766889401986
NSGA2-greedy_ting-UX,1.6212130944674625
NSGA2-greedy_ting-UX,1.606513593055678
NSGA2-greedy_ting-UX,1.6350337919890385
NSGA2-greedy_ting-UX,1.6436328120745762
NSGA2-greedy_ting-UX,1.658281193146109
NSGA2-greedy_ting-UX,1.5757557461088891
NSGA2-greedy_ting-UX,1.6470253456739417
NSGA2-greedy_ting-HUX,1.6337713021115996
NSGA2-greedy_ting-HUX,1.5844043554649065
NSGA2-greedy_ting-HUX,1.6568852869663093
NSGA2-greedy_ting-HUX,1.6254921690913249
NSGA2-greedy_ting-HUX,1.6030791342553268
NSGA2-greedy_ting-HUX,1.6131492286542357
NSGA2-greedy_ting-HUX,1.6155831114770496
NSGA2-greedy_ting-HUX,1.646135849271896
NSGA2-greedy_ting-HUX,1.6118144857874364
NSGA2-greedy_ting-HUX,1.606610298560698
NSGA2-greedy_ting-HUX,1.598900257545419
NSGA2-greedy_ting-HUX,1.6741162399518028
NSGA2-greedy_ting-HUX,1.6779071206534477
NSGA2-greedy_ting-HUX,1.617028040200385
NSGA2-greedy_ting-HUX,1.5989514248220136
NSGA2-greedy_ting-HUX,1.6257344348555816
NSGA2-greedy_ting-HUX,1.6117649990904737
NSGA2-greedy_ting-HUX,1.5796508530339646
NSGA2-greedy_ting-HUX,1.652392194197155
NSGA2-greedy_ting-HUX,1.6406775051518077
NSGA2-greedy_ting-HUX,1.6353167965477857
NSGA2-greedy_ting-HUX,1.5687784232516824
NSGA2-greedy_ting-HUX,1.5934545147644261
NSGA2-greedy_ting-HUX,1.6196145490663847
NSGA2-greedy_ting-HUX,1.6201003775373035
NSGA2-greedy_ting-HUX,1.6360606579884391
NSGA2-greedy_ting-HUX,1.604060007427706
NSGA2-greedy_ting-HUX,1.5902173736530854
NSGA2-greedy_ting-HUX,1.652245797436219
NSGA2-greedy_ting-HUX,1.5959859476862495
NSGA2-greedy_ting-HUX,1.6228411319588583
NSGA2-greedy_ting-1P,1.5720638704334993
NSGA2-greedy_ting-1P,1.627661493587152
NSGA2-greedy_ting-1P,1.5884593727954328
NSGA2-greedy_ting-1P,1.600078536958228
NSGA2-greedy_ting-1P,1.5317061137514854
NSGA2-greedy_ting-1P,1.5385079821136425
NSGA2-greedy_ting-1P,1.5487530346929177
NSGA2-greedy_ting-1P,1.519615014991026
NSGA2-greedy_ting-1P,1.7032738680609338
NSGA2-greedy_ting-1P,1.5428699817238616
NSGA2-greedy_ting-1P,1.5610190681807805
NSGA2-greedy_ting-1P,1.5212744785501944
NSGA2-greedy_ting-1P,1.5764887443342908
NSGA2-greedy_ting-1P,1.5983896067116394
NSGA2-greedy_ting-1P,1.5615687553926643
NSGA2-greedy_ting-1P,1.577267060587522
NSGA2-greedy_ting-1P,1.5565506745886686
NSGA2-greedy_ting-1P,1.5955496555441666
