generation,metodo,Range,MinSum,SumMin,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,Hypervolume,IGD+,GD+
1,RVEA+random_dense+UX,0.35313786959741894,1.637253030801695,1.5287913964902116,0.17577197149643706,0.15647686950444747,127.21474049000645,0.21282107511095427,0.912487767910375,0.9845682373959549
11,RVEA+random_dense+UX,0.2985377045924481,1.5577495895994562,1.4440489492390254,0.20701754385964913,0.19990156465939596,98.79609929078015,0.2403965765536679,0.7383609270603275,0.7797617028954466
21,RVEA+random_dense+UX,0.3345639709369089,1.5382231666497388,1.3961021179487332,0.2222222222222222,0.2175875570054273,91.72384751773049,0.2548717332998714,0.6595780267739186,0.714058527142285
31,RVEA+random_dense+UX,0.3215323976771996,1.5282147105083828,1.39380584550911,0.22821576763485477,0.2218950885857159,91.80647163120567,0.2563256711410749,0.6541463306757859,0.7070306544168894
41,RVEA+random_dense+UX,0.29566402316600393,1.5238094781538374,1.4023539954135498,0.2301255230125523,0.2238929492968959,91.36161347517731,0.2545749744185115,0.6449151471172216,0.6947144834161781
51,RVEA+random_dense+UX,0.3001748358717235,1.5076984605453292,1.3983975489682126,0.23140495867768596,0.21984005578993207,94.329956994115,0.2580138699524007,0.6403171232906198,0.7077023696869773
61,RVEA+random_dense+UX,0.3103645596538969,1.5055200682194654,1.387271423738905,0.23076923076923078,0.21700444286970902,96.6523458810693,0.26231205637732213,0.6391291501728527,0.7218861009037574
71,RVEA+random_dense+UX,0.3115293520969435,1.505761441669061,1.386369848936657,0.232,0.21615799982156625,97.73183927826447,0.26312778988193014,0.6391931169504512,0.7240627290743558
81,RVEA+random_dense+UX,0.3314345402192647,1.5008316592069977,1.379953284293937,0.22857142857142856,0.21790604059772326,98.43582924168031,0.2654958875846802,0.6391931169504512,0.7222317157986806
91,RVEA+random_dense+UX,0.32705772581160375,1.5015625271690822,1.3768933054886263,0.22857142857142856,0.21688548907542604,99.51991162895418,0.2670561906059303,0.6388184227230246,0.7249003432970355
101,RVEA+random_dense+UX,0.33555874591686813,1.5073453746439953,1.3767440960441533,0.22857142857142856,0.21749013972388265,98.47340425531914,0.2671398418952023,0.6370607809910365,0.7168812313682453
