generation,metodo,Range,MinSum,SumMin,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,Hypervolume,IGD+,GD+
1,AGEMOEA2+random_dense+UX,0.317096567598454,1.6405658570076616,1.5586562991716744,0.17506631299734748,0.15551930503914346,127.2206318504191,0.20519788090338603,0.9189627756775512,0.9861231294291598
11,AGEMOEA2+random_dense+UX,0.41417750062202474,1.5418005634329395,1.4335119512839432,0.20612813370473537,0.1838449001001655,122.5974290780142,0.24713949806055382,0.8256875830331719,0.908344663927894
21,AGEMOEA2+random_dense+UX,0.4246567950736888,1.5019660211420474,1.3706589101788536,0.21690140845070421,0.19925426334773985,120.59888781431334,0.2724970424688537,0.7753109528220671,0.8567543711340854
31,AGEMOEA2+random_dense+UX,0.42586684861266105,1.4587254115359163,1.3335302168091845,0.22903225806451613,0.2123048556357549,116.95573420373952,0.28835753081717624,0.7136414065608951,0.8114404999785091
41,AGEMOEA2+random_dense+UX,0.5007782092844247,1.437320873038394,1.277635902174711,0.24104234527687296,0.22228449293886918,113.61059800128949,0.30886328458358225,0.6648792678760198,0.7710485482193723
51,AGEMOEA2+random_dense+UX,0.4809866749236826,1.421557498967049,1.2715105646276386,0.25,0.22624127960182264,112.16999113475174,0.31358989170540047,0.6421327309117058,0.7516722462522171
61,AGEMOEA2+random_dense+UX,0.5002772292181812,1.4092723372766787,1.2309075281314934,0.2563176895306859,0.22770505299988664,112.40157156673112,0.3293344236060793,0.619335870489899,0.748926224456436
71,AGEMOEA2+random_dense+UX,0.5533834473134744,1.412939050463897,1.2128352979917998,0.2528301886792453,0.22911831513703546,110.45784171502257,0.3356043114507898,0.5883275237570993,0.7308657818930839
81,AGEMOEA2+random_dense+UX,0.5563513864868079,1.3992263407151189,1.2055953416430238,0.2542372881355932,0.23233299002043753,108.5709743713733,0.33916437336651817,0.5816121260334585,0.7110912879945862
91,AGEMOEA2+random_dense+UX,0.598046799784878,1.392745799484362,1.1951499283447098,0.2565789473684211,0.23343037467565886,107.00386847195358,0.34362961156106964,0.5529858436659097,0.7000662436142348
101,AGEMOEA2+random_dense+UX,0.6252651123639031,1.392745799484362,1.172895558752276,0.25660377358490566,0.2339752264186304,109.84106221792393,0.35141161248121755,0.54100410262095,0.7177560658687672
111,AGEMOEA2+random_dense+UX,0.6209340822356799,1.3984658555743232,1.169755603573971,0.2599118942731278,0.2355155698901847,109.88238233397807,0.3531275868549438,0.54100410262095,0.7124842961775358
121,AGEMOEA2+random_dense+UX,0.6195292377156008,1.386686289439119,1.1703403212460988,0.2627118644067797,0.23141985533086085,107.43351869761443,0.35354838410408834,0.54100410262095,0.7177149347349587
