generation,metodo,Range,MinSum,SumMin,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,Hypervolume,IGD+,GD+
1,SMSEMOA+random_dense+UX,0.3238612721609263,1.6201124632473816,1.530729753749405,0.18361581920903955,0.15692177863603046,127.07867101869762,0.21257638949059995,0.9031213893539118,0.985256160864757
11,SMSEMOA+random_dense+UX,0.441868194702557,1.565084468589108,1.4329821569544978,0.19667590027700832,0.17922055459167446,121.88975660863959,0.2451344894917982,0.8160915145534196,0.9144784502820056
21,SMSEMOA+random_dense+UX,0.4347535470254679,1.5256113390516217,1.3936284816219295,0.20857142857142857,0.19211239740677516,118.88989764667957,0.2624964118458005,0.7895064145111248,0.8652010669655001
31,SMSEMOA+random_dense+UX,0.4093388751725055,1.4939389280883197,1.3630873889293895,0.22321428571428573,0.20554088982379803,117.95917956157318,0.27677920575780157,0.7398575818098213,0.8377721420896803
41,SMSEMOA+random_dense+UX,0.3986217638160251,1.4560716825264262,1.3293996372776309,0.23355263157894737,0.21560631089919555,115.82367424242425,0.2895881347256286,0.7170939888999882,0.8027476370777104
51,SMSEMOA+random_dense+UX,0.40579062296484414,1.4373949902742515,1.3041601120846005,0.24271844660194175,0.22383394512755173,111.83043197936816,0.3004762459571333,0.66670543948392,0.7626756873073075
61,SMSEMOA+random_dense+UX,0.4214275657342532,1.4311205152159772,1.2991474536146714,0.2490566037735849,0.23009879398143906,109.2639748549323,0.3030962470536278,0.6524962049765699,0.7331269175662265
71,SMSEMOA+random_dense+UX,0.4661414733185988,1.414459225936635,1.2614716643530903,0.2556390977443609,0.234438298675914,105.7837443584784,0.3168826182808212,0.5987893633178712,0.7092883106289571
81,SMSEMOA+random_dense+UX,0.4807506034562539,1.414459225936635,1.2613922935341682,0.25555555555555554,0.23818838228293754,102.55283284977433,0.3171195644709036,0.5987893633178712,0.682115342093126
91,SMSEMOA+random_dense+UX,0.49746265044558535,1.4176203977407336,1.2519806960581452,0.2571428571428571,0.24143015772552182,99.68891038039975,0.32036208151916795,0.5869669789965717,0.6599229919671651
101,SMSEMOA+random_dense+UX,0.4864398534882821,1.413780806275811,1.2395417454522633,0.2620967741935484,0.24512076784982378,97.53711718246291,0.32476002457429337,0.5680903233968377,0.6455822466620725
111,SMSEMOA+random_dense+UX,0.49543630136785394,1.408463590988668,1.237883528610651,0.2626728110599078,0.2460823432193124,95.98896679561575,0.32542392946273635,0.556611794917287,0.6315022509435685
121,SMSEMOA+random_dense+UX,0.506984718989377,1.4161975730124123,1.234147610989067,0.2651162790697674,0.24905713601475024,93.79212201805286,0.3265113441969421,0.5593508426044227,0.6160603660213922
131,SMSEMOA+random_dense+UX,0.5243739977541393,1.4117901333186054,1.2245708322242437,0.2692307692307692,0.2514879530216195,93.33687540296583,0.3287848169231819,0.5335245745830088,0.6095197428938774
141,SMSEMOA+random_dense+UX,0.5285806361658556,1.4140230575022323,1.2203641938125276,0.2694063926940639,0.2511623439958146,91.7695035460993,0.33085965976733667,0.5424618635780757,0.6043629137915038
151,SMSEMOA+random_dense+UX,0.5439110293869347,1.4154140970263611,1.2128463005913874,0.26905829596412556,0.2538640397589885,90.41713813668602,0.3336143858679788,0.5111119727861467,0.5893524458822832
161,SMSEMOA+random_dense+UX,0.5399895799706482,1.4072454719204868,1.2089552500077347,0.2706422018348624,0.2559945237826714,89.39908123791102,0.33454007113232503,0.5128267946979919,0.5805293757468387
171,SMSEMOA+random_dense+UX,0.5482432812962439,1.4134076392504502,1.200701548682139,0.27230046948356806,0.2574483871023721,89.80773291424887,0.3380295760663127,0.5013708975728123,0.5787033478789448
181,SMSEMOA+random_dense+UX,0.5508669369390768,1.407301412294599,1.1980778930393061,0.27403846153846156,0.259472412496494,88.41278207607995,0.3393146441570346,0.5013708975728123,0.567191727050724
191,SMSEMOA+random_dense+UX,0.5508669369390768,1.4096081093261361,1.1980778930393061,0.27488151658767773,0.26069604970218085,87.89033284977432,0.3388359975974099,0.5013708975728123,0.5633784267917031
201,SMSEMOA+random_dense+UX,0.5666609345192184,1.4152392257967157,1.1980778930393061,0.27450980392156865,0.2599902747499855,87.41968488072212,0.3366136216921749,0.5049509475027166,0.5624459337623444
211,SMSEMOA+random_dense+UX,0.5663895464127825,1.4100606877668438,1.1980778930393061,0.27450980392156865,0.26154678647323854,85.62353723404253,0.3359306979695176,0.5024200405305701,0.549600246844489
221,SMSEMOA+random_dense+UX,0.5637651138577136,1.4115975592927297,1.1928898255944362,0.2766990291262136,0.26246293301280416,84.34228723404257,0.33736564506241373,0.48729233566092217,0.5438388158341707
231,SMSEMOA+random_dense+UX,0.5559526138577747,1.4108285613153442,1.1928898255944362,0.27722772277227725,0.26404912123193247,82.97997662798196,0.33793379201617213,0.48968844609479817,0.5349286655045873
241,SMSEMOA+random_dense+UX,0.5637651138577136,1.4206962045191296,1.1928898255944362,0.2755102040816326,0.26300687421000907,82.97910219213412,0.3368099228320857,0.49071885616586375,0.5372603007155804
251,SMSEMOA+random_dense+UX,0.5754686644413051,1.418023572437398,1.1889987750107835,0.2760416666666667,0.2633155364757692,81.88030303030304,0.33775868000165205,0.4865067508825956,0.5308891461942281
261,SMSEMOA+random_dense+UX,0.5754686644413051,1.4220844552133287,1.1889987750107835,0.2760416666666667,0.2636038786034261,80.94289808607792,0.33706159064559144,0.4876341269238405,0.523428506361905
271,SMSEMOA+random_dense+UX,0.5754686644413051,1.42141594410393,1.1889987750107835,0.2760416666666667,0.26400231631595,80.94412878787878,0.3376350727903179,0.48528909720312724,0.5231631795276336
281,SMSEMOA+random_dense+UX,0.5598436644414272,1.4221569805905503,1.1889987750107835,0.2736842105263158,0.26449830687201137,80.53315199871051,0.3364788703056803,0.4864158207147096,0.5199524679541824
291,SMSEMOA+random_dense+UX,0.5678255597837297,1.421414704278414,1.188971721436409,0.2736842105263158,0.2625604502529203,81.38135074145711,0.3363962185944679,0.485048901658736,0.523371822193103
301,SMSEMOA+random_dense+UX,0.5697711540807285,1.4142996767502272,1.1868837853714211,0.27586206896551724,0.26392185901008913,80.16682785299808,0.3385644276418458,0.4820777485032703,0.514103312965631
311,SMSEMOA+random_dense+UX,0.5697711540807285,1.4240363435332644,1.1868837853714211,0.2760416666666667,0.26241359970771444,80.53654900064474,0.33846682953947477,0.4820777485032703,0.5198750421126948
321,SMSEMOA+random_dense+UX,0.5846108667333778,1.424136649553707,1.1876690727186496,0.2760416666666667,0.2634458701036587,80.33573903932947,0.33814714456969275,0.48421825844563227,0.5170433816356641
331,SMSEMOA+random_dense+UX,0.5780953835946564,1.419545469981575,1.1863720558574322,0.27692307692307694,0.26258465515382506,80.76723484848483,0.33867269337818623,0.4805623213361052,0.5234094749120932
341,SMSEMOA+random_dense+UX,0.5780953835946564,1.4212073944849997,1.1863720558574322,0.2765957446808511,0.2627756381097025,81.42450775608017,0.3379223026242165,0.4827867034761927,0.5262532410009496
351,SMSEMOA+random_dense+UX,0.5793924004558739,1.418898707511712,1.1850750389962148,0.2755102040816326,0.261976902550193,81.8566207285622,0.33859505286787644,0.48016736240371816,0.5333189176075188
361,SMSEMOA+random_dense+UX,0.5793924004558739,1.4115179674498424,1.1850750389962148,0.2765957446808511,0.2631682286485465,81.27614442295294,0.33861477290291797,0.48215368644177675,0.5304647028633751
371,SMSEMOA+random_dense+UX,0.5793924004558739,1.4186804611696018,1.1850750389962148,0.2760416666666667,0.26290078743950684,79.76727917472599,0.3379317807066693,0.47983276514196954,0.5140221592512272
381,SMSEMOA+random_dense+UX,0.5793924004558739,1.424493751951608,1.1850750389962148,0.27461139896373055,0.2608402588349157,81.38334542230818,0.3394936802774652,0.481068670572988,0.5260036649278153
391,SMSEMOA+random_dense+UX,0.5793924004558739,1.4289897669939242,1.1850750389962148,0.2736842105263158,0.26306381807380014,79.18632736943906,0.33782706043313687,0.4802105508194008,0.5085060315237979
401,SMSEMOA+random_dense+UX,0.5897989341782478,1.4221642199954827,1.1824810052737798,0.2751322751322751,0.2613676268903226,79.2250523855577,0.33842055604415366,0.4756588100171308,0.5113109097246558
411,SMSEMOA+random_dense+UX,0.5923929679006829,1.4213765794820081,1.1798869715513447,0.2760416666666667,0.2636086062251551,78.5646155705996,0.340172653160482,0.47197065077985056,0.5069432350938033
421,SMSEMOA+random_dense+UX,0.5910959510394654,1.4261010757922266,1.1811839884125621,0.27807486631016043,0.2630617116163166,77.82168762088975,0.3396996513884549,0.47290570124597897,0.5050969064229767
431,SMSEMOA+random_dense+UX,0.5936899847619005,1.4146299188417135,1.1785899546901273,0.2751322751322751,0.2624178765069623,78.19020390070921,0.34086598696976667,0.4714551968306844,0.5056135860966499
441,SMSEMOA+random_dense+UX,0.6015024847618394,1.4219536700722248,1.1785899546901273,0.2765957446808511,0.2626000676625351,78.94858961960026,0.34109021312640403,0.4708040486367737,0.5125539280266285
451,SMSEMOA+random_dense+UX,0.6327524847615954,1.4259140706566178,1.1785899546901273,0.2765957446808511,0.2616310627855291,78.5737346872985,0.34047871886742453,0.4714551968306844,0.5116223290493436
461,SMSEMOA+random_dense+UX,0.6015024847618394,1.4259743348023801,1.1785899546901273,0.2756756756756757,0.2621841884363575,78.00757978723404,0.34056119197811546,0.4746907993932727,0.505512228289553
471,SMSEMOA+random_dense+UX,0.6015024847618394,1.4228695067659884,1.1785899546901273,0.27461139896373055,0.2601790920955035,79.74497501611863,0.3408849896525878,0.47275348022996627,0.5195459453712797
481,SMSEMOA+random_dense+UX,0.5936899847619005,1.425497215428009,1.1785899546901273,0.2756756756756757,0.26337103205987883,77.84694290618219,0.34027989357614413,0.4728853551552007,0.502906492001178
491,SMSEMOA+random_dense+UX,0.6019921967496787,1.4262873351767358,1.1785899546901273,0.2765957446808511,0.26146204469182677,79.30442053513862,0.34068369033879903,0.4728853551552007,0.5116599843456312
500,SMSEMOA+random_dense+UX,0.5936899847619005,1.4217560976921195,1.1785899546901273,0.2751322751322751,0.2623589455940748,78.6361057382334,0.3406443824516899,0.4720112604032478,0.5055688606707753
1,SMSEMOA+random_dense+HUX,0.38465346637388087,1.6184263252554258,1.5293512567058238,0.18248175182481752,0.15655007159158343,128.2008019019987,0.2125251492984091,0.9192577922621776,0.9904055152191241
11,SMSEMOA+random_dense+HUX,0.3897664176409311,1.5569532441840963,1.4481110019228074,0.2011173184357542,0.1823747875703909,126.65928836234687,0.2417841587068199,0.8513002246612917,0.9377150525908126
21,SMSEMOA+random_dense+HUX,0.39933281690037675,1.5105284709778988,1.4048563481325838,0.21511627906976744,0.1939117758456986,123.45662878787878,0.25849737164169784,0.8099007240925559,0.8968759680558719
31,SMSEMOA+random_dense+HUX,0.4749182738102866,1.4835017437015934,1.340843072879815,0.2208955223880597,0.205785417563348,120.42142569310123,0.28117578362844103,0.7549017607740299,0.8611577141208187
41,SMSEMOA+random_dense+HUX,0.46496873141561795,1.4647264292687678,1.3131778725711687,0.23052959501557632,0.21443913053990427,116.32906592520955,0.29259632522424306,0.726807665570671,0.8207434887970143
51,SMSEMOA+random_dense+HUX,0.48662206918584816,1.4560449325636606,1.2917173142227856,0.2360655737704918,0.2213330048654508,113.16824226305609,0.30091729906017695,0.6936388681098429,0.7867144311648844
