generation,metodo,Range,MinSum,SumMin,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,Hypervolume,IGD+,GD+
1,UNSGA3+random_dense+HUX,0.36505239026677044,1.6193488777880474,1.525449619126077,0.18041237113402062,0.15619896472364705,128.39795696324953,0.2139565107153678,0.910718476047267,0.9921148414853743
11,UNSGA3+random_dense+HUX,0.43222947270728435,1.5648362156905802,1.4239248504892246,0.19845360824742267,0.18038015280270212,125.38901112185687,0.24823446375813477,0.8595466833514688,0.9324062466950875
21,UNSGA3+random_dense+HUX,0.4822792061921091,1.5189786060102708,1.3718137312416552,0.20949720670391062,0.192597673475055,122.19231947130882,0.2680984204913209,0.7896806348271043,0.8854917716696634
31,UNSGA3+random_dense+HUX,0.47003566211608006,1.4933955506351464,1.3361649155290882,0.22073578595317725,0.20387752015515884,119.10745889748547,0.2825633298042971,0.7515528951022518,0.8458750652318165
41,UNSGA3+random_dense+HUX,0.48220130842568226,1.4698252983175415,1.3117082926178028,0.22950819672131148,0.21519136607019862,117.12627740167633,0.2944643827677021,0.7153449261312738,0.8148073173236381
51,UNSGA3+random_dense+HUX,0.5140442419285116,1.4322427631644117,1.2714133950349438,0.24125874125874125,0.22070428411789395,115.4332325918762,0.31157554577053725,0.6756954843242908,0.7909830494580883
61,UNSGA3+random_dense+HUX,0.4889592372127467,1.4180131428874714,1.2569538057180514,0.24475524475524477,0.22531867420038879,114.43043197936815,0.31840040695200994,0.6503441147397013,0.7785967757650256
71,UNSGA3+random_dense+HUX,0.5412530794325763,1.4190650333228552,1.2426562214120251,0.24834437086092714,0.2263901557107915,112.51842762733719,0.32312031378577377,0.6451649251505864,0.7625756573962158
81,UNSGA3+random_dense+HUX,0.556977649772448,1.4126868684787341,1.2184837659445684,0.254416961130742,0.23006470487064706,111.42826805286911,0.3334196016534334,0.5886782881367828,0.748969194786588
91,UNSGA3+random_dense+HUX,0.5496040259079762,1.4106162586463618,1.2107016647772635,0.254416961130742,0.23283924956940427,111.29621615087039,0.3364178711237248,0.5886782881367828,0.7454969300864063
101,UNSGA3+random_dense+HUX,0.5643086727719732,1.4067686057429243,1.2004338470808955,0.2550607287449393,0.23347344529949013,109.12823984526113,0.3404830567667038,0.5745768950335636,0.7266682969603192
111,UNSGA3+random_dense+HUX,0.5840393175560444,1.399142869702138,1.1937645674069008,0.259927797833935,0.23513068749112823,108.57305367504837,0.3426529264581233,0.5639923082710375,0.7170971836221127
121,UNSGA3+random_dense+HUX,0.5884820063290586,1.3941183357021791,1.1915005267912857,0.2555066079295154,0.23530544953805546,107.50298597678918,0.34446334807463114,0.55503568607175,0.7089805109755469
131,UNSGA3+random_dense+HUX,0.5966096799910977,1.3951649359308818,1.185738937209449,0.25597269624573377,0.2353523528128581,105.7750765635074,0.34621825262578804,0.5533983350439529,0.6957465605707132
141,UNSGA3+random_dense+HUX,0.5928783714763001,1.3947741030198806,1.1807558346969638,0.2572463768115942,0.2352736682247354,105.82211879432623,0.3490503455804535,0.5460573179383981,0.695590057471354
151,UNSGA3+random_dense+HUX,0.6225031201644721,1.3947741030198806,1.1714294188637024,0.2550607287449393,0.23564727018232562,105.1641884268214,0.3521339538307942,0.5408764104058141,0.6883292640954823
161,UNSGA3+random_dense+HUX,0.6314614698916132,1.3925233923336826,1.1625148419354152,0.2558922558922559,0.23631665110230973,104.89026837524179,0.35560742644147497,0.5305115123816245,0.6839665666670457
171,UNSGA3+random_dense+HUX,0.6311248577270862,1.3888347973331758,1.1665344070056594,0.26693227091633465,0.23838635004138123,103.92041827853,0.3552253268370666,0.522353255796785,0.6722157560498948
181,UNSGA3+random_dense+HUX,0.671212977662809,1.3888347973331758,1.1347164833398482,0.26693227091633465,0.2402930025199246,102.90671744036104,0.3658208197322997,0.5161697741729866,0.6660518437491579
191,UNSGA3+random_dense+HUX,0.672930879449526,1.3765950287770556,1.130919163675193,0.26991150442477874,0.24061261875843684,102.41168600902643,0.36762566106879213,0.5035514424085151,0.6636898472885283
201,UNSGA3+random_dense+HUX,0.6769801556535072,1.3765950287770556,1.123594332311278,0.26693227091633465,0.24202245592712665,101.97865087040617,0.37078601792323124,0.49780318254316636,0.6614681088392385
211,UNSGA3+random_dense+HUX,0.7154680154322262,1.3816130820767074,1.1156436292250282,0.26693227091633465,0.24028281267602508,100.83051257253385,0.37291539933309786,0.4826604224814764,0.6596371804996293
221,UNSGA3+random_dense+HUX,0.7128970279274998,1.377133992455559,1.1182055014529062,0.26693227091633465,0.24025190670169813,99.81761766602193,0.3726054079041828,0.4942226056779396,0.6526347742754189
231,UNSGA3+random_dense+HUX,0.7438964950328707,1.3743991453140847,1.1104234002856013,0.2674897119341564,0.23999969465287602,99.46534493874918,0.3746239804191273,0.4942226056779396,0.6517686287457178
241,UNSGA3+random_dense+HUX,0.7557271758948407,1.3743991453140847,1.0986204328820266,0.2692307692307692,0.23997579020975268,99.33354690522243,0.37748931973063643,0.4786379240406441,0.6481215040300146
251,UNSGA3+random_dense+HUX,0.7556343282703996,1.3743991453140847,1.0987132805064679,0.2711864406779661,0.24066707553340705,97.6246252417795,0.3778504652495994,0.47612763549497605,0.6394780749770617
261,UNSGA3+random_dense+HUX,0.750304204808848,1.3743991453140847,1.0992497995283046,0.27312775330396477,0.2410046244518228,97.88039168278529,0.37745465910879444,0.47217753965919074,0.6397182422654641
271,UNSGA3+random_dense+HUX,0.7697511619338928,1.3816130820767074,1.103140850111957,0.2711864406779661,0.23937213256525347,97.76949951644099,0.37668334532800063,0.46516027625274287,0.638696883784213
281,UNSGA3+random_dense+HUX,0.7809913581661848,1.3816130820767074,1.091871033180309,0.27358490566037735,0.23844969799533744,96.11130319148936,0.379403641890334,0.4483176915452444,0.6328307449589461
291,UNSGA3+random_dense+HUX,0.7813791295780247,1.3816130820767074,1.0916395759608222,0.270042194092827,0.23879815538552768,96.17127256608639,0.37937361875004005,0.4542183478774884,0.6340221877826397
301,UNSGA3+random_dense+HUX,0.7822444500297696,1.3816130820767074,1.0906082210546542,0.270042194092827,0.23841504549688666,96.39247662798195,0.37957583468436357,0.45081471246395116,0.6346438284213783
311,UNSGA3+random_dense+HUX,0.760862485895097,1.3816130820767074,1.111435136436186,0.270042194092827,0.2387834272039723,96.85635477111542,0.37293419402936584,0.45081471246395116,0.6367733171431903
321,UNSGA3+random_dense+HUX,0.7661489388281297,1.3816130820767074,1.1098081068177257,0.270042194092827,0.23975048139100497,95.0894302063185,0.37420083171724283,0.45081471246395116,0.6281261640707961
331,UNSGA3+random_dense+HUX,0.7498519454673771,1.3816130820767074,1.0926227951148992,0.270042194092827,0.24192479248017684,96.19521276595745,0.37905199379042376,0.4214640355626808,0.6297024880630367
341,UNSGA3+random_dense+HUX,0.7497537014938115,1.3816862551651201,1.0926227951148992,0.270042194092827,0.24051165376742614,95.39252095422307,0.3792227941422186,0.4214640355626808,0.6266307334828314
351,UNSGA3+random_dense+HUX,0.743046326208329,1.3816862551651201,1.091517670400443,0.270042194092827,0.24069689327328617,95.86838330109607,0.3795746708795231,0.4214640355626808,0.6269039680665438
361,UNSGA3+random_dense+HUX,0.7289762109233511,1.3921815560039719,1.0904799263087015,0.2669902912621359,0.24083369567390264,95.64720341715021,0.38031549844765955,0.4340026723019707,0.6287513796672533
371,UNSGA3+random_dense+HUX,0.7490310956909562,1.3935218707681085,1.0921781892839493,0.2682926829268293,0.24175021345421516,95.85560122501613,0.37968346682421394,0.43804907977310953,0.6242347106190154
381,UNSGA3+random_dense+HUX,0.7499494266545851,1.385849247806886,1.0897268201621133,0.2682926829268293,0.24004201977838202,95.60963894261768,0.3800399262777769,0.43583003000879444,0.6211502460865007
391,UNSGA3+random_dense+HUX,0.761904134688899,1.385849247806886,1.092927450972951,0.2682926829268293,0.23903108345981486,95.06457930367506,0.378610261618139,0.4326044615727734,0.6175187090540383
401,UNSGA3+random_dense+HUX,0.767647295880401,1.385849247806886,1.089535753524578,0.2639593908629442,0.23919066805627745,95.29649822695036,0.3798136680821918,0.43448257337128743,0.619438824525768
411,UNSGA3+random_dense+HUX,0.7730425848743754,1.385849247806886,1.089556410463427,0.2647058823529412,0.23785948866518455,95.44235170857512,0.3798569496416324,0.43448257337128743,0.6196865363449163
421,UNSGA3+random_dense+HUX,0.7731453927467864,1.385849247806886,1.089556410463427,0.2639593908629442,0.23802965310827356,95.93529174725984,0.3799012574206801,0.4283296330287146,0.6213413084892556
431,UNSGA3+random_dense+HUX,0.7497078927469695,1.385849247806886,1.089556410463427,0.26865671641791045,0.2393540571676927,96.54525709219858,0.38045855233014225,0.43414066815523883,0.6240671254206188
441,UNSGA3+random_dense+HUX,0.7582511635964782,1.385849247806886,1.0895432353746497,0.2727272727272727,0.23982872525783847,96.94506769825918,0.3807675222327745,0.43414066815523883,0.6254587424807714
451,UNSGA3+random_dense+HUX,0.7499092054584006,1.385849247806886,1.0895953921299404,0.26865671641791045,0.23965653982502091,96.63145551257254,0.38141296375830963,0.43414066815523883,0.6234788385909003
461,UNSGA3+random_dense+HUX,0.7515092632032455,1.385849247806886,1.0895953921299404,0.26865671641791045,0.2413466690619822,96.21289490651193,0.38134252894256443,0.43414066815523883,0.620829757300894
471,UNSGA3+random_dense+HUX,0.7419999033266037,1.3824450763799654,1.0895953921299404,0.26865671641791045,0.2417926005352715,96.23762491940683,0.38111119395555726,0.4305337813205228,0.6199506837181571
481,UNSGA3+random_dense+HUX,0.7486011392632999,1.3824450763799654,1.085327804104838,0.27053140096618356,0.24224839068768406,95.88440119277885,0.3829304408913943,0.4246921465853057,0.6187292315358364
491,UNSGA3+random_dense+HUX,0.7487117642264967,1.3813896776781176,1.0852171791416412,0.2689075630252101,0.24341817119519962,95.80609284332688,0.3836965895185711,0.4246921465853057,0.6205772385190828
500,UNSGA3+random_dense+HUX,0.7490919085607068,1.3813896776781176,1.085327804104838,0.26851851851851855,0.2438171283507595,95.30064877498387,0.3835893545712714,0.41087551314349496,0.6174836983980986
1,UNSGA3+random_dense+UX,0.35491245759624335,1.6298895686820816,1.544939543950965,0.17983651226158037,0.15648656723000257,128.08902321083173,0.2082377696637737,0.8710271954100883,0.987774262615403
11,UNSGA3+random_dense+UX,0.46254988587639234,1.5638699898743933,1.4520128843524447,0.19633507853403143,0.17930552937412808,124.77031753707286,0.23914648538489125,0.842138118834251,0.9287097538826717
21,UNSGA3+random_dense+UX,0.44213488196793027,1.530456458762082,1.384381964484585,0.2087912087912088,0.1936338570901727,123.19838410702774,0.2638741510762828,0.7868874797258055,0.8958495485891473
31,UNSGA3+random_dense+UX,0.4484789803810247,1.4911885830853668,1.3180131406354165,0.2222222222222222,0.20466617316434452,122.46522404900064,0.2884450279175223,0.7174730061670418,0.8712191061521346
41,UNSGA3+random_dense+UX,0.46196517394207837,1.4661781350172107,1.3044791364070774,0.22857142857142856,0.2147898812563173,118.85937701482915,0.2959276806292578,0.7174730061670418,0.8316615355534577
51,UNSGA3+random_dense+UX,0.4928447938159649,1.4462136878919698,1.279144842436039,0.23825503355704697,0.21838623352993497,117.5076160541586,0.30606346322660366,0.6742581144599611,0.8206649991876064
61,UNSGA3+random_dense+UX,0.4962951625155499,1.4441865340026994,1.2649578850828644,0.24041811846689895,0.22133261168529667,114.70494842037395,0.31300286922482645,0.6691483882728305,0.8004265742386323
