generation,metodo,Range,MinSum,SumMin,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,Hypervolume,IGD+,GD+
1,SPEA2+random_dense+HUX,0.3081076196653816,1.6316744017896767,1.56638451314364,0.17914438502673796,0.15591739439161922,127.72836879432624,0.20289254642619384,0.9215022777914867,0.986216261028231
11,SPEA2+random_dense+HUX,0.4878918538346719,1.5548331162830944,1.4182268672756333,0.19889502762430938,0.17515526616566277,122.52432301740814,0.24995157686185038,0.8215038307948793,0.9159905038489694
21,SPEA2+random_dense+HUX,0.5857419174306605,1.5190607586402816,1.3512983435719323,0.20994475138121546,0.18559312206048667,119.25527079303677,0.2744164187358975,0.7317694980825703,0.881766972122741
31,SPEA2+random_dense+HUX,0.6217927860236505,1.4877202035194976,1.2780104402379633,0.21727748691099477,0.19587944861529563,117.60396518375242,0.3004351566386675,0.6663798039530322,0.8417503777435451
41,SPEA2+random_dense+HUX,0.7215146119130574,1.4724204272031027,1.2057999825536057,0.22483221476510068,0.20305752959238035,115.34002256608642,0.3247541059508288,0.6352166632950699,0.8184373187641246
51,SPEA2+random_dense+HUX,0.7330058337515616,1.4580715439969936,1.186095099123254,0.22741433021806853,0.20594990639707483,113.68719374597035,0.33411797512696506,0.614854553710769,0.8000208056900504
61,SPEA2+random_dense+HUX,0.726485415643561,1.4336541210999891,1.184033006945747,0.23773584905660378,0.2101883263543592,111.39654658284975,0.3376057407191696,0.590692555296155,0.780925732548454
71,SPEA2+random_dense+HUX,0.7560321028024544,1.4276152837357905,1.1706820905907072,0.24,0.2135293334972466,111.00367907801419,0.34343377244656775,0.5680051603357876,0.7712134959352156
81,SPEA2+random_dense+HUX,0.7828461488486294,1.412751879714897,1.1514605563288616,0.23846153846153847,0.2153700237870271,109.4068625080593,0.3509799606588681,0.5530944700023213,0.7593656802551948
91,SPEA2+random_dense+HUX,0.8049849119166647,1.4080757708163227,1.1318571591912356,0.24675324675324675,0.21701993513770412,108.42324709864603,0.35872582304680384,0.5387924813735279,0.74603069764576
101,SPEA2+random_dense+HUX,0.7949544086053514,1.4091703000996525,1.1339747152559652,0.24482758620689654,0.21846199921618686,106.57200193423597,0.3593216186486386,0.5322141982939815,0.7343349943738237
111,SPEA2+random_dense+HUX,0.7938675260659063,1.4091703000996525,1.1308284112977016,0.24295774647887325,0.21832488271890604,105.50258301096066,0.36086654723666345,0.5172379734416308,0.7221364175960838
121,SPEA2+random_dense+HUX,0.7918366409884978,1.3978335835336337,1.130392121062723,0.24761904761904763,0.22026809855288376,105.05028610573822,0.36259218252374836,0.511533864084251,0.7107659966397507
131,SPEA2+random_dense+HUX,0.822259834635733,1.4035805094849476,1.1110931567003215,0.24644549763033174,0.22277552827727418,104.78009751773051,0.36897960109852557,0.5063040153425508,0.7095471454974074
141,SPEA2+random_dense+HUX,0.8303222459165395,1.4095528380348323,1.103071613154908,0.24680851063829787,0.22237385058820736,104.70876450676981,0.37243265040045676,0.49176289530270617,0.7080544817962985
151,SPEA2+random_dense+HUX,0.8462097146080974,1.3869976508159325,1.0928354911141434,0.25333333333333335,0.2193831268087981,104.9713773372018,0.37628195891848876,0.4930902437401723,0.7139449527050165
161,SPEA2+random_dense+HUX,0.8559682631724057,1.3939286916047628,1.0890304139090536,0.2602739726027397,0.22032501977806204,102.9469656673114,0.37749450259719747,0.4910170891497969,0.7066330205902349
171,SPEA2+random_dense+HUX,0.8580742439078145,1.3978929450272097,1.0801036935651465,0.25287356321839083,0.22069652938837472,103.3436734364926,0.3802993693500844,0.4659097745401217,0.7020438599826406
181,SPEA2+random_dense+HUX,0.8639331690508291,1.3960678255008707,1.0820699169320251,0.24757281553398058,0.22221573065936673,103.47943262411347,0.3797487892973641,0.46858684545081064,0.6995275919288799
191,SPEA2+random_dense+HUX,0.8494541262984657,1.3920072460335795,1.079626942823293,0.2571428571428571,0.22400678252852077,101.46839539007091,0.3801907717516807,0.479179655065577,0.6901701411172307
201,SPEA2+random_dense+HUX,0.8587539654190455,1.3967858382533678,1.0944546969048048,0.2553191489361702,0.22304828077311536,100.38855980012896,0.3778859150990412,0.472530272302762,0.6860838755077006
211,SPEA2+random_dense+HUX,0.8625869042506387,1.3951358871401285,1.0875884665693507,0.2599118942731278,0.2242604106776156,99.86125080593166,0.3812546062281656,0.472305919949386,0.6780526294436304
221,SPEA2+random_dense+HUX,0.8894571834585596,1.3977611119003013,1.0747365069041406,0.2542372881355932,0.2252991886367235,99.14460025789813,0.3843961423495122,0.4607609743404429,0.6694783710598341
231,SPEA2+random_dense+HUX,0.8985752116393491,1.390232944573711,1.0656184787233514,0.26181818181818184,0.22364208816641684,98.5399137653127,0.38600211540812013,0.4384096284052755,0.6675846352344256
241,SPEA2+random_dense+HUX,0.8910848983140861,1.390232944573711,1.0653010451746372,0.26181818181818184,0.22216219461428785,98.13206802063185,0.3865324357058555,0.4384096284052755,0.670530410552014
251,SPEA2+random_dense+HUX,0.9288565371942081,1.4012365578434027,1.0588159608685495,0.25738396624472576,0.22435509805739587,96.88860815602837,0.3874750092877873,0.4325451538779695,0.655142572180197
261,SPEA2+random_dense+HUX,0.9302986309969484,1.397803752883271,1.0504434135689174,0.25609756097560976,0.22243335095297057,95.8347880399742,0.3899879991245069,0.4244425697914161,0.6544442049855652
271,SPEA2+random_dense+HUX,0.88996951296867,1.3910563283498492,1.0842874472911082,0.25793650793650796,0.2222342940211502,94.96783123791101,0.3800857910794533,0.43250262195278755,0.6476900287030808
281,SPEA2+random_dense+HUX,0.8877660853118172,1.389620972199181,1.0869151667651047,0.2564102564102564,0.22182125612235248,95.32812701482915,0.37972787002756114,0.42545162862116764,0.652900187511978
291,SPEA2+random_dense+HUX,0.9059235717842652,1.3890023632572364,1.0832082844040065,0.26455026455026454,0.22154168778686079,94.6365570599613,0.3815333910911108,0.41897336014907666,0.6453668514601313
301,SPEA2+random_dense+HUX,0.9397597141248432,1.3890023632572364,1.0830617870154418,0.2597402597402597,0.221250776715794,94.60259912959383,0.3823386944761686,0.42118610709201065,0.6442662877943967
311,SPEA2+random_dense+HUX,0.9410475773143586,1.392390571437952,1.0804149789032131,0.26222222222222225,0.22323601005467947,94.00661669890393,0.38265202833970186,0.4299165252157691,0.6415526521008633
321,SPEA2+random_dense+HUX,0.9423533454016529,1.3928014906847712,1.0791092108159188,0.25806451612903225,0.2234557723398071,92.42050290135397,0.38314322188149347,0.415404663077832,0.6307721874453961
331,SPEA2+random_dense+HUX,0.969515580150168,1.3946608386552388,1.057088780459464,0.2600896860986547,0.22184863868772375,92.18599290780142,0.38881552930661484,0.4143834174872909,0.6216190309130286
341,SPEA2+random_dense+HUX,0.922651537022281,1.3905776648106116,1.0683981004988066,0.26744186046511625,0.22354191041045304,93.86558671824628,0.38616123341959724,0.42095868732504754,0.6329031086069558
351,SPEA2+random_dense+HUX,0.9214632858494998,1.3888623603082662,1.0695863516715878,0.26337448559670784,0.2228425237728375,92.87039410058027,0.3853556764896176,0.41776922515779163,0.6243965187694958
361,SPEA2+random_dense+HUX,0.8758699668682013,1.3887652582518641,1.0936035830084667,0.26229508196721313,0.22574259507996927,93.8942617666022,0.37787023781967544,0.42306001076733796,0.628774742227968
371,SPEA2+random_dense+HUX,0.8546720434207659,1.3752674609620799,1.082206589255094,0.25961538461538464,0.225563812338737,93.38046018697615,0.3824318325166192,0.4299232173061988,0.6211690733637613
381,SPEA2+random_dense+HUX,0.8411474135329663,1.3871732186828067,1.0879491179755887,0.26200873362445415,0.22527818763247287,93.57875564152161,0.380034792027168,0.42169529426542973,0.6300737871861772
391,SPEA2+random_dense+HUX,0.8406558865447074,1.3812814395211659,1.0832525775189774,0.2636363636363636,0.22623661795631214,93.66561492585427,0.3811047140780179,0.41179236764243843,0.6248732188061235
401,SPEA2+random_dense+HUX,0.8520726912636304,1.3825655018810137,1.080914890828577,0.2638888888888889,0.22756295974506413,92.7937016441006,0.3825179588398251,0.4044554536970891,0.6202298777720899
411,SPEA2+random_dense+HUX,0.8565896927885835,1.3825655018810137,1.0813255818144822,0.26406926406926406,0.22806207185486982,92.73604126370083,0.3824823719794558,0.4142896793539455,0.6188608751777162
421,SPEA2+random_dense+HUX,0.8297280747800961,1.3755113913011634,1.0995164283264718,0.26406926406926406,0.226304319335827,91.44722356544166,0.3770544807438187,0.40950938791073704,0.6116758097908062
431,SPEA2+random_dense+HUX,0.8244325080731953,1.3755113913011634,1.10569010122445,0.26576576576576577,0.2268560969327569,91.51658607350097,0.3746953138821338,0.4014856981228769,0.6109277443969722
441,SPEA2+random_dense+HUX,0.7982658856198455,1.373518287987673,1.1108403539856722,0.2644628099173554,0.22505095338391046,91.92933188265636,0.37231676966984256,0.4014856981228769,0.6164355060962695
