algorithm,init,crossover,Range
NSGA2,greedy_multi,UX,0.6188697402633621
NSGA2,random_dense,UX,0.5790293080065924
NSGA3,greedy_multi,UX,0.46996883754763685
MOEAD_TCHE,greedy_multi,UX,0.35847544549667065
NSGA3,random_dense,UX,0.31888486598834326
MOEAD_TCHE,random_dense,UX,0.09548954236469331
