algorithm,init,crossover,MaxToleranceRate
NSGA2,greedy_multi,UX,0.02040816326530612
NSGA3,greedy_multi,UX,0.020326530612244896
MOEAD_TCHE,greedy_multi,UX,0.017368448858833475
NSGA3,random_dense,UX,0.0037824877220515238
NSGA2,random_dense,UX,0.002797935903191182
MOEAD_TCHE,random_dense,UX,0.0008795002571037574
