algorithm,init,crossover,GD+
MOEAD_TCHE,greedy_multi,UX,0.08681198996438809
NSGA3,greedy_multi,UX,0.16654832305336129
NSGA2,greedy_multi,UX,0.3592252072520976
NSGA3,random_dense,UX,0.49515258260011824
NSGA2,random_dense,UX,0.7555581762586268
MOEAD_TCHE,random_dense,UX,1.0379137622425476
