algorithm,init,crossover,IGD+
NSGA2,greedy_multi,UX,0.002190946092702456
NSGA3,greedy_multi,UX,0.012370495681250985
MOEAD_TCHE,greedy_multi,UX,0.023780182929309262
NSGA3,random_dense,UX,0.3573770224933845
NSGA2,random_dense,UX,0.41464732691702466
MOEAD_TCHE,random_dense,UX,1.0066595170030501
