algorithm,init,crossover,run,seed,f1_compactness,f2_transformed_tolerance,f3_transformed_hamming_avg,f4_balance_var
NSGA2,random_dense,UX,1,968166279,235.0,-45.0,-92.00088652482269,162.46010559705263
NSGA2,random_dense,UX,1,968166279,226.0,-47.0,-88.72783687943263,151.07574993083855
NSGA2,random_dense,UX,1,968166279,229.0,-47.0,-88.4645390070922,148.50051556762747
NSGA2,random_dense,UX,1,968166279,523.0,-117.0,-199.0177304964539,1046.2089054876517
NSGA2,random_dense,UX,1,968166279,526.0,-116.0,-200.02836879432624,1055.4176349278205
NSGA2,random_dense,UX,1,968166279,272.0,-61.0,-106.7872340425532,224.06465972536574
NSGA2,random_dense,UX,1,968166279,457.0,-101.0,-175.63031914893617,740.7099672740293
NSGA2,random_dense,UX,1,968166279,499.0,-110.0,-191.11790780141843,931.3912395943358
NSGA2,random_dense,UX,1,968166279,261.0,-54.0,-103.06737588652483,204.91035410693647
NSGA2,random_dense,UX,1,968166279,471.0,-106.0,-181.270390070922,805.3710381457164
NSGA2,random_dense,UX,1,968166279,285.0,-55.0,-110.07003546099291,242.5544921973238
NSGA2,random_dense,UX,1,968166279,290.0,-62.0,-113.77393617021276,263.07212209521657
NSGA2,random_dense,UX,1,968166279,244.0,-52.0,-94.91578014184397,171.56116942684025
NSGA2,random_dense,UX,1,968166279,524.0,-115.0,-199.37056737588654,1040.2066514511364
NSGA2,random_dense,UX,1,968166279,514.0,-113.0,-196.48581560283688,991.1611463206084
NSGA2,random_dense,UX,1,968166279,424.0,-97.0,-161.82978723404256,609.9107439263615
NSGA2,random_dense,UX,1,968166279,512.0,-114.0,-194.96099290780143,970.7928046878928
NSGA2,random_dense,UX,1,968166279,241.0,-48.0,-94.06382978723404,171.3150746944315
NSGA2,random_dense,UX,1,968166279,239.0,-49.0,-92.84131205673759,164.07499544162755
NSGA2,random_dense,UX,1,968166279,429.0,-93.0,-165.80673758865248,643.9130042502893
NSGA2,random_dense,UX,1,968166279,340.0,-78.0,-132.3200354609929,370.60236453774996
NSGA2,random_dense,UX,1,968166279,292.0,-57.0,-115.88741134751773,280.79494790880767
NSGA2,random_dense,UX,1,968166279,316.0,-67.0,-125.81914893617021,343.7367964388103
NSGA2,random_dense,UX,1,968166279,390.0,-81.0,-149.52659574468086,490.3539025954432
NSGA2,random_dense,UX,1,968166279,448.0,-101.0,-174.66666666666666,750.7293144208068
NSGA2,random_dense,UX,1,968166279,431.0,-95.0,-167.20567375886526,676.7874855389571
NSGA2,random_dense,UX,1,968166279,482.0,-107.0,-183.73492907801418,842.3827515907144
NSGA2,random_dense,UX,1,968166279,271.0,-58.0,-105.36436170212765,218.34685047910037
NSGA2,random_dense,UX,1,968166279,281.0,-58.0,-109.96897163120568,239.4875124176344
NSGA2,random_dense,UX,1,968166279,411.0,-87.0,-159.65514184397162,587.0468529940639
NSGA2,random_dense,UX,1,968166279,232.0,-47.0,-90.53014184397163,157.67994253307194
NSGA2,random_dense,UX,1,968166279,407.0,-94.0,-159.27304964539007,577.6204793521454
NSGA2,random_dense,UX,1,968166279,324.0,-73.0,-126.60992907801419,336.0677028318495
NSGA2,random_dense,UX,1,968166279,417.0,-92.0,-163.63829787234042,652.9755545495711
NSGA2,random_dense,UX,1,968166279,228.0,-46.0,-89.03191489361703,152.9777048438208
NSGA2,random_dense,UX,1,968166279,428.0,-94.0,-165.31560283687944,634.8897565514834
NSGA2,random_dense,UX,1,968166279,399.0,-88.0,-154.82269503546098,546.0891303254361
NSGA2,random_dense,UX,1,968166279,268.0,-59.0,-104.71719858156028,213.77906591092005
NSGA2,random_dense,UX,1,968166279,458.0,-99.0,-173.8386524822695,730.4775130778141
NSGA2,random_dense,UX,1,968166279,348.0,-75.0,-135.40425531914894,415.46778331069874
NSGA2,random_dense,UX,1,968166279,255.0,-53.0,-99.77748226950355,192.90704614330343
