algorithm,init,crossover,run,seed,elapsed_sec,n_solutions_final_front,n_infeasible_final_front,Range,SumMin,MinSum,Hypervolume,IGD+,GD+,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,avg_h_norm
NSGA2,random_dense,UX,1,968166279,229.34259581565857,220,0,1.8115461442344558,0.6651347212970464,1.439432809815441,0.5304609725675331,0.4345776885317248,0.842251593711303,0.240625,0.21788405189473875,145.12039410058026,0.18797978510437857
NSGA2,random_dense,UX,2,389715676,239.20612359046936,220,0,1.9173398763742795,0.652484852116567,1.4451378431775135,0.5245061427011584,0.40006213636839066,0.8215043243236063,0.2314540059347181,0.2120418686368548,141.0354771115409,0.1826884418543276
NSGA2,random_dense,UX,3,1365519492,224.07504606246948,220,0,1.8596286633666885,0.6384735818549939,1.4276961674007833,0.5372540015112774,0.3823844377138827,0.8131013893858736,0.23809523809523808,0.22038865290773813,142.1846228239845,0.18417697256992813
NSGA2,random_dense,UX,4,1294041239,207.0193543434143,220,0,2.043910150696961,0.5861979118445916,1.4538259159127682,0.542024286203149,0.3554757724379661,0.8337018149920568,0.24206349206349206,0.2189299745637424,142.1560968729852,0.18414002185619843
NSGA2,random_dense,UX,5,1818464070,223.50873589515686,220,0,1.9777716564830716,0.6115160372745313,1.4421508595968373,0.537618579329423,0.36721133130096817,0.8378154570291918,0.23469387755102042,0.21742116851349655,143.1737911025145,0.18545827863020015
NSGA2,greedy_multi,UX,1,817033780,196.09641528129578,219,1,0.3458129834130626,1.7414425257454407,1.8403721974475737,0.06314800563134926,5.2998149480898427e-05,0.06454401011851006,0.2857142857142857,0.2105465216636884,20.145487224327212,0.026095190705087062
NSGA2,greedy_multi,UX,2,238583177,227.78006196022034,219,1,0.32726336667842104,1.755240662988705,1.8485872418517555,0.05960662125683189,0.0,0.06397456058141783,0.26785714285714285,0.20950252648543383,20.043095631335213,0.025962559107947168
NSGA2,greedy_multi,UX,3,1214386993,246.1857511997223,220,0,0.3512223524228465,1.7397199654038467,1.8416361428646761,0.0635359402847152,0.0,0.06719551328631902,0.2711864406779661,0.20636945495100698,20.786242746615088,0.026925184904941824
NSGA2,greedy_multi,UX,4,1142908740,268.82877802848816,219,1,0.3029098008907366,1.7747856141884677,1.8638976973300516,0.05477704621969417,0.0,0.060833295010451226,0.2857142857142857,0.20309350917144098,19.31362333624794,0.02501764680861132
NSGA2,greedy_multi,UX,5,1667331571,201.38109874725342,220,0,0.3418502087997422,1.7390403209029024,1.8322030474865276,0.063764385088878,0.0,0.06290770363125858,0.2826086956521739,0.2160558298485982,19.76013056092843,0.025596024042653407
NSGA3,random_dense,UX,1,1439367609,261.6898572444916,26,0,1.2631804382022502,0.8970732847660153,1.4036429931417396,0.47844137767719525,0.4878820277391308,0.7697823493125214,0.2507936507936508,0.2266726069129714,140.08551554828153,0.1814579216946652
NSGA3,random_dense,UX,2,860917006,223.70715951919556,27,0,1.3422036551213279,0.8632682546580326,1.4069291785166453,0.48774354280521626,0.4966785730965957,0.7931558001802591,0.25084745762711863,0.22638862135846943,141.61711977935383,0.18344186499916298
NSGA3,random_dense,UX,3,1836720822,230.62714457511902,25,0,1.3273631668009662,0.9036412970919427,1.4108631355064576,0.4692599028621816,0.44274516462022784,0.7394299765561702,0.2507936507936508,0.22521717644339642,134.89929078014185,0.1747400139639143
NSGA3,random_dense,UX,4,1765242569,239.76515650749207,26,0,1.3555274034582352,0.8808886638124758,1.4169224768952455,0.4792448109907,0.46769485803614547,0.7789542452821107,0.2591240875912409,0.22389981123054353,139.87292007637754,0.18118253895903827
NSGA3,random_dense,UX,5,142181753,221.6732838153839,22,0,1.4562363822167583,0.8628006933483732,1.434678079054581,0.47594763353035774,0.46710977851727636,0.7766782542613258,0.25,0.21801800631571017,140.38152804642166,0.18184135757308506
NSGA3,greedy_multi,UX,1,302304332,225.97855877876282,22,0,0.22264551820350278,1.8239676146457153,1.8830910991545557,0.043484180315552526,0.0009009685411771606,0.044334216314342395,0.275,0.1999627386929249,15.174242424242424,0.019655754435547183
NSGA3,greedy_multi,UX,2,1871337376,231.34015560150146,22,0,0.24197286069582655,1.813895662225852,1.881376375377684,0.04566709583729332,0.0009009685411771606,0.051298375945185354,0.27586206896551724,0.20264306923023534,17.0001611863314,0.022020934179185752
NSGA3,greedy_multi,UX,3,699657545,237.16075038909912,22,0,0.23791005268595788,1.815916291358949,1.8815662277031027,0.045240452900322775,0.0009009685411771606,0.049891991943217875,0.2894736842105263,0.2022778252701096,16.65892972275951,0.021578924511346517
NSGA3,greedy_multi,UX,4,628179292,229.65139389038086,21,0,0.2605779706859352,1.79641639706953,1.8660615922631236,0.049614149484210765,0.0009009685411771606,0.05418768302448768,0.28205128205128205,0.20191444776504658,17.6072695035461,0.022807343916510493
NSGA3,greedy_multi,UX,5,1152602123,250.97014713287354,17,0,0.2672637453064966,1.7926697416786586,1.865113580323436,0.050435323657061666,0.0009009685411771606,0.05414616085914889,0.27450980392156865,0.19053893568653257,17.611180642469755,0.02281241015863958
MOEAD_TCHE,random_dense,UX,1,1521868368,514.0623219013214,100,112,1.386693556659089,0.9429282849607099,1.5025956401751293,0.43607070266270836,0.38003649800718453,0.7407280480446998,0.22349570200573066,0.20246885051185237,130.21900709219858,0.1686774703266821
MOEAD_TCHE,random_dense,UX,2,943417765,474.1390585899353,96,112,1.4303150664140647,0.9217359216073275,1.4936667425689747,0.4462002732544016,0.38911409035111794,0.755392631011409,0.2260536398467433,0.20640969486449903,133.40255614657212,0.1728012385318292
MOEAD_TCHE,random_dense,UX,3,1919221581,457.80194425582886,97,123,1.3544095003498755,0.9351237673408798,1.5027606516348917,0.44344440635087146,0.3993022386622646,0.7597235312466921,0.22554347826086957,0.21065757144501063,133.33554507567447,0.17271443662652133
MOEAD_TCHE,random_dense,UX,4,1847743328,489.3347098827362,90,124,1.4408611690661037,0.9311292402828368,1.527576600595687,0.43535740463346917,0.37737517953334065,0.7465839149231915,0.22304832713754646,0.20486954948608485,130.8924743892829,0.16954983729181725
MOEAD_TCHE,random_dense,UX,5,224682512,515.9815459251404,107,106,1.425749596431087,0.9318112788705627,1.4829246385407235,0.44079611548374065,0.37607517058484385,0.7256163836703039,0.22674418604651161,0.20531392427465667,127.81326638828132,0.1655612258915561
MOEAD_TCHE,greedy_multi,UX,1,1315866514,467.63464879989624,69,128,0.20757673782412672,1.8407809210823547,1.9016605432996412,0.039745044375531266,0.0,0.05164683853240491,0.23684210526315788,0.1750448307535543,16.820793503957244,0.021788592621706276
MOEAD_TCHE,greedy_multi,UX,2,737415911,494.4279100894928,57,133,0.20309553676774567,1.8429478506477044,1.9017718478208767,0.03933335088156113,0.00044166032181135287,0.04937289206033443,0.25,0.18727589794199592,16.19785056613164,0.020981671717787097
MOEAD_TCHE,greedy_multi,UX,3,1713219727,500.57841420173645,61,55,0.2352593009819936,1.8235658932984156,1.892774651831495,0.043384915820267496,0.0009009685411771606,0.06153292858900391,0.23404255319148937,0.18496194255581655,18.93587954888966,0.0245283413845721
MOEAD_TCHE,greedy_multi,UX,4,1641741474,375.07499527931213,68,70,0.20867561239022658,1.8359288163134369,1.8930435966767227,0.04084868898881252,0.0,0.0500773352580406,0.2647058823529412,0.1975793185862741,16.49773153942428,0.02137011857438378
MOEAD_TCHE,greedy_multi,UX,5,18680658,350.639191865921,64,77,0.20610658496900508,1.842711939207836,1.9033647280573052,0.03932100349254563,6.773213494800406e-05,0.05221531297427819,0.23255813953488372,0.16868406340797967,16.665336879432623,0.021587223937088888
