init,Compacidad,Tolerancia,Hamming,Balance
random_dense,223.0,51.0,83.42464539007092,156.4163074983653
random_dense,222.0,49.0,83.17996453900709,158.83020141718248
random_dense,214.0,48.0,77.82535460992908,124.78066920049298
random_dense,213.0,46.0,77.71542553191489,128.9855067338162
random_dense,241.0,57.0,91.61879432624112,200.365320532166
random_dense,228.0,53.0,84.65602836879432,155.20437855238663
random_dense,246.0,55.0,93.89716312056736,214.0532543634627
random_dense,236.0,55.0,87.96099290780141,163.73606709924047
random_dense,227.0,50.0,80.70744680851064,128.66618567979447
random_dense,240.0,47.0,89.90070921985816,176.61070871686516
random_dense,234.0,50.0,82.59485815602837,129.9147607954834
random_dense,253.0,60.0,96.8005319148936,227.5249287950806
random_dense,249.0,59.0,92.10904255319149,179.12552106911127
random_dense,259.0,61.0,99.77393617021276,245.0153845065639
random_dense,254.0,60.0,95.14804964539007,197.1101735010816
random_dense,245.0,56.0,87.79343971631205,154.3819782392736
random_dense,274.0,62.0,105.82180851063828,278.93190027538867
random_dense,261.0,61.0,98.17287234042551,212.26355487022764
random_dense,256.0,58.0,91.13475177304964,164.84709018661027
random_dense,276.0,53.0,103.3936170212766,236.5542854987174
random_dense,262.0,54.0,94.52836879432624,173.10735123987723
random_dense,283.0,64.0,109.25443262411348,289.8474980823401
random_dense,276.0,65.0,104.74113475177305,239.2450455208489
random_dense,268.0,62.0,97.13475177304964,193.12723203058172
random_dense,291.0,66.0,109.96010638297872,268.2422028255617
random_dense,279.0,63.0,100.64450354609929,207.00926056913616
random_dense,315.0,65.0,117.50531914893617,311.2907518484987
random_dense,293.0,61.0,106.28280141843972,226.83403044992716
random_dense,318.0,69.0,118.54432624113475,318.31009192193574
random_dense,308.0,68.0,111.29875886524825,257.68822540993915
random_dense,317.0,69.0,116.0709219858156,290.2254665258282
random_dense,218.0,51.0,81.5,143.00886524822695
random_dense,218.0,50.0,82.66666666666667,158.60165484633612
random_dense,219.0,50.0,83.16312056737588,164.14005834716582
random_dense,211.0,47.0,77.55053191489361,124.86446780217298
random_dense,214.0,45.0,78.68528368794327,128.09332952945016
random_dense,229.0,54.0,87.67641843971631,189.13908930008608
random_dense,223.0,52.0,82.38297872340425,140.6972989286253
random_dense,234.0,55.0,89.85460992907801,209.06751420954652
random_dense,230.0,54.0,85.59574468085107,154.52452089935133
random_dense,240.0,54.0,92.47606382978724,223.7121930172021
random_dense,232.0,54.0,87.21010638297872,167.41064254187398
random_dense,226.0,50.0,81.29964539007092,126.66907788843616
random_dense,241.0,47.0,89.62765957446808,177.69824204013915
random_dense,227.0,50.0,81.38120567375887,126.89368932649408
random_dense,255.0,60.0,99.1959219858156,266.49086989462324
