init,Compacidad,Tolerancia,Hamming,Balance
random_dense,333.0,70.0,125.64804964539007,313.72985435214565
random_dense,330.0,66.0,131.03014184397162,390.7012191288162
random_dense,330.0,74.0,127.74379432624112,403.4299260286211
random_dense,344.0,75.0,127.2313829787234,308.91543354836193
random_dense,314.0,67.0,116.9086879432624,250.25850607992552
random_dense,347.0,78.0,121.0895390070922,255.1276210640811
random_dense,371.0,69.0,139.22429078014184,422.7874596033901
random_dense,326.0,74.0,133.59308510638297,465.3654486381469
random_dense,388.0,79.0,148.7322695035461,494.8396678989987
random_dense,407.0,85.0,150.35195035460993,459.439074210301
random_dense,375.0,83.0,136.19148936170214,379.53425381017047
random_dense,378.0,77.0,136.25709219858155,361.366527714904
random_dense,337.0,61.0,120.50709219858156,253.7534958000101
random_dense,334.0,65.0,128.27925531914894,348.5558817149537
random_dense,317.0,60.0,125.45212765957449,371.8842330617173
random_dense,290.0,68.0,116.50531914893617,325.8758582314776
random_dense,379.0,82.0,141.4494680851064,412.8910635468544
random_dense,433.0,87.0,160.56560283687944,552.6730012323325
random_dense,395.0,86.0,146.65336879432624,493.593499289523
random_dense,315.0,68.0,126.37056737588652,398.3094883305668
random_dense,305.0,64.0,118.65159574468083,292.9043236947333
random_dense,330.0,74.0,124.2890070921986,299.9980351843474
random_dense,391.0,84.0,141.8572695035461,396.8298053103472
random_dense,296.0,69.0,116.75088652482268,296.09131127081093
random_dense,295.0,61.0,120.32180851063828,350.6756946016299
random_dense,400.0,83.0,152.76418439716312,560.472759795784
random_dense,349.0,67.0,131.34840425531914,348.55680596423787
random_dense,281.0,59.0,109.7313829787234,240.12199383205063
random_dense,358.0,78.0,127.8732269503546,305.9014817853723
random_dense,407.0,68.0,147.78900709219857,431.476758588602
random_dense,375.0,84.0,142.04698581560282,477.80896254589857
random_dense,347.0,70.0,137.84397163120568,479.5855842261464
random_dense,345.0,71.0,125.00886524822695,288.8048859463811
random_dense,329.0,71.0,132.25443262411346,416.7889874440422
random_dense,289.0,65.0,112.87588652482268,264.6689930083998
random_dense,312.0,70.0,113.02925531914892,245.18088171495415
random_dense,302.0,69.0,121.80673758865248,348.0264794275938
random_dense,262.0,62.0,99.40425531914892,201.10253508374856
random_dense,285.0,65.0,118.91932624113475,410.48019387228976
random_dense,467.0,99.0,176.96453900709218,836.385267340677
random_dense,411.0,84.0,139.7836879432624,349.19079774659167
random_dense,371.0,80.0,126.79078014184395,286.4207660580454
random_dense,431.0,85.0,169.68882978723406,816.2888113965594
random_dense,434.0,86.0,148.93085106382978,411.0661404104429
random_dense,262.0,59.0,108.35283687943264,327.7691231577889
random_dense,416.0,93.0,146.51152482269504,420.2800090224337
random_dense,287.0,70.0,117.84840425531917,371.5257775954426
random_dense,325.0,52.0,114.40780141843972,237.3656128967359
random_dense,350.0,80.0,124.6214539007092,313.44624185780464
random_dense,312.0,70.0,130.64361702127658,560.8623528746036
random_dense,335.0,54.0,135.3785460992908,495.09872412730766
random_dense,285.0,70.0,111.88209219858156,283.0454949134851
random_dense,495.0,101.0,177.95390070921985,711.6822720185089
random_dense,326.0,63.0,135.41666666666666,569.549793144208
random_dense,328.0,71.0,137.20921985815602,615.4562270509535
random_dense,448.0,94.0,156.84663120567376,481.5518326228563
random_dense,434.0,69.0,163.8200354609929,626.6830382966151
random_dense,429.0,99.0,161.68794326241135,619.7572305216028
random_dense,422.0,73.0,165.0868794326241,696.928622176953
random_dense,343.0,79.0,141.9654255319149,670.9057194997744
random_dense,333.0,80.0,133.46897163120568,492.49371809139416
random_dense,413.0,93.0,161.58510638297872,723.2108420099602
random_dense,410.0,94.0,153.54166666666666,561.4840794917257
random_dense,363.0,68.0,126.36790780141844,276.61907647376853
random_dense,437.0,97.0,157.65248226950354,543.8437704340829
random_dense,264.0,64.0,104.70212765957449,279.10276143051163
random_dense,438.0,76.0,155.74202127659575,469.2339788931636
random_dense,390.0,79.0,158.27836879432624,759.2345675519356
random_dense,413.0,90.0,144.00531914893617,404.748198657009
random_dense,354.0,85.0,140.24024822695034,508.9555786617881
random_dense,313.0,64.0,129.1427304964539,468.2074648848151
random_dense,400.0,65.0,157.88918439716312,674.167684441176
random_dense,442.0,96.0,171.69326241134752,836.8810893566724
random_dense,331.0,79.0,126.56471631205672,389.6482940684575
random_dense,255.0,60.0,97.38652482269504,193.97116593732736
random_dense,367.0,57.0,145.60195035460993,556.3654926500174
random_dense,359.0,84.0,134.75,420.2531028368794
random_dense,367.0,84.0,131.32535460992906,343.77800962602623
random_dense,423.0,96.0,157.74290780141845,595.919719204265
random_dense,383.0,70.0,133.104609929078,315.098985840752
random_dense,398.0,89.0,158.44414893617022,726.2628381054777
random_dense,308.0,73.0,117.05141843971631,294.28813628590046
random_dense,379.0,88.0,146.74556737588654,546.3013987915596
random_dense,451.0,100.0,168.11436170212767,689.7271696280366
random_dense,372.0,62.0,149.61258865248226,631.3703025187374
random_dense,457.0,84.0,171.24734042553192,741.3900638486484
random_dense,331.0,63.0,131.35017730496455,446.0201063515368
random_dense,308.0,58.0,108.30673758865248,211.8704510587997
random_dense,441.0,99.0,167.43705673758865,749.7779530393346
random_dense,366.0,87.0,138.37765957446808,439.3751037422671
random_dense,336.0,81.0,125.697695035461,351.4360939779184
random_dense,364.0,72.0,149.45035460992906,687.0950530657423
random_dense,305.0,73.0,126.1436170212766,462.1744096121928
random_dense,420.0,80.0,146.83421985815602,418.6578006325136
random_dense,470.0,97.0,166.2304964539007,570.9646018811928
random_dense,400.0,74.0,155.16046099290782,626.8616636172727
random_dense,344.0,80.0,130.82712765957447,427.25468962200046
random_dense,456.0,85.0,161.50443262411346,524.193242763191
random_dense,346.0,81.0,137.0195035460993,536.6095486897028
random_dense,294.0,54.0,113.09840425531917,279.3741818507622
random_dense,377.0,86.0,153.5035460992908,742.2925406166702
random_dense,433.0,80.0,166.2836879432624,708.8521452643224
random_dense,341.0,74.0,118.2890070921986,242.98385078718388
random_dense,312.0,75.0,124.16932624113475,412.7115768510134
random_dense,334.0,78.0,136.79875886524823,563.2724452680948
random_dense,398.0,93.0,154.48581560283688,597.115047029827
random_dense,410.0,61.0,156.0336879432624,575.2470920728333
random_dense,398.0,86.0,140.24113475177305,384.15461998893386
random_dense,321.0,75.0,132.395390070922,492.18409222373134
random_dense,396.0,72.0,159.5673758865248,708.355389567928
random_dense,325.0,78.0,123.24734042553192,350.9893546287915
random_dense,411.0,71.0,148.25443262411346,442.2748030468789
random_dense,327.0,72.0,114.45390070921984,225.23014435893563
random_dense,344.0,71.0,137.56294326241135,493.6733431102565
random_dense,373.0,65.0,128.30851063829786,292.5218424626526
random_dense,369.0,62.0,133.6622340425532,348.21481486720984
random_dense,313.0,74.0,119.7668439716312,342.6256028054425
random_dense,366.0,66.0,140.6409574468085,470.47481184925215
random_dense,414.0,80.0,144.0177304964539,383.1947210904884
random_dense,464.0,90.0,174.42287234042553,757.4550442319306
random_dense,375.0,78.0,154.26241134751774,728.126175745687
random_dense,450.0,81.0,158.37056737588654,488.98679329510577
random_dense,449.0,79.0,161.20744680851064,551.9711502188019
random_dense,372.0,79.0,130.52836879432624,313.29884060157934
random_dense,385.0,85.0,136.75886524822695,367.12270509531726
random_dense,348.0,69.0,140.90602836879432,587.0159920275644
random_dense,304.0,68.0,127.18882978723404,506.0290596235093
random_dense,297.0,55.0,121.65336879432624,410.4995276583171
random_dense,386.0,59.0,145.06205673758865,454.1131702379161
random_dense,393.0,90.0,152.04078014184398,639.7962093204577
random_dense,304.0,66.0,109.8767730496454,222.24633994140177
random_dense,392.0,90.0,151.10017730496455,582.2603545784906
random_dense,423.0,76.0,155.00531914893617,520.0283405009815
random_dense,323.0,69.0,119.24290780141844,271.111208565968
random_dense,419.0,85.0,159.04875886524823,573.0197856936269
random_dense,398.0,87.0,148.24202127659575,512.3767093896181
random_dense,299.0,67.0,122.07003546099293,424.3878255306592
random_dense,387.0,91.0,145.00797872340425,487.6816739286255
random_dense,368.0,85.0,140.93882978723406,507.80565536819097
random_dense,357.0,77.0,122.73936170212764,265.1129187415121
random_dense,396.0,91.0,151.72340425531914,525.6362607514714
random_dense,337.0,75.0,135.16046099290782,533.3262026243648
random_dense,409.0,78.0,158.39007092198582,646.8052914843332
random_dense,421.0,82.0,156.07978723404256,543.6461162667878
random_dense,455.0,94.0,159.79255319148936,526.6626395805047
random_dense,325.0,74.0,129.47074468085106,438.3182930624719
random_dense,412.0,73.0,142.2845744680851,375.3968542515469
random_dense,426.0,86.0,153.28900709219857,482.0193117800915
random_dense,437.0,86.0,162.09929078014184,583.6851768019717
random_dense,376.0,63.0,138.1285460992908,383.85138370177634
random_dense,354.0,82.0,128.36170212765958,345.1989588048885
random_dense,474.0,92.0,167.0921985815603,570.7397263719108
random_dense,368.0,80.0,146.1595744680851,608.5915572657306
random_dense,417.0,95.0,158.9450354609929,642.2842129420052
random_dense,378.0,85.0,149.7287234042553,596.968962200091
random_dense,376.0,82.0,133.4086879432624,332.9579741650319
random_dense,387.0,85.0,134.10283687943263,336.02133946984577
random_dense,396.0,63.0,148.54698581560282,488.1183597090185
random_dense,373.0,69.0,146.29609929078015,539.1109067702836
random_dense,380.0,83.0,146.6799645390071,514.3736411334953
random_dense,355.0,70.0,129.54166666666666,336.498263888888
random_dense,285.0,58.0,105.61258865248227,221.7426429442649
random_dense,391.0,70.0,150.30851063829786,528.8019843066247
random_dense,423.0,76.0,150.7065602836879,443.421871856296
random_dense,337.0,61.0,123.36347517730496,284.3324248025749
random_dense,328.0,68.0,130.0195035460993,405.5138040088527
random_dense,341.0,77.0,134.22783687943263,427.7344378741004
random_dense,397.0,70.0,140.9618794326241,391.7724829925559
random_dense,338.0,69.0,134.48138297872342,458.8489441866617
random_dense,390.0,84.0,155.52482269503545,669.3061214224642
random_dense,305.0,63.0,118.92641843971631,327.00965667597137
random_dense,453.0,98.0,165.71010638297872,613.3796141730801
random_dense,301.0,69.0,117.92819148936172,329.6819002753881
random_dense,438.0,93.0,160.32712765957447,579.1438740191644
random_dense,457.0,88.0,166.93439716312056,642.038249459283
random_dense,346.0,81.0,130.1072695035461,390.0159755231128
random_dense,432.0,92.0,163.3005319148936,666.7013472347968
random_dense,331.0,57.0,124.8581560283688,333.7422916352295
random_dense,347.0,68.0,132.3590425531915,387.0545990832947
random_dense,433.0,87.0,156.89804964539007,518.5649607351239
random_dense,317.0,62.0,127.4140070921986,454.8968605389564
random_dense,368.0,80.0,134.68439716312056,396.6698983954543
random_dense,420.0,89.0,151.88563829787233,498.482488776973
random_dense,352.0,69.0,127.6285460992908,309.26539079397355
random_dense,381.0,84.0,137.46808510638297,407.2667119360192
random_dense,357.0,76.0,130.76507092198582,369.8073969807855
random_dense,360.0,57.0,133.375,378.7645168439717
random_dense,422.0,92.0,162.38475177304966,687.6675689100157
random_dense,413.0,89.0,155.92021276595744,572.4227120114683
random_dense,377.0,65.0,151.59397163120568,637.6826586942306
random_dense,372.0,78.0,134.65691489361703,363.13140608495553
random_dense,428.0,85.0,151.29078014184398,445.5608369800306
random_dense,321.0,71.0,125.94148936170212,417.9433850158439
random_dense,387.0,71.0,147.05673758865248,491.8336602786585
random_dense,397.0,88.0,146.77570921985816,470.6349773338865
random_dense,319.0,69.0,118.40159574468083,285.33783433303097
random_dense,399.0,75.0,151.9281914893617,583.3379286441824
random_dense,403.0,85.0,142.7934397163121,407.412120083246
random_dense,333.0,71.0,121.15602836879432,299.0359388360754
random_dense,368.0,76.0,136.07890070921985,411.1595548199286
random_dense,290.0,68.0,115.8767730496454,351.68960235274824
random_dense,331.0,67.0,123.4663120567376,324.0768793068757
random_dense,385.0,72.0,150.8590425531915,559.4384643315224
random_dense,367.0,79.0,144.3741134751773,519.118904355918
random_dense,429.0,67.0,163.24556737588654,679.2384555291488
random_dense,365.0,66.0,130.18528368794327,323.2803862670388
random_dense,405.0,81.0,149.729609929078,491.1316764435896
random_dense,380.0,82.0,141.68617021276594,451.7915817866308
random_dense,358.0,74.0,140.58599290780143,512.542250609879
random_dense,361.0,75.0,143.87056737588654,577.0470769830499
random_dense,376.0,85.0,140.15336879432624,430.5039602824296
random_dense,415.0,90.0,149.96897163120568,469.4272287296911
random_dense,361.0,64.0,131.88741134751774,343.2382103201547
random_dense,308.0,55.0,114.47872340425532,273.2211785121477
random_dense,341.0,73.0,125.43439716312056,318.0063345656655
random_dense,365.0,85.0,139.72783687943263,480.0456080868663
random_dense,353.0,80.0,141.5904255319149,598.0201920175045
random_dense,385.0,76.0,156.29698581560282,752.144955453701
random_dense,393.0,85.0,136.86436170212767,350.6066022521502
random_dense,438.0,89.0,153.5913120567376,454.6937897678685
random_dense,371.0,79.0,144.3031914893617,467.1279330768066
random_dense,356.0,81.0,147.33599290780143,706.7603357162618
random_dense,390.0,87.0,149.14893617021278,543.1799456767773
random_dense,346.0,70.0,127.88297872340424,363.7699939640863
random_dense,387.0,89.0,141.43794326241135,427.5138794577738
random_dense,301.0,69.0,123.95212765957449,444.1040912177448
random_dense,292.0,66.0,115.81028368794328,322.6519509833508
random_dense,350.0,80.0,132.74734042553192,408.2313759053869
random_dense,306.0,68.0,120.32624113475175,359.6382475730593
random_dense,323.0,66.0,122.07801418439716,301.9903676877418
random_dense,373.0,69.0,139.56648936170214,423.6586997321562
random_dense,438.0,98.0,165.68882978723406,659.3455489852117
random_dense,438.0,82.0,166.8581560283688,656.4373270962225
random_dense,447.0,95.0,164.64716312056737,635.0386267038888
random_dense,354.0,71.0,133.47340425531914,421.54893805643593
random_dense,351.0,72.0,135.69060283687944,446.7118975089294
random_dense,412.0,90.0,153.72606382978722,532.2893206767774
random_dense,349.0,69.0,140.1445035460993,518.0456080868667
random_dense,428.0,89.0,155.00265957446808,497.8342127848198
random_dense,335.0,62.0,127.98049645390071,383.0776337960871
random_dense,321.0,68.0,124.07180851063828,364.8804818356721
random_dense,350.0,63.0,121.84308510638296,263.64115785800544
random_dense,400.0,83.0,144.39007092198582,427.5464262361045
random_dense,335.0,58.0,131.520390070922,435.85064807479495
random_dense,393.0,72.0,144.75709219858155,468.1041163673855
random_dense,312.0,71.0,121.50620567375888,371.3297487236577
random_dense,389.0,85.0,142.6445035460993,463.4879839733916
random_dense,360.0,78.0,141.47074468085106,536.6835412894227
random_dense,351.0,80.0,139.96453900709218,557.6760474825217
random_dense,361.0,68.0,138.62322695035462,435.3837512889193
random_dense,391.0,73.0,143.9804964539007,424.03153450530726
random_dense,358.0,74.0,133.0505319148936,385.973510355365
random_dense,358.0,79.0,138.17109929078015,452.852817231276
random_dense,280.0,61.0,103.6959219858156,203.94565712866543
random_dense,350.0,83.0,139.02482269503545,470.3327171671452
random_dense,402.0,79.0,155.17375886524823,596.7464036014284
random_dense,407.0,82.0,146.3962765957447,444.6576811717217
random_dense,338.0,71.0,117.96010638297872,286.98333757733457
random_dense,295.0,59.0,113.13652482269504,435.481360972788
random_dense,318.0,66.0,111.67198581560284,266.61581095015345
random_dense,464.0,95.0,163.93173758865248,678.0015459169563
random_dense,287.0,56.0,109.2482269503546,386.0873195513304
random_dense,377.0,86.0,139.90248226950354,480.6642491574875
random_dense,422.0,74.0,146.8581560283688,471.81675972033497
random_dense,374.0,75.0,128.42730496453902,345.1471977013228
random_dense,303.0,67.0,107.34663120567376,259.6395985803029
random_dense,283.0,49.0,106.5372340425532,324.1369114984153
random_dense,422.0,86.0,143.56560283687944,463.1517246365875
random_dense,347.0,63.0,135.11613475177305,648.5264063364506
random_dense,302.0,56.0,116.34308510638296,470.328214595594
random_dense,439.0,74.0,156.07978723404256,557.5113644937366
random_dense,416.0,63.0,151.2331560283688,559.400425500478
random_dense,364.0,63.0,141.48936170212767,686.8669081032133
random_dense,300.0,52.0,113.6959219858156,394.6265081924954
random_dense,430.0,67.0,158.93617021276594,694.6590463256384
random_dense,275.0,59.0,101.50886524822695,258.12403488255126
random_dense,385.0,86.0,138.08067375886526,441.5954420992403
random_dense,461.0,90.0,171.7118794326241,811.7848943400744
random_dense,470.0,95.0,174.47340425531914,865.3574486947331
random_dense,398.0,81.0,136.56471631205673,409.5738259833511
random_dense,288.0,60.0,103.70744680851064,250.96760411951055
random_dense,466.0,88.0,169.70390070921985,767.2846656355314
random_dense,395.0,87.0,145.57269503546098,525.9025168502595
random_dense,475.0,95.0,171.78191489361703,807.6581126452392
random_dense,388.0,79.0,148.8386524822695,733.6087187515723
random_dense,412.0,82.0,140.94148936170214,436.50721480307806
random_dense,358.0,52.0,133.2881205673759,451.02070994291057
random_dense,457.0,88.0,160.81382978723406,618.1071846235096
random_dense,415.0,85.0,157.29609929078015,726.110906770284
random_dense,427.0,91.0,150.54787234042553,529.026077033348
random_dense,337.0,74.0,127.72074468085108,430.92467604119526
random_dense,350.0,75.0,124.70212765957449,343.4254564659724
random_dense,359.0,60.0,130.6090425531915,372.2983934095364
random_dense,450.0,79.0,164.62056737588654,676.1858181178012
random_dense,393.0,74.0,135.05851063829786,382.4008318243546
random_dense,298.0,50.0,110.22429078014184,318.8282397452347
random_dense,434.0,87.0,158.4450354609929,629.4863406015787
random_dense,450.0,92.0,164.86879432624113,718.0076077662079
random_dense,424.0,81.0,159.8005319148936,759.3884039723863
random_dense,373.0,75.0,141.2331560283688,576.1841134437409
