Compacidad,Tolerancia,Hamming,Balance,init_cross
262.0,62.0,99.40425531914892,201.10253508374856,random_dense+HUX
285.0,65.0,118.91932624113475,410.48019387228976,random_dense+HUX
467.0,99.0,176.96453900709218,836.385267340677,random_dense+HUX
411.0,84.0,139.7836879432624,349.19079774659167,random_dense+HUX
371.0,80.0,126.79078014184395,286.4207660580454,random_dense+HUX
431.0,85.0,169.68882978723406,816.2888113965594,random_dense+HUX
434.0,86.0,148.93085106382978,411.0661404104429,random_dense+HUX
262.0,59.0,108.35283687943264,327.7691231577889,random_dense+HUX
416.0,93.0,146.51152482269504,420.2800090224337,random_dense+HUX
287.0,70.0,117.84840425531917,371.5257775954426,random_dense+HUX
325.0,52.0,114.40780141843972,237.3656128967359,random_dense+HUX
350.0,80.0,124.6214539007092,313.44624185780464,random_dense+HUX
312.0,70.0,130.64361702127658,560.8623528746036,random_dense+HUX
335.0,54.0,135.3785460992908,495.09872412730766,random_dense+HUX
285.0,70.0,111.88209219858156,283.0454949134851,random_dense+HUX
495.0,101.0,177.95390070921985,711.6822720185089,random_dense+HUX
326.0,63.0,135.41666666666666,569.549793144208,random_dense+HUX
328.0,71.0,137.20921985815602,615.4562270509535,random_dense+HUX
448.0,94.0,156.84663120567376,481.5518326228563,random_dense+HUX
434.0,69.0,163.8200354609929,626.6830382966151,random_dense+HUX
429.0,99.0,161.68794326241135,619.7572305216028,random_dense+HUX
422.0,73.0,165.0868794326241,696.928622176953,random_dense+HUX
343.0,79.0,141.9654255319149,670.9057194997744,random_dense+HUX
333.0,80.0,133.46897163120568,492.49371809139416,random_dense+HUX
413.0,93.0,161.58510638297872,723.2108420099602,random_dense+HUX
410.0,94.0,153.54166666666666,561.4840794917257,random_dense+HUX
363.0,68.0,126.36790780141844,276.61907647376853,random_dense+HUX
437.0,97.0,157.65248226950354,543.8437704340829,random_dense+HUX
264.0,64.0,104.70212765957449,279.10276143051163,random_dense+HUX
438.0,76.0,155.74202127659575,469.2339788931636,random_dense+HUX
390.0,79.0,158.27836879432624,759.2345675519356,random_dense+HUX
413.0,90.0,144.00531914893617,404.748198657009,random_dense+HUX
354.0,85.0,140.24024822695034,508.9555786617881,random_dense+HUX
313.0,64.0,129.1427304964539,468.2074648848151,random_dense+HUX
400.0,65.0,157.88918439716312,674.167684441176,random_dense+HUX
442.0,96.0,171.69326241134752,836.8810893566724,random_dense+HUX
331.0,79.0,126.56471631205672,389.6482940684575,random_dense+HUX
255.0,60.0,97.38652482269504,193.97116593732736,random_dense+HUX
367.0,57.0,145.60195035460993,556.3654926500174,random_dense+HUX
359.0,84.0,134.75,420.2531028368794,random_dense+HUX
367.0,84.0,131.32535460992906,343.77800962602623,random_dense+HUX
