init,Compacidad,Tolerancia,Hamming,Balance
random_dense,304.0,70.0,113.48670212765956,246.47322742191008
random_dense,432.0,93.0,174.4636524822695,825.9224377232032
random_dense,416.0,100.0,167.64007092198582,764.8917276545449
random_dense,318.0,77.0,122.42021276595744,335.14966236607864
random_dense,375.0,80.0,146.4423758865248,487.32114754665326
random_dense,438.0,102.0,177.55230496453902,911.5469095807543
random_dense,412.0,81.0,157.41489361702128,555.9236079674064
random_dense,337.0,70.0,139.86524822695034,529.4995724561143
random_dense,368.0,64.0,140.40248226950354,619.8309158241548
random_dense,396.0,84.0,140.85017730496455,460.375602805446
random_dense,328.0,70.0,117.69060283687944,293.9814010550282
random_dense,418.0,85.0,151.20744680851064,558.7158310698655
random_dense,399.0,83.0,150.68528368794327,686.0755990329969
random_dense,359.0,77.0,128.72783687943263,361.5544733350937
random_dense,327.0,52.0,124.64716312056736,468.2939458528247
random_dense,428.0,92.0,157.09929078014184,685.9440420501985
random_dense,353.0,64.0,133.45833333333334,495.02485963356776
random_dense,304.0,66.0,113.13652482269504,321.8501552990295
random_dense,435.0,76.0,157.79698581560282,623.5430050990896
random_dense,413.0,78.0,147.84397163120568,491.9579246516771
random_dense,441.0,92.0,162.45212765957447,762.8345876716455
random_dense,371.0,69.0,134.8421985815603,402.0602050953162
random_dense,270.0,57.0,100.04875886524825,252.13858001986847
random_dense,399.0,66.0,144.8590425531915,497.6193153953516
random_dense,449.0,93.0,161.99822695035462,699.2092167144519
random_dense,379.0,83.0,140.43794326241135,531.191184422313
random_dense,438.0,85.0,162.5815602836879,711.9809365726061
random_dense,298.0,59.0,108.38120567375888,273.6986538654986
random_dense,345.0,75.0,128.84929078014184,440.0340243197019
random_dense,279.0,54.0,105.19060283687944,335.18796133871507
random_dense,341.0,68.0,123.7686170212766,340.61578815829176
random_dense,378.0,77.0,138.02216312056737,445.4418846826111
random_dense,317.0,64.0,119.90691489361704,462.9869025388557
random_dense,343.0,57.0,126.81471631205672,406.33535080604594
random_dense,358.0,77.0,136.59840425531914,525.1693946167195
random_dense,387.0,75.0,145.3076241134752,611.5693744970072
random_dense,314.0,55.0,115.68794326241137,349.35297520245456
random_dense,446.0,94.0,169.7828014184397,838.8526474712036
random_dense,395.0,60.0,147.69858156028369,518.3275866405105
random_dense,375.0,61.0,135.78546099290782,397.553263794578
random_dense,352.0,71.0,137.5904255319149,598.537922513958
random_dense,269.0,40.0,100.99202127659576,250.60365974422848
random_dense,376.0,82.0,141.86436170212767,577.6048292025049
random_dense,366.0,75.0,128.8200354609929,340.851478012926
random_dense,306.0,57.0,120.45656028368796,483.4750633456561
random_dense,457.0,95.0,167.5008865248227,724.0301410580462
random_dense,262.0,51.0,95.89982269503548,225.21957443664647
random_dense,397.0,70.0,152.395390070922,635.148631230823
random_dense,398.0,90.0,145.26418439716312,510.1607030581967
random_dense,433.0,94.0,155.5540780141844,578.2683521641267
random_dense,421.0,84.0,154.29875886524823,591.3247502326335
random_dense,270.0,50.0,104.3413120567376,322.5138252288616
random_dense,337.0,62.0,124.68351063829788,342.70923164704993
random_dense,297.0,61.0,110.32801418439716,329.10871875157227
random_dense,336.0,73.0,126.35549645390071,452.4649343280013
random_dense,353.0,56.0,135.34929078014184,495.1935987877872
random_dense,342.0,49.0,128.42109929078015,395.5168243234741
random_dense,326.0,74.0,119.35017730496452,318.7364184082782
random_dense,433.0,84.0,165.09397163120568,760.9769849353665
random_dense,304.0,43.0,115.31648936170212,353.92908980307857
random_dense,370.0,83.0,135.17464539007094,431.4065557253168
random_dense,372.0,61.0,144.520390070922,611.8524211244401
random_dense,377.0,73.0,141.00709219858155,457.8793823248329
random_dense,416.0,93.0,157.6790780141844,637.7906261002963
random_dense,289.0,63.0,104.86968085106383,255.6044708201303
random_dense,323.0,65.0,114.91666666666669,271.5958924349882
random_dense,416.0,75.0,149.8909574468085,490.5971522747854
random_dense,393.0,82.0,152.17375886524823,720.8350560837001
random_dense,400.0,85.0,143.70921985815602,444.0643830793216
random_dense,295.0,51.0,108.28989361702128,251.3299687830091
random_dense,327.0,44.0,127.5,473.8563829787234
greedy_ting,307.0,53.0,114.31382978723404,258.5788158291839
greedy_ting,356.0,81.0,133.81471631205673,391.5286132173927
greedy_ting,252.0,35.0,103.64804964539007,267.5348188911525
greedy_ting,180.0,19.0,74.28634751773049,129.93839517001155
greedy_ting,134.0,30.0,50.29343971631206,59.61513426764256
greedy_ting,363.0,74.0,145.3962765957447,546.7942059944155
greedy_ting,211.0,50.0,79.94060283687944,135.63388332453192
greedy_ting,163.0,36.0,67.51507092198581,111.93417003043076
greedy_ting,229.0,34.0,88.06737588652483,158.11957396509243
greedy_ting,358.0,84.0,139.18085106382978,488.5523992756896
greedy_ting,89.0,16.0,32.309397163120565,26.165798218148392
greedy_ting,383.0,86.0,151.59397163120568,595.3174104672812
greedy_ting,290.0,69.0,109.19060283687944,231.7553372252394
greedy_ting,395.0,85.0,148.0212765957447,475.7655047532821
greedy_ting,121.0,14.0,51.241134751773046,97.44185403148722
greedy_ting,314.0,71.0,124.02304964539007,351.800887153564
greedy_ting,206.0,29.0,87.78457446808511,216.1867478685679
greedy_ting,153.0,20.0,56.741134751773046,65.13866254212562
greedy_ting,245.0,53.0,96.5390070921986,236.82294653186509
greedy_ting,267.0,64.0,108.4609929078014,292.38677631909894
greedy_ting,298.0,51.0,122.69858156028369,402.8134022433479
greedy_ting,14.0,0.0,4.516843971631205,2.5688652167898782
greedy_ting,23.0,0.0,10.065602836879432,6.960235274885557
greedy_ting,231.0,51.0,82.375,133.46132535460993
greedy_ting,10.0,0.0,4.47872340425532,2.487135958955813
greedy_ting,171.0,18.0,72.02127659574468,151.83642673909745
greedy_ting,121.0,14.0,52.111702127659576,86.3953240531157
greedy_ting,382.0,78.0,148.27570921985816,514.2812539296308
greedy_ting,301.0,58.0,113.145390070922,269.2696418691212
greedy_ting,249.0,36.0,101.75088652482268,273.46897084528
greedy_ting,404.0,88.0,150.68439716312056,502.73018208339727
greedy_ting,410.0,87.0,155.12322695035462,590.3296732747347
greedy_ting,293.0,56.0,119.552304964539,370.1320159637345
greedy_ting,88.0,14.0,29.53014184397163,26.06646735576686
greedy_ting,280.0,67.0,104.8918439716312,218.8854653940948
greedy_ting,240.0,39.0,88.14450354609929,151.36475702303713
greedy_ting,241.0,56.0,97.71010638297872,223.4895432510936
greedy_ting,209.0,28.0,88.17198581560284,222.41013719128804
greedy_ting,168.0,37.0,67.88829787234043,108.74993398219378
greedy_ting,154.0,22.0,58.8031914893617,68.23076995623953
greedy_ting,325.0,72.0,126.64095744680851,346.9216203598916
greedy_ting,30.0,0.0,13.032801418439716,9.180661655600842
greedy_ting,276.0,64.0,109.61968085106383,287.50340699034206
greedy_ting,246.0,46.0,97.770390070922,388.673343110256
greedy_ting,394.0,76.0,146.27748226950354,538.0178617461399
greedy_ting,261.0,37.0,93.08510638297872,187.482118605704
greedy_ting,186.0,36.0,70.15691489361703,135.9603067941754
greedy_ting,18.0,2.0,7.681737588652482,4.86945371837436
greedy_ting,316.0,69.0,112.68617021276596,254.8093122830842
greedy_ting,266.0,54.0,102.44237588652484,263.39561563175937
greedy_ting,111.0,8.0,48.16843971631206,176.31914579246504
greedy_ting,215.0,27.0,87.375,325.08366578014187
greedy_ting,159.0,27.0,65.83599290780141,237.6034208226451
greedy_ting,204.0,18.0,80.3377659574468,189.569424796288
greedy_ting,391.0,83.0,136.28546099290782,395.46461131230814
greedy_ting,42.0,0.0,18.61613475177305,26.771973712338266
greedy_ting,350.0,71.0,129.95567375886526,402.13278695739655
greedy_ting,375.0,81.0,136.88652482269504,477.1325134550582
greedy_ting,284.0,35.0,108.8413120567376,351.36222948418083
greedy_ting,51.0,3.0,23.56294326241135,120.59178282656808
greedy_ting,94.0,14.0,33.13209219858156,46.30613321135743
greedy_ting,327.0,53.0,119.77304964539007,304.8492027564014
greedy_ting,430.0,87.0,152.3785460992908,559.7281567514211
greedy_ting,231.0,52.0,83.45478723404256,150.8897997774258
greedy_ting,286.0,64.0,107.50531914893617,357.4290497208392
greedy_ting,315.0,47.0,120.4645390070922,414.1104446456421
greedy_ting,402.0,72.0,150.53989361702128,597.1828056624422
greedy_ting,352.0,71.0,131.17109929078015,410.9928881532621
greedy_ting,244.0,54.0,86.55939716312056,151.1507272961619
greedy_ting,297.0,34.0,114.15159574468083,347.94067121246366
greedy_ting,337.0,57.0,123.9459219858156,311.3153379797288
greedy_ting,266.0,55.0,102.08421985815605,272.7508857388964
greedy_ting,321.0,47.0,126.18173758865248,475.68239698078594
greedy_ting,111.0,5.0,47.9113475177305,167.03114782958596
greedy_ting,378.0,84.0,140.76241134751774,538.4931970222818
greedy_ting,40.0,0.0,18.59042553191489,24.502461521050165
greedy_ting,98.0,13.0,33.3581560283688,39.68378099693182
greedy_ting,262.0,38.0,95.35549645390071,177.51280666842692
greedy_ting,266.0,34.0,106.42021276595744,416.2063999547306
greedy_ting,50.0,2.0,23.21719858156028,101.0884630740406
greedy_ting,307.0,71.0,109.96897163120568,242.18964007720945
greedy_ting,246.0,50.0,98.57624113475175,400.7672369347622
greedy_ting,334.0,68.0,129.90159574468086,561.5851747585638
greedy_ting,289.0,65.0,111.59574468085108,388.1202655802024
greedy_ting,211.0,24.0,85.19503546099291,355.3839469845571
greedy_ting,185.0,36.0,70.75443262411348,140.80228531638255
greedy_ting,205.0,18.0,79.61968085106383,198.09205947261225
greedy_ting,146.0,23.0,61.53900709219858,254.37613802122627
greedy_ting,436.0,88.0,154.87943262411346,576.0812081887232
greedy_ting,19.0,2.0,8.789893617021276,5.7510680737890425
greedy_ting,216.0,49.0,85.97163120567376,222.5027413107993
greedy_ting,127.0,27.0,50.98936170212766,105.2658442734269
greedy_ting,440.0,89.0,160.7836879432624,690.8964715054581
greedy_multi,10.0,0.0,5.085992907801418,2.227534297822043
greedy_multi,27.0,2.0,13.711879432624114,7.604043276243676
greedy_multi,7.0,0.0,3.381205673758865,1.5816325889039693
greedy_multi,24.0,4.0,12.04255319148936,5.98755092802178
greedy_multi,44.0,11.0,22.23936170212766,17.492351365625485
greedy_multi,39.0,8.0,19.60195035460993,12.110173501081409
greedy_multi,50.0,12.0,25.104609929078013,23.208914918766723
greedy_multi,48.0,10.0,24.21631205673759,22.126967959358225
greedy_multi,41.0,10.0,20.618794326241133,14.397235425783386
greedy_multi,39.0,6.0,19.78989361702128,16.614543251094048
greedy_multi,29.0,3.0,14.747340425531917,11.497333352195591
greedy_multi,18.0,0.0,9.159574468085106,6.095103365021863
greedy_multi,48.0,12.0,24.08067375886525,20.418137134701475
greedy_multi,37.0,9.0,18.601063829787236,11.716736456918683
greedy_multi,33.0,7.0,16.7322695035461,10.265199813892684
greedy_multi,35.0,4.0,17.779255319148938,15.709250509280253
greedy_multi,31.0,5.0,15.673758865248226,8.287183743272458
greedy_multi,15.0,2.0,7.601950354609929,3.244925274131126
greedy_multi,35.0,4.0,17.76241134751773,12.287523263417318
greedy_multi,53.0,11.0,26.57801418439716,27.896396056536418
greedy_multi,20.0,0.0,10.185283687943262,7.989606125194954
greedy_multi,44.0,10.0,22.28900709219858,20.76753873044599
greedy_multi,25.0,2.0,12.63563829787234,6.2298292025049005
greedy_multi,7.0,0.0,3.381205673758865,1.5816325889039693
greedy_multi,20.0,4.0,10.14804964539007,4.86017350108137
greedy_multi,38.0,9.0,19.03014184397163,12.137389341582386
greedy_multi,41.0,7.0,20.2854609929078,13.776668049896909
greedy_multi,29.0,6.0,14.661347517730496,7.60517265228109
greedy_multi,33.0,5.0,16.656028368794328,9.715016850259008
greedy_multi,37.0,8.0,18.77659574468085,14.6699486947338
greedy_multi,43.0,9.0,21.766843971631207,17.04758862104521
greedy_multi,16.0,2.0,7.781028368794326,3.4830797935214943
greedy_multi,27.0,1.0,13.734929078014185,9.63452464036016
greedy_multi,36.0,4.0,18.291666666666668,15.03106530732868
greedy_multi,10.0,0.0,5.086879432624113,2.1981257230521605
greedy_multi,51.0,9.0,25.76418439716312,26.30254702982748
greedy_multi,40.0,6.0,20.31294326241135,19.755789918766663
greedy_multi,31.0,4.0,15.76595744680851,12.434585785423284
greedy_multi,50.0,11.0,25.05673758865248,23.19181630702683
greedy_multi,43.0,8.0,21.82712765957447,22.4160371397314
greedy_multi,34.0,7.0,17.259751773049647,11.553982917106811
greedy_multi,25.0,4.0,12.70035460992908,7.122978597656021
greedy_multi,30.0,7.0,15.154255319148936,8.607410970273122
greedy_multi,7.0,0.0,3.381205673758865,1.5816325889039693
greedy_multi,28.0,6.0,14.13563829787234,6.842417854987167
greedy_multi,36.0,8.0,17.4645390070922,9.713281525074198
greedy_multi,33.0,5.0,16.720744680851062,11.242051927719912
greedy_multi,37.0,9.0,18.233156028368796,11.795815571399794
greedy_multi,15.0,0.0,7.63741134751773,5.020125213771934
greedy_multi,25.0,3.0,12.698581560283689,8.026168200794718
greedy_multi,21.0,1.0,10.689716312056738,6.907270132287142
greedy_multi,9.0,0.0,4.578900709219858,2.0008668766661506
greedy_multi,21.0,4.0,10.55673758865248,4.50564609426083
greedy_multi,28.0,5.0,14.205673758865249,9.585357879382276
greedy_multi,43.0,10.0,21.013297872340427,15.011347989286444
greedy_multi,43.0,9.0,20.44060283687943,13.326259211055785
greedy_multi,25.0,4.0,12.42109929078014,5.399803046878998
greedy_multi,22.0,1.0,11.176418439716311,5.788911995121002
greedy_multi,13.0,1.0,5.74113475177305,2.546463960565356
greedy_multi,41.0,8.0,20.19148936170213,13.5377999094613
greedy_multi,23.0,5.0,11.65868794326241,5.900350051556801
greedy_multi,34.0,7.0,17.210106382978722,12.325536158895488
greedy_multi,29.0,3.0,14.71808510638298,10.076552361551188
greedy_multi,32.0,6.0,15.782801418439716,7.934207754891602
greedy_multi,33.0,8.0,16.108156028368793,8.140784543031028
greedy_multi,42.0,8.0,21.06028368794326,17.41835169257081
greedy_multi,17.0,3.0,8.627659574468085,4.042213671344488
greedy_multi,40.0,10.0,19.25886524822695,12.046463960565392
greedy_multi,44.0,10.0,21.24645390070922,14.818693098938676
greedy_multi,43.0,10.0,21.58510638297872,17.67892711634227
greedy_multi,17.0,0.0,8.657801418439716,5.159495875458976
greedy_multi,34.0,5.0,17.2145390070922,12.936242517981984
greedy_multi,9.0,0.0,4.575354609929078,2.0014138813439977
greedy_multi,32.0,7.0,16.15868794326241,10.374640831698573
greedy_multi,37.0,7.0,18.74113475177305,15.021641265529908
greedy_multi,37.0,8.0,18.413120567375888,11.51372855993157
greedy_multi,34.0,6.0,17.01418439716312,9.329586036919665
greedy_multi,14.0,2.0,7.10372340425532,3.004312377395502
greedy_multi,38.0,9.0,19.152482269503547,14.129231426990591
greedy_multi,25.0,2.0,12.715425531914894,9.62557765580194
greedy_multi,34.0,8.0,16.390070921985817,8.723731200643842
greedy_multi,29.0,6.0,14.704787234042554,7.977565734872439
greedy_multi,26.0,5.0,12.629432624113475,5.7101975504250255
greedy_multi,7.0,0.0,3.381205673758865,1.5816325889039693
greedy_multi,22.0,4.0,10.654255319148936,4.876914516372444
greedy_multi,25.0,5.0,12.640070921985815,7.870451058799861
greedy_multi,24.0,2.0,12.192375886524824,6.228062440269615
greedy_multi,28.0,4.0,13.564716312056738,6.44793945852827
greedy_multi,32.0,4.0,16.218971631205672,10.550455680046255
