generation,metodo,Range,MinSum,SumMin,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,Hypervolume,IGD+,GD+
1,UNSGA3+random_dense+UX,0.5367497417343984,1.683736701702819,1.5399926657379417,0.1846965699208443,0.1580536365451128,128.29662717601548,0.2430647686499966,0.756517099656336,0.8600740393847504
11,UNSGA3+random_dense+UX,0.6823121665747998,1.634587239863354,1.3901299647109715,0.195822454308094,0.1799499495578443,132.06798839458415,0.2925583698345536,0.6781820390447414,0.8286334042951277
21,UNSGA3+random_dense+UX,0.7296779825922779,1.5501376401975748,1.3047563186479745,0.2125340599455041,0.1932258936170747,134.3968085106383,0.3263124672656327,0.6363555883731093,0.8032486980306792
31,UNSGA3+random_dense+UX,0.7938500671311592,1.5193078065107086,1.2303540735720482,0.2235294117647059,0.2027308905742672,135.5743834622824,0.3556129014797294,0.6183805139930477,0.7863714515860449
41,UNSGA3+random_dense+UX,0.9317994977477106,1.4910839793009578,1.160979888794692,0.2298507462686567,0.2090968774451727,136.7186411992263,0.3800975546578483,0.5822047412849439,0.7782328176484071
51,UNSGA3+random_dense+UX,0.9684903593154272,1.4756917730437538,1.119978873354012,0.2324159021406728,0.2104108992570598,137.37105093488074,0.3953420901038392,0.576327441947948,0.7739890280804453
61,UNSGA3+random_dense+UX,1.0362462149268612,1.4661053452284765,1.0705475224464345,0.2354838709677419,0.2115937171963834,138.12448420373954,0.4137807855656122,0.5700542405892536,0.7731078465652257
71,UNSGA3+random_dense+UX,1.0546282430245426,1.4651387589926428,1.0600837963098415,0.2359882005899705,0.2134603960307076,138.8663362346873,0.418098886829396,0.5648065815451867,0.775274436849026
81,UNSGA3+random_dense+UX,1.0635166324476373,1.44304184914471,1.0559280365118628,0.2357723577235772,0.2139522888217844,138.82039813023854,0.420973557015033,0.5480826806797618,0.7709639727427114
91,UNSGA3+random_dense+UX,1.095771022204284,1.450016674156483,1.0450644426707358,0.2379603399433427,0.2154310019846981,138.75209139264993,0.4245021966487118,0.529872587577603,0.7692372783801222
