generation,metodo,Range,MinSum,SumMin,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,Hypervolume,IGD+,GD+
1,SPEA2+random_dense+UX,0.560915892174563,1.7004499515634144,1.5266965748755683,0.1837270341207349,0.1588731749716943,127.37948098001289,0.2469292635718345,0.7280735766373755,0.8512796531467478
11,SPEA2+random_dense+UX,0.9097214552049308,1.6062281589630598,1.3065477006341872,0.2005494505494505,0.178112107019503,130.9195317537073,0.3160908510753178,0.6459737116290568,0.8258400696056772
21,SPEA2+random_dense+UX,1.037461034536202,1.587051004648102,1.1949859010310253,0.2040816326530612,0.1839847808902029,136.25398936170214,0.3558523771877286,0.6303912747001483,0.845628966088438
31,SPEA2+random_dense+UX,1.1331945515425494,1.5468284318325964,1.123218511200097,0.2122015915119363,0.1891185247305885,141.00207527401676,0.3814879571783314,0.6028910787625823,0.8717719339212753
41,SPEA2+random_dense+UX,1.1148951927213815,1.5386834243841734,1.1038881618961418,0.2162849872773536,0.1920772345972883,142.10902643455833,0.3909188077654778,0.6028910787625823,0.8666778821880541
51,SPEA2+random_dense+UX,1.1894211608121443,1.5192219019518498,1.066057097197411,0.2193211488250653,0.191322937833433,143.55274016763377,0.4041946426366231,0.5833256879935445,0.8723339301327746
61,SPEA2+random_dense+UX,1.2442710033269513,1.5339222791797469,1.0472982729158693,0.2165242165242165,0.1899960746755701,146.84343568665375,0.4110600509528073,0.5801500762845905,0.8944521882686635
71,SPEA2+random_dense+UX,1.3074811069594818,1.5084684107836606,1.0076406507013511,0.2180094786729857,0.1875808758574608,147.49218649258543,0.4223396567351383,0.5801500762845905,0.9027157616381116
81,SPEA2+random_dense+UX,1.3014888262449764,1.5311196298930676,1.0120994075333716,0.2242744063324538,0.1867700998968481,148.10424725983236,0.4211280380022901,0.5842471291346129,0.9092239107855192
91,SPEA2+random_dense+UX,1.3523808967289783,1.5211588505299682,1.004711815807132,0.2242744063324538,0.1852146770063706,148.60122904577693,0.4222000554053055,0.5799783673187142,0.9096601464734396
101,SPEA2+random_dense+UX,1.4189010666752653,1.5031981786430382,0.976785710585501,0.2209567198177676,0.1827528198444731,148.77367424242428,0.4294598801567162,0.5829845317464156,0.9088687953513154
111,SPEA2+random_dense+UX,1.4215048771604812,1.4902800921414017,0.9703210126995016,0.2209567198177676,0.1831395944198771,149.712556415216,0.4329834681999609,0.5829845317464156,0.9146054269578192
121,SPEA2+random_dense+UX,1.415095536891266,1.5031981786430382,0.968484105481329,0.2209567198177676,0.1805328004670779,150.61088813668604,0.4330794933414867,0.56716583610707,0.9197832127264858
131,SPEA2+random_dense+UX,1.444572813612195,1.518200658227477,0.9584017553129248,0.2199488491048593,0.1830428394128781,151.7830230496454,0.4349624557992915,0.56716583610707,0.9237443063847288
141,SPEA2+random_dense+UX,1.4242398877296505,1.502344095815898,0.963767738859146,0.2230215827338129,0.1829336808930653,152.62828014184396,0.4350869752087919,0.5780427944954029,0.9309235639430872
151,SPEA2+random_dense+UX,1.4112998823003442,1.502344095815898,0.9780047611496696,0.2230215827338129,0.1836759066607042,152.39753384912956,0.4320329429435968,0.5780427944954029,0.9271829656301124
161,SPEA2+random_dense+UX,1.4666077274893436,1.493367861387172,0.942623909831142,0.2253968253968254,0.1839666212966408,153.275056415216,0.4411988352226285,0.5727001157686398,0.9283817976288938
