0,1,2,3,4,5,6,7,8,9,10,11,12
0.23773584905660378,0.22058823529411764,0.2631578947368421,0.1,0.0,0.4166666666666667,0.546875,0.12087912087912088,0.27586206896551724,0.1,0.4,0.3953488372093023,0.33962264150943394
0.30943396226415093,0.3088235294117647,0.17543859649122806,0.1,0.0,0.4166666666666667,0.265625,0.5054945054945055,0.27586206896551724,0.1,0.2833333333333333,0.3953488372093023,0.32075471698113206
0.27547169811320754,0.19117647058823528,0.3157894736842105,0.1,0.0,0.4166666666666667,0.484375,0.13186813186813187,0.4827586206896552,0.2,0.13333333333333333,0.37209302325581395,0.37735849056603776
0.20754716981132076,0.3382352941176471,0.3333333333333333,0.2,0.2,0.08333333333333333,0.265625,0.15384615384615385,0.4827586206896552,0.2,0.5,0.3953488372093023,0.16981132075471697
0.28679245283018867,0.3088235294117647,0.2631578947368421,0.2,0.2,0.08333333333333333,0.265625,0.1978021978021978,0.41379310344827586,0.3,0.3,0.3953488372093023,0.32075471698113206
0.2943396226415094,0.19117647058823528,0.3508771929824561,0.3,0.2,0.25,0.328125,0.2087912087912088,0.3448275862068966,0.1,0.18333333333333332,0.3953488372093023,0.4339622641509434
0.3018867924528302,0.17647058823529413,0.2631578947368421,0.2,0.2,0.08333333333333333,0.21875,0.24175824175824176,0.1724137931034483,0.5,0.4,0.3953488372093023,0.33962264150943394
0.21132075471698114,0.3382352941176471,0.19298245614035087,0.1,0.0,0.4166666666666667,0.3125,0.12087912087912088,0.2413793103448276,0.4,0.43333333333333335,0.3953488372093023,0.3584905660377358
0.26037735849056604,0.35294117647058826,0.3157894736842105,0.5,0.2,0.08333333333333333,0.265625,0.10989010989010989,0.4482758620689655,0.1,0.35,0.3953488372093023,0.33962264150943394
0.3471698113207547,0.3382352941176471,0.12280701754385964,0.5,0.2,0.08333333333333333,0.28125,0.4065934065934066,0.27586206896551724,0.4,0.18333333333333332,0.27906976744186046,0.32075471698113206
0.4188679245283019,0.17647058823529413,0.2807017543859649,0.1,0.0,0.4166666666666667,0.375,0.32967032967032966,0.41379310344827586,0.3,0.13333333333333333,0.3953488372093023,0.33962264150943394
0.2,0.27941176470588236,0.3157894736842105,0.1,0.2,0.08333333333333333,0.46875,0.12087912087912088,0.4482758620689655,0.1,0.43333333333333335,0.3953488372093023,0.4528301886792453
0.2792452830188679,0.38235294117647056,0.3157894736842105,0.1,0.0,0.4166666666666667,0.53125,0.25274725274725274,0.4482758620689655,0.1,0.18333333333333332,0.37209302325581395,0.4339622641509434
0.30566037735849055,0.23529411764705882,0.2631578947368421,0.0,0.0,0.4166666666666667,0.25,0.13186813186813187,0.5517241379310345,0.5,0.35,0.37209302325581395,0.33962264150943394
0.2792452830188679,0.3382352941176471,0.12280701754385964,0.0,0.0,0.5,0.484375,0.10989010989010989,0.5517241379310345,0.2,0.5166666666666667,0.3953488372093023,0.2830188679245283
0.23018867924528302,0.22058823529411764,0.3508771929824561,0.4,0.6,0.25,0.1875,0.2087912087912088,0.2413793103448276,0.1,0.43333333333333335,0.3953488372093023,0.33962264150943394
0.32452830188679244,0.22058823529411764,0.14035087719298245,0.5,0.3,0.25,0.1875,0.12087912087912088,0.41379310344827586,0.2,0.4666666666666667,0.4186046511627907,0.33962264150943394
0.30943396226415093,0.36764705882352944,0.3157894736842105,0.3,0.1,0.4166666666666667,0.484375,0.13186813186813187,0.3103448275862069,0.1,0.4,0.3953488372093023,0.33962264150943394
0.27169811320754716,0.2647058823529412,0.24561403508771928,0.5,0.2,0.08333333333333333,0.265625,0.3516483516483517,0.5517241379310345,0.2,0.25,0.3953488372093023,0.33962264150943394
0.3283018867924528,0.3382352941176471,0.12280701754385964,0.0,0.1,0.4166666666666667,0.484375,0.5164835164835165,0.27586206896551724,0.5,0.18333333333333332,0.09302325581395349,0.5283018867924528
0.2641509433962264,0.3088235294117647,0.2807017543859649,0.4,0.2,0.4166666666666667,0.171875,0.31868131868131866,0.4827586206896552,0.1,0.3,0.3953488372093023,0.33962264150943394
0.26037735849056604,0.27941176470588236,0.2982456140350877,0.2,0.3,0.25,0.359375,0.13186813186813187,0.41379310344827586,0.4,0.31666666666666665,0.3953488372093023,0.33962264150943394
0.3018867924528302,0.3088235294117647,0.14035087719298245,0.5,0.3,0.25,0.1875,0.14285714285714285,0.5517241379310345,0.2,0.38333333333333336,0.3953488372093023,0.33962264150943394
0.29056603773584905,0.29411764705882354,0.17543859649122806,0.5,0.0,0.5,0.265625,0.08791208791208792,0.4482758620689655,0.5,0.18333333333333332,0.3953488372093023,0.3584905660377358
0.33962264150943394,0.16176470588235295,0.10526315789473684,0.3,0.2,0.5,0.484375,0.2967032967032967,0.3103448275862069,0.1,0.45,0.3953488372093023,0.33962264150943394
0.32452830188679244,0.3235294117647059,0.2807017543859649,0.3,0.0,0.5,0.28125,0.23076923076923078,0.4482758620689655,0.2,0.4166666666666667,0.3953488372093023,0.33962264150943394
0.3320754716981132,0.3235294117647059,0.38596491228070173,0.3,0.2,0.4166666666666667,0.28125,0.14285714285714285,0.5517241379310345,0.2,0.25,0.3953488372093023,0.33962264150943394
0.2792452830188679,0.3382352941176471,0.21052631578947367,0.3,0.1,0.4166666666666667,0.28125,0.13186813186813187,0.4827586206896552,0.3,0.43333333333333335,0.3953488372093023,0.33962264150943394
0.24150943396226415,0.29411764705882354,0.2982456140350877,0.0,0.2,0.5,0.484375,0.5274725274725275,0.27586206896551724,0.3,0.21666666666666667,0.37209302325581395,0.33962264150943394
0.24150943396226415,0.23529411764705882,0.22807017543859648,0.3,0.2,0.5,0.265625,0.21978021978021978,0.41379310344827586,0.2,0.43333333333333335,0.37209302325581395,0.4339622641509434
0.3018867924528302,0.3088235294117647,0.15789473684210525,0.5,0.3,0.25,0.5,0.15384615384615385,0.27586206896551724,0.3,0.4166666666666667,0.4186046511627907,0.32075471698113206
0.29056603773584905,0.3088235294117647,0.2807017543859649,0.5,0.2,0.08333333333333333,0.4375,0.14285714285714285,0.41379310344827586,0.5,0.36666666666666664,0.4186046511627907,0.41509433962264153
