algorithm,init,crossover,GD+
MOEAD_TCHE,greedy_multi,UX,0.13733263808270763
NSGA3,greedy_multi,UX,0.2670562877154009
NSGA2,greedy_multi,UX,0.4062734743020394
NSGA3,random_dense,UX,0.6737855563592249
NSGA2,random_dense,UX,0.9172740341577679
MOEAD_TCHE,random_dense,UX,1.2125841027268276
