config,Range
SPEA2-random_dense-1P,1.074912682118494
SPEA2-random_dense-1P,1.0929955875712762
SPEA2-random_dense-1P,1.0685854219358135
SPEA2-random_dense-1P,1.089688018687236
SPEA2-random_dense-1P,1.0638945838302436
SPEA2-random_dense-1P,1.1377830084074487
SPEA2-random_dense-1P,1.2987118273354472
SPEA2-random_dense-1P,1.117768718735431
SPEA2-random_dense-1P,1.216125566194688
SPEA2-random_dense-1P,1.2657445586431015
SPEA2-random_dense-1P,1.1918320482466016
SPEA2-random_dense-1P,1.2060990073539521
SPEA2-random_dense-1P,1.3147842197664519
SPEA2-random_dense-1P,1.159305338940606
SPEA2-random_dense-1P,1.0731488295209426
SPEA2-random_dense-1P,1.1555811704003
SPEA2-random_dense-1P,1.2302512428645929
SPEA2-random_dense-1P,1.325239268037553
SPEA2-random_dense-1P,1.1593673828429498
SPEA2-random_dense-1P,1.1480360116798038
SPEA2-random_dense-1P,1.198209826448916
SPEA2-random_dense-1P,1.313321946796362
SPEA2-random_dense-1P,1.2075420788439615
SPEA2-random_dense-1P,1.1157870884629917
SPEA2-random_dense-2P,1.0696328401179158
SPEA2-random_dense-2P,1.2029774252687915
SPEA2-random_dense-2P,1.1546914644653143
SPEA2-random_dense-2P,1.2492929227315845
SPEA2-random_dense-2P,1.1520543163989343
SPEA2-random_dense-2P,1.1156147998320134
SPEA2-random_dense-2P,1.1040216290233662
SPEA2-random_dense-2P,1.193340679921673
SPEA2-random_dense-2P,1.082709180965924
SPEA2-random_dense-2P,1.076678840035135
SPEA2-random_dense-2P,1.1296587028328058
SPEA2-random_dense-2P,1.1817457238976463
SPEA2-random_dense-2P,1.1485557308899268
SPEA2-random_dense-2P,1.138244864406909
SPEA2-random_dense-2P,1.116263393304777
SPEA2-random_dense-2P,1.095570619566967
SPEA2-random_dense-2P,1.2178184280210507
SPEA2-random_dense-2P,1.0756130963378852
SPEA2-random_dense-2P,1.100798189796254
SPEA2-random_dense-2P,1.2069162273398693
SPEA2-random_dense-2P,1.0850734870313614
SPEA2-random_dense-2P,1.191668998731032
SPEA2-random_dense-2P,1.1637880488365888
SPEA2-random_dense-2P,1.0703220200885701
SPEA2-random_dense-2P,1.099914227629853
SPEA2-random_dense-2P,1.1456244476139879
SPEA2-random_dense-2P,1.1496547179622276
SPEA2-random_dense-2P,1.2809689977558372
SPEA2-random_dense-2P,1.1664796828300679
SPEA2-random_dense-2P,1.1483776090191273
SPEA2-random_dense-2P,1.3095038499509892
SPEA2-greedy_ting-UX,1.9574468719687939
SPEA2-greedy_ting-UX,1.8917193624699973
SPEA2-greedy_ting-UX,2.1415618154657734
SPEA2-greedy_ting-UX,1.9825628383412255
SPEA2-greedy_ting-UX,1.6932443879106918
SPEA2-greedy_ting-UX,1.7464194561834718
SPEA2-greedy_ting-UX,1.8987216455892657
SPEA2-greedy_ting-UX,1.9419997922278722
SPEA2-greedy_ting-UX,1.9301887284218868
SPEA2-greedy_ting-UX,1.8328878465413854
SPEA2-greedy_ting-UX,1.6928680746180063
SPEA2-greedy_ting-UX,1.8080298707061073
SPEA2-greedy_ting-UX,2.0302181080882193
SPEA2-greedy_ting-UX,1.684586950992384
SPEA2-greedy_ting-UX,2.0094158774941375
SPEA2-greedy_ting-UX,1.8671204923925653
SPEA2-greedy_ting-UX,2.0408100460507463
SPEA2-greedy_ting-UX,1.83446935891752
SPEA2-greedy_ting-UX,1.998674298913857
SPEA2-greedy_ting-UX,1.801772778026712
SPEA2-greedy_ting-UX,1.9181508041765416
SPEA2-greedy_ting-UX,1.7894169648511973
SPEA2-greedy_ting-UX,1.7445652620799679
SPEA2-greedy_ting-UX,1.685553470659813
SPEA2-greedy_ting-UX,1.8506098709231749
SPEA2-greedy_ting-UX,1.7679281832277651
SPEA2-greedy_ting-UX,1.6704930412548977
SPEA2-greedy_ting-UX,1.813049223137807
SPEA2-greedy_ting-UX,2.008693137333788
SPEA2-greedy_ting-UX,1.7655615966497684
SPEA2-greedy_ting-UX,1.8255336945299583
SPEA2-greedy_ting-HUX,1.82646275812048
SPEA2-greedy_ting-HUX,1.879071218420341
SPEA2-greedy_ting-HUX,2.02558677528174
SPEA2-greedy_ting-HUX,1.8949930902270034
SPEA2-greedy_ting-HUX,1.8023184266405412
SPEA2-greedy_ting-HUX,1.9420139541151689
SPEA2-greedy_ting-HUX,1.926442479597309
SPEA2-greedy_ting-HUX,2.023641459290189
SPEA2-greedy_ting-HUX,1.8819876766424097
SPEA2-greedy_ting-HUX,1.9482700993400952
SPEA2-greedy_ting-HUX,2.0798185850750297
SPEA2-greedy_ting-HUX,1.9572846522003569
SPEA2-greedy_ting-HUX,1.799449866974137
SPEA2-greedy_ting-HUX,1.9786400258192893
SPEA2-greedy_ting-HUX,1.7844263998378578
SPEA2-greedy_ting-HUX,1.92633981609888
SPEA2-greedy_ting-HUX,1.8755243375211763
SPEA2-greedy_ting-HUX,2.065735461199287
SPEA2-greedy_ting-HUX,1.9083153144769835
SPEA2-greedy_ting-HUX,2.0559911561695587
SPEA2-greedy_ting-HUX,1.968687811674835
SPEA2-greedy_ting-HUX,1.9090443877653125
SPEA2-greedy_ting-HUX,1.9130374095906748
SPEA2-greedy_ting-HUX,1.985555138474488
SPEA2-greedy_ting-HUX,1.8712712504457905
SPEA2-greedy_ting-HUX,2.0542636300093293
SPEA2-greedy_ting-HUX,2.021678129138786
SPEA2-greedy_ting-HUX,1.8602852393658365
SPEA2-greedy_ting-HUX,1.8780956146487378
SPEA2-greedy_ting-HUX,1.6165775976473855
SPEA2-greedy_ting-HUX,1.9881941884627796
SPEA2-greedy_ting-1P,1.7474907606822663
SPEA2-greedy_ting-1P,1.7587740550377382
SPEA2-greedy_ting-1P,1.9824446095596744
SPEA2-greedy_ting-1P,1.8698785859341818
SPEA2-greedy_ting-1P,1.7764451388423925
SPEA2-greedy_ting-1P,1.8093611276964348
SPEA2-greedy_ting-1P,1.8586877452420518
SPEA2-greedy_ting-1P,1.8074874027427423
SPEA2-greedy_ting-1P,1.6840522234418933
SPEA2-greedy_ting-1P,1.8155567861623325
SPEA2-greedy_ting-1P,1.6935725614115407
SPEA2-greedy_ting-1P,1.8446508644693083
SPEA2-greedy_ting-1P,1.9252558508050177
SPEA2-greedy_ting-1P,1.6645179194424722
SPEA2-greedy_ting-1P,1.6320117316411482
SPEA2-greedy_ting-1P,2.019396534652194
SPEA2-greedy_ting-1P,1.802735975785442
SPEA2-greedy_ting-1P,1.8542178347602625
SPEA2-greedy_ting-1P,1.8348244486939764
SPEA2-greedy_ting-1P,1.874813638423813
SPEA2-greedy_ting-1P,1.7563254872133587
SPEA2-greedy_ting-1P,1.9665856001648199
SPEA2-greedy_ting-1P,1.8835361999755564
SPEA2-greedy_ting-1P,1.811400683089635
SPEA2-greedy_ting-1P,1.7867766081020615
SPEA2-greedy_ting-1P,1.826920159156722
SPEA2-greedy_ting-1P,1.745156080140156
SPEA2-greedy_ting-1P,1.9326563507706498
SPEA2-greedy_ting-1P,1.724058707423123
SPEA2-greedy_ting-1P,1.7958171061310821
SPEA2-greedy_ting-1P,1.774563183895998
SPEA2-greedy_ting-2P,1.6348152597132708
SPEA2-greedy_ting-2P,1.4175554645941453
SPEA2-greedy_ting-2P,1.5280031168388106
SPEA2-greedy_ting-2P,1.5956711467985047
SPEA2-greedy_ting-2P,1.7162756669878165
SPEA2-greedy_ting-2P,1.7318031036553871
SPEA2-greedy_ting-2P,1.5534329339828006
SPEA2-greedy_ting-2P,1.7391323359213675
SPEA2-greedy_ting-2P,1.6135342544215283
SPEA2-greedy_ting-2P,1.661030226283987
SPEA2-greedy_ting-2P,1.5983794175821864
SPEA2-greedy_ting-2P,1.5230800188309022
SPEA2-greedy_ting-2P,1.6189156852757145
SPEA2-greedy_ting-2P,1.5384265999544942
SPEA2-greedy_ting-2P,1.5591613910718525
SPEA2-greedy_ting-2P,1.5576683273079481
SPEA2-greedy_ting-2P,1.7339650500290331
SPEA2-greedy_ting-2P,1.554203735895095
SPEA2-greedy_ting-2P,1.690567741687244
SPEA2-greedy_ting-2P,1.6081210936851
SPEA2-greedy_ting-2P,1.7286502064427134
SPEA2-greedy_ting-2P,1.5284582653747507
SPEA2-greedy_ting-2P,1.6362406075715241
SPEA2-greedy_ting-2P,1.591997912666355
SPEA2-greedy_ting-2P,1.6477674017752997
SPEA2-greedy_ting-2P,1.63506269356349
SPEA2-greedy_ting-2P,1.6132826278741255
SPEA2-greedy_ting-2P,1.7255414779179443
SPEA2-greedy_ting-2P,1.5415719711080424
SPEA2-greedy_ting-2P,1.4953277585103582
SPEA2-greedy_ting-2P,1.5950275466864199
SPEA2-greedy_multi-UX,0.3197721734876996
SPEA2-greedy_multi-UX,0.3198887533364337
SPEA2-greedy_multi-UX,0.33647456811512616
SPEA2-greedy_multi-UX,0.3099777537871848
SPEA2-greedy_multi-UX,0.31049221452029263
SPEA2-greedy_multi-UX,0.272513356130343
SPEA2-greedy_multi-UX,0.3189990090440529
SPEA2-greedy_multi-UX,0.32301489093395863
SPEA2-greedy_multi-UX,0.30751089023544675
SPEA2-greedy_multi-UX,0.2954379732054827
SPEA2-greedy_multi-UX,0.31146009690041976
SPEA2-greedy_multi-UX,0.3204949856105055
SPEA2-greedy_multi-UX,0.3578289100219051
SPEA2-greedy_multi-UX,0.2662274931645399
SPEA2-greedy_multi-UX,0.2737617989333273
SPEA2-greedy_multi-UX,0.30373649246174333
SPEA2-greedy_multi-UX,0.3662795421226229
SPEA2-greedy_multi-UX,0.32656520165456776
SPEA2-greedy_multi-UX,0.24903484845720825
SPEA2-greedy_multi-UX,0.27377685609370994
SPEA2-greedy_multi-UX,0.31400462665242385
SPEA2-greedy_multi-UX,0.277195330608776
SPEA2-greedy_multi-UX,0.25899412479034384
SPEA2-greedy_multi-UX,0.2909805558911412
SPEA2-greedy_multi-UX,0.31238974056412877
SPEA2-greedy_multi-UX,0.3031051147408514
SPEA2-greedy_multi-UX,0.2779153022394892
SPEA2-greedy_multi-UX,0.2929799241339242
SPEA2-greedy_multi-UX,0.2552036794595139
SPEA2-greedy_multi-UX,0.28013968980149445
SPEA2-greedy_multi-UX,0.35329444976241037
SPEA2-greedy_multi-HUX,0.34379198292604873
SPEA2-greedy_multi-HUX,0.33472457027992775
SPEA2-greedy_multi-HUX,0.337638227803304
SPEA2-greedy_multi-HUX,0.297512263161987
SPEA2-greedy_multi-HUX,0.35474871535366614
SPEA2-greedy_multi-HUX,0.3000599995663827
SPEA2-greedy_multi-HUX,0.32227044376951414
SPEA2-greedy_multi-HUX,0.3138948186661144
SPEA2-greedy_multi-HUX,0.3242670926220055
SPEA2-greedy_multi-HUX,0.3301072465318994
SPEA2-greedy_multi-HUX,0.33176190476588674
SPEA2-greedy_multi-HUX,0.319795660071003
SPEA2-greedy_multi-HUX,0.3693108288272281
SPEA2-greedy_multi-HUX,0.35718368770102427
SPEA2-greedy_multi-HUX,0.26880256092444266
SPEA2-greedy_multi-HUX,0.3356517524572705
SPEA2-greedy_multi-HUX,0.3345399442438579
SPEA2-greedy_multi-HUX,0.3231887979657699
SPEA2-greedy_multi-HUX,0.3349859409369787
SPEA2-greedy_multi-HUX,0.26748190877240013
SPEA2-greedy_multi-HUX,0.30863821083534715
SPEA2-greedy_multi-HUX,0.3437873175128118
SPEA2-greedy_multi-HUX,0.30372839311580063
SPEA2-greedy_multi-HUX,0.32456647572040903
SPEA2-greedy_multi-HUX,0.3205031146141802
SPEA2-greedy_multi-HUX,0.3048977955383754
SPEA2-greedy_multi-HUX,0.348831786845131
SPEA2-greedy_multi-HUX,0.27809832737409174
SPEA2-greedy_multi-HUX,0.31572711417115107
SPEA2-greedy_multi-HUX,0.33057812021363986
SPEA2-greedy_multi-HUX,0.3667100751284379
SPEA2-greedy_multi-1P,0.2145354129957402
SPEA2-greedy_multi-1P,0.21411245411740723
SPEA2-greedy_multi-1P,0.1795484279802974
SPEA2-greedy_multi-1P,0.22338238991432277
SPEA2-greedy_multi-1P,0.18853420940296053
SPEA2-greedy_multi-1P,0.1873156890354468
SPEA2-greedy_multi-1P,0.22668539773305685
SPEA2-greedy_multi-1P,0.23975074218055764
SPEA2-greedy_multi-1P,0.2423707700759412
SPEA2-greedy_multi-1P,0.2215692362319014
SPEA2-greedy_multi-1P,0.19557654667866597
SPEA2-greedy_multi-1P,0.18670481594468222
SPEA2-greedy_multi-1P,0.19108247838815268
SPEA2-greedy_multi-1P,0.24038591400860482
SPEA2-greedy_multi-1P,0.17879681314445403
SPEA2-greedy_multi-1P,0.1907857545235117
SPEA2-greedy_multi-1P,0.20390135209970664
SPEA2-greedy_multi-1P,0.1856315241121607
SPEA2-greedy_multi-1P,0.177543189722096
SPEA2-greedy_multi-1P,0.22345565631576822
SPEA2-greedy_multi-1P,0.183997436633646
SPEA2-greedy_multi-1P,0.2222092797360681
SPEA2-greedy_multi-1P,0.24498358505806142
SPEA2-greedy_multi-1P,0.22390266187676014
SPEA2-greedy_multi-1P,0.17325847399169514
SPEA2-greedy_multi-1P,0.21847616216880925
SPEA2-greedy_multi-1P,0.21208095241284014
SPEA2-greedy_multi-1P,0.19552927972197873
SPEA2-greedy_multi-1P,0.19324210392936464
SPEA2-greedy_multi-1P,0.19966768522390138
SPEA2-greedy_multi-1P,0.22833066301869256
SPEA2-greedy_multi-2P,0.2376994858898919
SPEA2-greedy_multi-2P,0.21579345935537564
SPEA2-greedy_multi-2P,0.2042403775480596
SPEA2-greedy_multi-2P,0.19272004448093832
SPEA2-greedy_multi-2P,0.22576165205633394
SPEA2-greedy_multi-2P,0.20946672615145634
SPEA2-greedy_multi-2P,0.2310707954674385
SPEA2-greedy_multi-2P,0.1931761249245526
SPEA2-greedy_multi-2P,0.2178735928988711
SPEA2-greedy_multi-2P,0.2053385198076499
SPEA2-greedy_multi-2P,0.19127349633937585
SPEA2-greedy_multi-2P,0.2509833794356378
SPEA2-greedy_multi-2P,0.19576934514815683
SPEA2-greedy_multi-2P,0.2320122272044275
SPEA2-greedy_multi-2P,0.2162829299637715
SPEA2-greedy_multi-2P,0.20411445294010577
SPEA2-greedy_multi-2P,0.21217484660260452
SPEA2-greedy_multi-2P,0.1879189598449074
SPEA2-greedy_multi-2P,0.19839257591760806
SPEA2-greedy_multi-2P,0.19098347088262987
SPEA2-greedy_multi-2P,0.22472746672239258
SPEA2-greedy_multi-2P,0.21157947680378086
SPEA2-greedy_multi-2P,0.19775001699350073
SPEA2-greedy_multi-2P,0.26358572597560276
SPEA2-greedy_multi-2P,0.19510819620320405
SPEA2-greedy_multi-2P,0.193558346841138
SPEA2-greedy_multi-2P,0.2253179471706947
SPEA2-greedy_multi-2P,0.19875575734691014
SPEA2-greedy_multi-2P,0.21236822404735797
SPEA2-greedy_multi-2P,0.19957916524023958
SPEA2-greedy_multi-2P,0.19962063312556
NSGA2-random_dense-UX,1.9662289771596502
NSGA2-random_dense-UX,1.9204281839264197
NSGA2-random_dense-UX,1.9553538477025931
NSGA2-random_dense-UX,2.0209405758583827
NSGA2-random_dense-UX,1.9862961093856248
NSGA2-random_dense-UX,1.957991740077909
NSGA2-random_dense-UX,1.9828382316730295
NSGA2-random_dense-UX,2.0954650326161848
NSGA2-random_dense-UX,1.9466043708809238
NSGA2-random_dense-UX,1.8570731763896329
NSGA2-random_dense-UX,1.758748101758571
NSGA2-random_dense-UX,1.8742714485150709
NSGA2-random_dense-UX,1.8669632362979187
NSGA2-random_dense-UX,2.014472084062014
NSGA2-random_dense-UX,1.905546454082811
NSGA2-random_dense-UX,1.9069506722826626
NSGA2-random_dense-UX,1.9763436653883684
NSGA2-random_dense-UX,1.8928888082492914
NSGA2-random_dense-UX,1.9251049006898289
NSGA2-random_dense-UX,1.8176571081380615
NSGA2-random_dense-UX,2.0859799124813003
NSGA2-random_dense-UX,1.8912806637714574
NSGA2-random_dense-UX,1.9565895773565916
NSGA2-random_dense-UX,1.9619510826412354
NSGA2-random_dense-UX,1.9761635769924215
NSGA2-random_dense-UX,1.9210045382513163
NSGA2-random_dense-UX,1.8134864544570528
NSGA2-random_dense-UX,1.9668002528953759
NSGA2-random_dense-UX,2.0675408619114193
NSGA2-random_dense-UX,2.006906160097589
NSGA2-random_dense-UX,2.0597285708403197
NSGA2-random_dense-HUX,2.1031165455856846
NSGA2-random_dense-HUX,1.9454069650045738
NSGA2-random_dense-HUX,1.9454459701894828
NSGA2-random_dense-HUX,1.8741831545995755
NSGA2-random_dense-HUX,2.0240326312453103
NSGA2-random_dense-HUX,1.9524152668161303
NSGA2-random_dense-HUX,2.0291538972129555
NSGA2-random_dense-HUX,1.807648365230282
NSGA2-random_dense-HUX,2.0442464742880437
NSGA2-random_dense-HUX,1.9449343895656437
NSGA2-random_dense-HUX,1.845945891808968
NSGA2-random_dense-HUX,1.9809048563142886
NSGA2-random_dense-HUX,1.9031479985412594
NSGA2-random_dense-HUX,2.0573834301334104
NSGA2-random_dense-HUX,1.9525898190246707
NSGA2-random_dense-HUX,1.9807056227162767
NSGA2-random_dense-HUX,1.942392856454359
NSGA2-random_dense-HUX,1.9654513483727158
NSGA2-random_dense-HUX,1.9541468288101491
NSGA2-random_dense-HUX,1.9514009570872082
NSGA2-random_dense-HUX,1.9939382777135126
NSGA2-random_dense-HUX,1.9520189709139495
NSGA2-random_dense-HUX,1.8549227578280247
NSGA2-random_dense-HUX,1.916226599589132
NSGA2-random_dense-HUX,1.9959160349377727
NSGA2-random_dense-HUX,1.867814492665699
NSGA2-random_dense-HUX,1.9484185104127418
NSGA2-random_dense-HUX,1.9887929769631143
NSGA2-random_dense-HUX,1.9344463047735714
NSGA2-random_dense-HUX,1.9218809531497798
NSGA2-random_dense-HUX,1.9415119148598994
NSGA2-random_dense-1P,1.2623034056761977
NSGA2-random_dense-1P,1.3776149958255126
NSGA2-random_dense-1P,1.3088111341851583
NSGA2-random_dense-1P,1.3936394376325092
NSGA2-random_dense-1P,1.386071994273119
NSGA2-random_dense-1P,1.310811798779313
NSGA2-random_dense-1P,1.3449513784135447
NSGA2-random_dense-1P,1.3058434827072452
NSGA2-random_dense-1P,1.3422492887039494
NSGA2-random_dense-1P,1.3374561646741068
NSGA2-random_dense-1P,1.389960174341892
NSGA2-random_dense-1P,1.32056178316278
NSGA2-random_dense-1P,1.3626049898092385
NSGA2-random_dense-1P,1.3279771264216569
NSGA2-random_dense-1P,1.328003512451195
NSGA2-random_dense-1P,1.2177064981692773
NSGA2-random_dense-1P,1.358085675373325
NSGA2-random_dense-1P,1.3138687815468324
NSGA2-random_dense-1P,1.3045190808122658
NSGA2-random_dense-1P,1.5597815850444658
NSGA2-random_dense-1P,1.3944161397244683
NSGA2-random_dense-1P,1.3224084025780993
NSGA2-random_dense-1P,1.3327083581965222
NSGA2-random_dense-1P,1.2342650794336305
NSGA2-random_dense-1P,1.228065931557167
NSGA2-random_dense-1P,1.2031715307926334
NSGA2-random_dense-1P,1.259058337898775
NSGA2-random_dense-1P,1.1841992625513162
NSGA2-random_dense-1P,1.1222174798394575
NSGA2-random_dense-1P,1.2177028882357488
NSGA2-random_dense-1P,1.2964383310806191
NSGA2-random_dense-2P,1.4936032241044903
NSGA2-random_dense-2P,1.3660272913829938
NSGA2-random_dense-2P,1.5658709661773438
NSGA2-random_dense-2P,1.516474863474027
NSGA2-random_dense-2P,1.5147809699123982
NSGA2-random_dense-2P,1.4806880251599344
NSGA2-random_dense-2P,1.5249180137548306
NSGA2-random_dense-2P,1.3336510286384784
NSGA2-random_dense-2P,1.523775571763856
NSGA2-random_dense-2P,1.5224489477391256
NSGA2-random_dense-2P,1.425638372117152
NSGA2-random_dense-2P,1.4923222174258473
NSGA2-random_dense-2P,1.5636927887582242
NSGA2-random_dense-2P,1.5019620677822254
NSGA2-random_dense-2P,1.514664467370309
NSGA2-random_dense-2P,1.6011848727042923
NSGA2-random_dense-2P,1.5432456616729624
NSGA2-random_dense-2P,1.702441974940315
NSGA2-random_dense-2P,1.403558320572852
NSGA2-random_dense-2P,1.4191485299150137
NSGA2-random_dense-2P,1.3587698211881933
NSGA2-random_dense-2P,1.526217501174712
NSGA2-random_dense-2P,1.3969235952255683
NSGA2-random_dense-2P,1.5323486016094279
NSGA2-random_dense-2P,1.507622268144974
NSGA2-random_dense-2P,1.4215526687662141
NSGA2-random_dense-2P,1.4806903442727366
NSGA2-random_dense-2P,1.5530108272512508
NSGA2-random_dense-2P,1.508497163847041
NSGA2-random_dense-2P,1.3376662221321887
NSGA2-random_dense-2P,1.5291998963743154
NSGA2-greedy_ting-UX,2.415481519871581
NSGA2-greedy_ting-UX,2.527536965263783
NSGA2-greedy_ting-UX,2.389453461833738
NSGA2-greedy_ting-UX,2.4577375552429133
NSGA2-greedy_ting-UX,2.289546800519102
NSGA2-greedy_ting-UX,2.3437467535858962
NSGA2-greedy_ting-UX,2.5062889488807816
NSGA2-greedy_ting-UX,2.3717700748710424
NSGA2-greedy_ting-UX,2.5459002101868276
NSGA2-greedy_ting-UX,2.4824541883262117
NSGA2-greedy_ting-UX,2.391147937494071
NSGA2-greedy_ting-UX,2.34769222048332
NSGA2-greedy_ting-UX,2.3853653128885215
NSGA2-greedy_ting-UX,2.4431842054781354
NSGA2-greedy_ting-UX,2.5002207584812153
NSGA2-greedy_ting-UX,2.480378323830782
NSGA2-greedy_ting-UX,2.393205351106452
NSGA2-greedy_ting-UX,2.3976738251710983
NSGA2-greedy_ting-UX,2.4012557712891573
NSGA2-greedy_ting-UX,2.57134748927135
NSGA2-greedy_ting-UX,2.347275322959457
NSGA2-greedy_ting-UX,2.3941429064799475
NSGA2-greedy_ting-UX,2.3877894205709165
NSGA2-greedy_ting-UX,2.414137640762466
NSGA2-greedy_ting-UX,2.3544204475896655
NSGA2-greedy_ting-UX,2.3590002738888454
NSGA2-greedy_ting-UX,2.434851239744606
NSGA2-greedy_ting-UX,2.520772344178128
NSGA2-greedy_ting-UX,2.3781552717270062
NSGA2-greedy_ting-UX,2.5320515850204472
NSGA2-greedy_ting-UX,2.3452528347447346
NSGA2-greedy_ting-HUX,2.331875983788092
NSGA2-greedy_ting-HUX,2.44000394722851
NSGA2-greedy_ting-HUX,2.3731564350065844
NSGA2-greedy_ting-HUX,2.4532197632125654
NSGA2-greedy_ting-HUX,2.392465734967712
NSGA2-greedy_ting-HUX,2.4364347995010864
NSGA2-greedy_ting-HUX,2.522119769812532
NSGA2-greedy_ting-HUX,2.433270026245961
NSGA2-greedy_ting-HUX,2.357141025789037
NSGA2-greedy_ting-HUX,2.445459809238816
NSGA2-greedy_ting-HUX,2.3333026431288273
NSGA2-greedy_ting-HUX,2.368729980436221
NSGA2-greedy_ting-HUX,2.33119593441513
NSGA2-greedy_ting-HUX,2.448596247530213
NSGA2-greedy_ting-HUX,2.4073282101797444
NSGA2-greedy_ting-HUX,2.4385932264282455
NSGA2-greedy_ting-HUX,2.4614667638507153
NSGA2-greedy_ting-HUX,2.4515403863896092
NSGA2-greedy_ting-HUX,2.386720491075173
NSGA2-greedy_ting-HUX,2.502197299554415
NSGA2-greedy_ting-HUX,2.4391572136012254
NSGA2-greedy_ting-HUX,2.4104657467253787
NSGA2-greedy_ting-HUX,2.4550315672797303
NSGA2-greedy_ting-HUX,2.394990174471441
NSGA2-greedy_ting-HUX,2.4189336512680524
NSGA2-greedy_ting-HUX,2.3383977665998885
NSGA2-greedy_ting-HUX,2.3767078057218747
NSGA2-greedy_ting-HUX,2.368661080444736
NSGA2-greedy_ting-HUX,2.5637726592619723
NSGA2-greedy_ting-HUX,2.4200349567641295
NSGA2-greedy_ting-HUX,2.4614000284851074
NSGA2-greedy_ting-1P,2.395427148045078
NSGA2-greedy_ting-1P,2.348962027225787
NSGA2-greedy_ting-1P,2.348610859390928
NSGA2-greedy_ting-1P,2.347490337267696
NSGA2-greedy_ting-1P,2.4492731217083312
NSGA2-greedy_ting-1P,2.3311166813329183
NSGA2-greedy_ting-1P,2.2988998464257127
NSGA2-greedy_ting-1P,2.3239688265861695
NSGA2-greedy_ting-1P,2.3694560634915476
NSGA2-greedy_ting-1P,2.3503618747387565
NSGA2-greedy_ting-1P,2.3155113663591953
NSGA2-greedy_ting-1P,2.464302811049427
NSGA2-greedy_ting-1P,2.3284390961875183
NSGA2-greedy_ting-1P,2.3619943186633026
NSGA2-greedy_ting-1P,2.276883978131769
NSGA2-greedy_ting-1P,2.2911153680289096
NSGA2-greedy_ting-1P,2.3803948554185226
NSGA2-greedy_ting-1P,2.2868286077749027
NSGA2-greedy_ting-1P,2.3562687035776317
NSGA2-greedy_ting-1P,2.367947863746307
