config,GD+
SPEA2-random_dense-2P,0.7589582918036127
SPEA2-random_dense-2P,0.8191851453555015
SPEA2-random_dense-2P,0.7720205545898288
SPEA2-random_dense-2P,0.8352871012030197
SPEA2-greedy_ting-UX,0.5694523619268449
SPEA2-greedy_ting-UX,0.5699432924424173
SPEA2-greedy_ting-UX,0.6243616208908072
SPEA2-greedy_ting-UX,0.5539893492471802
SPEA2-greedy_ting-UX,0.6142271972871982
SPEA2-greedy_ting-UX,0.5693518268170333
SPEA2-greedy_ting-UX,0.5611903414380207
SPEA2-greedy_ting-UX,0.5725464268301999
SPEA2-greedy_ting-UX,0.5510262927933038
SPEA2-greedy_ting-UX,0.5723735791628453
SPEA2-greedy_ting-UX,0.5980549049532871
SPEA2-greedy_ting-UX,0.5813760579010919
SPEA2-greedy_ting-UX,0.5138225604792184
SPEA2-greedy_ting-UX,0.5379042855896958
SPEA2-greedy_ting-UX,0.6031537663558243
SPEA2-greedy_ting-UX,0.5455590100423456
SPEA2-greedy_ting-UX,0.567061174403752
SPEA2-greedy_ting-UX,0.5064128255714578
SPEA2-greedy_ting-UX,0.5753773458674774
SPEA2-greedy_ting-UX,0.6159610266668935
SPEA2-greedy_ting-UX,0.5751591695941096
SPEA2-greedy_ting-UX,0.584025931563274
SPEA2-greedy_ting-UX,0.5153109490527295
SPEA2-greedy_ting-UX,0.5849590983456779
SPEA2-greedy_ting-UX,0.587934857138505
SPEA2-greedy_ting-UX,0.5753456376170433
SPEA2-greedy_ting-UX,0.536834541792103
SPEA2-greedy_ting-UX,0.5899641013490051
SPEA2-greedy_ting-UX,0.5688789615176295
SPEA2-greedy_ting-UX,0.5871878602077754
SPEA2-greedy_ting-UX,0.528420546409805
SPEA2-greedy_ting-HUX,0.5297258891432353
SPEA2-greedy_ting-HUX,0.583405762049208
SPEA2-greedy_ting-HUX,0.5764128824017788
SPEA2-greedy_ting-HUX,0.57596263135192
SPEA2-greedy_ting-HUX,0.5779059624490197
SPEA2-greedy_ting-HUX,0.5921704521708108
SPEA2-greedy_ting-HUX,0.5928729579444006
SPEA2-greedy_ting-HUX,0.5328046704021634
SPEA2-greedy_ting-HUX,0.5682873723089422
SPEA2-greedy_ting-HUX,0.5134312677940784
SPEA2-greedy_ting-HUX,0.5789267342938931
SPEA2-greedy_ting-HUX,0.6018904956614237
SPEA2-greedy_ting-HUX,0.5690221966302399
SPEA2-greedy_ting-HUX,0.5783790900760124
SPEA2-greedy_ting-HUX,0.5658259865942901
SPEA2-greedy_ting-HUX,0.5691722777772443
SPEA2-greedy_ting-HUX,0.5531206954082397
SPEA2-greedy_ting-HUX,0.5720689255593481
SPEA2-greedy_ting-HUX,0.5779979005723185
SPEA2-greedy_ting-HUX,0.5760632197537174
SPEA2-greedy_ting-HUX,0.6243539527969526
SPEA2-greedy_ting-HUX,0.5532361521115295
SPEA2-greedy_ting-HUX,0.6191957159757476
SPEA2-greedy_ting-HUX,0.521015479210082
SPEA2-greedy_ting-HUX,0.5308923462587753
SPEA2-greedy_ting-HUX,0.568354085720836
SPEA2-greedy_ting-HUX,0.5646234399239853
SPEA2-greedy_ting-HUX,0.5873092799636526
SPEA2-greedy_ting-HUX,0.572702901532087
SPEA2-greedy_ting-HUX,0.5731772976043292
SPEA2-greedy_ting-HUX,0.585830925431006
SPEA2-greedy_ting-1P,0.6391429560660835
SPEA2-greedy_ting-1P,0.5926352288289125
SPEA2-greedy_ting-1P,0.6293246315286689
SPEA2-greedy_ting-1P,0.5825632736243614
SPEA2-greedy_ting-1P,0.6692381212711386
SPEA2-greedy_ting-1P,0.5932516408615414
SPEA2-greedy_ting-1P,0.5317471172224765
SPEA2-greedy_ting-1P,0.542681042894899
SPEA2-greedy_ting-1P,0.5909776522519447
SPEA2-greedy_ting-1P,0.6087824689488165
SPEA2-greedy_ting-1P,0.5521771538882764
SPEA2-greedy_ting-1P,0.6159523755347254
SPEA2-greedy_ting-1P,0.622170620885676
SPEA2-greedy_ting-1P,0.6488951634821758
SPEA2-greedy_ting-1P,0.5916212670600511
SPEA2-greedy_ting-1P,0.641332000424885
SPEA2-greedy_ting-1P,0.5734903285401461
SPEA2-greedy_ting-1P,0.613531806896263
SPEA2-greedy_ting-1P,0.5971706715785806
SPEA2-greedy_ting-1P,0.6136510614179663
SPEA2-greedy_ting-1P,0.6184369285551359
SPEA2-greedy_ting-1P,0.6084851840527201
SPEA2-greedy_ting-1P,0.5971145351407933
SPEA2-greedy_ting-1P,0.6307601571366255
SPEA2-greedy_ting-1P,0.6012527696516795
SPEA2-greedy_ting-1P,0.6015291401119198
SPEA2-greedy_ting-1P,0.6120143672549527
SPEA2-greedy_ting-1P,0.5931623127961708
SPEA2-greedy_ting-1P,0.6380575133558523
SPEA2-greedy_ting-1P,0.5855759210337547
SPEA2-greedy_ting-1P,0.6196153678078961
SPEA2-greedy_ting-2P,0.6438042689184791
SPEA2-greedy_ting-2P,0.6011634973805386
SPEA2-greedy_ting-2P,0.6235583014187404
SPEA2-greedy_ting-2P,0.5655998882162373
SPEA2-greedy_ting-2P,0.6267400563142693
SPEA2-greedy_ting-2P,0.6396966953300617
SPEA2-greedy_ting-2P,0.5715930552462054
SPEA2-greedy_ting-2P,0.6218442812402436
SPEA2-greedy_ting-2P,0.6680561892151216
SPEA2-greedy_ting-2P,0.6544817136925934
SPEA2-greedy_ting-2P,0.6419216757612679
SPEA2-greedy_ting-2P,0.5973959171609867
SPEA2-greedy_ting-2P,0.6309655892265092
SPEA2-greedy_ting-2P,0.6148583556018916
SPEA2-greedy_ting-2P,0.6180334172170767
SPEA2-greedy_ting-2P,0.5264154254736825
SPEA2-greedy_ting-2P,0.5349973657444383
SPEA2-greedy_ting-2P,0.5816553799756833
SPEA2-greedy_ting-2P,0.6121471941705049
SPEA2-greedy_ting-2P,0.5946348110952047
SPEA2-greedy_ting-2P,0.5648632977422516
